Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
1595,-2.83E-03,0.00E+00,-1.87E-03,1.52E-02
1596,-3.16E-03,-7.28E-12,-1.24E-03,2.28E-02
1597,-3.26E-03,1.82E-12,-1.11E-03,2.37E-02
1598,-3.25E-03,-3.64E-12,-1.30E-03,1.78E-02
1599,-3.18E-03,0.00E+00,-1.80E-03,9.71E-03
1600,-3.12E-03,0.00E+00,-1.69E-03,1.31E-02
1601,-2.82E-03,-9.09E-13,-2.48E-03,6.42E-03
1602,-3.07E-03,0.00E+00,-1.80E-03,1.16E-02
1603,-2.99E-03,-1.82E-12,-2.31E-03,6.35E-03
1604,-3.08E-03,0.00E+00,-2.18E-03,6.37E-03
1605,-2.94E-03,-9.09E-13,-1.36E-03,2.49E-02
1606,-2.90E-03,-1.82E-12,-1.37E-03,2.50E-02
1607,-2.94E-03,0.00E+00,-1.38E-03,2.44E-02
1608,-3.28E-03,9.09E-13,-1.88E-03,7.24E-03
1609,-3.09E-03,0.00E+00,-1.95E-03,9.16E-03
1610,-2.95E-03,0.00E+00,-2.14E-03,8.44E-03
1611,-3.33E-03,0.00E+00,-1.40E-03,1.36E-02
1612,-2.72E-03,0.00E+00,-1.71E-03,1.89E-02
1613,-2.75E-03,-3.64E-12,-1.58E-03,2.15E-02
1614,-3.14E-03,0.00E+00,-1.86E-03,9.47E-03
1615,-3.02E-03,0.00E+00,-2.03E-03,8.72E-03
1616,-3.25E-03,0.00E+00,-1.63E-03,1.10E-02
1617,-2.88E-03,3.64E-12,-2.02E-03,1.16E-02
1618,-2.83E-03,0.00E+00,-1.99E-03,1.30E-02
1619,-2.77E-03,9.09E-13,-1.13E-03,3.54E-02
1620,-2.83E-03,-4.55E-13,-1.25E-03,3.05E-02
1621,-2.73E-03,1.09E-11,-1.14E-03,3.56E-02
1622,-3.07E-03,-7.28E-12,-1.04E-03,3.21E-02
1623,-2.95E-03,0.00E+00,-8.48E-04,4.56E-02
1624,-2.96E-03,0.00E+00,-1.37E-03,2.41E-02
1625,-2.95E-03,-9.09E-13,-1.34E-03,2.52E-02
1626,-3.11E-03,0.00E+00,-8.94E-04,3.82E-02
1627,-2.92E-03,-3.64E-12,-1.96E-03,1.19E-02
1628,-3.01E-03,0.00E+00,-1.86E-03,1.19E-02
1629,-2.77E-03,1.82E-12,-2.20E-03,1.05E-02
1630,-2.72E-03,0.00E+00,-2.24E-03,1.06E-02
1631,-2.77E-03,0.00E+00,-2.11E-03,1.20E-02
1632,-2.95E-03,0.00E+00,-1.40E-03,2.35E-02
1633,-2.88E-03,0.00E+00,-1.63E-03,1.84E-02
1634,-2.81E-03,3.64E-12,-1.95E-03,1.38E-02
1635,-3.18E-03,0.00E+00,-9.98E-04,2.92E-02
1636,-2.71E-03,-3.64E-12,-2.19E-03,1.15E-02
1637,-3.15E-03,0.00E+00,-7.35E-04,4.45E-02
1638,-2.93E-03,0.00E+00,-7.61E-04,5.04E-02
1639,-2.92E-03,0.00E+00,-1.41E-03,2.40E-02
1640,-2.73E-03,-1.82E-12,-1.17E-03,3.48E-02
1641,-2.88E-03,0.00E+00,-7.70E-04,5.11E-02
1642,-2.67E-03,7.28E-12,-1.43E-03,2.60E-02
1643,-2.73E-03,1.18E-11,-1.13E-03,3.63E-02
1644,-2.73E-03,-7.28E-12,-2.91E-03,0.00E+00
1645,-2.60E-03,9.09E-13,-3.03E-03,0.00E+00
1646,-2.58E-03,0.00E+00,-3.01E-03,8.39E-04
1647,-2.71E-03,1.82E-12,-2.89E-03,7.99E-04
1648,-2.58E-03,-9.09E-13,-3.04E-03,0.00E+00
1649,-2.57E-03,0.00E+00,-3.02E-03,8.43E-04
1650,-2.43E-03,-6.37E-12,-3.16E-03,0.00E+00
1651,-2.28E-03,0.00E+00,-3.27E-03,0.00E+00
1652,-2.41E-03,2.73E-12,-3.14E-03,9.16E-04
1653,-2.27E-03,0.00E+00,-3.25E-03,1.01E-03
1654,-2.74E-03,-9.09E-13,-2.90E-03,0.00E+00
1655,-2.72E-03,-9.09E-13,-2.88E-03,7.96E-04
1656,-2.44E-03,-9.09E-13,-3.15E-03,0.00E+00
1657,-2.43E-03,0.00E+00,-3.13E-03,9.09E-04
1658,-2.27E-03,0.00E+00,-3.28E-03,0.00E+00
1659,-2.25E-03,9.09E-13,-3.26E-03,1.02E-03
1660,-2.70E-03,9.09E-13,-2.85E-03,1.72E-03
1661,-2.69E-03,-4.55E-12,-2.87E-03,1.72E-03
1662,-2.56E-03,0.00E+00,-2.99E-03,1.81E-03
1663,-2.55E-03,0.00E+00,-3.00E-03,1.82E-03
1664,-2.41E-03,0.00E+00,-3.11E-03,1.96E-03
1665,-2.39E-03,-1.82E-12,-3.12E-03,1.97E-03
1666,-2.25E-03,0.00E+00,-3.23E-03,2.18E-03
1667,-2.68E-03,-4.55E-12,-2.83E-03,2.78E-03
1668,-2.53E-03,6.37E-12,-2.96E-03,2.92E-03
1669,-2.67E-03,0.00E+00,-2.84E-03,2.79E-03
1670,-2.38E-03,2.73E-12,-3.08E-03,3.15E-03
1671,-2.52E-03,9.09E-13,-2.97E-03,2.94E-03
1672,-2.23E-03,0.00E+00,-3.19E-03,3.50E-03
1673,-2.37E-03,-9.09E-13,-3.09E-03,3.18E-03
1674,-2.65E-03,5.46E-12,-2.80E-03,3.99E-03
1675,-2.77E-03,-9.09E-13,-2.67E-03,3.90E-03
1676,-2.50E-03,4.55E-12,-2.92E-03,4.18E-03
1677,-2.64E-03,-9.09E-13,-2.81E-03,4.00E-03
1678,-2.36E-03,5.46E-12,-3.04E-03,4.50E-03
1679,-2.49E-03,0.00E+00,-2.93E-03,4.20E-03
1680,-2.20E-03,6.37E-12,-3.16E-03,4.98E-03
1681,-2.34E-03,-9.09E-13,-3.05E-03,4.54E-03
1682,-2.73E-03,0.00E+00,-2.64E-03,5.80E-03
1683,-2.61E-03,9.09E-13,-2.76E-03,6.04E-03
1684,-2.60E-03,-6.37E-12,-2.77E-03,6.06E-03
1685,-2.47E-03,0.00E+00,-2.88E-03,6.39E-03
1686,-2.46E-03,-5.46E-12,-2.89E-03,6.41E-03
1687,-2.32E-03,0.00E+00,-3.00E-03,6.70E-03
1688,-2.31E-03,5.46E-12,-3.01E-03,6.76E-03
1689,-2.17E-03,0.00E+00,-3.12E-03,7.36E-03
1690,-2.41E-03,0.00E+00,-2.75E-03,8.23E-03
1691,-2.40E-03,7.28E-12,-2.70E-03,8.94E-03
1692,-2.34E-03,-1.82E-12,-2.78E-03,8.79E-03
