Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-1.03E-04,1.21E-05,-3.94E-03,5.08E-01
1,-8.20E-06,2.21E-05,-3.91E-06,4.04E-01
2,-2.49E-03,2.67E-03,9.18E-04,1.37E-01
3,-2.16E-03,-6.09E-03,1.13E-02,1.14E-01
4,5.33E-04,-7.81E-04,-6.61E-03,1.94E-01
5,-3.41E-03,-4.58E-03,1.85E-03,1.49E-01
6,-3.02E-03,-5.72E-03,5.69E-03,7.61E-02
7,-2.37E-03,-3.44E-03,2.15E-03,1.29E-01
8,-2.05E-04,9.15E-04,-1.34E-02,2.50E-01
9,-8.25E-04,-2.82E-04,-7.56E-03,2.28E-01
10,6.22E-04,7.16E-04,-4.44E-03,1.85E-01
11,-2.18E-03,5.88E-03,1.24E-02,1.02E-01
12,9.61E-05,-9.08E-04,-1.19E-02,2.08E-01
13,1.45E-03,9.36E-04,-3.34E-03,3.44E-02
14,-2.39E-03,-5.37E-03,6.45E-03,7.04E-02
15,-1.69E-03,5.71E-03,1.04E-02,1.33E-01
16,-3.47E-04,8.00E-04,-9.77E-03,2.62E-01
17,1.65E-03,-2.63E-04,-3.32E-03,2.79E-02
18,-2.61E-03,7.00E-03,2.36E-03,6.73E-02
19,-5.20E-04,-3.48E-03,1.14E-03,1.23E-01
20,-3.38E-03,5.09E-03,2.02E-03,1.48E-01
21,3.59E-03,1.12E-03,-7.76E-04,2.72E-02
22,-1.46E-03,5.50E-04,-3.41E-03,2.07E-02
23,-7.35E-04,-5.07E-04,-1.42E-02,2.68E-01
24,2.36E-03,-2.51E-03,1.55E-03,8.22E-02
25,-2.15E-03,-3.10E-03,-3.98E-04,8.25E-02
26,2.87E-03,2.44E-03,2.64E-04,1.36E-02
27,-3.38E-03,-2.11E-03,2.86E-04,8.50E-02
28,-1.87E-03,-4.73E-03,1.08E-02,1.12E-01
29,1.88E-03,1.92E-03,2.67E-03,1.87E-01
30,3.67E-03,1.63E-03,1.68E-03,1.79E-02
31,1.00E-03,1.08E-03,-3.54E-03,2.95E-02
32,-2.01E-03,-4.16E-03,5.67E-04,7.46E-02
33,3.63E-03,-1.61E-03,1.57E-03,2.57E-02
34,-3.34E-03,1.62E-03,-6.13E-04,8.46E-02
35,-2.57E-03,-4.07E-03,2.39E-03,1.70E-01
36,-1.88E-03,6.86E-03,6.39E-03,1.74E-01
37,-4.50E-05,-8.82E-04,-6.11E-03,2.26E-01
38,-3.12E-03,-5.70E-03,1.52E-03,1.15E-01
39,-3.44E-03,-6.46E-03,5.34E-03,1.15E-01
40,-3.03E-03,-6.01E-03,1.06E-02,1.33E-01
41,-3.57E-03,-1.33E-03,3.40E-04,9.30E-02
42,-3.12E-03,6.23E-03,9.02E-03,1.64E-01
43,-6.74E-04,1.12E-03,-3.61E-03,1.26E-02
44,4.60E-03,1.76E-04,1.04E-03,1.67E-02
45,-2.03E-03,-4.93E-03,2.64E-03,1.39E-01
46,-1.64E-03,-4.30E-03,1.91E-03,5.33E-02
47,-3.33E-03,-1.56E-03,-6.02E-04,9.16E-02
48,-3.41E-03,-5.94E-03,2.32E-03,1.22E-01
49,-9.75E-04,1.24E-03,-3.42E-03,1.69E-02
50,-3.36E-03,-6.21E-03,8.36E-03,1.07E-01
51,6.08E-04,4.14E-04,-1.45E-02,3.15E-01
52,-2.61E-03,5.64E-03,3.67E-03,1.45E-01
53,-6.79E-04,5.82E-04,-8.45E-03,2.12E-01
54,-1.93E-04,-8.60E-04,-1.28E-02,2.52E-01
55,-8.29E-04,-2.99E-04,-5.80E-03,2.33E-01
56,-1.83E-03,-5.41E-03,1.41E-03,8.41E-02
57,2.36E-04,-2.24E-04,-1.46E-02,3.05E-01
58,-1.61E-03,5.98E-03,2.69E-03,9.14E-02
59,7.59E-04,-4.80E-04,-1.02E-02,2.27E-01
60,3.16E-03,1.93E-03,-6.40E-04,9.73E-03
61,-3.10E-03,6.34E-03,1.99E-03,9.62E-02
62,-5.10E-04,7.92E-04,-1.11E-02,2.06E-01
63,-5.60E-04,-6.02E-04,-1.04E-02,2.79E-01
64,6.23E-04,-6.65E-04,-1.45E-02,2.90E-01
65,-1.18E-03,-1.20E-03,-3.32E-03,2.25E-02
66,-1.99E-03,4.36E-03,1.21E-02,9.99E-02
67,4.23E-04,7.65E-04,-1.03E-02,2.43E-01
68,3.74E-04,-1.55E-03,-3.40E-03,2.91E-02
69,-3.38E-03,6.28E-03,6.23E-03,1.26E-01
70,-7.96E-04,4.88E-04,-1.41E-02,2.71E-01
71,1.41E-03,-6.85E-04,3.35E-03,2.53E-01
72,-2.96E-03,-2.86E-03,1.77E-03,1.38E-01
73,-3.07E-03,5.32E-03,2.90E-03,1.70E-01
74,-1.57E-03,-5.47E-03,2.19E-03,6.74E-02
75,8.43E-04,-1.73E-04,-9.09E-03,2.51E-01
76,-2.32E-03,-7.27E-03,5.61E-03,1.74E-01
77,-1.74E-03,6.48E-03,7.34E-03,1.46E-01
78,-2.04E-03,-5.65E-03,1.27E-02,1.54E-01
79,-1.03E-03,-3.58E-03,2.25E-04,6.19E-02
80,-3.47E-03,1.43E-03,8.71E-04,9.30E-02
81,-9.05E-04,2.10E-05,-1.47E-02,2.86E-01
82,-2.60E-03,6.02E-03,1.17E-02,1.26E-01
83,-2.50E-03,4.30E-03,1.26E-02,1.69E-01
84,-3.32E-04,8.28E-04,-7.30E-03,2.35E-01
85,-2.79E-03,-6.48E-03,8.89E-03,1.80E-01
86,-1.95E-03,6.23E-03,9.57E-03,1.47E-01
87,3.64E-03,-1.55E-04,-1.16E-03,3.83E-02
88,-2.53E-03,-4.16E-03,1.23E-02,1.19E-01
89,-3.38E-03,-5.08E-03,1.21E-02,1.00E-01
90,-3.33E-03,-1.72E-03,1.01E-03,1.17E-01
91,3.61E-03,-2.39E-04,2.77E-03,2.91E-02
92,-3.28E-03,7.02E-03,4.55E-03,1.36E-01
93,-2.72E-03,1.56E-03,2.05E-03,1.82E-01
94,-2.78E-03,7.21E-03,5.72E-03,1.92E-01
95,-2.14E-03,-5.23E-03,7.33E-03,8.03E-02
96,-2.98E-03,6.54E-03,8.35E-03,1.80E-01
97,-2.37E-03,5.32E-03,9.86E-04,9.45E-02
98,-1.48E-04,-8.31E-04,-8.33E-03,2.60E-01
99,-3.24E-03,-4.91E-03,1.11E-02,1.29E-01
100,-1.47E-03,2.62E-03,2.32E-03,1.65E-01
101,-2.67E-03,-5.64E-03,4.74E-03,4.62E-02
102,1.48E-03,1.44E-03,3.09E-03,2.31E-01
103,-1.74E-03,-6.94E-03,4.94E-03,1.46E-01
104,-1.20E-03,3.62E-03,3.58E-04,6.98E-02
105,-7.28E-04,5.71E-04,-4.67E-03,1.90E-01
106,-1.16E-03,-8.02E-04,-3.58E-03,1.72E-02
107,-3.39E-03,-2.77E-03,6.59E-04,1.11E-01
108,-2.37E-03,-7.00E-03,2.44E-03,8.26E-02
