Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,4.52E-04,0.00E+00,-1.44E-02,4.98E-01
1,3.93E-04,0.00E+00,-1.43E-02,5.00E-01
2,4.83E-04,1.09E-11,-1.43E-02,5.00E-01
3,4.71E-04,0.00E+00,-1.35E-02,5.49E-01
4,5.84E-04,0.00E+00,-1.34E-02,5.13E-01
5,4.56E-04,0.00E+00,-1.33E-02,5.57E-01
6,7.68E-04,0.00E+00,-1.39E-02,4.38E-01
7,7.27E-04,0.00E+00,-1.39E-02,4.49E-01
8,5.66E-04,7.28E-12,-1.40E-02,4.94E-01
9,4.17E-04,0.00E+00,-1.39E-02,5.32E-01
10,5.37E-04,7.28E-12,-1.33E-02,5.30E-01
11,1.95E-04,0.00E+00,-1.46E-02,4.79E-01
12,-7.67E-05,1.09E-11,-1.46E-02,4.79E-01
13,5.46E-05,5.46E-12,-1.48E-02,4.73E-01
14,-3.30E-05,0.00E+00,-1.48E-02,4.74E-01
15,-2.03E-04,0.00E+00,-1.46E-02,4.80E-01
16,-1.27E-04,3.64E-12,-1.45E-02,4.82E-01
17,-1.05E-04,1.46E-11,-1.46E-02,4.78E-01
18,1.99E-04,-7.28E-12,-1.37E-02,5.40E-01
19,7.83E-05,0.00E+00,-1.37E-02,5.39E-01
20,1.20E-04,-3.64E-12,-1.38E-02,5.29E-01
21,3.22E-04,3.64E-12,-1.48E-02,4.74E-01
22,2.94E-04,0.00E+00,-1.49E-02,4.72E-01
23,3.62E-04,-3.64E-12,-1.49E-02,4.72E-01
24,-1.45E-05,1.27E-11,-1.49E-02,4.72E-01
25,2.14E-05,1.82E-12,-1.49E-02,4.72E-01
26,-1.09E-04,0.00E+00,-1.33E-02,5.65E-01
27,-1.24E-04,0.00E+00,-1.33E-02,5.64E-01
28,-1.02E-04,0.00E+00,-1.33E-02,5.65E-01
29,-2.95E-04,0.00E+00,-1.43E-02,5.03E-01
30,-3.22E-04,0.00E+00,-1.42E-02,5.08E-01
31,-2.24E-04,0.00E+00,-1.42E-02,5.07E-01
32,1.48E-04,-3.64E-12,-1.36E-02,5.45E-01
33,-8.67E-05,0.00E+00,-1.33E-02,5.65E-01
34,2.00E-04,7.28E-12,-1.32E-02,5.69E-01
35,4.65E-04,0.00E+00,-1.43E-02,5.06E-01
36,5.28E-04,0.00E+00,-1.44E-02,4.89E-01
37,4.73E-04,0.00E+00,-1.37E-02,5.42E-01
38,3.08E-04,-7.28E-12,-1.46E-02,4.81E-01
39,2.24E-04,0.00E+00,-1.45E-02,4.86E-01
40,-1.51E-04,0.00E+00,-1.43E-02,5.02E-01
41,1.32E-04,0.00E+00,-1.42E-02,4.98E-01
42,2.85E-05,-7.28E-12,-1.41E-02,5.06E-01
43,4.49E-04,0.00E+00,-1.29E-02,5.71E-01
44,5.25E-04,0.00E+00,-1.29E-02,5.36E-01
45,4.83E-04,0.00E+00,-1.31E-02,5.65E-01
46,-3.39E-05,0.00E+00,-1.45E-02,4.83E-01
47,6.85E-04,0.00E+00,-1.49E-02,4.72E-01
48,6.52E-04,-2.73E-12,-1.48E-02,4.75E-01
49,4.66E-04,0.00E+00,-1.48E-02,4.77E-01
50,-9.50E-05,1.46E-11,-1.40E-02,5.18E-01
51,5.20E-04,0.00E+00,-1.47E-02,4.81E-01
52,5.79E-04,3.64E-12,-1.47E-02,4.75E-01
53,-3.29E-04,0.00E+00,-1.37E-02,5.42E-01
54,-3.46E-04,0.00E+00,-1.37E-02,5.39E-01
55,9.25E-05,0.00E+00,-1.36E-02,5.43E-01
56,7.71E-04,0.00E+00,-1.38E-02,4.35E-01
57,6.54E-04,-7.28E-12,-1.36E-02,4.85E-01
58,-1.30E-04,-3.64E-12,-1.29E-02,5.88E-01
59,-1.15E-04,0.00E+00,-1.33E-02,5.66E-01
60,-9.38E-05,0.00E+00,-1.33E-02,5.66E-01
61,-6.20E-05,-3.64E-12,-1.29E-02,5.90E-01
62,-3.38E-04,0.00E+00,-1.49E-02,4.72E-01
63,-2.99E-04,-9.09E-13,-1.49E-02,4.72E-01
64,7.68E-04,0.00E+00,-1.39E-02,4.35E-01
65,2.53E-04,0.00E+00,-1.41E-02,5.13E-01
66,3.45E-04,0.00E+00,-1.30E-02,5.72E-01
67,5.50E-04,3.64E-12,-1.47E-02,4.80E-01
68,-3.39E-04,0.00E+00,-1.39E-02,5.26E-01
69,1.46E-04,0.00E+00,-1.31E-02,5.74E-01
70,1.73E-04,3.64E-12,-1.29E-02,5.82E-01
71,-3.76E-04,0.00E+00,-1.37E-02,5.43E-01
72,-7.86E-04,0.00E+00,-1.29E-02,3.98E-01
73,-7.43E-04,0.00E+00,-1.31E-02,4.14E-01
74,-6.52E-04,7.28E-12,-1.30E-02,4.86E-01
75,-4.05E-04,0.00E+00,-1.38E-02,5.39E-01
76,-4.98E-04,-7.28E-12,-1.40E-02,5.28E-01
77,-7.18E-04,1.82E-12,-1.48E-02,4.67E-01
78,-5.91E-04,7.28E-12,-1.46E-02,4.66E-01
79,-5.12E-04,-1.46E-11,-1.47E-02,4.78E-01
80,-6.96E-04,0.00E+00,-1.49E-02,4.72E-01
81,-3.80E-04,6.82E-13,-1.49E-02,4.72E-01
82,-3.45E-04,9.09E-13,-1.49E-02,4.72E-01
83,-5.32E-04,0.00E+00,-1.32E-02,5.30E-01
84,-4.60E-04,0.00E+00,-1.33E-02,5.61E-01
