Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
0,4.41E-05,2.27E-13,-1.22E-02,4.35E-01, null
1,4.62E-05,-1.25E-11,-1.22E-02,4.35E-01, null
2,1.68E-04,-9.09E-13,-1.18E-02,4.42E-01, null
3,1.60E-04,1.36E-11,-1.18E-02,4.42E-01, null
4,1.67E-04,0.00E+00,-1.18E-02,4.42E-01, null
5,-1.40E-04,0.00E+00,-1.17E-02,4.37E-01, null
6,-1.22E-04,7.28E-12,-1.18E-02,4.37E-01, null
7,1.57E-04,1.36E-11,-1.18E-02,4.42E-01, null
8,1.74E-05,2.73E-12,-1.14E-02,4.52E-01, null
9,-3.74E-06,-9.09E-13,-1.14E-02,4.52E-01, null
10,9.34E-05,0.00E+00,-1.16E-02,4.48E-01, null
11,1.48E-04,0.00E+00,-1.09E-02,4.49E-01, null
12,6.25E-05,3.64E-12,-1.09E-02,4.58E-01, null
13,2.40E-05,9.09E-13,-1.13E-02,4.55E-01, null
14,-1.98E-04,0.00E+00,-1.18E-02,4.32E-01, null
15,1.14E-06,0.00E+00,-1.14E-02,4.52E-01, null
16,-4.37E-04,5.46E-12,-1.16E-02,4.02E-01, null
17,-4.39E-04,0.00E+00,-1.16E-02,4.01E-01, null
18,-4.03E-04,-1.82E-12,-1.16E-02,4.07E-01, null
19,-3.58E-04,0.00E+00,-1.25E-02,3.93E-01, null
20,-3.77E-04,0.00E+00,-1.25E-02,3.92E-01, null
21,-9.20E-05,-1.82E-12,-1.26E-02,4.07E-01, null
22,-1.96E-04,1.92E-12,-1.29E-02,4.06E-01, null
23,-1.96E-04,0.00E+00,-1.29E-02,4.06E-01, null
24,-1.96E-04,1.92E-12,-1.28E-02,4.06E-01, null
25,-1.96E-04,0.00E+00,-1.29E-02,4.06E-01, null
26,-4.05E-04,0.00E+00,-1.32E-02,3.81E-01, null
27,-1.98E-05,7.28E-12,-1.33E-02,3.89E-01, null
28,-4.05E-04,0.00E+00,-1.32E-02,3.81E-01, null
29,-2.80E-05,7.28E-12,-1.32E-02,3.91E-01, null
30,-4.09E-04,0.00E+00,-1.32E-02,3.80E-01, null
31,-1.08E-04,0.00E+00,-1.39E-02,3.47E-01, null
32,5.45E-05,1.46E-11,-1.40E-02,3.43E-01, null
33,1.81E-04,0.00E+00,-1.38E-02,3.62E-01, null
34,-1.35E-05,-7.28E-12,-1.37E-02,3.65E-01, null
35,-2.79E-04,0.00E+00,-1.37E-02,3.64E-01, null
36,-5.39E-05,3.64E-12,-1.34E-02,3.84E-01, null
37,2.79E-05,0.00E+00,-1.32E-02,3.91E-01, null
38,1.65E-05,7.28E-12,-1.33E-02,3.89E-01, null
39,3.84E-04,7.28E-12,-1.32E-02,3.88E-01, null
40,4.11E-04,0.00E+00,-1.32E-02,3.84E-01, null
41,9.83E-05,0.00E+00,-1.33E-02,3.86E-01, null
42,1.26E-04,0.00E+00,-1.27E-02,4.13E-01, null
43,-4.31E-04,0.00E+00,-1.17E-02,4.04E-01, null
44,-4.61E-04,0.00E+00,-1.39E-02,3.36E-01, null
45,-4.70E-04,0.00E+00,-1.40E-02,3.32E-01, null
46,-3.76E-04,0.00E+00,-1.39E-02,3.51E-01, null
47,-3.88E-04,0.00E+00,-1.40E-02,3.48E-01, null
48,-4.68E-04,0.00E+00,-1.39E-02,3.38E-01, null
49,8.91E-06,0.00E+00,-1.13E-02,4.52E-01, null
50,-1.31E-04,0.00E+00,-1.13E-02,4.37E-01, null
51,-2.23E-05,2.73E-12,-1.13E-02,4.51E-01, null
52,-4.71E-04,0.00E+00,-1.26E-02,3.60E-01, null
53,-4.54E-04,0.00E+00,-1.25E-02,3.58E-01, null
54,-5.26E-04,3.64E-12,-1.24E-02,3.30E-01, null
55,-3.82E-04,0.00E+00,-1.23E-02,4.04E-01, null
56,-4.02E-04,1.36E-12,-1.33E-02,3.80E-01, null
57,-3.76E-04,-1.46E-11,-1.20E-02,4.10E-01, null
58,-4.47E-04,-9.09E-13,-1.16E-02,3.97E-01, null
59,-4.53E-04,4.55E-12,-1.16E-02,3.94E-01, null
60,-5.71E-04,0.00E+00,-1.44E-02,3.13E-01, null
61,-5.68E-04,-5.46E-12,-1.44E-02,3.11E-01, null
62,-5.05E-04,5.46E-12,-1.44E-02,3.13E-01, null
63,-1.96E-04,1.92E-12,-1.29E-02,4.06E-01, null
64,-5.78E-04,7.28E-12,-1.28E-02,3.24E-01, null
65,-3.48E-04,0.00E+00,-1.21E-02,4.12E-01, null
66,-4.33E-04,-1.09E-11,-1.21E-02,3.79E-01, null
67,2.00E-04,0.00E+00,-1.27E-02,4.08E-01, null
68,1.11E-04,1.09E-11,-1.27E-02,4.14E-01, null
69,2.98E-05,0.00E+00,-1.22E-02,4.33E-01, null
70,4.07E-04,0.00E+00,-1.23E-02,3.93E-01, null
71,4.70E-04,-3.58E-12,-1.20E-02,4.01E-01, null
72,4.98E-05,1.82E-12,-1.22E-02,4.34E-01, null
73,4.01E-04,0.00E+00,-1.13E-02,4.07E-01, null
74,3.75E-04,0.00E+00,-1.11E-02,4.02E-01, null
75,4.42E-05,2.73E-12,-1.14E-02,4.51E-01, null
76,2.99E-05,2.73E-12,-1.13E-02,4.51E-01, null
77,4.70E-04,-3.58E-12,-1.20E-02,4.01E-01, null
78,2.29E-04,0.00E+00,-1.36E-02,3.68E-01, null
79,4.77E-04,0.00E+00,-1.39E-02,3.55E-01, null
80,4.86E-04,-7.28E-12,-1.39E-02,3.58E-01, null
81,1.75E-04,0.00E+00,-1.18E-02,4.38E-01, null
82,-1.62E-04,0.00E+00,-1.43E-02,3.26E-01, null
83,-2.35E-04,-3.64E-12,-1.45E-02,3.14E-01, null
84,-3.21E-04,0.00E+00,-1.41E-02,3.40E-01, null
85,2.89E-04,3.64E-12,-1.43E-02,3.34E-01, null
86,1.94E-04,-1.82E-12,-1.43E-02,3.29E-01, null
87,-7.17E-05,0.00E+00,-1.42E-02,3.32E-01, null
88,1.21E-04,0.00E+00,-1.37E-02,3.68E-01, null
89,1.80E-04,-3.64E-12,-1.26E-02,4.13E-01, null
90,4.49E-05,-1.27E-11,-1.22E-02,4.35E-01, null
91,3.82E-04,0.00E+00,-1.35E-02,3.72E-01, null
92,4.28E-04,7.28E-12,-1.29E-02,3.81E-01, null
93,4.22E-04,0.00E+00,-1.31E-02,3.86E-01, null
94,-3.25E-04,0.00E+00,-1.10E-02,4.22E-01, null
95,-4.55E-04,-1.27E-11,-1.13E-02,3.99E-01, null
96,2.76E-04,3.64E-12,-1.43E-02,3.31E-01, null
97,4.93E-04,0.00E+00,-1.31E-02,3.51E-01, null
98,4.00E-05,1.82E-12,-1.22E-02,4.34E-01, null
99,4.13E-05,1.82E-12,-1.22E-02,4.35E-01, null
100,2.97E-04,-9.09E-12,-1.43E-02,3.29E-01, null
101,3.21E-04,3.64E-12,-1.43E-02,3.27E-01, null
102,-4.14E-04,0.00E+00,-1.32E-02,3.79E-01, null
103,-4.80E-04,0.00E+00,-1.36E-02,3.34E-01, null
104,3.14E-04,1.46E-11,-1.39E-02,3.53E-01, null
105,-4.51E-04,-9.09E-13,-1.15E-02,4.00E-01, null
106,-6.16E-05,0.00E+00,-1.40E-02,3.42E-01, null
107,4.19E-04,0.00E+00,-1.15E-02,4.06E-01, null
108,-3.39E-04,-3.64E-12,-1.46E-02,3.09E-01, null
109,-7.04E-04,1.93E-12,-1.47E-02,2.84E-01, null
110,-7.04E-04,1.14E-13,-1.47E-02,2.85E-01, null
111,4.57E-04,3.64E-12,-1.32E-02,3.71E-01, null
112,4.71E-04,-3.52E-12,-1.20E-02,4.01E-01, null
113,4.71E-04,0.00E+00,-1.20E-02,4.01E-01, null
114,1.81E-04,0.00E+00,-1.18E-02,4.40E-01, null
115,4.45E-04,-7.28E-12,-1.27E-02,3.83E-01, null
116,-2.65E-04,0.00E+00,-1.10E-02,4.23E-01, null
117,-4.13E-04,1.82E-12,-1.32E-02,3.79E-01, null
118,-4.79E-04,0.00E+00,-1.29E-02,3.57E-01, null
119,-7.93E-05,-7.28E-12,-1.44E-02,3.18E-01, null
120,-2.64E-04,7.28E-12,-1.46E-02,3.09E-01, null
121,-3.53E-05,0.00E+00,-1.46E-02,3.05E-01, null
122,6.36E-05,1.82E-12,-1.46E-02,3.05E-01, null
123,1.09E-04,7.28E-12,-1.46E-02,3.06E-01, null
124,8.91E-05,7.28E-12,-1.47E-02,3.04E-01, null
125,-2.97E-04,0.00E+00,-1.47E-02,3.06E-01, null
126,-6.00E-04,1.46E-11,-1.30E-02,3.18E-01, null
127,-8.50E-07,-1.82E-12,-1.47E-02,3.03E-01, null
128,-1.39E-04,-3.64E-12,-1.49E-02,3.00E-01, null
129,-6.78E-05,-3.64E-12,-1.49E-02,3.00E-01, null
130,3.31E-04,0.00E+00,-1.48E-02,3.02E-01, null
131,-6.61E-04,1.14E-13,-1.47E-02,2.87E-01, null
132,-7.11E-04,0.00E+00,-1.47E-02,2.83E-01, null
133,-7.11E-04,0.00E+00,-1.47E-02,2.83E-01, null
134,1.36E-04,7.28E-12,-1.49E-02,3.00E-01, null
135,-4.78E-04,4.55E-13,-1.49E-02,3.00E-01, null
136,-4.72E-04,-1.00E-11,-1.49E-02,3.00E-01, null
137,-4.75E-04,4.09E-12,-1.49E-02,3.00E-01, null
138,3.71E-04,7.28E-12,-1.46E-02,3.16E-01, null
