Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,-4.40E-04,1.50E-03,-1.66E-03,2.00E-01
1,-5.10E-04,1.34E-03,-1.77E-03,2.42E-01
2,-6.36E-04,1.43E-03,-1.65E-03,2.60E-01
3,-8.89E-04,-1.81E-03,-1.01E-03,3.66E-01
4,-7.09E-04,-1.91E-03,-9.71E-04,4.09E-01
5,-8.51E-04,-1.91E-03,-8.44E-04,4.75E-01
6,-9.84E-04,1.27E-03,-1.61E-03,3.10E-01
7,-8.15E-04,1.35E-03,-1.64E-03,2.96E-01
8,-8.81E-04,1.17E-03,-1.74E-03,3.15E-01
9,-8.32E-04,-1.36E-03,-1.60E-03,1.33E-01
10,-6.91E-04,-1.26E-03,-1.74E-03,9.75E-02
11,-6.22E-04,-1.42E-03,-1.64E-03,5.95E-02
12,2.45E-04,8.37E-04,-2.10E-03,1.27E+00
13,4.01E-04,9.44E-04,-2.03E-03,1.97E-01
14,4.28E-04,7.57E-04,-2.10E-03,1.28E+00
15,-1.83E-03,9.52E-04,9.62E-04,1.38E+00
16,-1.78E-03,1.12E-03,8.68E-04,1.31E+00
17,-1.88E-03,1.03E-03,7.48E-04,1.18E+00
18,2.05E-04,1.26E-03,1.88E-03,2.05E+00
19,3.10E-04,1.37E-03,1.79E-03,2.09E+00
20,1.18E-04,1.40E-03,1.79E-03,2.02E+00
21,6.53E-04,-1.49E-03,-1.56E-03,3.17E-01
22,4.82E-04,-1.46E-03,-1.65E-03,3.15E-01
23,6.20E-04,-1.32E-03,-1.72E-03,3.34E-01
24,-1.29E-03,-9.31E-04,1.61E-03,2.03E+00
25,-1.33E-03,-7.45E-04,1.67E-03,2.11E+00
26,-1.40E-03,-8.93E-04,1.53E-03,1.95E+00
27,6.85E-04,6.02E-04,2.08E-03,2.47E+00
28,5.30E-04,5.55E-04,2.14E-03,2.22E+00
29,6.27E-04,4.05E-04,2.14E-03,2.34E+00
30,-2.09E-03,8.69E-04,-2.43E-04,5.29E-01
31,-2.13E-03,7.25E-04,-3.39E-04,4.99E-01
32,-2.15E-03,7.25E-04,-1.55E-04,5.75E-01
33,7.66E-04,-1.41E-03,-1.59E-03,3.18E-01
34,8.18E-04,-1.28E-03,-1.67E-03,3.30E-01
35,-2.05E-03,-8.63E-04,-4.02E-04,3.68E-01
36,-2.07E-03,-8.75E-04,-2.10E-04,4.36E-01
37,-2.13E-03,-6.78E-04,-3.23E-04,4.25E-01
38,-1.80E-03,1.21E-03,6.77E-04,1.11E+00
39,-1.43E-03,1.76E-03,2.04E-04,7.24E-01
40,-1.48E-03,1.68E-03,4.14E-04,9.19E-01
41,-1.33E-03,1.81E-03,3.74E-04,1.01E+00
42,-1.80E-03,-8.44E-04,-1.07E-03,2.46E-01
43,-1.89E-03,-8.62E-04,-8.96E-04,2.62E-01
