Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,5.12E-04,0.00E+00,-1.17E-02,1.71E-01
1,5.05E-04,0.00E+00,-1.14E-02,1.72E-01
2,2.43E-04,-3.64E-12,-1.16E-02,1.97E-01
3,3.84E-04,1.09E-11,-1.13E-02,1.85E-01
4,1.19E-04,3.64E-12,-1.15E-02,2.11E-01
5,1.93E-04,7.28E-12,-1.12E-02,2.06E-01
6,-5.10E-05,-7.28E-12,-1.12E-02,2.09E-01
7,-1.78E-04,0.00E+00,-1.13E-02,2.05E-01
8,-2.59E-05,0.00E+00,-1.14E-02,2.12E-01
9,-4.67E-04,-7.28E-12,-1.39E-02,1.59E-01
10,-2.78E-04,-2.73E-12,-1.42E-02,1.50E-01
11,-3.17E-04,0.00E+00,-1.38E-02,1.65E-01
12,-2.56E-04,-2.73E-12,-1.42E-02,1.50E-01
13,-1.10E-04,0.00E+00,-1.38E-02,1.69E-01
14,-5.57E-06,0.00E+00,-1.40E-02,1.61E-01
15,-2.72E-04,0.00E+00,-1.34E-02,1.74E-01
16,-4.95E-04,0.00E+00,-1.35E-02,1.59E-01
17,-4.18E-04,0.00E+00,-1.36E-02,1.62E-01
18,-5.07E-04,-3.64E-12,-1.34E-02,1.61E-01
19,-3.73E-04,0.00E+00,-1.15E-02,1.85E-01
20,-3.24E-04,3.64E-12,-1.13E-02,1.94E-01
21,4.49E-05,0.00E+00,-1.16E-02,2.11E-01
22,4.26E-04,3.64E-12,-1.40E-02,1.58E-01
23,4.15E-04,0.00E+00,-1.40E-02,1.58E-01
24,3.87E-04,3.64E-12,-1.40E-02,1.57E-01
25,-1.13E-04,5.46E-12,-1.18E-02,2.05E-01
26,-1.64E-04,0.00E+00,-1.19E-02,2.04E-01
27,-1.63E-04,0.00E+00,-1.18E-02,2.05E-01
28,5.12E-05,-3.64E-12,-1.36E-02,1.74E-01
29,6.98E-05,-7.28E-12,-1.38E-02,1.67E-01
30,1.68E-04,0.00E+00,-1.36E-02,1.74E-01
31,1.57E-04,-2.18E-11,-1.36E-02,1.74E-01
32,2.23E-04,0.00E+00,-1.34E-02,1.82E-01
33,-3.31E-05,0.00E+00,-1.34E-02,1.81E-01
34,1.34E-04,3.64E-12,-1.17E-02,2.10E-01
35,3.11E-04,0.00E+00,-1.18E-02,1.94E-01
36,2.22E-04,0.00E+00,-1.18E-02,2.00E-01
37,-1.40E-04,-3.64E-12,-1.33E-02,1.82E-01
38,-1.02E-04,0.00E+00,-1.33E-02,1.83E-01
39,-1.10E-04,1.09E-11,-1.34E-02,1.81E-01
40,2.71E-04,-1.82E-12,-1.33E-02,1.83E-01
41,2.43E-04,7.28E-12,-1.33E-02,1.83E-01
42,-2.73E-04,0.00E+00,-1.42E-02,1.50E-01
43,-3.01E-04,-2.73E-12,-1.42E-02,1.48E-01
44,-2.56E-04,-2.73E-12,-1.42E-02,1.48E-01
45,-2.54E-04,0.00E+00,-1.42E-02,1.50E-01
46,-2.31E-05,7.28E-12,-1.22E-02,2.01E-01
47,5.04E-05,0.00E+00,-1.22E-02,1.98E-01
48,1.57E-05,-3.64E-12,-1.23E-02,2.02E-01
49,-5.52E-05,1.82E-12,-1.32E-02,1.86E-01
50,1.17E-04,7.28E-12,-1.29E-02,1.89E-01
51,-8.15E-05,-1.82E-12,-1.27E-02,1.95E-01
52,-1.32E-04,0.00E+00,-1.33E-02,1.82E-01
53,-1.27E-04,0.00E+00,-1.27E-02,1.95E-01
54,-4.27E-04,-7.28E-12,-1.31E-02,1.67E-01
55,3.83E-04,5.46E-12,-1.25E-02,1.81E-01
56,4.12E-04,5.46E-12,-1.25E-02,1.80E-01
57,-1.00E-04,1.27E-11,-1.27E-02,1.96E-01
58,-6.00E-05,3.64E-12,-1.23E-02,2.01E-01
59,-4.98E-04,0.00E+00,-1.27E-02,1.68E-01
60,-5.01E-04,7.28E-12,-1.29E-02,1.68E-01
61,-1.75E-04,-1.82E-12,-1.27E-02,1.92E-01
62,-2.65E-04,0.00E+00,-1.18E-02,1.97E-01
63,-1.81E-04,-9.09E-12,-1.18E-02,2.03E-01
64,-5.15E-04,-3.64E-12,-1.16E-02,1.76E-01
65,4.38E-04,0.00E+00,-1.19E-02,1.80E-01
66,6.57E-05,7.28E-12,-1.21E-02,2.05E-01
67,-2.11E-04,0.00E+00,-1.19E-02,2.01E-01
68,-1.74E-04,1.82E-12,-1.19E-02,2.03E-01
69,-1.32E-04,-1.64E-11,-1.27E-02,1.94E-01
70,-1.26E-04,-1.82E-12,-1.27E-02,1.95E-01
71,-1.95E-04,0.00E+00,-1.19E-02,2.00E-01
72,-4.14E-04,7.28E-12,-1.21E-02,1.79E-01
73,-5.12E-04,7.28E-12,-1.18E-02,1.74E-01
74,-1.31E-04,0.00E+00,-1.46E-02,1.33E-01
75,5.27E-06,0.00E+00,-1.46E-02,1.32E-01
76,2.88E-05,-1.82E-12,-1.48E-02,1.28E-01
77,4.37E-04,0.00E+00,-1.40E-02,1.57E-01
78,4.34E-04,0.00E+00,-1.44E-02,1.44E-01
79,2.10E-04,0.00E+00,-1.44E-02,1.41E-01
80,3.50E-04,0.00E+00,-1.41E-02,1.54E-01
81,4.69E-05,3.64E-12,-1.43E-02,1.41E-01
82,-5.41E-05,-3.64E-12,-1.44E-02,1.37E-01
83,-2.07E-04,-1.46E-11,-1.45E-02,1.36E-01
84,-4.79E-04,0.00E+00,-1.45E-02,1.40E-01
85,-2.87E-04,-1.82E-12,-1.48E-02,1.29E-01
86,6.58E-05,0.00E+00,-1.44E-02,1.38E-01
87,1.60E-04,0.00E+00,-1.46E-02,1.32E-01
88,4.38E-04,0.00E+00,-1.30E-02,1.74E-01
89,4.47E-04,1.27E-11,-1.30E-02,1.74E-01
90,3.98E-04,-9.09E-13,-1.31E-02,1.77E-01
91,2.45E-04,-7.28E-12,-1.29E-02,1.85E-01
92,4.48E-04,0.00E+00,-1.30E-02,1.74E-01
93,3.25E-05,7.28E-12,-1.42E-02,1.51E-01
94,-4.76E-04,7.28E-12,-1.14E-02,1.75E-01
95,-5.03E-04,0.00E+00,-1.36E-02,1.59E-01
96,-1.18E-04,1.27E-11,-1.27E-02,1.95E-01
