Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,6.27E-04,0.00E+00,-1.37E-02,4.50E-01
1,5.60E-04,1.82E-12,-1.37E-02,4.76E-01
2,6.04E-04,0.00E+00,-1.37E-02,4.59E-01
3,4.14E-04,-1.09E-11,-1.43E-02,5.00E-01
4,3.74E-04,1.82E-12,-1.43E-02,5.07E-01
5,3.93E-04,1.82E-12,-1.44E-02,5.03E-01
6,-3.49E-04,0.00E+00,-1.33E-02,5.78E-01
7,-1.06E-05,7.28E-12,-1.31E-02,5.92E-01
8,-3.05E-05,-7.28E-12,-1.35E-02,5.67E-01
9,3.07E-04,-1.82E-12,-1.44E-02,4.96E-01
10,1.94E-05,-4.55E-13,-1.44E-02,4.93E-01
11,1.12E-06,-4.55E-13,-1.43E-02,4.96E-01
12,-3.61E-04,9.09E-12,-1.37E-02,5.52E-01
13,-6.26E-06,0.00E+00,-1.39E-02,5.32E-01
14,-3.65E-05,-7.28E-12,-1.35E-02,5.63E-01
15,6.56E-04,0.00E+00,-1.31E-02,4.42E-01
16,5.07E-04,0.00E+00,-1.33E-02,5.01E-01
17,6.21E-04,0.00E+00,-1.31E-02,4.56E-01
18,3.29E-04,0.00E+00,-1.33E-02,5.74E-01
19,6.68E-04,7.28E-12,-1.42E-02,4.44E-01
20,6.48E-04,-3.64E-12,-1.38E-02,4.47E-01
21,4.33E-04,-5.46E-12,-1.40E-02,5.21E-01
22,5.02E-04,-1.82E-12,-1.39E-02,4.96E-01
23,-3.65E-04,3.64E-12,-1.31E-02,5.85E-01
24,-6.28E-05,0.00E+00,-1.30E-02,5.95E-01
25,-3.06E-04,0.00E+00,-1.28E-02,5.99E-01
26,6.90E-04,-1.82E-12,-1.45E-02,4.51E-01
27,6.72E-04,-7.28E-12,-1.42E-02,4.41E-01
28,5.45E-04,0.00E+00,-1.45E-02,4.79E-01
29,2.30E-04,-3.64E-12,-1.46E-02,4.80E-01
30,1.83E-04,0.00E+00,-1.46E-02,4.81E-01
31,6.62E-04,3.64E-12,-1.37E-02,3.99E-01
32,8.07E-04,0.00E+00,-1.38E-02,1.76E-01
33,6.35E-04,0.00E+00,-1.37E-02,4.47E-01
34,4.16E-04,-5.46E-12,-1.40E-02,5.23E-01
35,3.83E-04,1.82E-12,-1.40E-02,5.34E-01
36,3.86E-04,-5.46E-12,-1.40E-02,5.30E-01
37,2.22E-05,-3.64E-12,-1.35E-02,5.63E-01
38,6.77E-04,-1.27E-11,-1.31E-02,4.07E-01
39,7.02E-04,0.00E+00,-1.30E-02,3.67E-01
40,6.54E-04,-1.46E-11,-1.31E-02,4.40E-01
41,6.21E-04,0.00E+00,-1.30E-02,4.59E-01
42,6.64E-04,-5.46E-12,-1.46E-02,4.57E-01
43,6.92E-04,0.00E+00,-1.46E-02,4.55E-01
44,6.80E-04,0.00E+00,-1.46E-02,4.57E-01
45,9.16E-04,0.00E+00,-1.33E-02,0.00E+00
46,9.06E-04,0.00E+00,-1.35E-02,0.00E+00
47,8.12E-04,7.28E-12,-1.35E-02,1.50E-01
48,6.87E-04,0.00E+00,-1.37E-02,3.63E-01
49,6.40E-04,0.00E+00,-1.37E-02,4.40E-01
50,4.19E-04,1.82E-12,-1.43E-02,5.00E-01
51,-1.64E-04,0.00E+00,-1.49E-02,4.72E-01
52,-4.74E-05,0.00E+00,-1.48E-02,4.73E-01
53,-3.46E-04,0.00E+00,-1.48E-02,4.73E-01
54,-1.58E-04,7.28E-12,-1.46E-02,4.82E-01
55,-3.74E-04,-1.82E-12,-1.49E-02,4.72E-01
56,6.84E-04,-5.46E-12,-1.46E-02,4.54E-01
57,-3.57E-04,1.09E-11,-1.37E-02,5.55E-01
58,6.47E-04,0.00E+00,-1.34E-02,4.15E-01
59,9.14E-04,1.82E-12,-1.32E-02,0.00E+00
60,8.79E-04,1.82E-12,-1.33E-02,6.07E-02
61,3.37E-04,0.00E+00,-1.31E-02,5.82E-01
62,3.56E-05,0.00E+00,-1.31E-02,5.93E-01
63,3.13E-05,-3.64E-12,-1.31E-02,5.91E-01
64,9.08E-04,1.46E-11,-1.30E-02,0.00E+00
65,9.16E-04,1.82E-12,-1.32E-02,0.00E+00
66,-2.45E-06,0.00E+00,-1.44E-02,4.95E-01
67,-9.77E-06,-4.55E-13,-1.44E-02,4.95E-01
68,6.54E-04,0.00E+00,-1.30E-02,4.39E-01
69,9.14E-04,9.09E-12,-1.38E-02,0.00E+00
70,9.16E-04,0.00E+00,-1.37E-02,0.00E+00
71,9.14E-04,1.27E-11,-1.43E-02,0.00E+00
72,8.83E-04,1.82E-12,-1.43E-02,5.73E-02
73,8.90E-04,1.09E-11,-1.43E-02,4.66E-02
74,9.16E-04,1.82E-12,-1.38E-02,0.00E+00
75,9.16E-04,-1.82E-12,-1.43E-02,0.00E+00
76,-5.22E-05,0.00E+00,-1.49E-02,4.72E-01
77,7.96E-04,0.00E+00,-1.41E-02,2.19E-01
78,1.22E-04,0.00E+00,-1.46E-02,4.80E-01
79,2.62E-05,0.00E+00,-1.48E-02,4.74E-01
80,9.07E-04,7.28E-12,-1.41E-02,0.00E+00
81,8.02E-04,0.00E+00,-1.45E-02,2.32E-01
82,-2.66E-04,0.00E+00,-1.40E-02,5.35E-01
83,2.65E-04,0.00E+00,-1.48E-02,4.75E-01
84,4.67E-04,7.28E-12,-1.35E-02,5.02E-01
85,3.09E-04,-1.46E-11,-1.35E-02,5.64E-01
86,-3.61E-05,3.64E-12,-1.49E-02,4.72E-01
87,-1.80E-05,0.00E+00,-1.49E-02,4.72E-01
88,4.00E-05,0.00E+00,-1.35E-02,5.67E-01
89,2.96E-04,0.00E+00,-1.36E-02,5.55E-01
90,9.13E-04,1.09E-11,-1.49E-02,0.00E+00
91,9.16E-04,0.00E+00,-1.48E-02,0.00E+00
92,7.98E-04,0.00E+00,-1.47E-02,2.40E-01
93,6.22E-04,0.00E+00,-1.49E-02,4.72E-01
94,8.76E-04,0.00E+00,-1.49E-02,6.32E-02
95,7.19E-04,-5.46E-12,-1.46E-02,3.94E-01
96,9.07E-04,7.28E-12,-1.46E-02,0.00E+00
97,9.16E-04,-1.82E-12,-1.44E-02,0.00E+00
98,3.07E-04,0.00E+00,-1.49E-02,4.72E-01
99,-3.54E-04,7.28E-12,-1.42E-02,5.14E-01
100,-2.66E-05,0.00E+00,-1.43E-02,4.96E-01
101,-1.11E-04,0.00E+00,-1.41E-02,5.22E-01
102,-7.99E-06,0.00E+00,-1.43E-02,4.96E-01
103,6.36E-05,-1.46E-11,-1.39E-02,5.33E-01
104,-6.71E-07,-1.82E-12,-1.31E-02,5.93E-01
105,5.48E-04,0.00E+00,-1.48E-02,4.77E-01
106,3.34E-04,0.00E+00,-1.29E-02,5.92E-01
107,4.38E-04,0.00E+00,-1.46E-02,4.83E-01
108,3.28E-04,3.64E-12,-1.48E-02,4.74E-01
109,3.46E-04,3.64E-12,-1.49E-02,4.72E-01
110,6.83E-05,-1.46E-11,-1.40E-02,5.27E-01
111,-2.89E-04,0.00E+00,-1.44E-02,4.98E-01
112,-2.27E-05,0.00E+00,-1.31E-02,5.92E-01
113,-3.66E-04,0.00E+00,-1.32E-02,5.78E-01
114,2.39E-06,0.00E+00,-1.40E-02,5.27E-01
115,-3.73E-04,7.28E-12,-1.43E-02,5.05E-01
116,-4.90E-04,0.00E+00,-1.43E-02,4.83E-01
117,-9.07E-04,0.00E+00,-1.35E-02,0.00E+00
118,-7.73E-04,0.00E+00,-1.36E-02,1.98E-01
119,-8.17E-04,0.00E+00,-1.35E-02,1.49E-01
120,-6.51E-04,7.28E-12,-1.35E-02,4.00E-01
121,-3.59E-04,-1.46E-11,-1.46E-02,4.83E-01
122,-4.06E-04,0.00E+00,-1.45E-02,4.96E-01
123,-6.43E-04,0.00E+00,-1.28E-02,4.17E-01
124,-6.63E-04,0.00E+00,-1.30E-02,4.09E-01
125,-7.30E-04,3.64E-12,-1.29E-02,2.87E-01
126,-9.16E-04,1.82E-12,-1.38E-02,0.00E+00
127,-9.07E-04,-7.28E-12,-1.41E-02,0.00E+00
128,-7.99E-04,0.00E+00,-1.40E-02,2.11E-01
129,-9.16E-04,0.00E+00,-1.33E-02,0.00E+00
130,-8.63E-04,1.82E-12,-1.32E-02,9.12E-02
131,-6.78E-04,3.64E-12,-1.32E-02,3.91E-01
132,-9.07E-04,0.00E+00,-1.30E-02,0.00E+00
133,-7.62E-04,3.64E-12,-1.31E-02,2.52E-01
134,-6.26E-04,1.46E-11,-1.42E-02,4.43E-01
135,-6.55E-04,-7.28E-12,-1.43E-02,4.39E-01
136,-7.90E-04,-7.28E-12,-1.41E-02,2.06E-01
137,-9.16E-04,0.00E+00,-1.37E-02,0.00E+00
138,-8.83E-04,-3.64E-12,-1.38E-02,5.07E-02
139,-6.38E-04,0.00E+00,-1.41E-02,4.46E-01
140,-4.92E-04,7.28E-12,-1.40E-02,4.78E-01
141,-5.25E-04,3.64E-12,-1.28E-02,4.92E-01
142,-9.16E-04,5.46E-12,-1.43E-02,0.00E+00
143,-9.14E-04,-1.82E-12,-1.43E-02,0.00E+00
144,-8.92E-04,0.00E+00,-1.43E-02,4.22E-02
145,-4.32E-04,0.00E+00,-1.33E-02,5.44E-01
146,-4.19E-04,-3.64E-12,-1.37E-02,5.31E-01
147,-6.67E-04,-7.28E-12,-1.39E-02,4.23E-01
148,-6.62E-04,7.28E-12,-1.31E-02,3.99E-01
149,-7.18E-04,7.28E-12,-1.32E-02,3.13E-01
150,-9.14E-04,-1.09E-11,-1.32E-02,0.00E+00
151,-9.16E-04,1.82E-12,-1.32E-02,0.00E+00
152,-6.82E-04,0.00E+00,-1.45E-02,4.47E-01
153,-8.37E-04,0.00E+00,-1.44E-02,1.59E-01
154,-9.14E-04,0.00E+00,-1.38E-02,0.00E+00
155,-4.54E-04,0.00E+00,-1.46E-02,4.81E-01
156,-3.93E-04,0.00E+00,-1.48E-02,4.74E-01
157,-8.80E-04,0.00E+00,-1.38E-02,5.71E-02
158,-6.19E-04,0.00E+00,-1.46E-02,4.57E-01
159,-6.94E-04,0.00E+00,-1.46E-02,4.47E-01
160,-7.40E-04,0.00E+00,-1.46E-02,3.47E-01
161,-4.93E-04,1.82E-12,-1.32E-02,5.08E-01
162,-3.94E-04,-3.64E-12,-1.33E-02,5.61E-01
163,-6.71E-04,0.00E+00,-1.38E-02,4.11E-01
164,-4.20E-04,-3.64E-12,-1.37E-02,5.34E-01
165,-8.34E-04,0.00E+00,-1.48E-02,1.66E-01
166,-4.29E-04,1.82E-12,-1.49E-02,4.72E-01
167,-6.72E-04,0.00E+00,-1.47E-02,4.53E-01
168,-9.16E-04,-1.82E-12,-1.44E-02,0.00E+00
169,-9.13E-04,1.09E-11,-1.49E-02,0.00E+00
170,-8.81E-04,0.00E+00,-1.49E-02,5.79E-02
171,-9.16E-04,3.64E-12,-1.48E-02,0.00E+00
172,-9.07E-04,-7.28E-12,-1.46E-02,0.00E+00
173,-6.19E-04,-7.28E-12,-1.49E-02,4.72E-01
174,3.34E-04,-7.28E-12,-1.16E-02,6.29E-01
175,4.17E-04,0.00E+00,-1.13E-02,6.23E-01
176,1.49E-04,0.00E+00,-1.13E-02,6.69E-01
177,2.89E-04,0.00E+00,-1.13E-02,6.46E-01
178,6.89E-04,0.00E+00,-1.27E-02,3.02E-01
179,8.31E-04,0.00E+00,-1.27E-02,1.22E-01
180,6.16E-04,0.00E+00,-1.27E-02,4.15E-01
181,4.80E-04,0.00E+00,-1.13E-02,5.74E-01
182,4.41E-04,0.00E+00,-1.13E-02,6.07E-01
183,4.16E-04,0.00E+00,-1.13E-02,6.24E-01
184,1.97E-04,-7.28E-12,-1.24E-02,6.17E-01
185,-8.07E-05,0.00E+00,-1.23E-02,6.24E-01
186,-6.87E-05,0.00E+00,-1.26E-02,6.20E-01
187,8.41E-05,0.00E+00,-1.26E-02,6.17E-01
188,-3.61E-05,0.00E+00,-1.16E-02,6.61E-01
189,1.54E-05,0.00E+00,-1.16E-02,6.59E-01
190,-2.14E-05,0.00E+00,-1.16E-02,6.60E-01
191,9.07E-04,7.28E-12,-1.13E-02,0.00E+00
192,8.08E-04,-7.28E-12,-1.13E-02,1.33E-01
193,7.53E-04,0.00E+00,-1.12E-02,2.52E-01
194,6.58E-04,0.00E+00,-1.12E-02,3.85E-01
195,-2.59E-04,7.28E-12,-1.23E-02,6.18E-01
196,-3.24E-04,0.00E+00,-1.26E-02,6.03E-01
197,-1.32E-04,0.00E+00,-1.27E-02,6.10E-01
198,6.18E-04,0.00E+00,-1.25E-02,4.18E-01
199,4.84E-04,0.00E+00,-1.25E-02,4.94E-01
200,4.88E-04,-7.28E-12,-1.27E-02,5.09E-01
201,7.06E-04,0.00E+00,-1.16E-02,3.05E-01
202,8.73E-04,9.09E-13,-1.16E-02,6.76E-02
203,6.52E-04,0.00E+00,-1.16E-02,3.85E-01
204,5.03E-04,7.28E-12,-1.28E-02,4.96E-01
205,9.15E-04,0.00E+00,-1.26E-02,0.00E+00
206,9.08E-04,-7.28E-12,-1.24E-02,0.00E+00
207,7.87E-04,0.00E+00,-1.23E-02,1.90E-01
208,6.95E-05,0.00E+00,-1.17E-02,6.51E-01
209,5.06E-06,-9.09E-13,-1.19E-02,6.51E-01
210,4.79E-04,0.00E+00,-1.14E-02,5.73E-01
211,6.38E-04,7.28E-12,-1.23E-02,4.12E-01
212,6.33E-04,-7.28E-12,-1.22E-02,4.13E-01
213,-3.10E-04,7.28E-12,-1.27E-02,6.00E-01
214,9.17E-04,5.46E-12,-1.15E-02,0.00E+00
215,6.52E-04,-7.28E-12,-1.17E-02,3.84E-01
216,6.50E-04,0.00E+00,-1.11E-02,3.89E-01
217,5.30E-04,0.00E+00,-1.16E-02,4.95E-01
218,7.86E-05,0.00E+00,-1.27E-02,6.10E-01
219,9.95E-06,-1.09E-11,-1.26E-02,6.14E-01
220,9.14E-04,-9.09E-12,-1.21E-02,0.00E+00
221,8.57E-04,1.82E-12,-1.20E-02,9.91E-02
222,7.10E-04,-7.28E-12,-1.22E-02,2.92E-01
223,6.66E-04,0.00E+00,-1.21E-02,3.94E-01
224,6.71E-04,7.28E-12,-1.19E-02,3.77E-01
225,6.03E-04,0.00E+00,-1.28E-02,4.21E-01
226,9.16E-04,-1.82E-12,-1.21E-02,0.00E+00
227,9.16E-06,0.00E+00,-1.20E-02,6.46E-01
228,2.50E-05,2.73E-12,-1.20E-02,6.46E-01
229,9.15E-04,-3.64E-12,-1.28E-02,0.00E+00
230,7.47E-04,7.28E-12,-1.29E-02,2.35E-01
231,4.34E-04,3.64E-12,-1.23E-02,5.09E-01
232,7.58E-04,-3.64E-12,-1.19E-02,2.55E-01
233,7.44E-04,3.64E-12,-1.17E-02,2.57E-01
234,9.11E-04,-3.64E-12,-1.27E-02,0.00E+00
235,8.47E-04,-3.64E-12,-1.26E-02,1.03E-01
236,2.73E-04,0.00E+00,-1.26E-02,6.07E-01
237,1.03E-04,0.00E+00,-1.21E-02,6.39E-01
238,2.13E-05,0.00E+00,-1.20E-02,6.46E-01
239,3.65E-05,1.82E-12,-1.14E-02,6.73E-01
240,-2.61E-04,0.00E+00,-1.14E-02,6.40E-01
241,9.15E-04,-9.09E-12,-1.15E-02,0.00E+00
242,3.25E-04,0.00E+00,-1.19E-02,6.14E-01
243,3.91E-04,0.00E+00,-1.20E-02,6.09E-01
244,9.17E-04,5.46E-12,-1.16E-02,0.00E+00
245,9.07E-04,7.28E-12,-1.18E-02,0.00E+00
246,-3.38E-04,3.64E-12,-1.18E-02,6.28E-01
247,-1.02E-04,0.00E+00,-1.16E-02,6.58E-01
248,-3.41E-04,0.00E+00,-1.17E-02,6.19E-01
249,9.16E-04,3.64E-12,-1.20E-02,0.00E+00
250,3.42E-04,0.00E+00,-1.22E-02,6.13E-01
251,4.98E-04,1.82E-12,-1.20E-02,5.31E-01
252,4.65E-04,0.00E+00,-1.19E-02,5.17E-01
253,4.30E-04,0.00E+00,-1.21E-02,5.83E-01
254,-2.97E-04,7.28E-12,-1.21E-02,6.23E-01
255,-2.45E-05,0.00E+00,-1.20E-02,6.44E-01
256,-6.67E-06,2.73E-12,-1.21E-02,6.45E-01
257,2.32E-04,0.00E+00,-1.25E-02,6.12E-01
258,3.94E-04,-3.64E-12,-1.21E-02,5.99E-01
