Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,-2.86E-03,-5.86E-04,3.67E-03,1.31E+00
1,-2.94E-03,-7.70E-04,3.58E-03,1.25E+00
2,-2.77E-03,-8.20E-04,3.70E-03,1.33E+00
3,-3.08E-03,2.59E-03,-2.43E-03,1.12E-01
4,-3.13E-03,2.70E-03,-2.25E-03,1.09E-01
5,-2.96E-03,2.79E-03,-2.35E-03,1.09E-01
6,1.03E-03,-4.55E-03,-3.50E-04,6.73E-02
7,1.06E-03,-4.56E-03,-1.47E-04,6.51E-02
8,8.63E-04,-4.59E-03,-2.28E-04,7.07E-02
9,-3.81E-04,-3.47E-03,-3.13E-03,1.04E-01
10,-4.62E-04,-3.35E-03,-3.24E-03,9.99E-02
11,-2.42E-04,-3.33E-03,-3.29E-03,9.09E-02
12,-1.74E-04,-3.48E-03,-3.13E-03,9.71E-02
13,4.03E-04,-3.04E-03,3.54E-03,1.31E+00
14,2.89E-04,-3.18E-03,3.43E-03,1.22E+00
15,5.00E-04,-3.18E-03,3.40E-03,1.20E+00
16,-1.09E-03,3.92E-03,-2.37E-03,1.55E-01
17,-1.29E-03,3.87E-03,-2.35E-03,1.62E-01
18,-1.20E-03,3.98E-03,-2.21E-03,1.64E-01
19,2.84E-03,-1.97E-03,-3.17E-03,6.49E-02
20,2.74E-03,-1.92E-03,-3.29E-03,6.88E-02
21,2.87E-03,-1.81E-03,-3.24E-03,6.85E-02
22,-1.05E-03,4.02E-03,-2.21E-03,1.58E-01
23,-1.12E-03,4.07E-03,-2.09E-03,1.65E-01
24,-9.51E-04,4.09E-03,-2.13E-03,1.56E-01
25,6.60E-04,3.15E-03,3.43E-03,1.17E+00
26,7.33E-04,3.25E-03,3.33E-03,1.10E+00
27,5.55E-04,3.25E-03,3.35E-03,1.13E+00
28,-7.83E-04,4.07E-03,-2.23E-03,1.46E-01
29,-8.28E-04,4.17E-03,-2.02E-03,1.53E-01
30,3.23E-03,-1.34E-03,-3.12E-03,7.13E-02
31,3.07E-03,-1.41E-03,-3.25E-03,7.34E-02
32,3.10E-03,-1.23E-03,-3.30E-03,7.59E-02
33,-4.32E-03,3.31E-06,1.85E-03,6.39E-01
34,-4.36E-03,-1.43E-04,1.73E-03,6.22E-01
35,-4.30E-03,-1.51E-04,1.88E-03,6.47E-01
36,9.59E-04,-3.34E-03,-3.14E-03,6.98E-02
37,8.00E-04,-3.33E-03,-3.20E-03,7.15E-02
38,8.97E-04,-3.21E-03,-3.29E-03,6.91E-02
39,1.10E-03,-3.22E-03,-3.22E-03,6.73E-02
40,-1.09E-03,-3.17E-03,-3.27E-03,1.15E-01
41,-1.09E-03,-3.02E-03,-3.41E-03,1.05E-01
42,-9.13E-04,-3.11E-03,-3.38E-03,1.03E-01
43,-4.15E-04,-4.20E-03,-2.03E-03,1.46E-01
44,-3.59E-04,-4.30E-03,-1.82E-03,1.49E-01
45,-5.71E-04,-4.26E-03,-1.86E-03,1.60E-01
46,9.81E-04,-4.54E-03,-5.56E-04,7.27E-02
47,8.17E-04,-4.59E-03,-4.28E-04,7.64E-02
48,-1.26E-03,-3.08E-03,-3.29E-03,1.16E-01
49,3.46E-04,4.59E-03,-9.84E-04,9.93E-02
50,2.20E-04,4.58E-03,-1.05E-03,1.07E-01
51,2.09E-04,4.62E-03,-8.64E-04,1.06E-01
52,2.56E-04,-3.45E-03,-3.16E-03,8.29E-02
53,1.41E-04,-3.41E-03,-3.21E-03,8.41E-02
54,2.65E-04,-3.35E-03,-3.27E-03,7.91E-02
55,-1.69E-03,1.54E-03,4.11E-03,1.63E+00
56,-1.62E-03,1.73E-03,4.06E-03,1.57E+00
57,-1.83E-03,1.64E-03,4.01E-03,1.54E+00
58,-1.90E-03,1.42E-03,4.06E-03,1.59E+00
59,-6.38E-04,-4.14E-03,-2.09E-03,1.55E-01
60,3.24E-04,2.77E-03,3.79E-03,1.43E+00
61,5.26E-04,2.81E-03,3.74E-03,1.39E+00
62,3.07E-04,2.90E-03,3.69E-03,1.36E+00
63,-2.08E-03,-3.23E-03,-2.68E-03,1.39E-01
64,-1.98E-03,-3.39E-03,-2.55E-03,1.51E-01
65,-2.18E-03,-3.33E-03,-2.46E-03,1.45E-01
66,2.42E-04,2.68E-03,3.85E-03,1.47E+00
67,1.81E-04,2.82E-03,3.76E-03,1.40E+00
68,1.77E-03,-3.05E-03,-3.09E-03,6.02E-02
69,1.59E-03,-3.05E-03,-3.18E-03,6.26E-02
70,1.72E-03,-2.90E-03,-3.26E-03,6.31E-02
71,-1.77E-03,3.67E-03,-2.35E-03,1.68E-01
72,-1.88E-03,3.69E-03,-2.23E-03,1.73E-01
73,-1.72E-03,3.79E-03,-2.20E-03,1.76E-01
74,1.91E-03,-2.90E-03,-3.15E-03,6.00E-02
75,1.83E-03,-2.74E-03,-3.33E-03,6.43E-02
76,-1.81E-03,-1.44E-03,4.08E-03,1.58E+00
77,-1.94E-03,-1.42E-03,4.03E-03,1.54E+00
78,-1.84E-03,-1.60E-03,4.01E-03,1.52E+00
79,-8.80E-04,-3.91E-03,-2.43E-03,1.54E-01
80,-7.76E-04,-4.03E-03,-2.25E-03,1.56E-01
81,-9.70E-04,-4.00E-03,-2.23E-03,1.66E-01
82,-2.63E-03,-9.39E-04,3.77E-03,1.39E+00
83,-2.75E-03,-1.04E-03,3.66E-03,1.31E+00
84,-3.41E-03,-1.03E-03,-3.05E-03,1.47E-01
85,-3.37E-03,-8.74E-04,-3.15E-03,1.39E-01
86,-3.28E-03,-1.04E-03,-3.19E-03,1.37E-01
87,2.50E-03,-2.37E-03,-3.18E-03,6.12E-02
88,2.34E-03,-2.50E-03,-3.20E-03,6.11E-02
89,2.32E-03,-2.32E-03,-3.35E-03,6.69E-02
90,-1.11E-03,-3.84E-03,-2.44E-03,1.61E-01
91,-1.21E-03,-3.90E-03,-2.29E-03,1.72E-01
92,-1.33E-03,-3.79E-03,-2.41E-03,1.68E-01
93,-3.32E-03,-1.19E-03,-3.09E-03,1.44E-01
94,-3.18E-03,-1.20E-03,-3.23E-03,1.34E-01
95,1.22E-03,-3.59E-03,2.75E-03,7.30E-01
96,1.37E-03,-3.64E-03,2.61E-03,6.43E-01
97,1.39E-03,-3.50E-03,2.78E-03,7.39E-01
98,-1.70E-03,-3.57E-03,-2.52E-03,1.63E-01
99,-1.67E-03,-3.70E-03,-2.34E-03,1.74E-01
100,-1.84E-03,-3.61E-03,-2.36E-03,1.69E-01
101,-3.23E-03,-1.33E-03,-3.13E-03,1.40E-01
102,-3.10E-03,-1.36E-03,-3.24E-03,1.33E-01
103,-2.26E-03,1.17E-03,3.95E-03,1.52E+00
104,-2.35E-03,1.30E-03,3.86E-03,1.44E+00
105,-2.43E-03,1.14E-03,3.86E-03,1.45E+00
106,-2.63E-03,-1.10E-03,3.73E-03,1.35E+00
107,-2.49E-03,-1.05E-03,3.83E-03,1.43E+00
108,-2.33E-03,-9.86E-04,3.95E-03,1.51E+00
109,-2.33E-03,-1.17E-03,3.90E-03,1.48E+00
110,-3.16E-03,-1.45E-03,-3.15E-03,1.37E-01
111,-3.06E-03,-1.52E-03,-3.21E-03,1.34E-01
112,-2.84E-03,1.93E-03,-3.21E-03,1.16E-01
113,-2.66E-03,1.96E-03,-3.34E-03,1.12E-01
114,-2.78E-03,1.80E-03,-3.33E-03,1.14E-01
115,2.23E-03,4.14E-03,3.29E-04,6.31E-02
116,2.10E-03,4.19E-03,4.92E-04,7.26E-02
117,2.27E-03,4.10E-03,4.69E-04,6.95E-02
118,-3.86E-03,1.94E-03,-1.85E-03,1.82E-01
119,-3.93E-03,1.81E-03,-1.83E-03,1.93E-01
120,-3.92E-03,1.95E-03,-1.71E-03,1.91E-01
121,-1.98E-03,1.25E-03,4.08E-03,1.61E+00
122,-2.15E-03,1.36E-03,3.95E-03,1.51E+00
123,-2.50E-03,-2.42E-03,-3.14E-03,1.17E-01
124,-2.51E-03,-2.21E-03,-3.28E-03,1.17E-01
125,-2.37E-03,-2.34E-03,-3.30E-03,1.15E-01
126,-2.01E-03,-1.24E-03,4.05E-03,1.55E+00
127,-2.08E-03,-1.41E-03,3.96E-03,1.50E+00
128,-3.84E-03,-3.02E-04,2.68E-03,8.55E-01
129,-3.90E-03,-2.25E-04,2.60E-03,8.27E-01
130,-3.89E-03,-4.22E-04,2.59E-03,8.32E-01
131,-3.35E-03,-2.41E-03,-2.23E-03,1.41E-01
132,-3.17E-03,-2.54E-03,-2.34E-03,1.26E-01
133,-3.26E-03,-2.59E-03,-2.15E-03,1.26E-01
134,-2.67E-03,-2.28E-03,-3.10E-03,1.21E-01
135,-3.46E-03,-2.25E-03,-2.22E-03,1.56E-01
136,-3.50E-03,-2.35E-03,-2.06E-03,1.56E-01
137,-3.20E-03,6.75E-04,3.37E-03,1.12E+00
138,-3.07E-03,7.74E-04,3.47E-03,1.19E+00
139,-3.19E-03,8.60E-04,3.34E-03,1.10E+00
140,-4.67E-03,2.97E-04,3.50E-04,4.26E-01
141,-4.66E-03,1.91E-04,5.19E-04,4.46E-01
142,-4.65E-03,3.96E-04,5.01E-04,4.40E-01
143,1.55E-03,3.92E-03,2.10E-03,3.89E-01
144,1.68E-03,3.84E-03,2.14E-03,3.94E-01
145,1.65E-03,3.94E-03,1.98E-03,3.41E-01
146,-3.58E-03,5.19E-04,2.99E-03,9.41E-01
147,-3.46E-03,6.24E-04,3.11E-03,9.89E-01
148,-3.58E-03,6.99E-04,2.96E-03,9.31E-01
149,1.55E-03,3.83E-03,2.26E-03,4.52E-01
150,1.56E-03,3.69E-03,2.47E-03,5.47E-01
151,1.71E-03,3.72E-03,2.32E-03,4.65E-01
152,-3.70E-03,4.21E-04,2.87E-03,8.95E-01
153,-3.69E-03,6.07E-04,2.84E-03,8.85E-01
154,-3.31E-03,5.27E-04,-3.29E-03,1.26E-01
155,-3.18E-03,4.54E-04,-3.43E-03,1.16E-01
156,-3.26E-03,3.51E-04,-3.36E-03,1.20E-01
157,1.66E-03,4.18E-03,1.39E-03,1.86E-01
158,1.80E-03,4.06E-03,1.55E-03,2.17E-01
159,1.92E-03,4.07E-03,1.37E-03,1.76E-01
160,-3.38E-03,3.79E-04,-3.24E-03,1.29E-01
161,-3.30E-03,2.15E-04,-3.34E-03,1.22E-01
162,-5.13E-04,4.22E-03,-2.03E-03,1.38E-01
163,-6.70E-04,4.22E-03,-1.98E-03,1.46E-01
