Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,1.10E-03,9.09E-12,-1.43E-02,0.00E+00
1,1.07E-03,0.00E+00,-1.43E-02,1.44E-02
2,9.34E-04,0.00E+00,-1.44E-02,8.13E-02
3,8.63E-04,0.00E+00,-1.43E-02,1.11E-01
4,9.82E-04,-3.64E-12,-1.45E-02,6.01E-02
5,8.69E-04,0.00E+00,-1.45E-02,1.17E-01
6,8.62E-04,0.00E+00,-1.38E-02,1.03E-01
7,8.48E-04,0.00E+00,-1.39E-02,1.06E-01
8,9.21E-04,7.28E-12,-1.38E-02,7.80E-02
9,1.10E-03,7.28E-12,-1.46E-02,0.00E+00
10,1.10E-03,3.64E-12,-1.48E-02,0.00E+00
11,8.84E-04,5.46E-12,-1.48E-02,1.00E-01
12,1.10E-03,3.64E-12,-1.44E-02,0.00E+00
13,4.05E-04,3.64E-12,-1.49E-02,1.28E-01
14,4.46E-04,-3.64E-12,-1.49E-02,1.28E-01
15,4.83E-04,1.82E-12,-1.48E-02,1.31E-01
16,5.45E-04,-3.64E-12,-1.46E-02,1.37E-01
17,6.06E-04,0.00E+00,-1.46E-02,1.36E-01
18,1.10E-03,0.00E+00,-1.49E-02,0.00E+00
19,8.52E-04,-1.27E-11,-1.49E-02,1.13E-01
20,7.54E-04,-7.28E-12,-1.44E-02,1.26E-01
21,1.10E-03,-7.28E-12,-1.41E-02,0.00E+00
22,9.68E-04,7.28E-12,-1.41E-02,5.23E-02
23,9.69E-04,0.00E+00,-1.39E-02,5.93E-02
24,8.60E-04,0.00E+00,-1.40E-02,1.05E-01
25,5.25E-04,-7.28E-12,-1.43E-02,1.48E-01
26,7.11E-04,-7.28E-12,-1.42E-02,1.23E-01
27,4.92E-04,1.27E-11,-1.40E-02,1.57E-01
28,8.10E-04,1.82E-12,-1.49E-02,1.28E-01
29,7.34E-04,1.82E-12,-1.48E-02,1.31E-01
30,1.11E-03,1.82E-12,-1.32E-02,0.00E+00
31,1.10E-03,-7.28E-12,-1.35E-02,0.00E+00
32,9.41E-04,7.28E-12,-1.34E-02,6.37E-02
33,1.08E-03,1.82E-12,-1.32E-02,9.65E-03
34,8.31E-04,0.00E+00,-1.48E-02,1.26E-01
35,9.60E-04,0.00E+00,-1.46E-02,6.84E-02
36,8.23E-04,0.00E+00,-1.46E-02,1.24E-01
37,1.10E-03,-1.27E-11,-1.32E-02,0.00E+00
38,1.10E-03,0.00E+00,-1.38E-02,0.00E+00
39,1.09E-03,0.00E+00,-1.38E-02,4.34E-03
40,8.41E-04,-7.28E-12,-1.42E-02,1.07E-01
41,8.82E-04,0.00E+00,-1.30E-02,7.99E-02
42,8.40E-04,0.00E+00,-1.31E-02,1.01E-01
43,5.21E-04,-1.82E-12,-1.40E-02,1.53E-01
44,5.06E-04,1.27E-11,-1.40E-02,1.54E-01
45,5.70E-04,0.00E+00,-1.39E-02,1.46E-01
46,1.11E-03,-9.09E-13,-1.38E-02,0.00E+00
47,4.64E-04,3.64E-12,-1.32E-02,1.73E-01
48,4.96E-04,0.00E+00,-1.32E-02,1.66E-01
49,4.76E-04,-3.64E-12,-1.32E-02,1.73E-01
50,6.81E-04,0.00E+00,-1.45E-02,1.29E-01
51,5.66E-04,3.64E-12,-1.45E-02,1.39E-01
52,1.10E-03,-9.09E-13,-1.38E-02,0.00E+00
53,9.92E-04,-7.28E-12,-1.35E-02,4.08E-02
54,8.25E-04,0.00E+00,-1.33E-02,1.05E-01
55,8.34E-04,0.00E+00,-1.34E-02,1.07E-01
56,6.98E-04,0.00E+00,-1.34E-02,1.36E-01
57,1.10E-03,1.82E-12,-1.32E-02,0.00E+00
58,9.12E-04,0.00E+00,-1.30E-02,7.03E-02
59,6.03E-04,1.82E-12,-1.31E-02,1.45E-01
60,7.63E-04,0.00E+00,-1.30E-02,1.19E-01
61,5.60E-04,0.00E+00,-1.30E-02,1.66E-01
62,1.10E-03,7.28E-12,-1.29E-02,0.00E+00
63,1.10E-03,1.82E-12,-1.43E-02,0.00E+00
64,8.44E-04,0.00E+00,-1.36E-02,1.00E-01
65,8.34E-04,0.00E+00,-1.30E-02,9.58E-02
66,4.84E-04,-1.27E-11,-1.39E-02,1.58E-01
67,6.50E-04,0.00E+00,-1.37E-02,1.59E-01
68,6.42E-04,-6.82E-12,-1.37E-02,1.60E-01
69,6.39E-04,0.00E+00,-1.37E-02,1.61E-01
70,6.58E-04,0.00E+00,-1.37E-02,1.57E-01
71,5.37E-04,-7.28E-12,-1.34E-02,1.65E-01
72,6.54E-04,0.00E+00,-1.36E-02,1.58E-01
73,8.18E-04,9.09E-13,-1.14E-02,9.89E-02
74,5.30E-04,-7.28E-12,-1.15E-02,1.70E-01
75,5.11E-04,0.00E+00,-1.14E-02,1.73E-01
76,1.10E-03,-7.28E-12,-1.23E-02,0.00E+00
77,9.76E-04,-7.28E-12,-1.23E-02,4.21E-02
78,9.50E-04,0.00E+00,-1.25E-02,5.40E-02
79,8.51E-04,0.00E+00,-1.24E-02,8.84E-02
80,8.40E-04,-3.64E-12,-1.14E-02,9.24E-02
81,8.41E-04,0.00E+00,-1.14E-02,9.22E-02
82,1.10E-03,1.82E-12,-1.20E-02,0.00E+00
83,1.10E-03,-3.64E-12,-1.21E-02,0.00E+00
84,1.00E-03,9.09E-13,-1.20E-02,3.33E-02
85,6.31E-04,3.64E-12,-1.11E-02,1.44E-01
86,8.06E-04,1.82E-12,-1.13E-02,1.01E-01
87,5.01E-04,-7.28E-12,-1.11E-02,1.72E-01
88,1.10E-03,-3.64E-12,-1.16E-02,0.00E+00
89,1.08E-03,0.00E+00,-1.15E-02,6.34E-03
90,1.01E-03,0.00E+00,-1.17E-02,3.11E-02
91,8.55E-04,0.00E+00,-1.17E-02,7.72E-02
92,8.51E-04,0.00E+00,-1.25E-02,8.99E-02
93,7.06E-04,-7.28E-12,-1.23E-02,1.25E-01
94,6.56E-04,-7.28E-12,-1.24E-02,1.40E-01
95,1.10E-03,3.64E-12,-1.26E-02,0.00E+00
96,1.06E-03,-1.82E-12,-1.26E-02,1.78E-02
97,1.10E-03,-1.82E-12,-1.21E-02,0.00E+00
98,1.09E-03,0.00E+00,-1.21E-02,5.39E-03
99,6.67E-04,0.00E+00,-1.16E-02,1.26E-01
100,1.10E-03,-3.64E-12,-1.15E-02,0.00E+00
101,1.10E-03,7.28E-12,-1.13E-02,0.00E+00
102,8.67E-04,0.00E+00,-1.14E-02,8.39E-02
103,8.53E-04,0.00E+00,-1.14E-02,8.84E-02
104,8.82E-04,0.00E+00,-1.19E-02,7.18E-02
105,8.47E-04,5.46E-12,-1.18E-02,8.11E-02
106,8.45E-04,-3.64E-12,-1.13E-02,9.11E-02
107,6.96E-04,0.00E+00,-1.26E-02,1.30E-01
108,5.36E-04,0.00E+00,-1.26E-02,1.68E-01
109,5.41E-04,-7.28E-12,-1.25E-02,1.70E-01
110,5.28E-04,-7.28E-12,-1.20E-02,1.73E-01
111,5.22E-04,0.00E+00,-1.20E-02,1.75E-01
112,5.20E-04,-7.73E-12,-1.20E-02,1.75E-01
113,8.28E-04,0.00E+00,-1.22E-02,8.66E-02
114,8.75E-04,5.46E-12,-1.19E-02,7.30E-02
115,5.23E-04,6.37E-12,-1.20E-02,1.75E-01
116,8.75E-04,5.46E-12,-1.19E-02,7.44E-02
117,5.38E-04,-4.55E-13,-1.20E-02,1.71E-01
118,9.08E-04,3.64E-12,-1.19E-02,6.29E-02
119,8.94E-04,5.46E-12,-1.19E-02,6.69E-02
120,9.74E-04,-7.28E-12,-1.12E-02,3.91E-02
121,1.10E-03,-9.09E-12,-1.26E-02,0.00E+00
122,1.10E-03,7.28E-12,-1.18E-02,0.00E+00
123,1.10E-03,-1.82E-12,-1.15E-02,0.00E+00
124,1.10E-03,3.64E-12,-1.27E-02,0.00E+00
125,8.46E-04,0.00E+00,-1.29E-02,9.59E-02
126,9.71E-04,7.28E-12,-1.28E-02,4.79E-02
127,8.56E-04,-7.28E-12,-1.26E-02,9.08E-02
128,5.29E-04,7.28E-12,-1.23E-02,1.68E-01
129,5.71E-04,0.00E+00,-1.28E-02,1.65E-01
130,7.47E-04,0.00E+00,-1.27E-02,1.16E-01
131,8.17E-04,7.28E-12,-1.11E-02,9.49E-02
132,1.10E-03,-3.64E-12,-1.07E-02,0.00E+00
133,1.09E-03,0.00E+00,-1.06E-02,0.00E+00
134,9.43E-04,7.28E-12,-1.07E-02,5.14E-02
135,1.01E-03,9.09E-13,-9.77E-03,3.26E-02
136,7.98E-04,-7.28E-12,-9.63E-03,1.04E-01
137,7.63E-04,-7.28E-12,-9.67E-03,1.17E-01
138,7.45E-04,0.00E+00,-9.99E-03,1.22E-01
139,5.02E-04,-3.64E-12,-9.87E-03,1.77E-01
140,5.75E-04,7.28E-12,-1.01E-02,1.62E-01
141,7.71E-04,0.00E+00,-9.61E-03,1.12E-01
142,5.26E-04,-2.73E-12,-1.07E-02,1.75E-01
143,5.45E-04,4.55E-13,-1.07E-02,1.70E-01
144,5.27E-04,0.00E+00,-1.07E-02,1.74E-01
145,8.07E-04,0.00E+00,-1.06E-02,1.03E-01
146,8.19E-04,-7.28E-12,-1.08E-02,9.12E-02
147,8.36E-04,-7.28E-12,-9.59E-03,9.19E-02
148,1.10E-03,-9.09E-13,-1.10E-02,0.00E+00
149,1.10E-03,-2.73E-12,-1.10E-02,0.00E+00
150,1.08E-03,9.09E-13,-1.10E-02,7.48E-03
151,1.09E-03,0.00E+00,-9.48E-03,0.00E+00
152,9.05E-04,0.00E+00,-9.35E-03,6.02E-02
153,7.77E-04,1.82E-12,-9.53E-03,1.11E-01
154,7.77E-04,0.00E+00,-9.28E-03,9.91E-02
155,1.10E-03,-4.55E-12,-9.80E-03,0.00E+00
156,9.02E-04,0.00E+00,-1.01E-02,6.77E-02
157,1.08E-03,0.00E+00,-9.84E-03,9.55E-03
158,1.10E-03,-9.09E-13,-9.83E-03,0.00E+00
159,1.09E-03,7.28E-12,-1.02E-02,0.00E+00
160,1.10E-03,0.00E+00,-9.86E-03,0.00E+00
161,1.10E-03,2.73E-12,-1.10E-02,0.00E+00
162,1.06E-03,-9.09E-13,-1.10E-02,1.43E-02
163,5.32E-04,1.18E-11,-1.07E-02,1.73E-01
164,5.36E-04,0.00E+00,-1.07E-02,1.72E-01
165,5.27E-04,1.18E-11,-1.07E-02,1.74E-01
166,1.10E-03,0.00E+00,-1.04E-02,0.00E+00
167,8.88E-04,3.64E-12,-1.03E-02,7.75E-02
168,8.35E-04,3.64E-12,-1.04E-02,9.48E-02
