Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
78,3.49E-03,1.37E-03,2.18E-04,4.29E-01
79,3.65E-03,1.24E-03,2.71E-04,4.20E-01
80,3.55E-03,1.23E-03,8.89E-05,4.64E-01
81,3.70E-03,1.10E-03,1.55E-04,4.45E-01
82,3.60E-03,1.07E-03,-2.53E-05,4.99E-01
83,3.74E-03,9.48E-04,5.34E-05,4.75E-01
84,3.64E-03,9.06E-04,-1.23E-04,5.21E-01
85,3.78E-03,7.82E-04,-3.16E-05,4.91E-01
86,3.68E-03,7.27E-04,-2.03E-04,5.57E-01
87,3.14E-03,-1.56E-03,1.81E-03,2.44E-01
88,3.81E-03,6.07E-04,-9.93E-05,5.15E-01
89,3.70E-03,5.39E-04,-2.64E-04,5.93E-01
90,3.08E-03,-1.50E-03,1.98E-03,2.39E-01
91,3.83E-03,4.24E-04,-1.49E-04,5.33E-01
92,3.02E-03,-1.42E-03,2.14E-03,2.71E-01
93,3.72E-03,3.46E-04,-3.07E-04,6.13E-01
94,3.85E-03,2.37E-04,-1.80E-04,5.36E-01
95,2.91E-03,-1.36E-03,2.26E-03,3.28E-01
96,3.73E-03,1.48E-04,-3.30E-04,6.19E-01
97,3.23E-03,-1.70E-03,1.18E-03,3.53E-01
98,2.88E-03,-1.26E-03,2.38E-03,3.19E-01
99,3.85E-03,4.73E-05,-1.93E-04,5.45E-01
100,3.73E-03,-5.11E-05,-3.33E-04,6.30E-01
101,2.84E-03,-1.13E-03,2.50E-03,3.42E-01
102,3.29E-03,-1.55E-03,1.69E-03,2.04E-01
103,3.85E-03,-1.43E-04,-1.86E-04,5.43E-01
104,2.79E-03,-9.93E-04,2.61E-03,3.66E-01
105,3.73E-03,-2.50E-04,-3.16E-04,6.39E-01
106,3.84E-03,-3.31E-04,-1.60E-04,5.40E-01
107,2.75E-03,-8.47E-04,2.71E-03,4.05E-01
108,3.71E-03,-4.45E-04,-2.79E-04,6.31E-01
109,2.72E-03,-6.92E-04,2.79E-03,4.26E-01
110,3.82E-03,-5.15E-04,-1.15E-04,5.32E-01
111,3.69E-03,-6.34E-04,-2.22E-04,6.09E-01
112,2.69E-03,-5.28E-04,2.85E-03,4.64E-01
113,3.79E-03,-6.92E-04,-5.19E-05,5.11E-01
114,2.67E-03,-3.57E-04,2.90E-03,4.78E-01
115,3.65E-03,-8.16E-04,-1.47E-04,5.64E-01
116,3.76E-03,-8.60E-04,2.86E-05,4.90E-01
117,2.65E-03,-1.80E-04,2.93E-03,4.71E-01
118,3.61E-03,-9.87E-04,-5.42E-05,5.27E-01
119,2.65E-03,-1.49E-06,2.94E-03,4.73E-01
120,3.71E-03,-1.02E-03,1.28E-04,4.65E-01
121,3.34E-03,-1.63E-03,1.26E-03,2.78E-01
122,3.57E-03,-1.15E-03,5.59E-05,4.99E-01
123,2.65E-03,1.76E-04,2.93E-03,4.81E-01
124,3.67E-03,-1.16E-03,2.41E-04,4.40E-01
125,2.66E-03,3.53E-04,2.91E-03,4.47E-01
126,3.51E-03,-1.29E-03,1.81E-04,4.71E-01
127,4.56E-03,-3.35E-04,1.97E-03,6.17E-02
128,3.61E-03,-1.29E-03,3.68E-04,4.21E-01
129,2.68E-03,5.26E-04,2.86E-03,4.42E-01
130,3.45E-03,-1.42E-03,3.20E-04,4.43E-01
131,2.70E-03,6.93E-04,2.80E-03,4.08E-01
132,3.55E-03,-1.41E-03,5.12E-04,3.93E-01
133,3.38E-03,-1.53E-03,4.71E-04,4.16E-01
134,2.74E-03,8.53E-04,2.73E-03,4.08E-01
135,3.49E-03,-1.50E-03,6.63E-04,3.63E-01
136,2.78E-03,1.00E-03,2.64E-03,3.49E-01
137,3.31E-03,-1.63E-03,6.32E-04,3.98E-01
138,3.42E-03,-1.58E-03,8.29E-04,3.40E-01
139,2.82E-03,1.14E-03,2.53E-03,3.27E-01
140,4.65E-03,-2.38E-04,1.81E-03,6.30E-02
141,3.24E-03,-1.70E-03,8.02E-04,3.94E-01
142,4.40E-03,-1.30E-04,2.28E-03,6.78E-02
143,4.64E-03,2.15E-04,1.90E-03,6.18E-02
144,2.87E-03,1.26E-03,2.41E-03,3.02E-01
145,3.35E-03,-1.64E-03,1.03E-03,3.19E-01
146,4.43E-03,4.78E-05,2.28E-03,6.64E-02
147,3.16E-03,-1.75E-03,9.78E-04,3.84E-01
148,2.93E-03,1.37E-03,2.28E-03,2.61E-01
149,2.99E-03,1.47E-03,2.14E-03,2.45E-01
150,3.06E-03,1.54E-03,1.99E-03,2.34E-01
151,3.13E-03,1.60E-03,1.84E-03,2.29E-01
152,3.46E-03,-1.51E-03,1.52E-03,1.81E-01
153,3.45E-03,-1.44E-03,1.74E-03,1.45E-01
154,3.20E-03,1.64E-03,1.68E-03,2.37E-01
155,3.61E-03,-1.41E-03,1.58E-03,1.32E-01
156,3.27E-03,1.66E-03,1.51E-03,2.34E-01
157,3.61E-03,-1.33E-03,1.79E-03,1.06E-01
158,3.75E-03,-1.30E-03,1.64E-03,9.66E-02
159,3.34E-03,1.65E-03,1.35E-03,2.38E-01
160,3.75E-03,-1.23E-03,1.84E-03,7.66E-02
161,3.42E-03,1.63E-03,1.18E-03,2.47E-01
162,3.89E-03,-1.19E-03,1.70E-03,6.95E-02
163,3.88E-03,-1.12E-03,1.89E-03,5.77E-02
164,3.49E-03,1.59E-03,1.02E-03,2.62E-01
165,4.03E-03,-1.07E-03,1.75E-03,5.57E-02
166,3.56E-03,1.53E-03,8.68E-04,2.83E-01
167,4.01E-03,-9.98E-04,1.94E-03,5.40E-02
168,4.15E-03,-9.44E-04,1.81E-03,5.38E-02
169,3.62E-03,1.45E-03,7.20E-04,2.97E-01
170,4.13E-03,-8.68E-04,1.99E-03,5.62E-02
171,3.68E-03,1.36E-03,5.80E-04,3.11E-01
172,3.48E-03,-1.54E-03,1.32E-03,2.17E-01
173,4.28E-03,-8.08E-04,1.85E-03,5.83E-02
174,4.24E-03,-7.27E-04,2.04E-03,6.06E-02
175,3.64E-03,-1.43E-03,1.36E-03,1.60E-01
176,3.74E-03,1.25E-03,4.50E-04,3.28E-01
177,4.39E-03,-6.62E-04,1.90E-03,6.15E-02
178,3.74E-03,-1.35E-03,1.48E-03,1.18E-01
179,3.79E-03,1.12E-03,3.33E-04,3.46E-01
180,4.35E-03,-5.76E-04,2.08E-03,6.23E-02
181,4.48E-03,-5.04E-04,1.94E-03,6.07E-02
182,3.88E-03,-1.24E-03,1.51E-03,8.70E-02
183,3.84E-03,9.77E-04,2.29E-04,3.58E-01
184,4.43E-03,-4.12E-04,2.12E-03,6.40E-02
185,3.88E-03,8.25E-04,1.40E-04,3.74E-01
186,4.02E-03,-1.13E-03,1.55E-03,6.23E-02
187,4.16E-03,-1.00E-03,1.60E-03,5.11E-02
188,3.91E-03,6.63E-04,6.76E-05,3.80E-01
189,3.94E-03,4.92E-04,1.16E-05,3.83E-01
190,4.28E-03,-8.70E-04,1.66E-03,5.35E-02
191,4.40E-03,-7.25E-04,1.71E-03,5.88E-02
192,3.95E-03,3.16E-04,-2.71E-05,3.89E-01
193,3.96E-03,1.37E-04,-4.79E-05,3.97E-01
194,4.50E-03,-5.74E-04,1.75E-03,6.30E-02
195,4.58E-03,-4.18E-04,1.79E-03,6.31E-02
196,3.97E-03,-4.43E-05,-5.04E-05,3.88E-01
197,3.96E-03,-2.24E-04,-3.45E-05,3.86E-01
198,3.94E-03,-4.02E-04,-5.36E-07,3.82E-01
199,3.92E-03,-5.73E-04,5.10E-05,3.79E-01
200,3.89E-03,-7.38E-04,1.20E-04,3.66E-01
201,3.85E-03,-8.94E-04,2.07E-04,3.55E-01
202,3.81E-03,-1.04E-03,3.08E-04,3.45E-01
203,3.76E-03,-1.17E-03,4.20E-04,3.30E-01
204,3.71E-03,-1.29E-03,5.54E-04,3.10E-01
205,3.65E-03,-1.38E-03,7.01E-04,2.91E-01
206,3.59E-03,-1.46E-03,8.43E-04,2.76E-01
207,3.52E-03,-1.53E-03,1.00E-03,2.64E-01
208,3.28E-03,-1.45E-03,1.91E-03,1.66E-01
209,3.46E-03,-1.34E-03,1.94E-03,1.13E-01
210,3.60E-03,-1.24E-03,1.98E-03,8.68E-02
211,3.73E-03,-1.14E-03,2.02E-03,6.39E-02
212,3.85E-03,-1.03E-03,2.07E-03,5.80E-02
213,3.97E-03,-9.09E-04,2.12E-03,5.75E-02
214,4.08E-03,-7.74E-04,2.17E-03,6.13E-02
215,4.19E-03,-6.29E-04,2.21E-03,6.50E-02
216,3.47E-03,-1.56E-03,1.16E-03,2.49E-01
217,4.28E-03,-4.73E-04,2.25E-03,6.80E-02
218,4.35E-03,-3.06E-04,2.27E-03,6.88E-02
219,4.70E-03,1.75E-04,1.67E-03,6.30E-02
220,4.69E-03,-1.76E-04,1.63E-03,6.49E-02
221,3.63E-03,-1.45E-03,1.17E-03,1.96E-01
222,4.55E-03,3.27E-04,2.03E-03,6.59E-02
223,3.81E-03,-1.32E-03,1.30E-03,1.28E-01
224,4.40E-03,2.47E-04,2.27E-03,6.82E-02
225,3.99E-03,-1.18E-03,1.34E-03,8.08E-02
226,4.14E-03,-1.05E-03,1.39E-03,5.60E-02
227,4.27E-03,-9.12E-04,1.45E-03,4.85E-02
228,4.40E-03,-7.69E-04,1.51E-03,5.09E-02
229,4.50E-03,-6.16E-04,1.55E-03,6.08E-02
230,4.59E-03,-4.58E-04,1.61E-03,6.42E-02
231,4.64E-03,-3.25E-04,1.67E-03,6.30E-02
232,4.28E-03,-2.16E-05,2.40E-03,7.49E-02
233,3.18E-03,-1.36E-03,2.12E-03,1.66E-01
234,3.07E-03,-1.27E-03,2.29E-03,1.96E-01
235,3.02E-03,-1.13E-03,2.44E-03,1.90E-01
236,2.98E-03,-9.90E-04,2.56E-03,1.70E-01
237,2.94E-03,-8.64E-04,2.66E-03,1.63E-01
238,2.90E-03,-7.21E-04,2.74E-03,1.67E-01
239,2.87E-03,-5.72E-04,2.80E-03,1.84E-01
240,2.84E-03,-4.17E-04,2.85E-03,1.94E-01
241,4.71E-03,3.25E-06,1.56E-03,6.76E-02
242,2.83E-03,-2.49E-04,2.89E-03,1.92E-01
243,2.82E-03,-7.82E-05,2.91E-03,1.73E-01
244,4.47E-03,3.38E-04,2.15E-03,6.81E-02
245,2.82E-03,8.55E-05,2.91E-03,1.85E-01
246,4.65E-03,3.61E-04,1.72E-03,6.44E-02
247,2.83E-03,2.51E-04,2.90E-03,1.77E-01
248,4.25E-03,-1.95E-04,2.40E-03,7.33E-02
249,2.84E-03,4.16E-04,2.87E-03,1.77E-01
250,2.86E-03,5.78E-04,2.82E-03,1.72E-01
251,4.29E-03,1.57E-04,2.39E-03,7.52E-02
252,2.89E-03,7.33E-04,2.75E-03,1.68E-01
253,4.58E-03,4.19E-04,1.89E-03,6.29E-02
254,2.93E-03,8.79E-04,2.68E-03,1.62E-01
255,2.97E-03,1.01E-03,2.58E-03,1.54E-01
256,3.01E-03,1.14E-03,2.48E-03,1.70E-01
257,3.07E-03,1.25E-03,2.36E-03,1.66E-01
258,3.12E-03,1.34E-03,2.23E-03,1.55E-01
259,3.18E-03,1.42E-03,2.10E-03,1.57E-01
260,3.25E-03,1.49E-03,1.95E-03,1.61E-01
261,3.31E-03,1.53E-03,1.80E-03,1.71E-01
262,3.38E-03,1.56E-03,1.65E-03,1.87E-01
263,3.45E-03,1.57E-03,1.49E-03,1.90E-01
264,3.52E-03,1.56E-03,1.34E-03,2.05E-01
265,3.59E-03,1.53E-03,1.18E-03,2.11E-01
266,3.65E-03,1.48E-03,1.03E-03,2.21E-01
267,3.72E-03,1.41E-03,8.90E-04,2.33E-01
268,3.78E-03,1.33E-03,7.53E-04,2.42E-01
269,3.84E-03,1.23E-03,6.26E-04,2.53E-01
270,3.89E-03,1.12E-03,5.09E-04,2.62E-01
271,3.94E-03,9.92E-04,4.04E-04,2.71E-01
272,3.98E-03,8.53E-04,3.13E-04,2.74E-01
273,4.01E-03,7.04E-04,2.37E-04,2.81E-01
274,4.04E-03,5.46E-04,1.76E-04,2.78E-01
275,4.06E-03,3.82E-04,1.31E-04,2.77E-01
276,4.07E-03,2.13E-04,1.04E-04,2.78E-01
277,4.07E-03,4.23E-05,9.27E-05,2.68E-01
278,4.07E-03,-1.29E-04,9.95E-05,2.61E-01
279,4.06E-03,-2.98E-04,1.24E-04,2.60E-01
280,4.04E-03,-4.63E-04,1.64E-04,2.60E-01
281,4.02E-03,-6.23E-04,2.22E-04,2.65E-01
282,3.99E-03,-7.75E-04,2.96E-04,2.61E-01
283,3.94E-03,-9.17E-04,3.81E-04,2.59E-01
284,3.90E-03,-1.05E-03,4.85E-04,2.55E-01
285,3.84E-03,-1.16E-03,5.76E-04,2.55E-01
286,3.83E-03,-1.24E-03,7.47E-04,2.24E-01
287,3.75E-03,-1.34E-03,8.74E-04,2.20E-01
288,3.66E-03,-1.43E-03,9.93E-04,2.26E-01
289,3.34E-03,-1.30E-03,2.10E-03,1.18E-01
290,3.46E-03,-1.23E-03,2.11E-03,9.32E-02
291,3.58E-03,-1.15E-03,2.14E-03,7.15E-02
292,3.68E-03,-1.05E-03,2.19E-03,6.64E-02
293,3.79E-03,-9.37E-04,2.24E-03,6.23E-02
294,3.92E-03,-8.03E-04,2.28E-03,6.34E-02
295,4.02E-03,-6.65E-04,2.32E-03,6.84E-02
296,4.11E-03,-5.17E-04,2.36E-03,7.09E-02
297,4.19E-03,-3.60E-04,2.38E-03,7.21E-02
298,4.67E-03,3.14E-04,1.54E-03,6.55E-02
299,4.70E-03,1.63E-04,1.50E-03,6.62E-02
300,4.69E-03,-1.43E-04,1.43E-03,7.03E-02
301,4.65E-03,-3.14E-04,1.51E-03,6.64E-02
302,3.78E-03,-1.34E-03,1.07E-03,1.74E-01
303,4.26E-03,3.49E-04,2.36E-03,7.67E-02
304,3.96E-03,-1.20E-03,1.11E-03,1.17E-01
305,4.36E-03,4.33E-04,2.23E-03,7.02E-02
306,4.12E-03,-1.06E-03,1.19E-03,7.24E-02
307,4.46E-03,4.71E-04,2.08E-03,6.88E-02
308,4.26E-03,-9.26E-04,1.26E-03,5.14E-02
309,4.37E-03,-7.91E-04,1.31E-03,5.04E-02
310,4.48E-03,-6.48E-04,1.36E-03,5.82E-02
311,4.58E-03,-4.68E-04,1.40E-03,6.60E-02
312,4.55E-03,5.66E-04,1.75E-03,6.40E-02
313,4.12E-03,-8.69E-05,2.50E-03,8.01E-02
314,4.14E-03,8.21E-05,2.50E-03,8.00E-02
315,3.26E-03,-1.19E-03,2.28E-03,1.04E-01
316,3.17E-03,-1.12E-03,2.39E-03,1.23E-01
317,3.17E-03,-9.88E-04,2.51E-03,9.87E-02
318,3.12E-03,-8.48E-04,2.62E-03,8.39E-02
319,3.06E-03,-7.45E-04,2.69E-03,8.82E-02
320,3.06E-03,-5.85E-04,2.76E-03,6.38E-02
321,2.98E-03,-4.61E-04,2.82E-03,7.48E-02
322,3.00E-03,-3.14E-04,2.85E-03,5.91E-02
323,3.01E-03,-1.33E-04,2.87E-03,5.42E-02
324,2.96E-03,7.86E-06,2.89E-03,7.42E-02
325,4.60E-03,5.05E-04,1.56E-03,6.74E-02
326,2.99E-03,1.57E-04,2.88E-03,6.27E-02
327,4.69E-03,5.61E-05,1.33E-03,7.29E-02
328,3.00E-03,3.15E-04,2.86E-03,6.28E-02
329,4.08E-03,-2.46E-04,2.49E-03,7.92E-02
330,3.02E-03,4.69E-04,2.82E-03,5.78E-02
331,3.05E-03,6.19E-04,2.77E-03,6.24E-02
332,3.08E-03,7.61E-04,2.70E-03,7.41E-02
333,4.13E-03,2.60E-04,2.48E-03,8.13E-02
334,3.11E-03,8.94E-04,2.62E-03,8.32E-02
335,3.16E-03,1.02E-03,2.52E-03,9.80E-02
336,3.20E-03,1.13E-03,2.42E-03,1.04E-01
337,3.25E-03,1.22E-03,2.31E-03,1.04E-01
338,3.31E-03,1.31E-03,2.18E-03,1.17E-01
339,3.37E-03,1.37E-03,2.05E-03,1.21E-01
340,3.43E-03,1.42E-03,1.91E-03,1.26E-01
341,3.49E-03,1.46E-03,1.77E-03,1.38E-01
342,3.56E-03,1.47E-03,1.62E-03,1.50E-01
343,3.63E-03,1.47E-03,1.47E-03,1.56E-01
344,3.70E-03,1.45E-03,1.33E-03,1.67E-01
345,3.76E-03,1.41E-03,1.19E-03,1.71E-01
346,3.82E-03,1.36E-03,1.05E-03,1.78E-01
347,3.88E-03,1.29E-03,9.19E-04,1.86E-01
348,3.93E-03,1.20E-03,7.95E-04,1.91E-01
349,3.98E-03,1.10E-03,6.80E-04,1.97E-01
350,4.03E-03,9.88E-04,5.78E-04,1.99E-01
351,4.07E-03,8.62E-04,4.87E-04,2.01E-01
352,4.11E-03,7.26E-04,4.09E-04,1.98E-01
353,4.14E-03,5.81E-04,3.44E-04,1.90E-01
354,4.16E-03,4.30E-04,2.95E-04,1.84E-01
355,4.17E-03,2.75E-04,2.62E-04,1.75E-01
356,4.18E-03,1.15E-04,2.45E-04,1.64E-01
357,4.18E-03,-4.61E-05,2.44E-04,1.57E-01
358,4.17E-03,-2.07E-04,2.60E-04,1.55E-01
359,4.16E-03,-3.66E-04,2.92E-04,1.60E-01
360,4.14E-03,-5.19E-04,3.37E-04,1.66E-01
361,4.11E-03,-6.62E-04,3.93E-04,1.74E-01
362,4.07E-03,-7.98E-04,4.68E-04,1.77E-01
363,4.02E-03,-9.31E-04,5.38E-04,1.89E-01
364,3.99E-03,-1.05E-03,6.83E-04,1.73E-01
365,4.44E-03,6.32E-04,1.94E-03,6.66E-02
366,3.86E-03,-1.26E-03,9.49E-04,1.70E-01
367,3.48E-03,-1.15E-03,2.21E-03,7.90E-02
368,3.54E-03,-1.08E-03,2.24E-03,7.07E-02
369,3.56E-03,-9.66E-04,2.35E-03,6.66E-02
370,3.73E-03,-8.22E-04,2.39E-03,6.61E-02
371,3.85E-03,-6.84E-04,2.42E-03,6.86E-02
372,3.93E-03,-5.46E-04,2.46E-03,7.52E-02
373,4.02E-03,-3.98E-04,2.48E-03,7.79E-02
374,3.40E-03,-1.18E-03,2.22E-03,9.16E-02
375,4.67E-03,2.65E-04,1.35E-03,6.98E-02
376,4.65E-03,-2.91E-04,1.35E-03,6.93E-02
377,4.62E-03,4.46E-04,1.37E-03,6.93E-02
378,4.20E-03,5.34E-04,2.32E-03,7.83E-02
379,4.65E-03,-1.48E-04,1.22E-03,7.16E-02
380,4.30E-03,6.25E-04,2.15E-03,7.37E-02
381,4.09E-03,4.46E-04,2.44E-03,8.24E-02
382,4.23E-03,-9.16E-04,1.07E-03,6.01E-02
383,4.34E-03,-7.91E-04,1.12E-03,5.09E-02
384,4.44E-03,-6.55E-04,1.17E-03,5.68E-02
385,4.53E-03,-5.31E-04,1.23E-03,6.28E-02
386,4.50E-03,6.84E-04,1.58E-03,6.53E-02
387,3.99E-03,-1.13E-03,8.86E-04,1.43E-01
388,3.97E-03,-1.43E-04,2.58E-03,8.70E-02
389,3.98E-03,8.20E-06,2.59E-03,8.65E-02
390,3.98E-03,1.73E-04,2.58E-03,8.74E-02
391,3.34E-03,-1.01E-03,2.42E-03,7.50E-02
392,3.34E-03,-7.97E-04,2.58E-03,6.06E-02
393,3.21E-03,-6.78E-04,2.68E-03,5.73E-02
394,3.12E-03,-4.01E-04,2.80E-03,3.73E-02
395,3.18E-03,-2.09E-04,2.83E-03,3.60E-02
396,3.13E-03,8.03E-06,2.86E-03,3.98E-02
397,4.53E-03,6.25E-04,1.39E-03,7.02E-02
398,3.16E-03,2.02E-04,2.84E-03,4.49E-02
399,4.64E-03,2.11E-04,1.17E-03,7.43E-02
400,3.92E-03,-2.80E-04,2.57E-03,8.26E-02
401,3.17E-03,3.62E-04,2.81E-03,4.78E-02
402,4.63E-03,5.07E-05,1.11E-03,7.50E-02
403,3.20E-03,5.10E-04,2.77E-03,5.21E-02
404,3.23E-03,6.53E-04,2.71E-03,5.39E-02
405,3.26E-03,7.78E-04,2.64E-03,6.78E-02
406,4.45E-03,7.07E-04,1.75E-03,6.32E-02
407,3.96E-03,3.50E-04,2.55E-03,8.70E-02
408,3.30E-03,9.01E-04,2.56E-03,7.63E-02
409,3.35E-03,1.01E-03,2.46E-03,8.82E-02
410,4.11E-03,-1.04E-03,9.96E-04,9.60E-02
411,3.38E-03,1.10E-03,2.36E-03,8.74E-02
412,3.43E-03,1.19E-03,2.25E-03,9.04E-02
413,3.49E-03,1.26E-03,2.13E-03,1.01E-01
414,3.54E-03,1.31E-03,2.01E-03,1.03E-01
415,3.60E-03,1.35E-03,1.88E-03,1.09E-01
416,3.68E-03,1.37E-03,1.74E-03,1.15E-01
417,3.74E-03,1.37E-03,1.60E-03,1.22E-01
418,3.81E-03,1.36E-03,1.46E-03,1.24E-01
419,3.87E-03,1.33E-03,1.33E-03,1.29E-01
420,3.92E-03,1.29E-03,1.20E-03,1.34E-01
421,3.98E-03,1.23E-03,1.07E-03,1.40E-01
422,4.03E-03,1.16E-03,9.56E-04,1.43E-01
423,4.07E-03,1.07E-03,8.42E-04,1.45E-01
424,4.12E-03,9.73E-04,7.43E-04,1.47E-01
425,4.16E-03,8.59E-04,6.56E-04,1.45E-01
426,4.20E-03,7.34E-04,5.79E-04,1.37E-01
427,4.23E-03,6.02E-04,5.11E-04,1.28E-01
428,4.25E-03,4.66E-04,4.57E-04,1.22E-01
429,4.27E-03,3.25E-04,4.21E-04,1.12E-01
430,4.28E-03,1.77E-04,3.98E-04,9.92E-02
431,4.28E-03,2.68E-05,3.91E-04,8.50E-02
432,4.59E-03,-3.70E-04,1.20E-03,6.76E-02
433,3.41E-03,-1.09E-03,2.31E-03,7.76E-02
434,4.28E-03,-1.24E-04,4.00E-04,7.81E-02
435,4.27E-03,-2.77E-04,4.24E-04,8.57E-02
436,4.25E-03,-4.28E-04,4.62E-04,9.31E-02
437,4.22E-03,-5.68E-04,5.06E-04,1.01E-01
438,4.18E-03,-6.89E-04,5.46E-04,1.16E-01
439,4.15E-03,-8.47E-04,6.77E-04,1.16E-01
440,3.54E-03,-8.28E-04,2.48E-03,6.53E-02
441,4.09E-03,-9.94E-04,8.30E-04,1.15E-01
442,3.69E-03,-7.05E-04,2.49E-03,6.63E-02
443,3.74E-03,-5.63E-04,2.55E-03,7.18E-02
444,3.25E-03,-4.93E-04,2.75E-03,4.86E-02
445,3.83E-03,-4.20E-04,2.57E-03,7.82E-02
446,4.60E-03,3.87E-04,1.18E-03,7.08E-02
447,4.54E-03,5.60E-04,1.20E-03,6.91E-02
448,4.03E-03,6.17E-04,2.39E-03,8.20E-02
449,4.12E-03,6.99E-04,2.26E-03,7.92E-02
450,4.58E-03,-9.23E-05,9.75E-04,6.72E-02
451,4.28E-03,7.64E-04,2.02E-03,7.06E-02
452,3.90E-03,5.32E-04,2.51E-03,8.50E-02
453,4.31E-03,-7.67E-04,9.41E-04,5.06E-02
454,4.35E-03,7.93E-04,1.85E-03,6.83E-02
