Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,5.14E-04,-3.64E-12,-1.38E-02,5.43E-01
1,3.70E-04,3.64E-12,-1.40E-02,5.28E-01
2,4.47E-04,0.00E+00,-1.36E-02,5.53E-01
3,2.39E-04,0.00E+00,-1.38E-02,5.39E-01
4,2.43E-04,-7.28E-12,-1.40E-02,5.23E-01
5,1.15E-04,7.28E-12,-1.40E-02,5.20E-01
6,1.37E-04,0.00E+00,-1.39E-02,5.31E-01
7,4.65E-04,0.00E+00,-1.44E-02,5.01E-01
8,2.82E-04,-2.27E-12,-1.46E-02,4.79E-01
9,1.77E-04,0.00E+00,-1.43E-02,4.92E-01
10,2.20E-04,0.00E+00,-1.45E-02,4.85E-01
11,7.53E-04,0.00E+00,-1.42E-02,4.44E-01
12,4.74E-04,-3.64E-12,-1.41E-02,5.18E-01
13,2.27E-04,-7.28E-12,-1.33E-02,5.69E-01
14,3.17E-04,0.00E+00,-1.32E-02,5.74E-01
15,2.16E-04,7.28E-12,-1.32E-02,5.81E-01
16,7.61E-04,8.64E-12,-1.42E-02,4.42E-01
17,7.62E-04,0.00E+00,-1.42E-02,4.43E-01
18,5.77E-04,-3.64E-12,-1.33E-02,5.29E-01
19,6.23E-04,0.00E+00,-1.34E-02,4.99E-01
20,5.04E-04,3.64E-12,-1.34E-02,5.66E-01
21,5.09E-04,1.46E-11,-1.32E-02,5.70E-01
22,7.57E-04,-5.46E-12,-1.42E-02,4.44E-01
23,-3.39E-04,-1.46E-11,-1.34E-02,5.65E-01
24,-3.05E-04,0.00E+00,-1.35E-02,5.64E-01
25,-2.30E-04,0.00E+00,-1.34E-02,5.65E-01
26,-3.63E-04,7.28E-12,-1.49E-02,4.72E-01
27,-1.48E-04,-5.46E-12,-1.49E-02,4.72E-01
28,-3.17E-04,-3.64E-12,-1.47E-02,4.76E-01
29,2.45E-04,0.00E+00,-1.35E-02,5.56E-01
30,9.37E-05,-7.28E-12,-1.34E-02,5.62E-01
31,4.57E-04,0.00E+00,-1.49E-02,4.72E-01
32,4.80E-04,-1.82E-12,-1.49E-02,4.72E-01
33,4.71E-04,0.00E+00,-1.49E-02,4.72E-01
34,-1.53E-04,0.00E+00,-1.46E-02,4.79E-01
35,2.73E-05,0.00E+00,-1.46E-02,4.78E-01
36,-4.63E-05,0.00E+00,-1.48E-02,4.73E-01
37,2.67E-04,-2.27E-12,-1.46E-02,4.79E-01
38,2.29E-04,1.36E-12,-1.47E-02,4.78E-01
39,-1.17E-04,-3.64E-12,-1.45E-02,4.85E-01
40,-2.02E-04,0.00E+00,-1.45E-02,4.85E-01
41,-1.61E-04,-1.09E-11,-1.44E-02,4.88E-01
42,6.99E-04,1.82E-12,-1.45E-02,4.81E-01
43,6.95E-04,0.00E+00,-1.44E-02,4.81E-01
44,5.67E-04,0.00E+00,-1.46E-02,4.93E-01
45,4.98E-04,0.00E+00,-1.48E-02,4.75E-01
46,3.36E-04,0.00E+00,-1.47E-02,4.77E-01
47,7.72E-04,-1.09E-11,-1.45E-02,4.71E-01
48,7.18E-04,-7.28E-12,-1.49E-02,4.72E-01
49,6.73E-04,3.64E-12,-1.47E-02,4.82E-01
50,1.53E-04,0.00E+00,-1.43E-02,4.93E-01
51,-1.50E-04,0.00E+00,-1.41E-02,5.12E-01
52,1.39E-04,0.00E+00,-1.44E-02,4.91E-01
53,-1.48E-04,0.00E+00,-1.44E-02,4.93E-01
54,3.72E-04,0.00E+00,-1.31E-02,5.77E-01
55,5.30E-04,-7.28E-12,-1.31E-02,5.68E-01
56,4.98E-04,-3.64E-12,-1.28E-02,5.87E-01
57,4.24E-04,0.00E+00,-1.28E-02,5.91E-01
58,-3.17E-04,7.28E-12,-1.42E-02,5.08E-01
59,-2.46E-04,0.00E+00,-1.44E-02,4.92E-01
60,2.77E-04,0.00E+00,-1.46E-02,4.79E-01
61,5.70E-04,-7.28E-12,-1.46E-02,4.89E-01
62,5.40E-04,1.46E-11,-1.37E-02,5.41E-01
63,1.62E-04,0.00E+00,-1.44E-02,4.91E-01
64,1.39E-04,0.00E+00,-1.36E-02,5.48E-01
65,-2.23E-05,7.28E-12,-1.35E-02,5.54E-01
66,4.29E-04,0.00E+00,-1.34E-02,5.64E-01
67,1.69E-04,-4.55E-13,-1.43E-02,4.93E-01
68,2.74E-04,-2.27E-12,-1.46E-02,4.78E-01
69,2.35E-04,7.28E-12,-1.49E-02,4.72E-01
70,5.99E-04,-7.28E-12,-1.47E-02,4.87E-01
71,-1.84E-05,0.00E+00,-1.49E-02,4.72E-01
72,6.37E-04,-1.09E-11,-1.46E-02,4.87E-01
73,2.73E-04,1.23E-11,-1.46E-02,4.79E-01
74,5.21E-04,3.64E-12,-1.35E-02,5.59E-01
75,-2.48E-04,7.28E-12,-1.46E-02,4.79E-01
76,-9.09E-05,0.00E+00,-1.48E-02,4.73E-01
77,-7.01E-05,0.00E+00,-1.49E-02,4.72E-01
78,-8.95E-05,0.00E+00,-1.39E-02,5.25E-01
79,-2.45E-04,-3.64E-12,-1.39E-02,5.30E-01
80,5.07E-04,-7.28E-12,-1.40E-02,5.31E-01
81,1.67E-04,2.27E-12,-1.43E-02,4.92E-01
82,1.65E-04,0.00E+00,-1.43E-02,4.92E-01
83,-2.91E-04,-3.64E-12,-1.36E-02,5.54E-01
84,-1.76E-04,7.28E-12,-1.37E-02,5.41E-01
85,6.27E-04,0.00E+00,-1.31E-02,5.09E-01
86,1.44E-05,0.00E+00,-1.37E-02,5.39E-01
87,-4.10E-04,-3.64E-12,-1.41E-02,5.22E-01
88,2.54E-04,0.00E+00,-1.30E-02,5.86E-01
89,1.13E-04,0.00E+00,-1.30E-02,5.87E-01
90,-2.78E-04,0.00E+00,-1.33E-02,5.74E-01
91,-2.69E-04,0.00E+00,-1.38E-02,5.40E-01
92,-2.74E-04,-1.46E-11,-1.30E-02,5.85E-01
93,-2.09E-04,-7.28E-12,-1.30E-02,5.90E-01
94,-1.66E-04,0.00E+00,-1.31E-02,5.82E-01
95,8.01E-05,7.28E-12,-1.32E-02,5.74E-01
96,-5.12E-05,7.28E-12,-1.33E-02,5.68E-01
97,-4.53E-05,7.28E-12,-1.29E-02,5.91E-01
98,-8.57E-06,0.00E+00,-1.31E-02,5.80E-01
99,-8.53E-04,3.64E-12,-1.33E-02,2.34E-01
100,-7.05E-04,-1.09E-11,-1.33E-02,4.67E-01
101,-9.90E-04,2.73E-12,-1.35E-02,3.14E-02
102,-1.01E-03,-2.73E-12,-1.35E-02,0.00E+00
103,-5.30E-04,9.09E-12,-1.45E-02,4.92E-01
104,-4.82E-04,0.00E+00,-1.45E-02,4.91E-01
105,-5.17E-04,-3.64E-12,-1.45E-02,4.94E-01
106,-1.00E-03,0.00E+00,-1.32E-02,0.00E+00
107,-7.87E-04,-3.64E-12,-1.43E-02,4.40E-01
108,-7.64E-04,1.82E-12,-1.45E-02,4.61E-01
109,-8.13E-04,-7.28E-12,-1.47E-02,3.62E-01
110,-9.23E-04,-3.64E-12,-1.45E-02,1.91E-01
111,-7.57E-04,-1.82E-12,-1.47E-02,4.65E-01
112,-5.50E-04,7.28E-12,-1.45E-02,4.88E-01
