Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-1.42E-04,-2.29E-04,8.77E-05,4.85E-01
1,3.54E-05,3.87E-06,-1.25E-03,5.11E-01
2,-4.88E-05,1.87E-05,-1.09E-02,4.57E-01
3,-6.66E-04,-7.21E-03,3.15E-03,1.02E-01
4,1.60E-04,-6.80E-03,3.13E-03,1.06E-01
5,3.89E-05,-7.14E-03,3.50E-03,9.25E-02
6,-1.30E-03,-6.46E-03,3.32E-03,1.22E-01
7,-1.21E-03,-6.15E-03,3.38E-03,1.37E-01
8,2.37E-04,-6.09E-03,3.18E-03,1.21E-01
9,-9.21E-05,-5.86E-03,3.71E-03,1.25E-01
10,-1.14E-03,-6.77E-03,2.80E-03,9.88E-02
11,-1.28E-03,-6.54E-03,3.94E-03,1.28E-01
12,-6.42E-04,-5.62E-03,3.29E-03,1.72E-01
13,-1.70E-04,-6.75E-03,2.42E-03,9.65E-02
14,1.83E-04,-6.56E-03,2.79E-03,1.13E-01
15,-2.02E-04,-5.48E-03,3.03E-03,1.72E-01
16,-1.94E-05,-5.96E-03,4.36E-03,9.46E-02
17,-4.23E-04,-7.31E-03,4.21E-03,1.50E-01
18,-1.25E-03,-5.85E-03,2.72E-03,1.24E-01
19,1.67E-04,-6.87E-03,4.17E-03,1.50E-01
20,-9.84E-04,-6.03E-03,4.47E-03,1.13E-01
21,-7.82E-04,-6.45E-03,1.99E-03,8.15E-02
22,2.65E-04,-5.59E-03,2.37E-03,1.17E-01
23,-9.92E-04,-5.19E-03,2.57E-03,1.87E-01
24,1.03E-04,-6.99E-03,4.94E-03,1.63E-01
25,-4.06E-04,-5.79E-03,4.81E-03,7.47E-02
26,-3.05E-04,-6.17E-03,1.78E-03,1.01E-01
27,-1.04E-03,-5.97E-03,4.87E-03,8.70E-02
28,-9.92E-04,-7.09E-03,4.90E-03,1.85E-01
29,-9.66E-05,-4.80E-03,2.51E-03,1.54E-01
30,-1.11E-03,-5.73E-03,1.71E-03,1.06E-01
31,-2.44E-04,-5.55E-03,1.43E-03,1.08E-01
32,2.28E-04,-6.39E-03,5.24E-03,1.38E-01
33,-1.13E-03,-5.35E-03,1.52E-03,1.14E-01
34,-1.09E-03,-4.68E-03,2.12E-03,1.85E-01
35,-7.77E-04,-5.71E-03,5.43E-03,7.45E-02
36,-3.67E-04,-4.28E-03,2.31E-03,1.81E-01
37,-1.14E-03,-4.99E-03,1.36E-03,1.25E-01
38,-1.29E-03,-6.72E-03,5.47E-03,1.42E-01
39,-2.24E-05,-6.96E-03,5.75E-03,1.74E-01
40,2.42E-04,-4.66E-03,1.70E-03,1.29E-01
41,-2.68E-04,-5.60E-03,5.83E-03,6.96E-02
42,-3.35E-04,-4.86E-03,9.85E-04,1.02E-01
43,-8.82E-04,-4.02E-03,2.02E-03,1.89E-01
44,-8.41E-04,-7.05E-03,5.94E-03,1.92E-01
45,-1.03E-03,-4.49E-03,9.53E-04,1.08E-01
46,1.10E-04,-3.91E-03,1.85E-03,1.39E-01
47,2.64E-04,-6.37E-03,6.07E-03,1.35E-01
48,-1.24E-03,-6.10E-03,6.19E-03,1.17E-01
49,-1.02E-03,-6.72E-03,6.46E-03,2.05E-01
50,-3.25E-06,-4.29E-03,7.75E-04,7.08E-02
51,-4.66E-04,-4.22E-03,6.09E-04,8.50E-02
52,-4.06E-04,-3.39E-03,1.90E-03,2.15E-01
53,-5.23E-04,-5.47E-03,6.51E-03,7.67E-02
54,2.68E-04,-6.14E-03,6.66E-03,1.28E-01
55,-1.30E-03,-3.67E-03,1.31E-03,1.45E-01
56,-5.09E-04,-6.94E-03,6.92E-03,1.84E-01
57,2.84E-04,-3.49E-03,1.02E-03,9.61E-02
58,-1.25E-03,-5.89E-03,6.93E-03,1.08E-01
59,-1.45E-04,-2.90E-03,1.68E-03,2.26E-01
60,1.81E-04,-6.34E-03,7.44E-03,1.47E-01
61,-4.86E-04,-3.54E-03,3.12E-04,7.36E-02
62,-1.12E-03,-2.90E-03,1.38E-03,2.26E-01
63,-1.19E-03,-6.27E-03,7.47E-03,1.52E-01
64,-1.32E-04,-2.55E-03,1.56E-03,2.33E-01
65,-3.03E-04,-6.63E-03,8.06E-03,1.63E-01
66,-8.40E-04,-5.34E-03,7.52E-03,1.00E-01
67,-1.12E-03,-2.83E-03,4.91E-04,1.32E-01
68,-1.33E-03,-5.84E-03,8.05E-03,8.55E-02
