Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,1.55E-03,6.97E-05,2.25E-04,4.41E+00
1,1.54E-03,2.27E-04,2.19E-04,3.78E+00
2,1.51E-03,1.68E-04,4.00E-04,4.99E+00
3,1.50E-03,3.45E-04,3.04E-04,4.22E+00
4,1.45E-03,5.06E-04,3.51E-04,3.90E+00
5,1.46E-03,3.23E-04,4.99E-04,4.52E+00
6,1.24E-03,-5.46E-04,7.89E-04,7.01E+00
7,1.29E-03,-5.90E-04,6.64E-04,5.54E+00
8,1.34E-03,-3.82E-04,7.17E-04,4.77E+00
9,1.39E-03,5.35E-04,5.00E-04,5.27E+00
10,1.02E-03,7.31E-05,1.19E-03,1.18E+01
11,1.03E-03,-1.78E-04,1.17E-03,1.15E+01
12,1.15E-03,-4.11E-05,1.07E-03,8.39E+00
13,1.06E-03,2.76E-04,1.13E-03,1.14E+01
14,1.15E-03,1.49E-04,1.06E-03,8.47E+00
15,1.02E-03,-3.96E-04,1.12E-03,1.08E+01
16,1.12E-03,-4.29E-04,1.00E-03,9.37E+00
17,1.18E-03,-2.18E-04,1.01E-03,7.60E+00
18,1.14E-03,-5.57E-04,9.15E-04,8.08E+00
19,1.25E-03,-3.41E-04,8.81E-04,6.20E+00
20,1.54E-03,-1.21E-04,2.48E-04,4.46E+00
21,1.52E-03,-2.09E-05,3.76E-04,5.37E+00
22,1.37E-03,-5.25E-04,5.55E-04,4.95E+00
23,1.32E-03,6.00E-04,6.13E-04,5.91E+00
24,1.37E-03,4.07E-04,6.49E-04,4.67E+00
25,1.26E-03,5.63E-04,7.65E-04,7.17E+00
26,1.17E-03,5.11E-04,9.19E-04,8.83E+00
27,1.28E-03,4.02E-04,8.17E-04,5.69E+00
28,1.52E-03,-2.75E-04,2.66E-04,3.60E+00
29,1.49E-03,-2.01E-04,4.32E-04,5.19E+00
30,1.48E-03,-3.79E-04,3.53E-04,3.89E+00
31,1.09E-03,4.25E-04,1.05E-03,1.00E+01
32,1.20E-03,3.09E-04,9.64E-04,7.38E+00
33,1.05E-03,1.59E-05,-1.16E-03,5.85E-01
34,1.16E-03,-9.17E-05,-1.05E-03,7.64E-01
35,1.04E-03,-1.78E-04,-1.16E-03,7.33E-01
36,-9.84E-04,3.97E-04,-1.16E-03,3.71E+00
37,-1.06E-03,5.38E-04,-1.03E-03,9.56E-01
38,-8.97E-04,5.71E-04,-1.16E-03,3.93E+00
39,-9.84E-04,-3.65E-04,-1.16E-03,3.99E+00
40,-1.14E-03,-2.75E-04,-1.04E-03,7.40E-01
41,-1.04E-03,-1.78E-04,-1.16E-03,3.55E+00
42,1.04E-03,2.10E-04,-1.16E-03,1.08E+00
43,1.16E-03,1.23E-04,-1.05E-03,9.83E-01
44,-1.04E-03,2.10E-04,-1.16E-03,3.64E+00
45,-1.13E-03,3.44E-04,-1.04E-03,8.60E-01
46,8.97E-04,5.71E-04,-1.16E-03,2.30E+00
47,1.05E-03,5.33E-04,-1.05E-03,2.11E+00
48,9.84E-04,3.97E-04,-1.16E-03,1.74E+00
49,-2.89E-04,1.03E-03,-1.16E-03,4.69E+00
50,-2.09E-04,1.21E-03,-9.97E-04,2.24E+00
51,-9.73E-05,1.07E-03,-1.16E-03,4.28E+00
52,1.42E-03,-5.06E-04,4.19E-04,3.70E+00
53,1.43E-03,-3.31E-04,5.55E-04,4.64E+00
54,6.36E-04,8.58E-04,-1.16E-03,3.76E+00
55,7.97E-04,8.83E-04,-1.04E-03,3.31E+00
56,7.80E-04,7.27E-04,-1.16E-03,3.01E+00
57,8.97E-04,-5.39E-04,-1.16E-03,2.09E+00
58,9.31E-04,-6.93E-04,-1.05E-03,2.56E+00
59,7.80E-04,-6.95E-04,-1.16E-03,2.73E+00
60,1.12E-03,-3.04E-04,-1.05E-03,1.22E+00
61,9.84E-04,-3.65E-04,-1.16E-03,1.38E+00
62,4.70E-04,-9.28E-04,-1.16E-03,3.82E+00
63,4.17E-04,-1.08E-03,-1.04E-03,3.75E+00
64,2.89E-04,-9.99E-04,-1.16E-03,4.24E+00
65,-6.36E-04,8.58E-04,-1.16E-03,4.99E+00
66,-6.33E-04,1.03E-03,-1.02E-03,1.42E+00
67,-4.70E-04,9.60E-04,-1.16E-03,5.01E+00
68,-8.97E-04,-5.39E-04,-1.16E-03,4.45E+00
69,-1.07E-03,-4.76E-04,-1.04E-03,1.26E+00
70,1.05E-03,-5.08E-04,-1.05E-03,1.94E+00
71,-2.89E-04,-9.99E-04,-1.16E-03,4.72E+00
72,-4.43E-04,-1.09E-03,-1.02E-03,1.90E+00
73,-4.70E-04,-9.28E-04,-1.16E-03,4.71E+00
74,-4.09E-04,1.27E-03,-8.44E-04,1.32E+00
75,-6.03E-04,1.18E-03,-8.59E-04,6.37E-01
76,-5.66E-04,1.31E-03,-6.89E-04,9.22E-01
77,8.44E-05,1.41E-03,-7.15E-04,4.28E+00
78,-8.40E-05,1.42E-03,-7.02E-04,3.79E+00
79,-3.27E-05,1.50E-03,-5.17E-04,4.42E+00
80,-9.52E-04,9.53E-04,-8.23E-04,9.57E-01
81,-1.11E-03,8.19E-04,-7.69E-04,1.06E+00
82,-1.06E-03,9.89E-04,-6.21E-04,1.46E+00
83,-1.35E-03,1.11E-04,7.90E-04,1.12E+01
84,-1.23E-03,1.69E-04,9.63E-04,1.07E+01
85,-1.31E-03,3.12E-04,8.05E-04,1.14E+01
86,-1.56E-03,3.44E-05,1.69E-04,6.79E+00
87,-1.52E-03,1.19E-05,4.05E-04,9.83E+00
88,-1.54E-03,1.90E-04,2.70E-04,8.60E+00
89,2.46E-05,1.20E-03,-1.02E-03,3.21E+00
90,9.73E-05,1.07E-03,-1.16E-03,4.48E+00
91,-1.17E-03,-7.07E-05,-1.04E-03,5.64E-01
92,-1.05E-03,1.59E-05,-1.16E-03,3.58E+00
93,4.66E-04,1.49E-03,-2.88E-04,5.48E+00
94,3.30E-04,1.48E-03,-4.48E-04,5.67E+00
95,2.72E-04,1.54E-03,-2.66E-04,5.87E+00
96,5.74E-04,1.47E-03,-9.87E-05,4.57E+00
97,3.91E-04,1.53E-03,-1.06E-04,4.49E+00
98,2.37E-04,1.18E-03,-1.03E-03,3.70E+00
99,2.89E-04,1.03E-03,-1.16E-03,4.56E+00
100,-1.17E-03,1.40E-04,-1.04E-03,7.15E-01
101,1.12E-03,3.33E-04,-1.05E-03,1.58E+00
102,-7.84E-04,1.08E-03,-8.48E-04,7.42E-01
103,-7.42E-04,1.21E-03,-6.92E-04,9.24E-01
104,-9.09E-04,1.11E-03,-6.68E-04,1.20E+00
105,-7.80E-04,-6.95E-04,-1.16E-03,4.21E+00
106,-9.67E-04,-6.58E-04,-1.04E-03,1.45E+00
107,1.90E-04,1.46E-03,-5.82E-04,5.25E+00
108,9.35E-04,7.22E-04,-1.04E-03,2.73E+00
109,4.43E-04,1.12E-03,-1.03E-03,3.71E+00
110,4.70E-04,9.60E-04,-1.16E-03,4.55E+00
111,-6.36E-04,-8.26E-04,-1.16E-03,4.48E+00
112,-8.34E-04,-8.52E-04,-1.01E-03,9.34E-01
113,-7.80E-04,7.27E-04,-1.16E-03,4.45E+00
114,-8.08E-04,9.11E-04,-1.00E-03,1.15E+00
115,-6.36E-04,-9.89E-04,-1.03E-03,1.29E+00
116,2.15E-04,-1.14E-03,-1.04E-03,3.70E+00
117,9.73E-05,-1.03E-03,-1.16E-03,4.55E+00
118,7.84E-04,-8.58E-04,-1.04E-03,3.12E+00
119,6.36E-04,-8.26E-04,-1.16E-03,3.35E+00
120,6.09E-04,-9.85E-04,-1.05E-03,3.62E+00
121,-9.73E-05,-1.03E-03,-1.16E-03,4.85E+00
122,-2.19E-04,-1.17E-03,-1.01E-03,2.48E+00
123,-1.08E-03,2.47E-04,1.12E-03,9.37E+00
124,-1.20E-03,3.73E-04,9.53E-04,1.13E+01
125,3.16E-10,-1.16E-03,-1.04E-03,3.33E+00
126,-1.44E-03,9.19E-05,6.17E-04,1.11E+01
127,-1.41E-03,2.58E-04,6.40E-04,1.15E+01
128,6.31E-04,1.01E-03,-1.04E-03,3.65E+00
129,-9.76E-04,7.50E-04,-9.85E-04,9.52E-01
130,-4.40E-04,1.13E-03,-1.02E-03,1.73E+00
131,6.51E-04,1.25E-03,7.24E-04,8.20E+00
132,6.88E-04,1.32E-03,5.26E-04,4.91E+00
133,5.37E-04,1.35E-03,6.34E-04,6.23E+00
134,1.29E-04,1.53E-03,-4.04E-04,5.30E+00
135,6.48E-04,1.44E-03,1.10E-04,3.59E+00
136,4.80E-04,1.51E-03,6.99E-05,3.59E+00
137,-7.66E-04,3.99E-04,1.32E-03,6.67E+00
138,-5.84E-04,4.85E-04,1.38E-03,5.46E+00
139,-7.37E-04,5.84E-04,1.26E-03,9.25E+00
140,-9.31E-04,3.19E-04,1.23E-03,8.15E+00
