Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,4.54E-03,-6.41E-05,2.15E-03,5.03E-02
1,4.61E-03,-1.63E-04,1.99E-03,4.99E-02
2,4.62E-03,3.31E-05,1.99E-03,5.00E-02
3,2.94E-03,-2.39E-03,1.32E-03,2.51E-01
4,3.09E-03,-2.28E-03,1.38E-03,2.26E-01
5,2.86E-03,-2.38E-03,1.50E-03,2.99E-01
6,3.03E-03,-2.24E-03,1.61E-03,2.51E-01
7,2.79E-03,-2.35E-03,1.68E-03,3.69E-01
8,2.91E-03,-2.22E-03,1.82E-03,3.21E-01
9,2.71E-03,-2.31E-03,1.86E-03,4.50E-01
10,2.83E-03,-2.17E-03,1.99E-03,3.80E-01
11,2.64E-03,-2.25E-03,2.04E-03,5.41E-01
12,2.75E-03,-2.10E-03,2.16E-03,4.59E-01
13,2.56E-03,-2.17E-03,2.20E-03,6.42E-01
14,2.68E-03,-2.03E-03,2.31E-03,5.34E-01
15,2.49E-03,-2.08E-03,2.37E-03,7.75E-01
16,2.62E-03,-1.94E-03,2.46E-03,6.34E-01
17,2.43E-03,-1.97E-03,2.52E-03,9.30E-01
18,2.56E-03,-1.83E-03,2.60E-03,7.55E-01
19,2.36E-03,-1.85E-03,2.67E-03,1.07E+00
20,2.50E-03,-1.71E-03,2.73E-03,8.46E-01
21,2.31E-03,-1.72E-03,2.81E-03,1.21E+00
22,2.44E-03,-1.58E-03,2.86E-03,9.61E-01
23,2.25E-03,-1.58E-03,2.93E-03,1.39E+00
24,2.40E-03,-1.43E-03,2.98E-03,1.09E+00
25,2.20E-03,-1.42E-03,3.05E-03,1.55E+00
26,2.35E-03,-1.28E-03,3.08E-03,1.20E+00
27,2.16E-03,-1.26E-03,3.15E-03,1.75E+00
28,2.31E-03,-1.12E-03,3.17E-03,1.34E+00
29,2.12E-03,-1.08E-03,3.24E-03,1.92E+00
30,2.27E-03,-9.49E-04,3.25E-03,1.45E+00
31,2.09E-03,-9.01E-04,3.32E-03,2.07E+00
32,2.25E-03,-7.72E-04,3.32E-03,1.52E+00
33,2.06E-03,-7.14E-04,3.38E-03,2.21E+00
34,2.22E-03,-5.90E-04,3.37E-03,1.63E+00
35,2.04E-03,-5.22E-04,3.43E-03,2.36E+00
36,2.21E-03,-4.04E-04,3.41E-03,1.70E+00
37,2.02E-03,-3.25E-04,3.46E-03,2.41E+00
38,2.19E-03,-2.15E-04,3.44E-03,1.75E+00
39,2.01E-03,-1.27E-04,3.48E-03,2.41E+00
40,2.19E-03,-2.47E-05,3.45E-03,1.76E+00
41,2.01E-03,7.25E-05,3.49E-03,2.41E+00
42,2.19E-03,1.66E-04,3.45E-03,1.77E+00
43,2.02E-03,2.72E-04,3.48E-03,2.40E+00
44,2.20E-03,3.56E-04,3.43E-03,1.73E+00
45,2.03E-03,4.69E-04,3.45E-03,2.40E+00
46,2.21E-03,5.44E-04,3.39E-03,1.69E+00
47,2.04E-03,6.64E-04,3.41E-03,2.30E+00
48,2.23E-03,7.28E-04,3.35E-03,1.61E+00
49,2.07E-03,8.54E-04,3.35E-03,2.16E+00
50,2.26E-03,9.08E-04,3.29E-03,1.50E+00
51,2.10E-03,1.04E-03,3.28E-03,2.02E+00
52,2.29E-03,1.08E-03,3.21E-03,1.41E+00
53,2.13E-03,1.22E-03,3.20E-03,1.84E+00
54,2.32E-03,1.25E-03,3.13E-03,1.29E+00
55,2.17E-03,1.39E-03,3.10E-03,1.69E+00
56,2.36E-03,1.41E-03,3.03E-03,1.19E+00
57,2.22E-03,1.55E-03,2.99E-03,1.53E+00
58,2.41E-03,1.55E-03,2.92E-03,1.03E+00
59,2.27E-03,1.70E-03,2.87E-03,1.33E+00
60,2.46E-03,1.69E-03,2.80E-03,9.02E-01
61,2.33E-03,1.83E-03,2.74E-03,1.15E+00
62,2.52E-03,1.82E-03,2.67E-03,8.15E-01
63,2.39E-03,1.96E-03,2.59E-03,1.01E+00
64,2.58E-03,1.93E-03,2.52E-03,7.28E-01
65,2.45E-03,2.07E-03,2.44E-03,8.88E-01
66,2.64E-03,2.03E-03,2.38E-03,6.23E-01
67,2.52E-03,2.17E-03,2.28E-03,7.52E-01
68,2.71E-03,2.12E-03,2.22E-03,5.15E-01
69,2.59E-03,2.26E-03,2.12E-03,6.21E-01
70,2.78E-03,2.20E-03,2.06E-03,4.37E-01
71,2.66E-03,2.32E-03,1.94E-03,5.11E-01
72,2.85E-03,2.25E-03,1.89E-03,3.71E-01
73,2.74E-03,2.38E-03,1.77E-03,4.28E-01
74,2.92E-03,2.30E-03,1.72E-03,3.20E-01
75,2.82E-03,2.41E-03,1.59E-03,3.50E-01
76,3.00E-03,2.33E-03,1.55E-03,2.66E-01
77,2.89E-03,2.43E-03,1.40E-03,2.87E-01
78,3.07E-03,2.34E-03,1.37E-03,2.30E-01
79,3.02E-03,-2.39E-03,1.13E-03,2.11E-01
80,2.97E-03,2.44E-03,1.22E-03,2.46E-01
81,3.24E-03,-2.17E-03,1.44E-03,2.00E-01
82,3.15E-03,2.33E-03,1.20E-03,2.06E-01
83,3.05E-03,2.43E-03,1.04E-03,2.11E-01
84,3.22E-03,2.31E-03,1.02E-03,1.91E-01
85,3.13E-03,2.40E-03,8.57E-04,1.91E-01
86,3.30E-03,2.28E-03,8.48E-04,1.86E-01
87,3.21E-03,2.35E-03,6.79E-04,1.81E-01
88,3.37E-03,2.23E-03,6.79E-04,1.84E-01
89,3.28E-03,2.29E-03,5.04E-04,1.72E-01
90,3.44E-03,2.16E-03,5.14E-04,1.86E-01
91,3.35E-03,2.21E-03,3.35E-04,1.80E-01
92,3.51E-03,2.08E-03,3.55E-04,1.94E-01
93,4.52E-03,-2.57E-04,2.14E-03,5.40E-02
94,3.42E-03,2.12E-03,1.72E-04,1.88E-01
95,4.54E-03,1.37E-04,2.14E-03,4.91E-02
96,4.70E-03,-2.15E-05,1.79E-03,5.23E-02
97,3.58E-03,1.99E-03,2.03E-04,2.04E-01
98,3.49E-03,2.02E-03,1.72E-05,2.00E-01
99,3.64E-03,1.88E-03,5.79E-05,2.15E-01
100,3.56E-03,1.90E-03,-1.29E-04,2.13E-01
101,3.70E-03,1.76E-03,-7.81E-05,2.34E-01
