Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
0,5.14E-04,-3.64E-12,-1.38E-02,3.60E-01, null
1,3.70E-04,3.64E-12,-1.40E-02,3.49E-01, null
2,4.47E-04,0.00E+00,-1.36E-02,3.68E-01, null
3,2.39E-04,0.00E+00,-1.38E-02,3.60E-01, null
4,2.43E-04,-7.28E-12,-1.40E-02,3.47E-01, null
5,1.15E-04,7.28E-12,-1.40E-02,3.44E-01, null
6,1.37E-04,0.00E+00,-1.39E-02,3.53E-01, null
7,4.65E-04,0.00E+00,-1.44E-02,3.28E-01, null
8,2.82E-04,-2.27E-12,-1.46E-02,3.07E-01, null
9,1.77E-04,0.00E+00,-1.43E-02,3.19E-01, null
10,2.20E-04,0.00E+00,-1.45E-02,3.12E-01, null
11,7.53E-04,0.00E+00,-1.42E-02,2.77E-01, null
12,4.74E-04,-3.64E-12,-1.41E-02,3.41E-01, null
13,2.27E-04,-7.28E-12,-1.33E-02,3.84E-01, null
14,3.17E-04,0.00E+00,-1.32E-02,3.86E-01, null
15,2.16E-04,7.28E-12,-1.32E-02,3.94E-01, null
16,7.61E-04,8.64E-12,-1.42E-02,2.75E-01, null
17,7.62E-04,0.00E+00,-1.42E-02,2.76E-01, null
18,5.77E-04,-3.64E-12,-1.33E-02,3.45E-01, null
19,6.23E-04,0.00E+00,-1.34E-02,3.22E-01, null
20,5.04E-04,3.64E-12,-1.34E-02,3.76E-01, null
21,5.09E-04,1.46E-11,-1.32E-02,3.76E-01, null
22,7.57E-04,-5.46E-12,-1.42E-02,2.77E-01, null
23,-3.39E-04,-1.46E-11,-1.34E-02,3.79E-01, null
24,-3.05E-04,0.00E+00,-1.35E-02,3.79E-01, null
25,-2.30E-04,0.00E+00,-1.34E-02,3.81E-01, null
26,-3.63E-04,7.28E-12,-1.49E-02,3.00E-01, null
27,-1.48E-04,-5.46E-12,-1.49E-02,3.00E-01, null
28,-3.17E-04,-3.64E-12,-1.47E-02,3.04E-01, null
29,2.45E-04,0.00E+00,-1.35E-02,3.74E-01, null
30,9.37E-05,-7.28E-12,-1.34E-02,3.79E-01, null
31,4.57E-04,0.00E+00,-1.49E-02,3.00E-01, null
32,4.80E-04,-1.82E-12,-1.49E-02,3.00E-01, null
33,4.71E-04,0.00E+00,-1.49E-02,3.00E-01, null
34,-1.53E-04,0.00E+00,-1.46E-02,3.07E-01, null
35,2.73E-05,0.00E+00,-1.46E-02,3.06E-01, null
36,-4.63E-05,0.00E+00,-1.48E-02,3.01E-01, null
37,2.67E-04,-2.27E-12,-1.46E-02,3.06E-01, null
38,2.29E-04,1.36E-12,-1.47E-02,3.05E-01, null
39,-1.17E-04,-3.64E-12,-1.45E-02,3.12E-01, null
40,-2.02E-04,0.00E+00,-1.45E-02,3.12E-01, null
41,-1.61E-04,-1.09E-11,-1.44E-02,3.15E-01, null
42,6.99E-04,1.82E-12,-1.45E-02,3.11E-01, null
43,6.95E-04,0.00E+00,-1.44E-02,3.10E-01, null
44,5.67E-04,0.00E+00,-1.46E-02,3.21E-01, null
45,4.98E-04,0.00E+00,-1.48E-02,3.03E-01, null
46,3.36E-04,0.00E+00,-1.47E-02,3.04E-01, null
47,7.72E-04,-1.09E-11,-1.45E-02,3.02E-01, null
48,7.18E-04,-7.28E-12,-1.49E-02,3.00E-01, null
49,6.73E-04,3.64E-12,-1.47E-02,3.10E-01, null
50,1.53E-04,0.00E+00,-1.43E-02,3.19E-01, null
51,-1.50E-04,0.00E+00,-1.41E-02,3.37E-01, null
52,1.39E-04,0.00E+00,-1.44E-02,3.18E-01, null
53,-1.48E-04,0.00E+00,-1.44E-02,3.19E-01, null
54,3.72E-04,0.00E+00,-1.31E-02,3.86E-01, null
55,5.30E-04,-7.28E-12,-1.31E-02,3.72E-01, null
56,4.98E-04,-3.64E-12,-1.28E-02,3.88E-01, null
57,4.24E-04,0.00E+00,-1.28E-02,3.94E-01, null
58,-3.17E-04,7.28E-12,-1.42E-02,3.33E-01, null
59,-2.46E-04,0.00E+00,-1.44E-02,3.19E-01, null
60,2.77E-04,0.00E+00,-1.46E-02,3.06E-01, null
61,5.70E-04,-7.28E-12,-1.46E-02,3.18E-01, null
62,5.40E-04,1.46E-11,-1.37E-02,3.57E-01, null
63,1.62E-04,0.00E+00,-1.44E-02,3.18E-01, null
64,1.39E-04,0.00E+00,-1.36E-02,3.68E-01, null
65,-2.23E-05,7.28E-12,-1.35E-02,3.73E-01, null
66,4.29E-04,0.00E+00,-1.34E-02,3.76E-01, null
67,1.69E-04,-4.55E-13,-1.43E-02,3.20E-01, null
68,2.74E-04,-2.27E-12,-1.46E-02,3.06E-01, null
69,2.35E-04,7.28E-12,-1.49E-02,3.00E-01, null
70,5.99E-04,-7.28E-12,-1.47E-02,3.16E-01, null
71,-1.84E-05,0.00E+00,-1.49E-02,3.00E-01, null
72,6.37E-04,-1.09E-11,-1.46E-02,3.16E-01, null
73,2.73E-04,1.23E-11,-1.46E-02,3.06E-01, null
74,5.21E-04,3.64E-12,-1.35E-02,3.71E-01, null
75,-2.48E-04,7.28E-12,-1.46E-02,3.07E-01, null
76,-9.09E-05,0.00E+00,-1.48E-02,3.01E-01, null
77,-7.01E-05,0.00E+00,-1.49E-02,3.00E-01, null
78,-8.95E-05,0.00E+00,-1.39E-02,3.48E-01, null
79,-2.45E-04,-3.64E-12,-1.39E-02,3.53E-01, null
