Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,8.63E-04,-7.28E-12,-1.46E-02,1.30E-01
1,1.04E-03,-5.46E-12,-1.47E-02,1.22E-01
2,9.99E-04,-5.46E-12,-1.47E-02,1.23E-01
3,7.77E-04,0.00E+00,-1.47E-02,1.33E-01
4,1.09E-03,0.00E+00,-1.47E-02,9.84E-02
5,1.21E-03,0.00E+00,-1.45E-02,4.23E-02
6,1.29E-03,7.28E-12,-1.46E-02,0.00E+00
7,7.24E-04,2.27E-12,-1.28E-02,1.59E-01
8,6.94E-04,-7.28E-12,-1.31E-02,1.59E-01
9,6.98E-04,1.82E-12,-1.28E-02,1.60E-01
10,4.63E-04,3.64E-12,-1.31E-02,1.71E-01
11,1.30E-03,0.00E+00,-1.38E-02,0.00E+00
12,1.30E-03,0.00E+00,-1.38E-02,0.00E+00
13,1.25E-03,-2.73E-12,-1.38E-02,2.05E-02
14,1.29E-03,0.00E+00,-1.29E-02,0.00E+00
15,1.30E-03,0.00E+00,-1.32E-02,0.00E+00
16,1.08E-03,0.00E+00,-1.30E-02,7.11E-02
17,1.07E-03,-7.28E-12,-1.43E-02,1.03E-01
18,1.05E-03,0.00E+00,-1.45E-02,1.13E-01
19,1.27E-03,0.00E+00,-1.44E-02,1.37E-02
20,1.25E-03,0.00E+00,-1.43E-02,2.05E-02
21,9.27E-04,0.00E+00,-1.44E-02,1.19E-01
22,1.05E-03,1.82E-12,-1.31E-02,8.40E-02
23,1.05E-03,0.00E+00,-1.30E-02,8.20E-02
24,1.07E-03,1.82E-12,-1.30E-02,7.55E-02
25,1.30E-03,0.00E+00,-1.44E-02,0.00E+00
26,1.29E-03,7.28E-12,-1.35E-02,0.00E+00
27,1.30E-03,-6.82E-13,-1.32E-02,0.00E+00
28,1.15E-03,0.00E+00,-1.34E-02,5.44E-02
29,1.30E-03,-7.96E-13,-1.32E-02,1.07E-03
30,5.47E-04,-7.28E-12,-1.46E-02,1.32E-01
31,7.32E-04,-7.28E-12,-1.46E-02,1.36E-01
32,5.95E-04,0.00E+00,-1.48E-02,1.29E-01
33,1.30E-03,1.82E-12,-1.43E-02,0.00E+00
34,1.03E-03,1.82E-12,-1.30E-02,8.86E-02
35,1.30E-03,1.82E-12,-1.43E-02,0.00E+00
36,1.05E-03,-3.64E-12,-1.36E-02,9.77E-02
