Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,6.59E-03,-5.94E-05,3.04E-03,1.32E-01
1,6.66E-03,-1.61E-04,2.88E-03,1.37E-01
2,6.68E-03,3.31E-05,2.88E-03,1.36E-01
3,4.16E-03,-2.86E-03,2.06E-03,4.16E-01
4,4.24E-03,-2.87E-03,1.88E-03,3.19E-01
5,4.40E-03,-2.77E-03,1.94E-03,2.82E-01
6,4.34E-03,-2.74E-03,2.18E-03,3.41E-01
7,4.09E-03,-2.83E-03,2.24E-03,5.69E-01
8,4.21E-03,-2.72E-03,2.38E-03,4.68E-01
9,4.01E-03,-2.79E-03,2.42E-03,7.58E-01
10,4.12E-03,-2.68E-03,2.56E-03,6.04E-01
11,3.93E-03,-2.74E-03,2.60E-03,9.85E-01
12,4.05E-03,-2.63E-03,2.72E-03,7.07E-01
13,3.86E-03,-2.68E-03,2.77E-03,1.21E+00
14,3.98E-03,-2.56E-03,2.89E-03,8.62E-01
15,3.78E-03,-2.60E-03,2.94E-03,1.49E+00
16,3.91E-03,-2.48E-03,3.05E-03,1.06E+00
17,3.71E-03,-2.51E-03,3.10E-03,1.76E+00
18,3.84E-03,-2.38E-03,3.20E-03,1.21E+00
19,3.65E-03,-2.41E-03,3.26E-03,2.02E+00
20,3.78E-03,-2.28E-03,3.35E-03,1.41E+00
21,3.58E-03,-2.30E-03,3.41E-03,2.41E+00
22,3.72E-03,-2.17E-03,3.50E-03,1.65E+00
23,3.52E-03,-2.17E-03,3.55E-03,2.74E+00
24,3.66E-03,-2.04E-03,3.63E-03,1.85E+00
25,3.46E-03,-2.04E-03,3.69E-03,3.14E+00
26,3.61E-03,-1.90E-03,3.76E-03,2.05E+00
27,3.41E-03,-1.89E-03,3.82E-03,3.47E+00
28,3.56E-03,-1.76E-03,3.87E-03,2.26E+00
29,3.36E-03,-1.74E-03,3.93E-03,3.84E+00
30,3.51E-03,-1.61E-03,3.98E-03,2.51E+00
31,3.31E-03,-1.58E-03,4.04E-03,4.35E+00
32,3.47E-03,-1.45E-03,4.08E-03,2.90E+00
33,3.27E-03,-1.41E-03,4.13E-03,4.73E+00
34,3.43E-03,-1.28E-03,4.17E-03,3.07E+00
35,3.23E-03,-1.23E-03,4.22E-03,5.09E+00
36,3.40E-03,-1.11E-03,4.24E-03,3.28E+00
37,3.20E-03,-1.05E-03,4.29E-03,5.35E+00
38,3.37E-03,-9.26E-04,4.31E-03,3.45E+00
39,3.18E-03,-8.62E-04,4.35E-03,5.75E+00
40,3.34E-03,-7.42E-04,4.36E-03,3.53E+00
41,3.15E-03,-6.71E-04,4.40E-03,5.61E+00
42,3.33E-03,-5.55E-04,4.41E-03,3.54E+00
43,3.14E-03,-4.76E-04,4.44E-03,6.05E+00
44,3.31E-03,-3.65E-04,4.44E-03,3.73E+00
45,3.13E-03,-2.79E-04,4.47E-03,6.04E+00
46,3.30E-03,-1.73E-04,4.46E-03,3.87E+00
47,3.12E-03,-8.00E-05,4.48E-03,6.02E+00
48,3.30E-03,2.00E-05,4.46E-03,3.77E+00
49,3.12E-03,1.19E-04,4.48E-03,6.13E+00
50,3.30E-03,2.13E-04,4.46E-03,3.70E+00
51,3.13E-03,3.18E-04,4.47E-03,5.92E+00
52,3.31E-03,4.05E-04,4.44E-03,3.67E+00
53,3.14E-03,5.15E-04,4.44E-03,5.83E+00
54,3.32E-03,5.95E-04,4.41E-03,3.64E+00
55,3.15E-03,7.10E-04,4.40E-03,5.56E+00
56,3.34E-03,7.82E-04,4.36E-03,3.40E+00
57,3.17E-03,9.02E-04,4.35E-03,5.38E+00
58,3.36E-03,9.66E-04,4.31E-03,3.14E+00
