Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
151,-9.85E-04,-3.64E-12,-1.45E-02,0.00E+00,9.73E+00
152,-3.87E-04,0.00E+00,-1.49E-02,3.00E-01, null
153,-4.45E-04,-1.09E-11,-1.48E-02,2.99E-01, null
154,-6.82E-04,0.00E+00,-1.41E-02,2.89E-01, null
155,-9.85E-04,0.00E+00,-1.43E-02,0.00E+00,9.06E+00
156,-3.21E-04,0.00E+00,-1.49E-02,3.00E-01, null
157,-3.86E-04,3.64E-12,-1.39E-02,3.33E-01, null
158,-4.20E-04,0.00E+00,-1.35E-02,3.52E-01, null
159,-4.25E-04,-7.28E-12,-1.35E-02,3.47E-01, null
160,-3.61E-04,-7.28E-12,-1.35E-02,3.66E-01, null
161,-2.12E-04,0.00E+00,-1.45E-02,3.11E-01, null
162,-2.76E-04,-7.28E-12,-1.43E-02,3.23E-01, null
163,-3.59E-04,0.00E+00,-1.45E-02,3.17E-01, null
164,-4.44E-04,0.00E+00,-1.44E-02,3.24E-01, null
165,-9.84E-04,-3.64E-12,-1.46E-02,0.00E+00,9.81E+00
166,-4.98E-04,-1.09E-11,-1.44E-02,3.23E-01, null
167,-3.56E-04,0.00E+00,-1.40E-02,3.38E-01, null
168,-4.32E-04,-5.46E-12,-1.40E-02,3.28E-01, null
169,-3.41E-04,0.00E+00,-1.30E-02,3.79E-01, null
170,-4.36E-04,3.64E-12,-1.31E-02,3.73E-01, null
171,-9.85E-04,-3.64E-12,-1.31E-02,0.00E+00,6.66E+00
172,-1.67E-04,0.00E+00,-1.28E-02,3.99E-01, null
173,-9.86E-04,-3.64E-12,-1.31E-02,0.00E+00,6.63E+00
174,-5.00E-04,0.00E+00,-1.30E-02,3.72E-01, null
175,-4.82E-04,7.28E-12,-1.29E-02,3.75E-01, null
176,-6.03E-04,0.00E+00,-1.29E-02,3.36E-01, null
177,9.88E-04,-5.46E-12,-1.29E-02,0.00E+00,5.98E+00
178,7.07E-04,-2.73E-12,-1.28E-02,2.80E-01, null
179,9.72E-04,-7.28E-12,-1.16E-02,0.00E+00,5.41E+00
180,9.90E-04,7.05E-12,-1.13E-02,0.00E+00,5.13E+00
181,8.39E-04,0.00E+00,-1.14E-02,1.61E-01, null
182,9.87E-04,0.00E+00,-1.13E-02,3.26E-03, null
183,2.70E-04,-3.64E-12,-1.16E-02,4.22E-01, null
184,2.55E-04,-7.28E-12,-1.17E-02,4.16E-01, null
185,1.73E-04,3.64E-12,-1.17E-02,4.19E-01, null
186,9.85E-04,0.00E+00,-1.18E-02,0.00E+00,5.52E+00
187,7.80E-04,7.28E-12,-1.16E-02,1.89E-01, null
188,4.89E-05,0.00E+00,-1.25E-02,4.12E-01, null
189,4.74E-05,-3.64E-12,-1.25E-02,4.13E-01, null
190,1.02E-04,0.00E+00,-1.25E-02,4.11E-01, null
191,7.37E-04,3.64E-12,-1.15E-02,2.55E-01, null
192,7.40E-04,0.00E+00,-1.14E-02,2.55E-01, null
193,5.20E-04,-1.09E-11,-1.26E-02,3.63E-01, null
194,4.98E-04,0.00E+00,-1.25E-02,3.69E-01, null
195,4.68E-04,-1.09E-11,-1.25E-02,3.78E-01, null
196,9.86E-04,0.00E+00,-1.19E-02,0.00E+00,5.53E+00
197,9.33E-04,0.00E+00,-1.18E-02,4.57E-02, null
198,6.80E-04,0.00E+00,-1.27E-02,2.96E-01, null
199,6.88E-04,-7.28E-12,-1.16E-02,2.67E-01, null
200,3.06E-04,3.64E-12,-1.17E-02,4.04E-01, null
201,4.54E-04,3.64E-12,-1.14E-02,3.94E-01, null
202,5.02E-04,0.00E+00,-1.14E-02,3.78E-01, null
203,9.88E-04,0.00E+00,-1.25E-02,0.00E+00,5.72E+00
204,9.86E-04,7.28E-12,-1.24E-02,0.00E+00,5.68E+00
205,9.45E-04,-1.82E-12,-1.24E-02,4.73E-02, null
206,3.16E-04,-7.28E-12,-1.17E-02,3.94E-01, null
207,2.84E-04,-3.64E-12,-1.18E-02,4.13E-01, null
208,9.83E-04,0.00E+00,-1.21E-02,0.00E+00,5.57E+00
209,9.78E-04,0.00E+00,-1.22E-02,0.00E+00,5.61E+00
210,7.82E-04,-1.82E-12,-1.22E-02,1.89E-01, null
211,4.74E-04,-1.09E-11,-1.25E-02,3.80E-01, null
212,3.87E-04,0.00E+00,-1.21E-02,3.89E-01, null
213,1.33E-04,0.00E+00,-1.24E-02,4.11E-01, null
214,5.38E-04,3.64E-12,-1.25E-02,3.51E-01, null
215,1.93E-05,0.00E+00,-1.20E-02,4.23E-01, null
216,7.17E-07,-2.18E-11,-1.20E-02,4.22E-01, null
217,9.95E-05,7.28E-12,-1.20E-02,4.15E-01, null
218,1.33E-04,0.00E+00,-1.18E-02,4.23E-01, null
219,6.92E-04,7.28E-12,-1.17E-02,2.67E-01, null
220,3.34E-05,3.64E-12,-1.23E-02,4.20E-01, null
221,9.73E-04,-7.28E-12,-1.27E-02,0.00E+00,5.97E+00
222,7.74E-04,-3.64E-12,-1.12E-02,2.18E-01, null
223,9.83E-04,-1.14E-13,-1.13E-02,7.38E-03, null
224,6.39E-04,0.00E+00,-1.22E-02,2.91E-01, null
225,6.95E-04,0.00E+00,-1.21E-02,2.67E-01, null
226,6.11E-04,-7.28E-12,-1.20E-02,2.95E-01, null
227,-5.26E-05,-7.28E-12,-1.20E-02,4.24E-01, null
228,4.62E-04,0.00E+00,-1.17E-02,3.50E-01, null
229,5.71E-04,-3.64E-12,-1.15E-02,3.43E-01, null
230,7.03E-04,-2.73E-12,-1.28E-02,2.85E-01, null
231,7.16E-04,0.00E+00,-1.22E-02,2.52E-01, null
232,-2.24E-05,0.00E+00,-1.12E-02,4.51E-01, null
233,2.55E-04,-1.46E-11,-1.13E-02,4.26E-01, null
234,-4.71E-05,7.28E-12,-1.12E-02,4.54E-01, null
235,8.64E-04,1.82E-12,-1.23E-02,1.15E-01, null
236,4.31E-04,7.28E-12,-1.18E-02,3.55E-01, null
237,8.39E-04,0.00E+00,-1.26E-02,1.51E-01, null
238,7.64E-04,0.00E+00,-1.25E-02,2.24E-01, null
239,6.87E-04,0.00E+00,-1.19E-02,2.58E-01, null
240,6.72E-04,0.00E+00,-1.22E-02,2.76E-01, null
241,6.89E-04,0.00E+00,-1.22E-02,2.71E-01, null
242,4.24E-04,0.00E+00,-1.12E-02,3.94E-01, null
243,7.02E-04,0.00E+00,-1.23E-02,2.63E-01, null
244,5.49E-04,0.00E+00,-1.14E-02,3.56E-01, null
245,9.90E-04,7.16E-12,-1.13E-02,0.00E+00,5.13E+00
246,-1.76E-04,-1.82E-12,-1.25E-02,4.00E-01, null
247,-1.63E-04,0.00E+00,-1.16E-02,4.20E-01, null
248,-7.05E-05,0.00E+00,-1.19E-02,4.27E-01, null
249,5.73E-04,0.00E+00,-1.12E-02,3.35E-01, null
250,-5.95E-05,7.28E-12,-1.20E-02,4.22E-01, null
251,-4.06E-04,0.00E+00,-1.24E-02,3.92E-01, null
252,-4.15E-04,0.00E+00,-1.25E-02,3.85E-01, null
253,-2.55E-04,-1.82E-12,-1.27E-02,3.96E-01, null
254,-1.68E-04,3.64E-12,-1.20E-02,4.20E-01, null
255,-2.86E-04,7.28E-12,-1.22E-02,4.05E-01, null
256,-5.77E-05,0.00E+00,-1.12E-02,4.54E-01, null
257,-5.61E-05,7.28E-12,-1.12E-02,4.54E-01, null
258,8.22E-04,0.00E+00,-1.20E-02,1.41E-01, null
259,-9.32E-04,0.00E+00,-1.28E-02,6.10E-02, null
260,-5.96E-04,1.36E-11,-1.17E-02,3.29E-01, null
261,-3.43E-04,7.28E-12,-1.14E-02,4.08E-01, null
262,-6.06E-04,0.00E+00,-1.17E-02,3.29E-01, null
263,-4.14E-04,-7.28E-12,-1.13E-02,4.04E-01, null
264,-7.28E-04,0.00E+00,-1.28E-02,2.68E-01, null
265,-7.26E-04,-7.28E-12,-1.27E-02,2.51E-01, null
266,-5.56E-04,7.28E-12,-1.28E-02,3.51E-01, null
267,-6.16E-04,0.00E+00,-1.22E-02,2.92E-01, null
268,-7.21E-04,0.00E+00,-1.23E-02,2.43E-01, null
269,-6.23E-04,0.00E+00,-1.22E-02,2.87E-01, null
270,-7.89E-04,0.00E+00,-1.24E-02,2.00E-01, null
271,-8.81E-04,-9.09E-13,-1.23E-02,1.09E-01, null
272,-8.79E-04,0.00E+00,-1.24E-02,1.12E-01, null
273,-7.70E-04,0.00E+00,-1.24E-02,2.20E-01, null
274,-7.71E-04,5.46E-12,-1.24E-02,2.16E-01, null
275,-7.89E-05,0.00E+00,-1.12E-02,4.51E-01, null
276,-3.90E-04,0.00E+00,-1.12E-02,4.11E-01, null
277,-9.87E-04,0.00E+00,-1.16E-02,0.00E+00,5.37E+00
278,-9.87E-04,-5.46E-12,-1.16E-02,0.00E+00,5.34E+00
279,-9.71E-04,0.00E+00,-1.16E-02,1.36E-02, null
280,-6.86E-04,-7.28E-12,-1.13E-02,2.59E-01, null
281,-6.31E-04,0.00E+00,-1.17E-02,3.15E-01, null
282,-9.42E-04,0.00E+00,-1.15E-02,4.37E-02, null
283,-9.87E-04,0.00E+00,-1.28E-02,0.00E+00,6.03E+00
284,-9.87E-04,-1.09E-11,-1.25E-02,0.00E+00,5.90E+00
285,-9.65E-04,0.00E+00,-1.28E-02,2.25E-02, null
286,-9.66E-04,-9.09E-12,-1.25E-02,2.16E-02, null
287,-7.11E-04,0.00E+00,-1.12E-02,2.47E-01, null
288,-9.44E-04,0.00E+00,-1.13E-02,4.16E-02, null
289,-6.54E-04,0.00E+00,-1.22E-02,2.61E-01, null
290,-9.87E-04,1.27E-11,-1.19E-02,0.00E+00,5.46E+00
291,-9.71E-04,0.00E+00,-1.19E-02,1.38E-02, null
292,-9.87E-04,0.00E+00,-1.19E-02,0.00E+00,5.47E+00
293,-6.33E-04,1.46E-11,-1.17E-02,3.10E-01, null
294,-6.20E-04,1.36E-11,-1.17E-02,3.21E-01, null
295,-9.87E-04,7.28E-12,-1.13E-02,0.00E+00,5.08E+00
296,-7.82E-04,7.28E-12,-1.24E-02,2.06E-01, null
297,-9.87E-04,7.28E-12,-1.13E-02,0.00E+00,5.05E+00
298,-9.86E-04,0.00E+00,-1.28E-02,0.00E+00,6.06E+00
299,-6.20E-04,9.09E-13,-1.17E-02,3.21E-01, null
300,-5.43E-04,0.00E+00,-1.23E-02,3.28E-01, null
301,-9.87E-04,1.82E-12,-1.22E-02,0.00E+00,5.55E+00
302,-9.87E-04,0.00E+00,-1.22E-02,0.00E+00,5.56E+00
303,-4.70E-04,0.00E+00,-1.27E-02,3.81E-01, null
304,-5.75E-04,0.00E+00,-1.22E-02,3.12E-01, null
305,-4.57E-04,0.00E+00,-1.25E-02,3.64E-01, null
306,-5.77E-04,0.00E+00,-1.13E-02,3.24E-01, null
307,-5.22E-04,-3.64E-12,-1.26E-02,3.42E-01, null
308,-5.98E-04,0.00E+00,-1.17E-02,3.31E-01, null
309,-3.08E-04,-1.46E-11,-1.18E-02,4.06E-01, null
310,-3.72E-04,0.00E+00,-1.20E-02,4.02E-01, null
311,9.83E-04,1.09E-11,-9.64E-03,0.00E+00,4.94E+00
312,9.80E-04,-3.64E-12,-9.72E-03,0.00E+00,5.00E+00
313,7.11E-04,-3.64E-12,-9.47E-03,2.52E-01, null
314,6.89E-04,0.00E+00,-9.51E-03,2.70E-01, null
315,9.78E-04,0.00E+00,-1.10E-02,0.00E+00,5.17E+00
316,9.88E-04,5.46E-12,-1.08E-02,0.00E+00,5.21E+00
317,8.46E-04,3.64E-12,-1.09E-02,1.46E-01, null
318,7.30E-04,-3.64E-12,-9.92E-03,2.32E-01, null
319,6.95E-04,0.00E+00,-9.84E-03,2.60E-01, null
320,6.22E-04,0.00E+00,-9.85E-03,3.17E-01, null
321,9.86E-04,5.46E-12,-1.07E-02,0.00E+00,5.20E+00
322,9.65E-04,0.00E+00,-1.07E-02,2.02E-02, null
323,6.23E-04,0.00E+00,-1.03E-02,3.03E-01, null
324,5.88E-04,3.64E-12,-1.02E-02,3.43E-01, null
325,5.02E-04,7.28E-12,-1.04E-02,3.55E-01, null
326,6.38E-05,-3.64E-12,-9.79E-03,4.69E-01, null
327,9.37E-06,-3.64E-12,-9.83E-03,4.71E-01, null
328,-6.19E-06,0.00E+00,-9.67E-03,4.76E-01, null
329,9.72E-04,7.28E-12,-1.01E-02,0.00E+00,5.01E+00
330,7.48E-04,7.28E-12,-1.02E-02,2.07E-01, null
331,7.52E-04,0.00E+00,-1.09E-02,2.32E-01, null
332,7.57E-04,0.00E+00,-1.08E-02,2.24E-01, null
333,9.68E-04,-1.82E-12,-1.07E-02,1.68E-02, null
334,3.49E-04,-3.64E-12,-9.97E-03,4.22E-01, null
335,3.21E-04,0.00E+00,-9.84E-03,4.45E-01, null
336,1.61E-04,-1.82E-12,-9.91E-03,4.59E-01, null
337,9.84E-04,0.00E+00,-9.80E-03,0.00E+00,4.97E+00
338,2.21E-04,-7.28E-12,-1.04E-02,4.36E-01, null
339,1.91E-05,0.00E+00,-1.03E-02,4.53E-01, null
340,3.01E-04,0.00E+00,-1.01E-02,4.41E-01, null
341,5.43E-04,3.64E-12,-1.07E-02,3.54E-01, null
342,7.93E-04,0.00E+00,-1.06E-02,2.01E-01, null
343,4.25E-04,-1.46E-11,-1.11E-02,3.90E-01, null
344,5.32E-04,0.00E+00,-1.11E-02,3.49E-01, null
345,5.09E-04,0.00E+00,-1.09E-02,3.76E-01, null
346,8.09E-04,1.09E-11,-1.11E-02,1.85E-01, null
347,9.82E-04,0.00E+00,-1.03E-02,0.00E+00,5.04E+00
348,8.28E-04,-3.64E-12,-1.04E-02,1.41E-01, null
349,1.93E-04,7.28E-12,-1.09E-02,4.39E-01, null
350,2.28E-04,0.00E+00,-1.11E-02,4.37E-01, null
351,-4.20E-05,9.09E-13,-1.12E-02,4.54E-01, null
352,9.71E-04,0.00E+00,-9.34E-03,0.00E+00,4.85E+00
353,7.69E-04,-3.64E-12,-1.11E-02,2.17E-01, null
354,3.71E-04,-3.64E-12,-1.00E-02,4.29E-01, null
355,-5.45E-06,3.64E-12,-9.45E-03,4.70E-01, null
356,-1.10E-04,3.64E-12,-9.49E-03,4.66E-01, null
357,-1.83E-05,1.82E-11,-9.51E-03,4.68E-01, null
358,4.68E-04,0.00E+00,-1.07E-02,3.87E-01, null
359,4.44E-04,0.00E+00,-1.08E-02,3.90E-01, null
360,2.55E-04,7.28E-12,-1.06E-02,4.48E-01, null
361,2.26E-04,0.00E+00,-1.08E-02,4.50E-01, null
362,9.88E-04,0.00E+00,-1.07E-02,0.00E+00,5.17E+00
363,9.80E-04,-3.64E-12,-1.04E-02,0.00E+00,5.02E+00
364,8.97E-04,0.00E+00,-1.05E-02,1.04E-01, null
365,7.87E-04,3.64E-12,-1.11E-02,2.12E-01, null
366,8.26E-04,-3.64E-12,-1.11E-02,1.69E-01, null
367,5.43E-04,0.00E+00,-1.08E-02,3.56E-01, null
368,-1.99E-05,-1.82E-12,-1.07E-02,4.60E-01, null
369,9.90E-04,-1.14E-13,-1.13E-02,0.00E+00,5.13E+00
370,5.96E-04,0.00E+00,-9.95E-03,3.45E-01, null
371,6.43E-04,-3.64E-12,-9.51E-03,3.06E-01, null
372,1.09E-04,3.64E-12,-9.48E-03,4.68E-01, null
373,-5.35E-05,0.00E+00,-9.82E-03,4.65E-01, null
374,-3.92E-05,-7.28E-12,-9.93E-03,4.71E-01, null
375,6.41E-04,0.00E+00,-9.46E-03,3.09E-01, null
376,6.38E-04,-3.64E-12,-1.10E-02,2.99E-01, null
377,6.56E-04,7.28E-12,-1.04E-02,2.87E-01, null
378,-2.05E-04,-7.28E-12,-1.03E-02,4.53E-01, null
379,-1.11E-04,-1.82E-12,-1.06E-02,4.60E-01, null
380,-1.95E-05,3.64E-12,-1.06E-02,4.60E-01, null
381,5.20E-04,0.00E+00,-9.73E-03,3.70E-01, null
382,3.15E-04,-7.28E-12,-9.56E-03,4.49E-01, null
383,-7.26E-05,0.00E+00,-1.02E-02,4.53E-01, null
384,-7.37E-05,0.00E+00,-1.07E-02,4.60E-01, null
385,5.68E-04,0.00E+00,-9.48E-03,3.45E-01, null
386,2.90E-04,7.28E-12,-1.00E-02,4.40E-01, null
387,3.22E-04,0.00E+00,-9.43E-03,4.44E-01, null
388,5.12E-04,1.09E-11,-1.08E-02,3.69E-01, null
389,-1.94E-04,0.00E+00,-1.01E-02,4.45E-01, null
390,-1.00E-04,0.00E+00,-1.07E-02,4.58E-01, null
391,-6.41E-05,-7.28E-12,-1.12E-02,4.53E-01, null
392,-9.88E-04,0.00E+00,-1.07E-02,0.00E+00,5.21E+00
393,-7.55E-04,3.64E-12,-1.05E-02,2.11E-01, null
394,-9.75E-04,9.09E-13,-1.07E-02,1.16E-02, null
395,-7.11E-04,3.64E-12,-1.06E-02,2.49E-01, null
396,-6.98E-04,3.64E-12,-1.11E-02,2.57E-01, null
397,-6.87E-04,0.00E+00,-1.09E-02,2.49E-01, null
398,-7.66E-04,0.00E+00,-1.09E-02,1.81E-01, null
399,-9.88E-04,-2.73E-12,-1.04E-02,0.00E+00,5.03E+00
400,-9.88E-04,4.55E-12,-9.52E-03,0.00E+00,4.82E+00
401,-9.88E-04,0.00E+00,-9.53E-03,0.00E+00,4.81E+00
