Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,1.31E-03,0.00E+00,-1.44E-02,0.00E+00
1,1.31E-03,7.28E-12,-1.46E-02,0.00E+00
2,1.11E-03,-5.46E-12,-1.45E-02,3.57E-01
3,1.32E-03,-1.82E-12,-1.38E-02,0.00E+00
4,1.31E-03,1.82E-12,-1.38E-02,0.00E+00
5,1.14E-03,7.28E-12,-1.40E-02,2.95E-01
6,1.11E-03,1.09E-11,-1.39E-02,3.49E-01
7,1.07E-03,-5.46E-12,-1.45E-02,4.33E-01
8,1.09E-03,0.00E+00,-1.45E-02,3.98E-01
9,1.28E-03,1.82E-12,-1.43E-02,5.90E-02
10,1.31E-03,-1.82E-12,-1.43E-02,0.00E+00
11,1.31E-03,0.00E+00,-1.43E-02,0.00E+00
12,1.04E-03,0.00E+00,-1.32E-02,4.00E-01
13,1.07E-03,3.64E-12,-1.31E-02,3.75E-01
14,1.30E-03,3.18E-12,-1.32E-02,2.26E-02
15,1.06E-03,0.00E+00,-1.39E-02,4.13E-01
16,1.08E-03,0.00E+00,-1.40E-02,4.04E-01
17,1.01E-03,0.00E+00,-1.40E-02,4.28E-01
18,1.08E-03,-7.28E-12,-1.42E-02,4.14E-01
19,1.20E-03,0.00E+00,-1.41E-02,2.09E-01
20,1.01E-03,-1.27E-11,-1.49E-02,4.36E-01
21,1.31E-03,0.00E+00,-1.49E-02,0.00E+00
22,1.00E-03,0.00E+00,-1.48E-02,4.68E-01
23,1.29E-03,-1.82E-12,-1.48E-02,5.10E-02
24,1.06E-03,0.00E+00,-1.36E-02,3.89E-01
25,1.12E-03,3.64E-12,-1.34E-02,2.51E-01
26,1.31E-03,0.00E+00,-1.35E-02,0.00E+00
27,1.31E-03,0.00E+00,-1.48E-02,0.00E+00
28,7.25E-04,0.00E+00,-1.46E-02,4.82E-01
29,6.60E-04,0.00E+00,-1.44E-02,4.91E-01
30,7.86E-04,7.28E-12,-1.45E-02,4.88E-01
31,7.29E-04,0.00E+00,-1.43E-02,5.01E-01
32,1.01E-03,1.82E-12,-1.45E-02,4.50E-01
33,8.40E-04,7.28E-12,-1.46E-02,4.81E-01
34,9.58E-04,5.46E-12,-1.48E-02,4.74E-01
35,8.18E-04,9.09E-13,-1.49E-02,4.72E-01
36,6.37E-04,0.00E+00,-1.49E-02,4.72E-01
37,6.25E-04,0.00E+00,-1.48E-02,4.73E-01
38,1.31E-03,7.28E-12,-1.41E-02,0.00E+00
39,1.02E-03,-3.64E-12,-1.45E-02,4.49E-01
40,8.78E-04,7.28E-12,-1.42E-02,4.77E-01
41,4.10E-04,0.00E+00,-1.42E-02,4.90E-01
