Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,1.54E-03,3.58E-03,-1.60E-04,1.10E-01
1,1.55E-03,3.60E-03,3.31E-05,1.07E-01
2,1.70E-03,3.50E-03,-5.69E-05,1.16E-01
3,1.15E-03,2.58E-03,-1.25E-03,9.43E-01
4,1.21E-03,2.74E-03,-1.15E-03,6.34E-01
5,1.33E-03,2.51E-03,-1.24E-03,9.44E-01
6,1.44E-03,2.63E-03,-1.13E-03,5.99E-01
7,1.50E-03,2.43E-03,-1.19E-03,1.05E+00
8,1.61E-03,2.56E-03,-1.06E-03,5.69E-01
9,1.67E-03,2.36E-03,-1.11E-03,1.21E+00
10,1.77E-03,2.50E-03,-9.69E-04,6.27E-01
11,1.82E-03,2.29E-03,-1.01E-03,1.47E+00
12,1.91E-03,2.44E-03,-8.55E-04,7.53E-01
13,1.96E-03,2.23E-03,-8.85E-04,1.72E+00
14,2.02E-03,2.39E-03,-7.24E-04,8.91E-01
15,2.07E-03,2.18E-03,-7.37E-04,1.98E+00
16,2.12E-03,2.35E-03,-5.78E-04,9.46E-01
17,2.17E-03,2.14E-03,-5.72E-04,2.19E+00
18,2.19E-03,2.31E-03,-4.19E-04,1.04E+00
19,2.24E-03,2.10E-03,-3.92E-04,2.43E+00
20,2.24E-03,2.29E-03,-2.49E-04,1.08E+00
21,2.29E-03,2.08E-03,-2.03E-04,2.51E+00
22,2.27E-03,2.28E-03,-7.17E-05,1.11E+00
23,2.30E-03,2.08E-03,-8.73E-06,2.54E+00
24,2.27E-03,2.28E-03,1.07E-04,1.12E+00
25,2.29E-03,2.08E-03,1.86E-04,2.57E+00
26,2.24E-03,2.29E-03,2.84E-04,1.08E+00
27,2.26E-03,2.09E-03,3.78E-04,2.39E+00
28,2.19E-03,2.31E-03,4.54E-04,9.92E-01
29,2.19E-03,2.12E-03,5.61E-04,2.19E+00
30,2.12E-03,2.35E-03,6.14E-04,9.28E-01
31,2.11E-03,2.16E-03,7.31E-04,2.00E+00
32,2.03E-03,2.39E-03,7.60E-04,8.59E-01
33,2.00E-03,2.21E-03,8.85E-04,1.76E+00
34,1.92E-03,2.43E-03,8.90E-04,7.37E-01
35,1.87E-03,2.26E-03,1.02E-03,1.50E+00
36,1.79E-03,2.49E-03,1.00E-03,6.73E-01
37,1.72E-03,2.33E-03,1.13E-03,1.28E+00
38,1.65E-03,2.55E-03,1.09E-03,5.73E-01
39,1.56E-03,2.40E-03,1.21E-03,1.07E+00
40,1.49E-03,2.62E-03,1.15E-03,5.39E-01
41,1.39E-03,2.47E-03,1.27E-03,9.64E-01
42,1.33E-03,2.69E-03,1.18E-03,5.33E-01
43,1.21E-03,2.55E-03,1.30E-03,9.01E-01
44,9.74E-04,2.66E-03,-1.24E-03,9.05E-01
45,1.17E-03,2.76E-03,1.19E-03,5.77E-01
46,1.39E-03,2.78E-03,-1.07E-03,4.02E-01
47,1.03E-03,2.63E-03,1.30E-03,9.21E-01
48,1.01E-03,2.84E-03,1.17E-03,6.32E-01
49,8.53E-04,2.71E-03,1.26E-03,9.63E-01
50,8.49E-04,2.91E-03,1.13E-03,7.16E-01
51,6.83E-04,2.78E-03,1.20E-03,1.00E+00
52,1.69E-03,3.45E-03,-2.44E-04,1.19E-01
53,6.99E-04,2.97E-03,1.05E-03,7.49E-01
54,1.33E-03,3.66E-03,-2.88E-05,1.08E-01
55,1.71E-03,3.49E-03,1.39E-04,1.09E-01
56,5.24E-04,2.85E-03,1.11E-03,1.05E+00
57,5.62E-04,3.03E-03,9.58E-04,8.16E-01
58,3.79E-04,2.92E-03,9.97E-04,1.14E+00
59,4.38E-04,3.09E-03,8.40E-04,8.99E-01
60,2.53E-04,2.97E-03,8.59E-04,1.20E+00
61,3.33E-04,3.13E-03,7.03E-04,9.34E-01
62,1.46E-04,3.02E-03,7.02E-04,1.27E+00
63,2.49E-04,3.17E-03,5.49E-04,9.85E-01
64,1.55E-03,2.74E-03,-1.01E-03,3.46E-01
65,6.33E-05,3.06E-03,5.29E-04,1.35E+00
66,1.87E-04,3.20E-03,3.83E-04,1.01E+00
67,1.71E-03,2.69E-03,-9.26E-04,2.80E-01
68,5.42E-06,3.08E-03,3.45E-04,1.40E+00
69,1.85E-03,2.63E-03,-8.20E-04,2.97E-01
70,1.49E-04,3.22E-03,2.08E-04,1.03E+00
71,-2.61E-05,3.10E-03,1.52E-04,1.45E+00
72,1.97E-03,2.58E-03,-7.06E-04,3.20E-01
73,1.03E-03,2.86E-03,-1.11E-03,6.26E-01
74,1.35E-04,3.22E-03,2.97E-05,1.05E+00
75,1.27E-03,2.89E-03,-1.04E-03,3.98E-01
76,2.07E-03,2.54E-03,-5.68E-04,3.02E-01
77,-3.04E-05,3.10E-03,-4.31E-05,1.49E+00
78,1.47E-04,3.22E-03,-1.49E-04,1.04E+00
79,2.14E-03,2.51E-03,-4.28E-04,3.16E-01
80,-7.38E-06,3.09E-03,-2.37E-04,1.45E+00
81,2.19E-03,2.49E-03,-2.79E-04,3.19E-01
82,1.84E-04,3.20E-03,-3.25E-04,1.04E+00
83,4.23E-05,3.07E-03,-4.25E-04,1.40E+00
84,2.22E-03,2.48E-03,-1.17E-04,3.24E-01
85,2.44E-04,3.18E-03,-4.92E-04,1.04E+00
86,2.23E-03,2.48E-03,4.66E-05,3.30E-01
87,1.18E-04,3.04E-03,-6.02E-04,1.30E+00
88,3.27E-04,3.14E-03,-6.46E-04,9.91E-01
89,2.21E-03,2.49E-03,2.09E-04,3.17E-01
90,2.17E-04,2.99E-03,-7.65E-04,1.23E+00
91,1.52E-03,3.51E-03,-3.42E-04,1.17E-01
92,2.18E-03,2.51E-03,3.64E-04,3.16E-01
93,4.29E-04,3.09E-03,-7.86E-04,9.53E-01
94,3.38E-04,2.94E-03,-9.09E-04,1.16E+00
95,2.12E-03,2.53E-03,5.11E-04,2.75E-01
96,5.48E-04,3.03E-03,-9.07E-04,9.00E-01
97,2.04E-03,2.57E-03,6.47E-04,2.72E-01
98,1.34E-03,3.61E-03,-2.55E-04,1.12E-01
99,4.77E-04,2.88E-03,-1.03E-03,1.09E+00
100,1.83E-03,3.35E-03,-1.38E-04,1.27E-01
101,1.41E-03,3.63E-03,2.06E-04,9.80E-02
102,6.85E-04,2.97E-03,-1.00E-03,8.41E-01
103,1.95E-03,2.60E-03,7.68E-04,2.79E-01
104,1.84E-03,3.37E-03,4.60E-05,1.15E-01
105,6.32E-04,2.81E-03,-1.13E-03,1.04E+00
106,1.57E-03,3.56E-03,2.31E-04,1.04E-01
107,1.84E-03,2.65E-03,8.74E-04,2.56E-01
108,8.16E-04,2.91E-03,-1.08E-03,8.04E-01
109,7.99E-04,2.74E-03,-1.20E-03,9.79E-01
110,1.72E-03,2.71E-03,9.59E-04,2.61E-01
111,1.58E-03,2.77E-03,1.02E-03,2.88E-01
112,1.44E-03,2.83E-03,1.06E-03,3.10E-01
113,1.29E-03,2.90E-03,1.08E-03,3.49E-01
114,1.45E-03,2.89E-03,-9.70E-04,2.82E-01
115,1.33E-03,3.03E-03,-9.25E-04,2.65E-01
116,1.14E-03,2.97E-03,1.07E-03,3.86E-01
117,1.52E-03,3.03E-03,-8.48E-04,1.96E-01
118,9.98E-04,3.03E-03,1.03E-03,4.20E-01
119,1.38E-03,3.17E-03,-7.98E-04,1.81E-01
120,1.57E-03,3.16E-03,-7.13E-04,1.59E-01
121,8.60E-04,3.09E-03,9.77E-04,4.59E-01
122,1.43E-03,3.30E-03,-6.60E-04,1.42E-01
123,7.32E-04,3.15E-03,8.98E-04,4.83E-01
124,1.62E-03,3.28E-03,-5.70E-04,1.36E-01
125,1.09E-03,3.06E-03,-9.58E-04,3.87E-01
126,1.48E-03,3.42E-03,-5.09E-04,1.24E-01
127,6.16E-04,3.20E-03,8.00E-04,4.99E-01
128,1.66E-03,3.38E-03,-4.15E-04,1.30E-01
129,1.16E-03,3.21E-03,-8.25E-04,2.38E-01
130,5.13E-04,3.24E-03,6.84E-04,5.34E-01
131,4.29E-04,3.28E-03,5.50E-04,5.52E-01
132,1.28E-03,3.30E-03,-7.16E-04,1.62E-01
133,3.68E-04,3.31E-03,4.00E-04,5.54E-01
134,1.29E-03,3.42E-03,-5.82E-04,1.33E-01
135,1.32E-03,3.52E-03,-4.31E-04,1.21E-01
136,3.28E-04,3.33E-03,2.43E-04,5.64E-01
137,3.07E-04,3.34E-03,8.43E-05,5.80E-01
138,3.08E-04,3.34E-03,-7.79E-05,5.88E-01
139,3.32E-04,3.32E-03,-2.38E-04,5.95E-01
140,3.78E-04,3.30E-03,-3.93E-04,6.14E-01
141,4.46E-04,3.27E-03,-5.38E-04,6.19E-01
142,5.26E-04,3.22E-03,-6.71E-04,6.19E-01
143,6.26E-04,3.17E-03,-7.94E-04,6.18E-01
144,7.30E-04,3.09E-03,-9.05E-04,6.11E-01
145,8.12E-04,3.02E-03,-9.87E-04,6.34E-01
146,9.30E-04,3.00E-03,-1.01E-03,5.54E-01
147,1.62E-03,2.86E-03,-8.87E-04,2.25E-01
148,1.70E-03,3.00E-03,-7.43E-04,1.60E-01
149,1.74E-03,3.12E-03,-6.05E-04,1.36E-01
150,1.77E-03,3.23E-03,-4.63E-04,1.35E-01
151,1.81E-03,3.30E-03,-3.10E-04,1.35E-01
152,1.21E-03,3.66E-03,1.78E-04,1.08E-01
153,1.15E-03,3.64E-03,-1.72E-04,1.13E-01
154,9.93E-04,3.22E-03,-8.17E-04,3.00E-01
155,1.82E-03,3.36E-03,2.39E-04,1.07E-01
156,1.10E-03,3.36E-03,-6.77E-04,1.82E-01
157,1.67E-03,3.46E-03,3.31E-04,1.06E-01
158,1.14E-03,3.49E-03,-5.00E-04,1.23E-01
159,1.16E-03,3.58E-03,-3.43E-04,1.13E-01
160,1.48E-03,3.52E-03,4.20E-04,9.61E-02
161,1.94E-03,3.22E-03,-4.11E-05,1.31E-01
162,1.79E-03,2.82E-03,-7.81E-04,1.77E-01
163,1.92E-03,2.75E-03,-6.71E-04,1.54E-01
164,2.01E-03,2.68E-03,-5.86E-04,1.53E-01
165,2.07E-03,2.68E-03,-4.64E-04,1.09E-01
166,2.13E-03,2.67E-03,-3.17E-04,8.87E-02
167,1.09E-03,3.66E-03,1.88E-06,1.09E-01
168,2.17E-03,2.66E-03,-1.59E-04,8.58E-02
169,2.18E-03,2.66E-03,-3.29E-06,9.24E-02
170,1.28E-03,3.59E-03,3.75E-04,9.74E-02
171,2.17E-03,2.69E-03,1.54E-04,6.18E-02
172,1.94E-03,3.19E-03,-2.01E-04,1.37E-01
173,2.14E-03,2.70E-03,2.92E-04,5.57E-02
174,2.10E-03,2.71E-03,4.20E-04,6.61E-02
175,1.94E-03,3.23E-03,1.36E-04,1.17E-01
176,2.04E-03,2.73E-03,5.45E-04,8.52E-02
177,1.96E-03,2.75E-03,6.58E-04,1.07E-01
178,1.87E-03,2.80E-03,7.54E-04,1.24E-01
179,1.77E-03,2.85E-03,8.35E-04,1.47E-01
180,1.65E-03,2.90E-03,9.00E-04,1.65E-01
181,1.52E-03,2.95E-03,9.45E-04,1.89E-01
182,1.39E-03,3.02E-03,9.68E-04,2.06E-01
183,1.26E-03,3.10E-03,9.54E-04,2.27E-01
184,1.13E-03,3.15E-03,9.30E-04,2.34E-01
185,1.00E-03,3.21E-03,8.85E-04,2.57E-01
186,8.87E-04,3.25E-03,8.28E-04,2.75E-01
187,7.81E-04,3.31E-03,7.37E-04,2.65E-01
188,6.84E-04,3.34E-03,6.47E-04,2.64E-01
189,5.98E-04,3.37E-03,5.36E-04,2.81E-01
190,8.98E-04,3.11E-03,-9.15E-04,4.71E-01
191,5.33E-04,3.40E-03,4.08E-04,2.69E-01
192,5.08E-04,3.43E-03,2.52E-04,2.48E-01
193,4.80E-04,3.44E-03,1.21E-04,2.53E-01
194,4.72E-04,3.44E-03,-2.23E-05,2.72E-01
195,4.88E-04,3.43E-03,-1.67E-04,3.03E-01
196,5.13E-04,3.41E-03,-3.06E-04,3.37E-01
197,5.64E-04,3.38E-03,-4.42E-04,3.60E-01
198,6.20E-04,3.33E-03,-5.65E-04,3.88E-01
199,7.08E-04,3.29E-03,-6.85E-04,3.93E-01
200,8.07E-04,3.21E-03,-8.06E-04,4.17E-01
201,1.86E-03,2.95E-03,-6.14E-04,1.24E-01
202,1.86E-03,3.09E-03,-4.93E-04,1.38E-01
203,1.90E-03,3.14E-03,-3.60E-04,1.39E-01
204,1.10E-03,3.61E-03,3.26E-04,8.89E-02
205,1.03E-03,3.64E-03,1.78E-04,9.77E-02
206,1.01E-03,3.60E-03,-2.66E-04,1.08E-01
207,9.49E-04,3.62E-03,-1.20E-04,1.05E-01
208,1.76E-03,3.32E-03,4.25E-04,9.82E-02
209,1.90E-03,3.20E-03,3.31E-04,1.07E-01
210,1.62E-03,3.40E-03,4.88E-04,9.29E-02
211,8.90E-04,3.33E-03,-6.90E-04,2.61E-01
212,9.53E-04,3.44E-03,-5.53E-04,1.66E-01
213,9.85E-04,3.54E-03,-4.02E-04,1.22E-01
214,1.31E-03,3.48E-03,5.59E-04,8.31E-02
215,2.02E-03,3.07E-03,-1.13E-04,1.36E-01
