Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-1.51E-03,-2.71E-03,0.00E+00,0.00E+00
1,-1.68E-03,-2.60E-03,1.82E-12,0.00E+00
2,-1.67E-03,-2.58E-03,-1.82E-12,9.21E-04
3,-1.50E-03,-2.68E-03,-3.64E-12,8.54E-04
4,-1.48E-03,-2.66E-03,1.82E-12,1.85E-03
5,-1.65E-03,-2.55E-03,0.00E+00,1.99E-03
6,2.68E-04,-3.09E-03,-3.64E-12,0.00E+00
7,2.84E-04,-3.09E-03,0.00E+00,0.00E+00
8,2.66E-04,-3.06E-03,-9.09E-13,1.05E-03
9,2.82E-04,-3.06E-03,-9.09E-13,1.07E-03
10,1.27E-04,-3.10E-03,0.00E+00,0.00E+00
11,1.26E-04,-3.07E-03,0.00E+00,8.30E-04
12,-1.27E-05,-3.10E-03,1.82E-12,0.00E+00
13,-1.28E-05,-3.07E-03,0.00E+00,7.14E-04
14,-5.42E-05,-3.10E-03,1.82E-12,0.00E+00
15,-5.38E-05,-3.07E-03,3.64E-12,6.81E-04
16,-1.08E-04,-3.10E-03,1.82E-12,0.00E+00
17,-1.07E-04,-3.07E-03,0.00E+00,6.58E-04
18,-2.35E-04,-3.09E-03,0.00E+00,0.00E+00
19,-2.33E-04,-3.06E-03,-3.64E-12,6.03E-04
20,-3.50E-04,-3.08E-03,-1.82E-12,0.00E+00
21,-3.47E-04,-3.05E-03,1.82E-12,5.88E-04
22,-3.92E-04,-3.07E-03,-3.64E-12,0.00E+00
23,-3.89E-04,-3.05E-03,1.82E-12,5.82E-04
24,-4.27E-04,-3.07E-03,-1.82E-12,0.00E+00
25,-4.23E-04,-3.04E-03,0.00E+00,5.84E-04
26,-5.59E-04,-3.05E-03,3.64E-12,0.00E+00
27,-5.54E-04,-3.02E-03,0.00E+00,5.92E-04
28,-6.78E-04,-3.02E-03,0.00E+00,0.00E+00
29,-6.72E-04,-3.00E-03,-1.82E-12,6.14E-04
30,-1.47E-03,-2.73E-03,1.82E-12,0.00E+00
31,-1.46E-03,-2.70E-03,-1.82E-12,8.39E-04
32,-7.41E-04,-3.01E-03,0.00E+00,0.00E+00
33,-7.35E-04,-2.98E-03,-3.64E-12,6.27E-04
34,-1.31E-03,-2.81E-03,0.00E+00,0.00E+00
35,-1.30E-03,-2.78E-03,0.00E+00,7.87E-04
36,-9.05E-04,-2.96E-03,9.09E-13,0.00E+00
37,-8.97E-04,-2.94E-03,-1.82E-12,6.70E-04
38,-1.27E-03,-2.83E-03,-3.64E-12,0.00E+00
39,-1.26E-03,-2.80E-03,3.64E-12,7.75E-04
40,-9.27E-04,-2.96E-03,0.00E+00,0.00E+00
41,-9.19E-04,-2.93E-03,4.55E-12,6.77E-04
42,-1.13E-03,-2.88E-03,1.82E-12,0.00E+00
43,-1.12E-03,-2.86E-03,1.82E-12,7.37E-04
44,-1.00E-03,-2.93E-03,0.00E+00,0.00E+00
45,-9.94E-04,-2.91E-03,9.09E-13,6.99E-04
46,-1.11E-03,-2.89E-03,5.46E-12,0.00E+00
47,-1.10E-03,-2.87E-03,0.00E+00,7.31E-04
48,2.63E-04,-3.03E-03,1.82E-12,2.42E-03
49,2.79E-04,-3.03E-03,-5.46E-12,2.48E-03
50,1.25E-04,-3.04E-03,0.00E+00,1.91E-03
51,-1.30E-05,-3.04E-03,0.00E+00,1.63E-03
52,-5.32E-05,-3.04E-03,-5.46E-12,1.55E-03
53,-1.05E-04,-3.04E-03,0.00E+00,1.50E-03
54,-2.31E-04,-3.03E-03,0.00E+00,1.36E-03
55,-3.44E-04,-3.02E-03,0.00E+00,1.32E-03
56,-3.85E-04,-3.02E-03,-5.46E-12,1.31E-03
57,-4.19E-04,-3.01E-03,0.00E+00,1.31E-03
58,-5.48E-04,-2.99E-03,0.00E+00,1.32E-03
59,-6.65E-04,-2.97E-03,1.82E-12,1.36E-03
60,-1.44E-03,-2.68E-03,-1.82E-12,1.82E-03
61,-7.28E-04,-2.95E-03,0.00E+00,1.39E-03
62,-1.29E-03,-2.75E-03,0.00E+00,1.71E-03
63,-8.88E-04,-2.91E-03,-9.09E-13,1.47E-03
64,-1.25E-03,-2.77E-03,0.00E+00,1.69E-03
65,-9.10E-04,-2.90E-03,0.00E+00,1.49E-03
66,-1.11E-03,-2.83E-03,0.00E+00,1.61E-03
67,-9.84E-04,-2.88E-03,-9.09E-13,1.53E-03
68,-1.09E-03,-2.84E-03,1.82E-12,1.60E-03
69,2.75E-04,-2.99E-03,4.55E-12,4.29E-03
70,2.60E-04,-2.99E-03,0.00E+00,4.20E-03
71,1.23E-04,-3.00E-03,-3.64E-12,3.31E-03
72,-1.32E-05,-3.00E-03,0.00E+00,2.81E-03
73,-5.26E-05,-3.00E-03,0.00E+00,2.67E-03
74,-1.03E-04,-3.00E-03,0.00E+00,2.57E-03
75,-2.28E-04,-3.00E-03,0.00E+00,2.32E-03
76,-3.40E-04,-2.98E-03,0.00E+00,2.25E-03
77,-3.80E-04,-2.98E-03,5.46E-12,2.22E-03
78,-4.13E-04,-2.98E-03,0.00E+00,2.22E-03
79,-5.42E-04,-2.95E-03,0.00E+00,2.22E-03
80,-6.57E-04,-2.93E-03,0.00E+00,2.27E-03
81,-1.42E-03,-2.64E-03,0.00E+00,2.95E-03
82,-1.46E-03,-2.62E-03,0.00E+00,3.00E-03
83,-7.19E-04,-2.92E-03,0.00E+00,2.31E-03
84,-1.27E-03,-2.72E-03,0.00E+00,2.79E-03
85,-8.77E-04,-2.87E-03,-9.09E-13,2.43E-03
86,-1.23E-03,-2.74E-03,0.00E+00,2.76E-03
87,-8.99E-04,-2.87E-03,0.00E+00,2.45E-03
88,-1.10E-03,-2.80E-03,0.00E+00,2.64E-03
89,-9.73E-04,-2.84E-03,0.00E+00,2.52E-03
90,-1.07E-03,-2.81E-03,-1.82E-12,2.62E-03
91,2.71E-04,-2.95E-03,-9.09E-13,6.70E-03
92,2.57E-04,-2.95E-03,0.00E+00,6.56E-03
93,1.21E-04,-2.96E-03,-3.64E-12,5.12E-03
94,-1.35E-05,-2.96E-03,0.00E+00,4.33E-03
95,-5.18E-05,-2.96E-03,0.00E+00,4.11E-03
96,-1.01E-04,-2.96E-03,0.00E+00,3.95E-03
97,-2.25E-04,-2.95E-03,-7.28E-12,3.54E-03
98,-3.35E-04,-2.94E-03,0.00E+00,3.40E-03
99,-3.75E-04,-2.94E-03,0.00E+00,3.35E-03
100,-4.07E-04,-2.93E-03,0.00E+00,3.35E-03
101,-5.34E-04,-2.91E-03,-3.64E-12,3.32E-03
102,-6.47E-04,-2.89E-03,0.00E+00,3.38E-03
103,-1.40E-03,-2.61E-03,5.46E-12,4.25E-03
104,-1.44E-03,-2.59E-03,1.82E-12,4.30E-03
105,-7.08E-04,-2.87E-03,0.00E+00,3.41E-03
106,-1.26E-03,-2.68E-03,3.64E-12,4.04E-03
107,-8.64E-04,-2.83E-03,0.00E+00,3.57E-03
108,-1.21E-03,-2.70E-03,1.82E-12,3.99E-03
109,-8.86E-04,-2.82E-03,0.00E+00,3.59E-03
110,-1.08E-03,-2.76E-03,3.64E-12,3.84E-03
111,-9.59E-04,-2.80E-03,0.00E+00,3.69E-03
112,-1.06E-03,-2.76E-03,-1.82E-12,3.81E-03
113,2.66E-04,-2.90E-03,3.18E-12,1.05E-02
114,2.53E-04,-2.90E-03,4.55E-13,1.04E-02
115,1.19E-04,-2.91E-03,0.00E+00,8.60E-03
116,-1.38E-05,-2.91E-03,-1.82E-12,7.17E-03
117,-5.09E-05,-2.91E-03,0.00E+00,6.82E-03
118,-9.88E-05,-2.91E-03,-1.82E-12,6.51E-03
119,-2.21E-04,-2.90E-03,-3.64E-12,5.74E-03
120,-3.30E-04,-2.89E-03,0.00E+00,5.45E-03
121,-3.68E-04,-2.89E-03,0.00E+00,5.24E-03
122,-3.99E-04,-2.88E-03,0.00E+00,5.28E-03
123,-5.24E-04,-2.86E-03,-3.64E-12,5.21E-03
124,-6.36E-04,-2.84E-03,1.82E-12,5.26E-03
125,-6.96E-04,-2.82E-03,1.82E-12,5.29E-03
126,-1.38E-03,-2.56E-03,0.00E+00,6.32E-03
127,-1.23E-03,-2.63E-03,0.00E+00,6.13E-03
128,-8.49E-04,-2.78E-03,1.82E-12,5.60E-03
129,-1.19E-03,-2.65E-03,-1.82E-12,6.17E-03
130,-8.70E-04,-2.77E-03,-5.46E-12,5.64E-03
131,-1.06E-03,-2.71E-03,1.82E-12,5.78E-03
132,-9.43E-04,-2.75E-03,-9.09E-13,5.66E-03
133,-1.04E-03,-2.72E-03,0.00E+00,5.66E-03
134,5.33E-05,-2.75E-03,0.00E+00,1.25E-02
135,3.16E-05,-2.75E-03,0.00E+00,1.21E-02
136,4.85E-05,-2.76E-03,0.00E+00,1.20E-02
137,-2.42E-04,-2.77E-03,0.00E+00,8.24E-03
138,-3.20E-04,-2.76E-03,0.00E+00,7.73E-03
139,-2.53E-04,-2.85E-03,0.00E+00,6.70E-03
140,-1.91E-04,-2.85E-03,0.00E+00,7.10E-03
141,-2.46E-04,-2.60E-03,-1.82E-12,1.26E-02
142,-3.57E-04,-2.68E-03,-3.64E-12,9.65E-03
143,-1.00E-03,-2.69E-03,-9.09E-13,6.17E-03
144,7.07E-05,-2.75E-03,0.00E+00,1.26E-02
145,6.77E-05,-2.78E-03,0.00E+00,1.17E-02
146,2.62E-04,-2.89E-03,3.64E-12,1.07E-02
147,-1.07E-03,-2.55E-03,2.27E-12,8.22E-03
148,-1.05E-03,-2.56E-03,4.55E-13,8.21E-03
149,-9.24E-04,-2.63E-03,0.00E+00,7.33E-03
150,8.41E-05,-2.71E-03,0.00E+00,1.47E-02
151,-5.10E-04,-2.74E-03,-9.09E-13,7.17E-03
152,-4.82E-04,-2.75E-03,0.00E+00,7.08E-03
153,-4.93E-04,-2.77E-03,0.00E+00,6.77E-03
154,-8.70E-04,-2.65E-03,0.00E+00,7.43E-03
155,-7.29E-04,-2.65E-03,3.64E-12,8.03E-03
156,-8.51E-04,-2.75E-03,0.00E+00,6.02E-03
157,-2.63E-05,-2.53E-03,-3.64E-12,1.73E-02
158,4.92E-05,-2.53E-03,1.82E-12,1.99E-02
159,2.19E-04,-2.75E-03,0.00E+00,1.54E-02
160,-3.62E-04,-2.86E-03,0.00E+00,5.71E-03
161,-4.41E-04,-2.80E-03,0.00E+00,6.39E-03
162,-6.58E-04,-2.77E-03,1.82E-12,6.30E-03
163,-9.19E-04,-2.67E-03,0.00E+00,6.82E-03
164,-4.65E-04,-2.76E-03,-9.09E-13,7.17E-03
165,-1.42E-04,-2.74E-03,3.64E-12,9.87E-03
166,-6.63E-05,-2.88E-03,-3.64E-12,7.37E-03
167,-2.29E-04,-2.60E-03,0.00E+00,1.27E-02
168,-6.14E-05,-2.56E-03,0.00E+00,1.61E-02
169,-1.93E-04,-2.57E-03,-9.09E-13,1.42E-02
170,-6.36E-04,-2.68E-03,0.00E+00,7.86E-03
171,-8.10E-04,-2.76E-03,1.82E-12,6.11E-03
172,-2.40E-04,-2.58E-03,0.00E+00,1.30E-02
173,-4.78E-04,-2.76E-03,0.00E+00,6.94E-03
174,-2.75E-04,-2.59E-03,-1.82E-12,1.27E-02
175,-4.33E-04,-2.60E-03,3.64E-12,1.09E-02
