Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.69E-04,-4.55E-13,-1.24E-02,1.88E-01
1,1.60E-04,7.28E-12,-1.26E-02,1.98E-01
2,4.13E-04,0.00E+00,-1.27E-02,1.79E-01
3,3.96E-04,0.00E+00,-1.24E-02,1.86E-01
4,1.64E-04,0.00E+00,-1.28E-02,1.90E-01
5,-4.30E-05,9.09E-13,-1.17E-02,2.16E-01
6,-4.17E-05,-1.27E-11,-1.17E-02,2.15E-01
7,-2.28E-05,0.00E+00,-1.16E-02,2.17E-01
8,-1.44E-04,0.00E+00,-1.12E-02,2.14E-01
9,-1.51E-04,-1.82E-12,-1.12E-02,2.14E-01
10,-1.10E-04,-1.82E-12,-1.13E-02,2.16E-01
11,-2.01E-05,-1.18E-11,-1.17E-02,2.15E-01
12,3.51E-04,-3.64E-12,-1.15E-02,1.81E-01
13,5.39E-05,-9.09E-13,-1.16E-02,2.09E-01
14,9.31E-05,-7.28E-12,-1.14E-02,2.06E-01
15,3.90E-04,-1.32E-11,-1.24E-02,1.86E-01
16,3.63E-04,0.00E+00,-1.24E-02,1.88E-01
17,3.81E-04,3.64E-12,-1.17E-02,1.81E-01
18,3.20E-04,7.28E-12,-1.19E-02,1.84E-01
19,-7.21E-06,-4.55E-13,-1.43E-02,1.51E-01
20,3.79E-04,-7.28E-12,-1.40E-02,1.59E-01
21,4.46E-05,-1.82E-12,-1.38E-02,1.76E-01
22,-1.42E-05,0.00E+00,-1.43E-02,1.51E-01
23,1.85E-05,-1.82E-12,-1.38E-02,1.76E-01
24,-1.09E-04,-7.28E-12,-1.29E-02,1.93E-01
25,3.32E-06,7.28E-12,-1.29E-02,1.94E-01
26,2.47E-05,0.00E+00,-1.32E-02,1.95E-01
27,3.24E-04,-7.28E-12,-1.31E-02,1.79E-01
28,2.01E-04,7.28E-12,-1.30E-02,1.86E-01
29,9.37E-05,0.00E+00,-1.32E-02,1.92E-01
30,-4.27E-05,7.28E-12,-1.28E-02,1.95E-01
31,2.54E-05,0.00E+00,-1.32E-02,1.92E-01
32,-1.59E-04,-1.82E-12,-1.32E-02,1.86E-01
33,-2.40E-05,-3.64E-12,-1.33E-02,1.90E-01
34,2.99E-04,0.00E+00,-1.29E-02,1.84E-01
35,-2.91E-04,7.28E-12,-1.27E-02,1.84E-01
36,-3.83E-04,-7.28E-12,-1.27E-02,1.69E-01
37,-3.24E-04,0.00E+00,-1.27E-02,1.83E-01
38,-4.08E-04,3.64E-12,-1.31E-02,1.66E-01
39,-3.98E-04,-7.28E-12,-1.31E-02,1.68E-01
40,-3.52E-04,3.64E-12,-1.31E-02,1.79E-01
41,-2.10E-04,-1.82E-12,-1.12E-02,2.07E-01
42,-3.70E-04,0.00E+00,-1.15E-02,1.84E-01
43,-4.25E-04,-3.64E-12,-1.14E-02,1.79E-01
44,4.33E-04,-3.64E-12,-1.15E-02,1.64E-01
45,3.56E-04,1.82E-12,-1.11E-02,1.89E-01
46,3.12E-04,-3.64E-12,-1.11E-02,1.95E-01
47,4.51E-04,0.00E+00,-1.33E-02,1.70E-01
48,4.45E-04,-3.64E-12,-1.33E-02,1.70E-01
49,3.72E-04,0.00E+00,-1.33E-02,1.75E-01
50,6.40E-05,0.00E+00,-1.33E-02,1.91E-01
51,2.92E-05,0.00E+00,-1.25E-02,2.03E-01
52,-4.91E-04,0.00E+00,-1.32E-02,1.46E-01
53,-3.47E-04,3.64E-12,-1.32E-02,1.78E-01
54,-6.64E-04,7.28E-12,-1.34E-02,1.01E-01
55,-5.60E-04,0.00E+00,-1.34E-02,1.20E-01
56,-5.09E-04,0.00E+00,-1.36E-02,1.41E-01
57,-3.59E-04,0.00E+00,-1.36E-02,1.69E-01
58,1.82E-04,0.00E+00,-1.45E-02,1.39E-01
59,1.36E-04,0.00E+00,-1.46E-02,1.36E-01
60,1.59E-06,0.00E+00,-1.43E-02,1.49E-01
61,3.49E-04,-7.28E-12,-1.41E-02,1.55E-01
62,2.31E-04,0.00E+00,-1.43E-02,1.49E-01
63,-7.60E-06,0.00E+00,-1.43E-02,1.50E-01
64,-4.19E-04,-7.28E-12,-1.12E-02,1.75E-01
65,1.58E-04,0.00E+00,-1.20E-02,1.99E-01
66,-9.78E-06,0.00E+00,-1.21E-02,2.05E-01
67,-2.59E-05,9.09E-13,-1.17E-02,2.16E-01
68,4.60E-04,0.00E+00,-1.43E-02,1.49E-01
69,-3.68E-04,-2.18E-11,-1.26E-02,1.71E-01
70,-6.64E-04,7.28E-12,-1.33E-02,9.58E-02
71,9.73E-05,0.00E+00,-1.25E-02,2.01E-01
72,4.00E-05,0.00E+00,-1.22E-02,2.04E-01
73,-3.34E-04,3.64E-12,-1.25E-02,1.82E-01
74,-6.49E-04,-1.82E-12,-1.39E-02,1.12E-01
75,-6.23E-04,1.09E-11,-1.40E-02,1.16E-01
76,-3.67E-04,7.28E-12,-1.37E-02,1.65E-01
77,-4.12E-04,0.00E+00,-1.19E-02,1.67E-01
78,-4.18E-04,7.28E-12,-1.19E-02,1.66E-01
79,-3.78E-04,1.09E-11,-1.19E-02,1.78E-01
80,-3.97E-04,0.00E+00,-1.23E-02,1.55E-01
81,-4.42E-04,0.00E+00,-1.24E-02,1.51E-01
82,-2.95E-04,0.00E+00,-1.23E-02,1.82E-01
83,-1.77E-06,0.00E+00,-1.37E-02,1.76E-01
84,2.17E-05,-1.82E-12,-1.37E-02,1.77E-01
85,-7.71E-06,0.00E+00,-1.37E-02,1.77E-01
86,3.69E-04,7.28E-12,-1.15E-02,1.79E-01
87,-3.76E-04,7.28E-12,-1.19E-02,1.77E-01
88,-3.83E-04,3.64E-12,-1.33E-02,1.74E-01
89,2.76E-04,0.00E+00,-1.35E-02,1.76E-01
90,3.67E-04,0.00E+00,-1.36E-02,1.69E-01
91,6.70E-05,0.00E+00,-1.37E-02,1.76E-01
92,3.70E-05,-1.82E-12,-1.37E-02,1.78E-01
93,4.05E-04,0.00E+00,-1.39E-02,1.61E-01
94,-1.60E-05,7.73E-12,-1.43E-02,1.50E-01
95,-1.73E-05,0.00E+00,-1.43E-02,1.50E-01
96,-2.81E-05,0.00E+00,-1.43E-02,1.50E-01
97,4.71E-04,-3.64E-12,-1.44E-02,1.47E-01
98,2.59E-04,-7.28E-12,-1.46E-02,1.36E-01
99,3.56E-04,7.28E-12,-1.20E-02,1.81E-01
100,-2.59E-04,-1.82E-12,-1.20E-02,1.88E-01
101,-3.13E-04,-7.28E-12,-1.41E-02,1.56E-01
102,-6.22E-04,0.00E+00,-1.40E-02,1.17E-01
103,-3.83E-04,-7.28E-12,-1.43E-02,1.50E-01
104,3.34E-04,7.28E-12,-1.10E-02,1.92E-01
105,2.84E-04,0.00E+00,-1.48E-02,1.28E-01
106,3.36E-04,1.82E-12,-1.48E-02,1.29E-01
107,3.13E-04,9.09E-12,-1.49E-02,1.28E-01
108,-3.72E-04,0.00E+00,-1.16E-02,1.83E-01
109,-6.54E-04,0.00E+00,-1.14E-02,1.07E-01
110,-5.22E-04,0.00E+00,-1.12E-02,1.49E-01
111,-1.94E-05,0.00E+00,-1.43E-02,1.51E-01
112,-8.63E-05,0.00E+00,-1.24E-02,1.97E-01
113,-1.25E-04,0.00E+00,-1.22E-02,1.99E-01
114,-2.72E-04,-1.46E-11,-1.39E-02,1.63E-01
115,-4.89E-05,0.00E+00,-1.10E-02,2.21E-01
116,-1.90E-05,-9.09E-12,-1.49E-02,1.28E-01
117,-3.46E-05,5.46E-12,-1.48E-02,1.28E-01
118,-9.16E-05,0.00E+00,-1.48E-02,1.28E-01
119,-5.28E-05,0.00E+00,-1.49E-02,1.28E-01
120,-3.68E-05,1.82E-12,-1.49E-02,1.28E-01
121,3.89E-04,4.55E-13,-1.24E-02,1.87E-01
122,3.98E-04,0.00E+00,-1.46E-02,1.36E-01
123,-1.63E-04,-9.09E-13,-1.49E-02,1.28E-01
124,-4.85E-04,-7.28E-12,-1.46E-02,1.30E-01
125,-3.37E-04,0.00E+00,-1.46E-02,1.34E-01
126,-3.99E-04,7.28E-12,-1.47E-02,1.32E-01
127,-6.45E-04,1.09E-11,-1.40E-02,1.12E-01
128,-4.39E-04,0.00E+00,-1.15E-02,1.68E-01
129,-6.58E-05,0.00E+00,-1.46E-02,1.35E-01
130,-2.49E-04,0.00E+00,-1.34E-02,1.76E-01
131,1.54E-04,0.00E+00,-1.09E-02,2.10E-01
132,-4.20E-04,-7.28E-12,-1.45E-02,1.40E-01
133,-5.13E-04,-1.82E-12,-1.18E-02,1.43E-01
134,-3.58E-04,0.00E+00,-1.48E-02,1.28E-01
135,-3.81E-04,-1.82E-12,-1.49E-02,1.28E-01
136,-5.51E-04,-3.64E-12,-1.16E-02,1.35E-01
137,-6.41E-04,7.28E-12,-1.45E-02,1.22E-01
138,-5.04E-04,0.00E+00,-1.43E-02,1.34E-01
139,-7.14E-04,3.64E-12,-1.45E-02,1.10E-01
140,-6.73E-04,0.00E+00,-1.42E-02,1.06E-01
141,-6.91E-04,0.00E+00,-1.29E-02,8.63E-02
142,-6.95E-04,0.00E+00,-1.29E-02,8.59E-02
143,-6.94E-04,1.82E-12,-1.31E-02,8.93E-02
144,-6.95E-04,0.00E+00,-1.37E-02,9.06E-02
145,-6.96E-04,-5.46E-12,-1.19E-02,7.72E-02
146,-7.09E-04,0.00E+00,-1.19E-02,7.31E-02
147,-7.15E-04,-5.46E-12,-1.19E-02,7.15E-02
148,-6.99E-04,0.00E+00,-1.19E-02,7.74E-02
149,-6.98E-04,1.82E-12,-1.20E-02,7.94E-02
150,-6.08E-04,-9.09E-13,-1.19E-02,1.07E-01
151,-6.53E-04,-1.82E-12,-1.40E-02,1.12E-01
152,-6.76E-04,0.00E+00,-1.17E-02,9.43E-02
153,-7.02E-04,0.00E+00,-1.46E-02,1.14E-01
154,-6.61E-04,7.28E-12,-1.22E-02,9.27E-02
155,-6.88E-04,1.46E-11,-1.11E-02,9.11E-02
156,-7.01E-04,3.64E-12,-1.13E-02,9.03E-02
157,-7.69E-04,-3.64E-12,-1.29E-02,6.05E-02
158,-7.29E-04,0.00E+00,-1.29E-02,7.34E-02
159,-7.32E-04,1.82E-12,-1.19E-02,6.65E-02
160,-8.80E-04,7.28E-12,-1.26E-02,1.88E-02
161,-8.22E-04,0.00E+00,-1.28E-02,4.14E-02
162,-9.29E-04,0.00E+00,-1.27E-02,0.00E+00
163,-9.06E-04,-3.64E-12,-1.38E-02,1.12E-02
164,-8.19E-04,7.28E-12,-1.36E-02,4.18E-02
165,-9.34E-04,-1.82E-12,-1.38E-02,0.00E+00
166,-9.24E-04,0.00E+00,-1.35E-02,0.00E+00
167,-6.59E-04,0.00E+00,-1.25E-02,9.70E-02
168,-6.98E-04,0.00E+00,-1.28E-02,8.63E-02
169,-8.39E-04,0.00E+00,-1.15E-02,3.70E-02
170,-6.94E-04,0.00E+00,-1.15E-02,9.21E-02
171,-7.13E-04,5.46E-12,-1.14E-02,8.38E-02
172,-7.29E-04,0.00E+00,-1.14E-02,7.84E-02
173,-4.71E-04,0.00E+00,-1.26E-02,1.48E-01
174,-9.31E-04,0.00E+00,-1.27E-02,0.00E+00
175,-8.70E-04,-1.82E-12,-1.33E-02,2.42E-02
176,-9.34E-04,-1.82E-12,-1.32E-02,0.00E+00
177,-9.24E-04,7.28E-12,-1.30E-02,0.00E+00
178,-6.66E-04,0.00E+00,-1.23E-02,9.63E-02
179,-7.77E-04,3.64E-12,-1.23E-02,5.61E-02
180,-9.32E-04,0.00E+00,-1.26E-02,0.00E+00
181,-7.87E-04,0.00E+00,-1.25E-02,5.08E-02
182,-9.34E-04,3.64E-12,-1.21E-02,0.00E+00
183,-9.24E-04,-7.28E-12,-1.24E-02,0.00E+00
184,-8.90E-04,-1.82E-12,-1.21E-02,1.63E-02
185,-9.06E-04,5.46E-12,-1.43E-02,1.09E-02
186,-8.33E-04,-7.28E-12,-1.41E-02,4.17E-02
187,-9.33E-04,5.46E-12,-1.43E-02,0.00E+00
188,-6.92E-04,0.00E+00,-1.47E-02,1.17E-01
189,-5.25E-04,0.00E+00,-1.48E-02,1.31E-01
190,-7.21E-04,3.64E-12,-1.16E-02,7.73E-02
