Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,4.61E-03,-1.58E-04,1.99E-03,4.54E-02
1,4.62E-03,3.31E-05,1.99E-03,4.48E-02
2,4.54E-03,-5.35E-05,2.15E-03,4.27E-02
3,3.01E-03,-2.35E-03,1.34E-03,1.36E-01
4,2.78E-03,-2.44E-03,1.47E-03,1.69E-01
5,2.86E-03,-2.45E-03,1.28E-03,1.52E-01
6,2.94E-03,-2.31E-03,1.58E-03,1.53E-01
7,2.70E-03,-2.41E-03,1.65E-03,2.02E-01
8,2.83E-03,-2.28E-03,1.78E-03,1.82E-01
9,2.63E-03,-2.37E-03,1.83E-03,2.35E-01
10,2.75E-03,-2.23E-03,1.96E-03,2.08E-01
11,2.55E-03,-2.31E-03,2.00E-03,2.77E-01
12,2.67E-03,-2.17E-03,2.12E-03,2.47E-01
13,2.48E-03,-2.24E-03,2.17E-03,3.36E-01
14,2.60E-03,-2.10E-03,2.28E-03,2.91E-01
15,2.41E-03,-2.15E-03,2.33E-03,4.04E-01
16,2.54E-03,-2.00E-03,2.43E-03,3.44E-01
17,2.34E-03,-2.04E-03,2.49E-03,4.80E-01
18,2.47E-03,-1.90E-03,2.57E-03,4.07E-01
19,2.28E-03,-1.93E-03,2.64E-03,5.64E-01
20,2.41E-03,-1.78E-03,2.71E-03,4.67E-01
21,2.22E-03,-1.80E-03,2.78E-03,6.55E-01
22,2.36E-03,-1.66E-03,2.84E-03,5.38E-01
23,2.16E-03,-1.66E-03,2.91E-03,7.60E-01
24,2.31E-03,-1.52E-03,2.95E-03,6.24E-01
25,2.11E-03,-1.51E-03,3.03E-03,8.63E-01
26,2.26E-03,-1.36E-03,3.06E-03,6.82E-01
27,2.07E-03,-1.34E-03,3.13E-03,9.70E-01
28,2.22E-03,-1.21E-03,3.16E-03,7.50E-01
29,2.03E-03,-1.17E-03,3.23E-03,1.09E+00
30,2.18E-03,-1.04E-03,3.24E-03,8.54E-01
31,1.99E-03,-9.95E-04,3.31E-03,1.20E+00
32,2.15E-03,-8.64E-04,3.32E-03,9.36E-01
33,1.96E-03,-8.10E-04,3.38E-03,1.29E+00
34,2.13E-03,-6.85E-04,3.37E-03,9.95E-01
35,1.94E-03,-6.20E-04,3.43E-03,1.36E+00
36,2.11E-03,-5.00E-04,3.42E-03,1.05E+00
37,1.92E-03,-4.26E-04,3.47E-03,1.42E+00
38,2.09E-03,-3.13E-04,3.45E-03,1.09E+00
39,1.91E-03,-2.29E-04,3.50E-03,1.48E+00
40,2.09E-03,-1.23E-04,3.47E-03,1.13E+00
41,1.90E-03,-3.04E-05,3.51E-03,1.49E+00
42,2.08E-03,6.77E-05,3.47E-03,1.14E+00
43,1.90E-03,1.69E-04,3.50E-03,1.50E+00
44,2.09E-03,2.58E-04,3.46E-03,1.14E+00
45,1.91E-03,3.67E-04,3.49E-03,1.51E+00
46,2.10E-03,4.47E-04,3.44E-03,1.11E+00
47,1.93E-03,5.63E-04,3.45E-03,1.46E+00
48,2.11E-03,6.33E-04,3.40E-03,1.06E+00
49,1.94E-03,7.55E-04,3.41E-03,1.39E+00
50,2.14E-03,8.15E-04,3.35E-03,1.02E+00
51,1.97E-03,9.43E-04,3.34E-03,1.32E+00
52,2.16E-03,9.93E-04,3.28E-03,9.66E-01
53,2.00E-03,1.12E-03,3.27E-03,1.23E+00
54,2.20E-03,1.16E-03,3.20E-03,8.78E-01
55,2.04E-03,1.30E-03,3.18E-03,1.10E+00
56,2.23E-03,1.33E-03,3.11E-03,7.93E-01
57,2.08E-03,1.47E-03,3.08E-03,9.84E-01
58,2.28E-03,1.48E-03,3.01E-03,7.12E-01
59,2.13E-03,1.62E-03,2.97E-03,8.82E-01
60,2.33E-03,1.63E-03,2.90E-03,6.33E-01
61,2.18E-03,1.77E-03,2.84E-03,7.70E-01
62,2.38E-03,1.76E-03,2.77E-03,5.44E-01
63,2.24E-03,1.90E-03,2.71E-03,6.63E-01
64,2.44E-03,1.89E-03,2.64E-03,4.69E-01
65,2.30E-03,2.03E-03,2.57E-03,5.62E-01
66,2.50E-03,2.00E-03,2.50E-03,4.06E-01
67,2.37E-03,2.14E-03,2.41E-03,4.77E-01
68,2.56E-03,2.10E-03,2.35E-03,3.44E-01
69,2.43E-03,2.23E-03,2.25E-03,4.02E-01
70,2.63E-03,2.18E-03,2.19E-03,2.89E-01
71,2.51E-03,2.32E-03,2.09E-03,3.30E-01
72,2.70E-03,2.26E-03,2.03E-03,2.46E-01
73,2.58E-03,2.38E-03,1.91E-03,2.75E-01
74,2.77E-03,2.31E-03,1.86E-03,2.09E-01
75,2.66E-03,2.44E-03,1.74E-03,2.27E-01
76,2.84E-03,2.36E-03,1.69E-03,1.77E-01
77,2.73E-03,2.47E-03,1.56E-03,1.88E-01
78,2.92E-03,2.38E-03,1.52E-03,1.54E-01
79,2.81E-03,2.49E-03,1.38E-03,1.63E-01
80,2.99E-03,2.39E-03,1.34E-03,1.37E-01
81,2.89E-03,2.50E-03,1.19E-03,1.44E-01
82,2.94E-03,-2.45E-03,1.10E-03,1.35E-01
83,3.15E-03,-2.24E-03,1.40E-03,1.22E-01
84,3.07E-03,2.39E-03,1.17E-03,1.27E-01
85,2.97E-03,2.48E-03,1.01E-03,1.29E-01
86,3.14E-03,2.37E-03,9.94E-04,1.20E-01
87,3.05E-03,2.45E-03,8.29E-04,1.15E-01
88,3.22E-03,2.34E-03,8.21E-04,1.15E-01
89,3.12E-03,2.41E-03,6.51E-04,1.12E-01
90,3.29E-03,2.29E-03,6.52E-04,1.15E-01
91,3.20E-03,2.35E-03,4.77E-04,1.09E-01
92,3.36E-03,2.22E-03,4.87E-04,1.15E-01
93,3.27E-03,2.28E-03,3.07E-04,1.08E-01
94,3.43E-03,2.15E-03,3.27E-04,1.19E-01
95,3.34E-03,2.19E-03,1.44E-04,1.11E-01
96,4.52E-03,-2.47E-04,2.14E-03,4.43E-02
97,3.50E-03,2.05E-03,1.74E-04,1.21E-01
98,4.55E-03,1.70E-04,2.13E-03,4.46E-02
99,4.70E-03,-2.57E-05,1.80E-03,4.50E-02
100,3.41E-03,2.08E-03,-1.22E-05,1.17E-01
101,3.56E-03,1.95E-03,2.78E-05,1.27E-01
102,3.48E-03,1.97E-03,-1.60E-04,1.20E-01
103,3.62E-03,1.83E-03,-1.10E-04,1.32E-01
104,3.54E-03,1.84E-03,-2.99E-04,1.28E-01
105,3.68E-03,1.70E-03,-2.39E-04,1.37E-01
106,3.59E-03,1.70E-03,-4.28E-04,1.36E-01
107,3.73E-03,1.56E-03,-3.58E-04,1.44E-01
108,3.64E-03,1.55E-03,-5.46E-04,1.43E-01
109,3.78E-03,1.41E-03,-4.66E-04,1.49E-01
110,3.69E-03,1.39E-03,-6.53E-04,1.48E-01
111,3.82E-03,1.25E-03,-5.62E-04,1.54E-01
112,3.73E-03,1.21E-03,-7.47E-04,1.57E-01
113,2.99E-03,-2.21E-03,1.75E-03,1.51E-01
114,3.86E-03,1.08E-03,-6.46E-04,1.58E-01
115,2.93E-03,-2.16E-03,1.91E-03,1.65E-01
116,3.77E-03,1.04E-03,-8.29E-04,1.59E-01
117,3.89E-03,9.08E-04,-7.18E-04,1.64E-01
118,2.86E-03,-2.10E-03,2.07E-03,1.86E-01
119,3.80E-03,8.52E-04,-8.96E-04,1.66E-01
120,2.78E-03,-2.03E-03,2.23E-03,2.14E-01
121,3.91E-03,7.28E-04,-7.77E-04,1.71E-01
122,3.82E-03,6.62E-04,-9.51E-04,1.73E-01
123,2.72E-03,-1.96E-03,2.37E-03,2.46E-01
124,3.93E-03,5.43E-04,-8.22E-04,1.76E-01
125,2.66E-03,-1.86E-03,2.51E-03,2.89E-01
126,3.84E-03,4.68E-04,-9.91E-04,1.74E-01
127,3.95E-03,3.55E-04,-8.54E-04,1.75E-01
128,2.60E-03,-1.76E-03,2.64E-03,3.33E-01
129,3.85E-03,2.70E-04,-1.02E-03,1.75E-01
130,2.55E-03,-1.65E-03,2.76E-03,3.76E-01
131,3.96E-03,1.65E-04,-8.72E-04,1.74E-01
132,3.86E-03,7.17E-05,-1.03E-03,1.77E-01
133,3.08E-03,-2.36E-03,1.11E-03,1.26E-01
134,2.50E-03,-1.52E-03,2.88E-03,4.38E-01
