Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
60,7.63E-04,0.00E+00,-1.30E-02,2.90E-01, null
61,5.60E-04,0.00E+00,-1.30E-02,3.76E-01, null
62,1.10E-03,7.28E-12,-1.29E-02,0.00E+00,5.84E+00
63,1.10E-03,1.82E-12,-1.43E-02,0.00E+00,9.53E+00
64,8.44E-04,0.00E+00,-1.36E-02,2.61E-01, null
65,8.34E-04,0.00E+00,-1.30E-02,2.48E-01, null
66,4.84E-04,-1.27E-11,-1.39E-02,3.46E-01, null
67,6.50E-04,0.00E+00,-1.37E-02,3.55E-01, null
68,6.42E-04,-6.82E-12,-1.37E-02,3.58E-01, null
69,6.39E-04,0.00E+00,-1.37E-02,3.58E-01, null
70,6.58E-04,0.00E+00,-1.37E-02,3.52E-01, null
71,5.37E-04,-7.28E-12,-1.34E-02,3.65E-01, null
72,6.54E-04,0.00E+00,-1.36E-02,3.54E-01, null
73,8.18E-04,9.09E-13,-1.14E-02,2.47E-01, null
74,5.30E-04,-7.28E-12,-1.15E-02,3.90E-01, null
75,5.11E-04,0.00E+00,-1.14E-02,3.96E-01, null
76,1.10E-03,-7.28E-12,-1.23E-02,0.00E+00,5.42E+00
77,9.76E-04,-7.28E-12,-1.23E-02,1.09E-01, null
78,9.50E-04,0.00E+00,-1.25E-02,1.40E-01, null
79,8.51E-04,0.00E+00,-1.24E-02,2.29E-01, null
80,8.40E-04,-3.64E-12,-1.14E-02,2.34E-01, null
81,8.41E-04,0.00E+00,-1.14E-02,2.34E-01, null
82,1.10E-03,1.82E-12,-1.20E-02,0.00E+00,5.04E+00
83,1.10E-03,-3.64E-12,-1.21E-02,0.00E+00,5.08E+00
84,1.00E-03,9.09E-13,-1.20E-02,8.75E-02, null
85,6.31E-04,3.64E-12,-1.11E-02,3.42E-01, null
86,8.06E-04,1.82E-12,-1.13E-02,2.52E-01, null
87,5.01E-04,-7.28E-12,-1.11E-02,3.96E-01, null
88,1.10E-03,-3.64E-12,-1.16E-02,0.00E+00,4.79E+00
89,1.08E-03,0.00E+00,-1.15E-02,1.63E-02, null
90,1.01E-03,0.00E+00,-1.17E-02,8.13E-02, null
91,8.55E-04,0.00E+00,-1.17E-02,2.00E-01, null
92,8.51E-04,0.00E+00,-1.25E-02,2.33E-01, null
93,7.06E-04,-7.28E-12,-1.23E-02,3.00E-01, null
94,6.56E-04,-7.28E-12,-1.24E-02,3.30E-01, null
95,1.10E-03,3.64E-12,-1.26E-02,0.00E+00,5.73E+00
96,1.06E-03,-1.82E-12,-1.26E-02,4.63E-02, null
97,1.10E-03,-1.82E-12,-1.21E-02,0.00E+00,5.12E+00
98,1.09E-03,0.00E+00,-1.21E-02,1.40E-02, null
99,6.67E-04,0.00E+00,-1.16E-02,3.02E-01, null
100,1.10E-03,-3.64E-12,-1.15E-02,0.00E+00,4.77E+00
101,1.10E-03,7.28E-12,-1.13E-02,0.00E+00,4.62E+00
102,8.67E-04,0.00E+00,-1.14E-02,2.12E-01, null
103,8.53E-04,0.00E+00,-1.14E-02,2.24E-01, null
104,8.82E-04,0.00E+00,-1.19E-02,1.89E-01, null
105,8.47E-04,5.46E-12,-1.18E-02,2.08E-01, null
106,8.45E-04,-3.64E-12,-1.13E-02,2.31E-01, null
107,6.96E-04,0.00E+00,-1.26E-02,3.09E-01, null
108,5.36E-04,0.00E+00,-1.26E-02,3.82E-01, null
109,5.41E-04,-7.28E-12,-1.25E-02,3.86E-01, null
110,5.28E-04,-7.28E-12,-1.20E-02,3.91E-01, null
111,5.22E-04,0.00E+00,-1.20E-02,3.94E-01, null
112,5.20E-04,-7.73E-12,-1.20E-02,3.94E-01, null
113,8.28E-04,0.00E+00,-1.22E-02,2.24E-01, null
114,8.75E-04,5.46E-12,-1.19E-02,1.92E-01, null
115,5.23E-04,6.37E-12,-1.20E-02,3.94E-01, null
116,8.75E-04,5.46E-12,-1.19E-02,1.95E-01, null
117,5.38E-04,-4.55E-13,-1.20E-02,3.86E-01, null
118,9.08E-04,3.64E-12,-1.19E-02,1.65E-01, null
119,8.94E-04,5.46E-12,-1.19E-02,1.76E-01, null
120,9.74E-04,-7.28E-12,-1.12E-02,1.01E-01, null
121,1.10E-03,-9.09E-12,-1.26E-02,0.00E+00,5.79E+00
122,1.10E-03,7.28E-12,-1.18E-02,0.00E+00,4.88E+00
123,1.10E-03,-1.82E-12,-1.15E-02,0.00E+00,4.78E+00
124,1.10E-03,3.64E-12,-1.27E-02,0.00E+00,5.79E+00
125,8.46E-04,0.00E+00,-1.29E-02,2.48E-01, null
126,9.71E-04,7.28E-12,-1.28E-02,1.25E-01, null
127,8.56E-04,-7.28E-12,-1.26E-02,2.36E-01, null
128,5.29E-04,7.28E-12,-1.23E-02,3.83E-01, null
129,5.71E-04,0.00E+00,-1.28E-02,3.76E-01, null
130,7.47E-04,0.00E+00,-1.27E-02,2.87E-01, null
131,8.17E-04,7.28E-12,-1.11E-02,2.39E-01, null
132,1.10E-03,-3.64E-12,-1.07E-02,0.00E+00,4.58E+00
133,1.09E-03,0.00E+00,-1.06E-02,0.00E+00,4.61E+00
134,9.43E-04,7.28E-12,-1.07E-02,1.31E-01, null
135,1.01E-03,9.09E-13,-9.77E-03,8.01E-02, null
136,7.98E-04,-7.28E-12,-9.63E-03,2.55E-01, null
137,7.63E-04,-7.28E-12,-9.67E-03,2.85E-01, null
138,7.45E-04,0.00E+00,-9.99E-03,2.97E-01, null
139,5.02E-04,-3.64E-12,-9.87E-03,4.00E-01, null
140,5.75E-04,7.28E-12,-1.01E-02,3.73E-01, null
141,7.71E-04,0.00E+00,-9.61E-03,2.75E-01, null
142,5.26E-04,-2.73E-12,-1.07E-02,4.03E-01, null
143,5.45E-04,4.55E-13,-1.07E-02,3.94E-01, null
144,5.27E-04,0.00E+00,-1.07E-02,4.02E-01, null
145,8.07E-04,0.00E+00,-1.06E-02,2.57E-01, null
146,8.19E-04,-7.28E-12,-1.08E-02,2.31E-01, null
147,8.36E-04,-7.28E-12,-9.59E-03,2.26E-01, null
148,1.10E-03,-9.09E-13,-1.10E-02,0.00E+00,4.48E+00
149,1.10E-03,-2.73E-12,-1.10E-02,0.00E+00,4.49E+00
150,1.08E-03,9.09E-13,-1.10E-02,1.93E-02, null
151,1.09E-03,0.00E+00,-9.48E-03,0.00E+00,4.59E+00
152,9.05E-04,0.00E+00,-9.35E-03,1.49E-01, null
153,7.77E-04,1.82E-12,-9.53E-03,2.72E-01, null
154,7.77E-04,0.00E+00,-9.28E-03,2.46E-01, null
155,1.10E-03,-4.55E-12,-9.80E-03,0.00E+00,4.66E+00
156,9.02E-04,0.00E+00,-1.01E-02,1.67E-01, null
157,1.08E-03,0.00E+00,-9.84E-03,2.36E-02, null
158,1.10E-03,-9.09E-13,-9.83E-03,0.00E+00,4.66E+00
159,1.09E-03,7.28E-12,-1.02E-02,0.00E+00,4.63E+00
160,1.10E-03,0.00E+00,-9.86E-03,0.00E+00,4.67E+00
161,1.10E-03,2.73E-12,-1.10E-02,0.00E+00,4.49E+00
162,1.06E-03,-9.09E-13,-1.10E-02,3.64E-02, null
163,5.32E-04,1.18E-11,-1.07E-02,3.99E-01, null
164,5.36E-04,0.00E+00,-1.07E-02,3.98E-01, null
165,5.27E-04,1.18E-11,-1.07E-02,4.02E-01, null
166,1.10E-03,0.00E+00,-1.04E-02,0.00E+00,4.64E+00
167,8.88E-04,3.64E-12,-1.03E-02,1.92E-01, null
168,8.35E-04,3.64E-12,-1.04E-02,2.34E-01, null
169,4.98E-04,0.00E+00,-1.10E-02,3.94E-01, null
170,7.05E-04,-7.28E-12,-1.03E-02,3.18E-01, null
171,4.61E-04,7.28E-12,-1.02E-02,4.21E-01, null
172,6.85E-04,-5.46E-12,-9.60E-03,3.16E-01, null
173,3.97E-04,-2.18E-11,-9.52E-03,4.22E-01, null
174,4.25E-04,0.00E+00,-9.40E-03,4.24E-01, null
175,7.89E-04,-3.64E-12,-1.03E-02,2.80E-01, null
176,7.77E-04,7.28E-12,-1.04E-02,2.83E-01, null
177,8.04E-04,-3.64E-12,-1.09E-02,2.50E-01, null
178,6.83E-04,0.00E+00,-9.23E-03,3.02E-01, null
179,4.34E-04,-3.64E-12,-9.96E-03,4.29E-01, null
180,3.90E-04,-7.28E-12,-9.84E-03,4.31E-01, null
181,4.12E-04,3.64E-12,-9.71E-03,4.33E-01, null
182,9.11E-04,0.00E+00,-9.03E-03,1.84E-01, null
183,8.92E-04,0.00E+00,-8.89E-03,2.00E-01, null
184,9.87E-04,0.00E+00,-9.00E-03,1.23E-01, null
185,1.10E-03,0.00E+00,-8.14E-03,0.00E+00,4.15E+00
186,9.31E-04,-1.82E-12,-8.02E-03,1.55E-01, null
187,1.06E-03,0.00E+00,-8.17E-03,2.94E-02, null
188,8.11E-04,1.82E-12,-7.92E-03,2.59E-01, null
189,8.09E-04,-9.09E-12,-7.94E-03,2.58E-01, null
190,7.50E-04,0.00E+00,-7.85E-03,2.98E-01, null
191,8.03E-04,0.00E+00,-9.17E-03,2.34E-01, null
192,8.17E-04,0.00E+00,-8.00E-03,2.54E-01, null
193,1.02E-03,-3.64E-12,-9.19E-03,6.63E-02, null
194,1.05E-03,3.64E-12,-9.11E-03,5.97E-02, null
195,6.98E-04,3.64E-12,-7.64E-03,3.20E-01, null
196,6.52E-04,0.00E+00,-7.69E-03,3.46E-01, null
197,1.10E-03,0.00E+00,-8.25E-03,0.00E+00,4.15E+00
198,1.10E-03,3.64E-12,-8.45E-03,0.00E+00,4.17E+00
199,9.13E-04,3.64E-12,-8.53E-03,1.67E-01, null
200,1.01E-03,0.00E+00,-8.38E-03,8.05E-02, null
201,8.52E-04,3.64E-12,-8.48E-03,2.19E-01, null
202,1.10E-03,-3.64E-12,-8.71E-03,0.00E+00,4.35E+00
203,1.00E-03,0.00E+00,-8.77E-03,8.52E-02, null
204,8.42E-04,0.00E+00,-8.63E-03,2.28E-01, null
205,1.10E-03,0.00E+00,-8.82E-03,0.00E+00,4.39E+00
206,8.48E-04,-7.28E-12,-8.56E-03,2.19E-01, null
207,1.10E-03,-7.28E-12,-9.16E-03,0.00E+00,4.61E+00
208,1.10E-03,3.64E-12,-9.23E-03,0.00E+00,4.62E+00
209,8.18E-04,-7.28E-12,-8.98E-03,2.27E-01, null
210,8.17E-04,7.28E-12,-8.78E-03,2.39E-01, null
211,6.23E-04,3.64E-12,-7.74E-03,3.70E-01, null
212,8.51E-04,-7.28E-12,-8.30E-03,2.04E-01, null
213,7.32E-04,-3.64E-12,-8.52E-03,2.93E-01, null
214,6.32E-04,-3.64E-12,-8.42E-03,3.43E-01, null
215,7.37E-04,0.00E+00,-8.73E-03,2.92E-01, null
216,5.89E-04,0.00E+00,-8.72E-03,3.81E-01, null
217,6.62E-04,0.00E+00,-8.86E-03,3.15E-01, null
218,4.84E-04,0.00E+00,-8.92E-03,4.13E-01, null
219,1.10E-03,0.00E+00,-8.08E-03,0.00E+00,4.15E+00
220,1.09E-03,0.00E+00,-7.84E-03,0.00E+00,4.20E+00
221,8.57E-04,3.64E-12,-7.92E-03,2.20E-01, null
222,7.20E-04,-7.28E-12,-8.22E-03,3.03E-01, null
223,5.76E-04,0.00E+00,-8.34E-03,3.91E-01, null
224,7.75E-04,1.82E-12,-7.96E-03,2.79E-01, null
225,3.52E-04,-1.36E-12,-7.88E-03,4.53E-01, null
226,1.10E-03,1.09E-11,-8.77E-03,0.00E+00,4.36E+00
227,5.73E-04,0.00E+00,-8.14E-03,3.88E-01, null
228,8.35E-04,-1.82E-12,-7.85E-03,2.39E-01, null
229,6.15E-04,-7.28E-12,-9.04E-03,3.29E-01, null
230,5.78E-04,-3.64E-12,-8.55E-03,3.86E-01, null
231,1.10E-03,1.82E-12,-8.98E-03,0.00E+00,4.51E+00
232,4.65E-04,1.46E-11,-9.07E-03,4.12E-01, null
233,5.43E-04,0.00E+00,-8.45E-03,3.96E-01, null
234,9.52E-04,3.64E-12,-7.71E-03,1.29E-01, null
235,8.77E-04,7.28E-12,-7.61E-03,1.92E-01, null
236,6.09E-04,0.00E+00,-7.68E-03,3.72E-01, null
237,1.10E-03,-3.64E-12,-7.69E-03,0.00E+00,4.11E+00
238,9.91E-04,0.00E+00,-7.64E-03,9.71E-02, null
239,3.24E-04,-1.36E-12,-7.91E-03,4.62E-01, null
240,9.13E-04,0.00E+00,-6.46E-03,1.64E-01, null
241,9.10E-04,3.64E-12,-6.39E-03,1.70E-01, null
242,1.09E-03,-7.28E-12,-6.31E-03,1.08E-02, null
243,1.09E-03,9.09E-13,-6.29E-03,1.67E-02, null
244,1.10E-03,0.00E+00,-6.32E-03,0.00E+00,4.14E+00
245,1.10E-03,-9.09E-13,-6.30E-03,0.00E+00,4.15E+00
246,1.10E-03,0.00E+00,-6.26E-03,0.00E+00,4.18E+00
247,8.44E-04,0.00E+00,-7.49E-03,2.06E-01, null
248,8.58E-04,0.00E+00,-7.20E-03,2.16E-01, null
249,9.69E-04,0.00E+00,-7.39E-03,1.06E-01, null
250,5.02E-04,0.00E+00,-6.05E-03,4.15E-01, null
251,5.47E-04,0.00E+00,-5.89E-03,4.06E-01, null
252,3.71E-04,0.00E+00,-6.11E-03,4.69E-01, null
253,4.34E-04,0.00E+00,-5.93E-03,4.54E-01, null
254,9.15E-04,0.00E+00,-6.53E-03,1.66E-01, null
255,8.71E-04,-7.28E-12,-6.69E-03,1.96E-01, null
256,7.88E-04,-1.82E-12,-6.54E-03,2.58E-01, null
257,7.07E-04,7.28E-12,-6.63E-03,3.16E-01, null
258,1.10E-03,0.00E+00,-6.74E-03,0.00E+00,4.23E+00
259,1.10E-03,0.00E+00,-6.64E-03,0.00E+00,4.16E+00
260,1.01E-03,-3.64E-12,-6.70E-03,7.89E-02, null
261,1.02E-03,-3.64E-12,-6.79E-03,7.30E-02, null
262,1.10E-03,0.00E+00,-7.19E-03,0.00E+00,4.12E+00
263,1.10E-03,0.00E+00,-7.32E-03,0.00E+00,4.09E+00
264,9.25E-04,0.00E+00,-7.11E-03,1.60E-01, null
265,9.25E-04,-3.64E-12,-7.18E-03,1.60E-01, null
266,6.44E-04,0.00E+00,-6.32E-03,3.53E-01, null
267,4.56E-04,0.00E+00,-6.40E-03,4.44E-01, null
268,5.50E-04,7.28E-12,-6.23E-03,3.99E-01, null
269,1.10E-03,-3.64E-12,-6.98E-03,0.00E+00,4.38E+00
270,6.79E-04,0.00E+00,-7.40E-03,3.27E-01, null
271,5.84E-04,0.00E+00,-7.40E-03,3.82E-01, null
272,7.91E-04,0.00E+00,-6.07E-03,2.65E-01, null
273,8.38E-04,3.64E-12,-5.95E-03,2.28E-01, null
274,9.82E-04,0.00E+00,-6.04E-03,1.02E-01, null
275,1.08E-03,-2.73E-12,-6.94E-03,2.34E-02, null
276,8.77E-04,0.00E+00,-7.03E-03,2.02E-01, null
277,8.56E-04,-3.64E-12,-7.10E-03,2.17E-01, null
278,7.68E-04,0.00E+00,-7.03E-03,2.78E-01, null
279,8.12E-04,0.00E+00,-7.12E-03,2.45E-01, null
280,8.85E-04,-7.28E-12,-6.16E-03,1.82E-01, null
281,1.06E-03,-1.09E-11,-6.09E-03,3.37E-02, null
282,1.10E-03,-1.82E-12,-6.95E-03,0.00E+00,4.42E+00
283,1.10E-03,-3.64E-12,-6.93E-03,0.00E+00,4.40E+00
284,6.25E-04,7.28E-12,-6.93E-03,3.63E-01, null
285,6.45E-04,0.00E+00,-6.75E-03,3.59E-01, null
286,3.03E-04,0.00E+00,-6.81E-03,4.76E-01, null
287,3.12E-04,1.36E-12,-6.80E-03,4.73E-01, null
288,9.02E-04,0.00E+00,-6.81E-03,1.72E-01, null
289,1.10E-03,0.00E+00,-7.58E-03,0.00E+00,4.06E+00
290,1.10E-03,0.00E+00,-7.46E-03,0.00E+00,4.04E+00
291,9.99E-04,-3.64E-12,-7.53E-03,8.30E-02, null
292,1.10E-03,0.00E+00,-6.52E-03,0.00E+00,4.09E+00
293,9.76E-04,-3.64E-12,-6.47E-03,1.13E-01, null
294,9.88E-04,-3.64E-12,-6.56E-03,1.02E-01, null
295,1.10E-03,0.00E+00,-6.06E-03,0.00E+00,4.32E+00
296,7.35E-04,-3.64E-12,-6.69E-03,2.95E-01, null
297,7.43E-04,-7.28E-12,-6.25E-03,2.93E-01, null
298,6.55E-04,0.00E+00,-6.16E-03,3.55E-01, null
299,6.56E-04,0.00E+00,-6.54E-03,3.54E-01, null
300,6.27E-04,0.00E+00,-6.61E-03,3.63E-01, null
301,3.94E-04,1.09E-11,-6.44E-03,4.67E-01, null
302,7.23E-04,-7.28E-12,-6.38E-03,3.00E-01, null
303,7.00E-04,0.00E+00,-5.98E-03,3.29E-01, null
304,3.05E-04,1.36E-12,-6.80E-03,4.77E-01, null
305,3.03E-04,0.00E+00,-6.81E-03,4.76E-01, null
306,6.19E-04,0.00E+00,-7.15E-03,3.72E-01, null
307,6.46E-04,-3.64E-12,-6.97E-03,3.48E-01, null
308,5.92E-04,0.00E+00,-6.97E-03,3.75E-01, null
309,1.06E-03,0.00E+00,-6.02E-03,4.02E-02, null
310,7.04E-04,-7.28E-12,-6.88E-03,3.14E-01, null
311,4.54E-04,0.00E+00,-5.80E-03,4.45E-01, null
312,3.78E-04,-3.64E-12,-6.36E-03,4.74E-01, null
313,5.97E-04,3.64E-12,-7.32E-03,3.78E-01, null
314,1.25E-03,5.00E-12,-5.77E-03,0.00E+00,8.51E-01
315,1.39E-03,-7.28E-12,-5.74E-03,0.00E+00,6.19E-01
316,1.39E-03,0.00E+00,-5.71E-03,4.35E-03, null
317,1.24E-03,-4.55E-13,-5.75E-03,4.55E-03, null
318,1.57E-03,0.00E+00,-5.69E-03,0.00E+00,4.39E-01
319,1.56E-03,-6.59E-12,-5.67E-03,3.07E-03, null
320,1.58E-03,0.00E+00,-5.69E-03,0.00E+00,4.34E-01
321,1.57E-03,4.55E-13,-5.67E-03,3.03E-03, null
322,1.24E-03,-2.27E-12,-5.77E-03,0.00E+00,8.60E-01
323,1.24E-03,0.00E+00,-5.75E-03,4.56E-03, null
324,1.38E-03,0.00E+00,-5.68E-03,8.63E-03, null
325,1.56E-03,2.05E-12,-5.64E-03,6.47E-03, null
326,1.56E-03,-5.00E-12,-5.64E-03,6.41E-03, null
327,1.24E-03,-2.27E-12,-5.77E-03,0.00E+00,8.59E-01
328,1.23E-03,0.00E+00,-5.75E-03,4.37E-03, null
329,1.24E-03,5.46E-12,-5.75E-03,4.69E-03, null
330,1.55E-03,-6.82E-12,-5.60E-03,1.05E-02, null
331,1.55E-03,2.27E-13,-5.60E-03,1.06E-02, null
332,7.86E-04,1.46E-11,-5.08E-03,2.61E-01, null
333,6.17E-04,7.28E-12,-5.15E-03,3.53E-01, null
334,5.83E-04,0.00E+00,-4.96E-03,3.57E-01, null
335,4.60E-04,0.00E+00,-5.02E-03,4.24E-01, null
336,1.23E-03,0.00E+00,-5.74E-03,4.71E-03, null
337,1.14E-03,-3.64E-12,-5.68E-03,1.52E-02, null
338,1.10E-03,3.64E-12,-5.80E-03,0.00E+00,2.32E+00
339,1.39E-03,-7.28E-12,-5.59E-03,1.23E-02, null
340,1.55E-03,0.00E+00,-5.60E-03,1.07E-02, null
341,1.38E-03,7.28E-12,-5.47E-03,1.53E-02, null
342,1.53E-03,4.55E-12,-5.41E-03,1.73E-02, null
343,1.38E-03,3.64E-12,-5.33E-03,1.60E-02, null
344,1.55E-03,0.00E+00,-5.56E-03,1.19E-02, null
345,1.56E-03,0.00E+00,-5.60E-03,1.06E-02, null
346,7.54E-04,0.00E+00,-4.90E-03,2.85E-01, null
347,5.75E-04,-7.28E-12,-4.79E-03,3.56E-01, null
348,4.01E-04,-1.46E-11,-4.86E-03,4.29E-01, null
349,1.10E-03,3.64E-12,-5.97E-03,0.00E+00,3.59E+00
350,9.18E-04,-7.28E-12,-5.89E-03,1.61E-01, null
351,6.91E-04,3.64E-12,-5.68E-03,3.30E-01, null
352,6.79E-04,3.64E-12,-5.70E-03,3.42E-01, null
353,1.24E-03,0.00E+00,-5.55E-03,1.79E-02, null
354,1.24E-03,0.00E+00,-5.63E-03,1.67E-02, null
355,1.21E-03,0.00E+00,-5.40E-03,2.66E-02, null
356,1.63E-03,0.00E+00,-4.58E-03,2.38E-02, null
357,1.49E-03,2.73E-12,-4.79E-03,1.72E-02, null
358,1.69E-03,0.00E+00,-4.61E-03,2.54E-02, null
359,1.54E-03,-2.73E-12,-4.83E-03,1.76E-02, null
360,1.79E-03,0.00E+00,-4.80E-03,2.47E-02, null
361,1.78E-03,0.00E+00,-4.89E-03,2.37E-02, null
362,1.01E-03,0.00E+00,-5.85E-03,8.43E-02, null
363,1.13E-03,0.00E+00,-5.54E-03,4.77E-02, null
364,1.15E-03,0.00E+00,-5.39E-03,4.35E-02, null
365,9.85E-04,7.28E-12,-5.43E-03,1.26E-01, null
366,1.50E-03,0.00E+00,-5.13E-03,1.88E-02, null
367,1.57E-03,-3.64E-12,-5.09E-03,2.00E-02, null
368,1.56E-03,-7.28E-12,-5.25E-03,1.87E-02, null
369,1.41E-03,0.00E+00,-5.27E-03,1.68E-02, null
370,1.16E-03,0.00E+00,-5.61E-03,2.47E-02, null
371,1.35E-03,-1.82E-12,-5.18E-03,1.61E-02, null
372,7.18E-04,9.09E-13,-5.66E-03,3.10E-01, null
373,9.33E-04,-3.64E-12,-5.61E-03,1.48E-01, null
374,6.78E-04,0.00E+00,-5.64E-03,3.41E-01, null
375,8.35E-04,-7.28E-12,-5.47E-03,2.27E-01, null
376,9.34E-04,3.64E-12,-5.69E-03,1.47E-01, null
377,1.06E-03,3.64E-12,-5.64E-03,8.05E-02, null
378,1.37E-03,0.00E+00,-5.28E-03,1.61E-02, null
379,1.01E-03,3.64E-12,-5.73E-03,7.89E-02, null
380,6.70E-04,0.00E+00,-5.66E-03,3.44E-01, null
381,6.56E-04,3.64E-12,-5.65E-03,3.50E-01, null
382,9.33E-04,0.00E+00,-5.77E-03,1.51E-01, null
383,7.23E-04,0.00E+00,-5.36E-03,3.16E-01, null
384,1.15E-03,1.82E-12,-5.15E-03,6.14E-02, null
385,1.08E-03,0.00E+00,-5.18E-03,8.03E-02, null
386,1.08E-03,0.00E+00,-5.12E-03,8.45E-02, null
387,9.93E-04,0.00E+00,-4.81E-03,1.38E-01, null
388,7.70E-04,0.00E+00,-4.76E-03,2.72E-01, null
389,8.84E-04,0.00E+00,-4.59E-03,2.06E-01, null
390,8.02E-04,0.00E+00,-5.35E-03,2.61E-01, null
391,7.25E-04,0.00E+00,-5.29E-03,3.12E-01, null
392,6.44E-04,0.00E+00,-5.68E-03,3.59E-01, null
393,1.08E-03,0.00E+00,-5.23E-03,8.36E-02, null
394,1.50E-03,0.00E+00,-4.93E-03,1.78E-02, null
395,1.47E-03,0.00E+00,-4.82E-03,1.68E-02, null
396,9.55E-04,0.00E+00,-4.93E-03,1.65E-01, null
397,1.28E-03,-1.14E-13,-4.55E-03,3.84E-02, null
398,1.49E-03,7.28E-12,-4.28E-03,1.90E-02, null
399,1.46E-03,7.28E-12,-4.20E-03,1.83E-02, null
400,1.54E-03,-3.64E-12,-5.07E-03,1.98E-02, null
401,1.56E-03,1.09E-11,-5.06E-03,2.04E-02, null
402,1.55E-03,5.46E-12,-5.38E-03,1.79E-02, null
403,6.76E-04,0.00E+00,-5.32E-03,3.40E-01, null
404,1.43E-03,9.09E-13,-4.86E-03,1.60E-02, null
405,1.42E-03,3.64E-12,-4.83E-03,1.84E-02, null
