Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
390,-2.38E-03,5.64E-03,1.16E-02,1.10E-01
391,-7.81E-04,5.84E-03,1.16E-02,1.31E-01
392,-2.51E-03,5.04E-03,1.18E-02,8.44E-02
393,7.29E-04,-6.76E-04,-1.39E-02,2.81E-01
394,-5.22E-04,9.10E-04,-1.39E-02,2.71E-01
395,-5.54E-04,-8.50E-04,-1.39E-02,2.45E-01
396,-9.60E-04,4.31E-03,1.17E-02,1.05E-01
397,-1.61E-03,6.00E-03,1.23E-02,1.42E-01
398,8.65E-04,6.09E-04,-1.39E-02,2.69E-01
399,1.08E-04,5.02E-04,-1.46E-02,3.04E-01
400,-5.94E-04,5.54E-03,1.21E-02,1.15E-01
401,-2.35E-03,5.38E-03,1.24E-02,1.36E-01
402,1.22E-04,-1.02E-03,-1.42E-02,2.68E-01
403,-4.94E-04,6.15E-04,-1.46E-02,3.11E-01
404,4.65E-04,-6.59E-04,-1.46E-02,3.16E-01
405,7.02E-04,-2.46E-04,-1.45E-02,3.14E-01
406,-9.73E-04,-2.33E-04,-1.42E-02,2.80E-01
407,-1.74E-03,4.10E-03,1.21E-02,9.22E-02
408,-1.36E-03,5.78E-03,1.29E-02,1.78E-01
409,-1.87E-03,5.90E-03,1.27E-02,1.28E-01
410,-3.44E-04,-9.62E-04,-1.45E-02,2.82E-01
411,-7.07E-04,-7.40E-04,-1.44E-02,2.83E-01
412,-4.82E-04,9.52E-04,-1.45E-02,2.88E-01
413,-1.81E-20,1.07E-03,-1.45E-02,2.81E-01
414,-1.08E-03,4.55E-03,1.27E-02,2.14E-01
415,-1.03E-03,5.80E-03,1.30E-02,1.34E-01
416,-2.37E-03,4.56E-03,1.24E-02,1.04E-01
417,6.74E-04,4.69E-04,-1.45E-02,3.15E-01
418,8.61E-04,-5.98E-04,-1.46E-02,2.78E-01
419,9.83E-04,-2.09E-04,-1.47E-02,3.00E-01
420,1.80E-06,-9.29E-04,-1.46E-02,3.00E-01
421,-8.58E-04,6.68E-04,-1.46E-02,2.70E-01
422,2.68E-04,1.05E-03,-1.46E-02,2.74E-01
423,-2.38E-03,5.31E-03,1.28E-02,1.32E-01
424,-1.01E-03,2.89E-04,-1.45E-02,2.75E-01
425,-5.90E-04,9.54E-04,-1.47E-02,2.83E-01
426,-1.41E-03,4.01E-03,1.24E-02,9.78E-02
427,-7.26E-04,4.31E-03,1.27E-02,1.04E-01
428,-6.14E-04,5.49E-03,1.26E-02,1.05E-01
429,6.26E-04,8.89E-04,-1.46E-02,2.63E-01
430,1.03E-03,2.89E-04,-1.45E-02,2.69E-01
431,-2.12E-03,5.79E-03,1.29E-02,8.62E-02
432,-2.24E-03,4.34E-03,1.27E-02,1.04E-01
433,-5.05E-04,4.90E-03,1.26E-02,1.10E-01
434,-1.58E-03,3.96E-03,1.27E-02,1.04E-01
435,-1.90E-03,3.99E-03,1.27E-02,8.50E-02
