Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,1.54E-03,3.58E-03,-1.60E-04,5.20E-01
1,1.55E-03,3.60E-03,3.31E-05,5.26E-01
2,1.70E-03,3.50E-03,-5.69E-05,5.56E-01
3,1.15E-03,2.58E-03,-1.25E-03,3.11E+00
4,1.21E-03,2.74E-03,-1.15E-03,2.19E+00
5,1.33E-03,2.51E-03,-1.24E-03,3.78E+00
6,1.44E-03,2.63E-03,-1.13E-03,2.37E+00
7,1.50E-03,2.43E-03,-1.19E-03,5.00E+00
8,1.61E-03,2.56E-03,-1.06E-03,2.75E+00
9,1.67E-03,2.36E-03,-1.11E-03,6.55E+00
10,1.77E-03,2.50E-03,-9.69E-04,3.54E+00
11,1.82E-03,2.29E-03,-1.01E-03,8.28E+00
12,1.91E-03,2.44E-03,-8.55E-04,4.72E+00
13,1.96E-03,2.23E-03,-8.85E-04,9.76E+00
14,2.02E-03,2.39E-03,-7.24E-04,5.75E+00
15,2.07E-03,2.18E-03,-7.37E-04,1.16E+01
16,2.12E-03,2.35E-03,-5.78E-04,5.88E+00
17,2.17E-03,2.14E-03,-5.72E-04,1.30E+01
18,2.19E-03,2.31E-03,-4.19E-04,6.59E+00
19,2.24E-03,2.10E-03,-3.92E-04,1.49E+01
20,2.24E-03,2.29E-03,-2.49E-04,7.22E+00
21,2.29E-03,2.08E-03,-2.03E-04,1.55E+01
22,2.27E-03,2.28E-03,-7.17E-05,6.96E+00
23,2.30E-03,2.08E-03,-8.73E-06,1.51E+01
24,2.27E-03,2.28E-03,1.07E-04,7.66E+00
25,2.29E-03,2.08E-03,1.86E-04,1.59E+01
26,2.24E-03,2.29E-03,2.84E-04,7.40E+00
27,2.26E-03,2.09E-03,3.78E-04,1.47E+01
28,2.19E-03,2.31E-03,4.54E-04,6.18E+00
29,2.19E-03,2.12E-03,5.61E-04,1.31E+01
30,2.12E-03,2.35E-03,6.14E-04,5.74E+00
31,2.11E-03,2.16E-03,7.31E-04,1.23E+01
32,2.03E-03,2.39E-03,7.60E-04,6.11E+00
33,2.00E-03,2.21E-03,8.85E-04,1.14E+01
34,1.92E-03,2.43E-03,8.90E-04,5.24E+00
35,1.87E-03,2.26E-03,1.02E-03,9.30E+00
36,1.79E-03,2.49E-03,1.00E-03,3.99E+00
37,1.72E-03,2.33E-03,1.13E-03,7.14E+00
38,1.65E-03,2.55E-03,1.09E-03,2.82E+00
39,1.56E-03,2.40E-03,1.21E-03,5.32E+00
40,1.49E-03,2.62E-03,1.15E-03,2.21E+00
41,1.39E-03,2.47E-03,1.27E-03,4.08E+00
42,1.33E-03,2.69E-03,1.18E-03,1.91E+00
43,1.21E-03,2.55E-03,1.30E-03,2.89E+00
44,9.74E-04,2.66E-03,-1.24E-03,2.73E+00
45,1.17E-03,2.76E-03,1.19E-03,1.96E+00
46,1.39E-03,2.78E-03,-1.07E-03,1.46E+00
47,1.03E-03,2.63E-03,1.30E-03,2.53E+00
48,1.01E-03,2.84E-03,1.17E-03,2.05E+00
49,8.53E-04,2.71E-03,1.26E-03,2.53E+00
50,8.49E-04,2.91E-03,1.13E-03,2.34E+00
51,6.83E-04,2.78E-03,1.20E-03,2.54E+00
52,1.69E-03,3.45E-03,-2.44E-04,5.43E-01
53,6.99E-04,2.97E-03,1.05E-03,2.50E+00
54,1.33E-03,3.66E-03,-2.88E-05,5.21E-01
55,1.71E-03,3.49E-03,1.39E-04,5.56E-01
56,5.24E-04,2.85E-03,1.11E-03,2.65E+00
57,5.62E-04,3.03E-03,9.58E-04,2.78E+00
58,3.79E-04,2.92E-03,9.97E-04,2.88E+00
59,4.38E-04,3.09E-03,8.40E-04,3.09E+00
60,2.53E-04,2.97E-03,8.59E-04,3.18E+00
61,3.33E-04,3.13E-03,7.03E-04,3.32E+00
62,1.46E-04,3.02E-03,7.02E-04,3.68E+00
63,2.49E-04,3.17E-03,5.49E-04,3.59E+00
64,1.55E-03,2.74E-03,-1.01E-03,1.31E+00
65,6.33E-05,3.06E-03,5.29E-04,3.96E+00
66,1.87E-04,3.20E-03,3.83E-04,3.73E+00
67,1.71E-03,2.69E-03,-9.26E-04,1.25E+00
68,5.42E-06,3.08E-03,3.45E-04,4.19E+00
69,1.85E-03,2.63E-03,-8.20E-04,1.64E+00
