Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,8.84E-04,-7.28E-12,-1.36E-02,4.30E-01
1,8.86E-04,3.64E-12,-1.36E-02,4.28E-01
2,9.28E-04,0.00E+00,-1.36E-02,3.71E-01
3,8.35E-04,-7.28E-12,-1.39E-02,4.32E-01
4,8.73E-04,0.00E+00,-1.37E-02,4.31E-01
5,6.20E-04,0.00E+00,-1.39E-02,4.78E-01
6,1.17E-03,3.64E-12,-1.38E-02,0.00E+00
7,9.93E-04,0.00E+00,-1.39E-02,2.51E-01
8,1.08E-03,0.00E+00,-1.38E-02,9.75E-02
9,1.16E-03,-7.28E-12,-1.44E-02,0.00E+00
10,1.16E-03,7.28E-12,-1.43E-02,0.00E+00
11,9.04E-04,3.64E-12,-1.42E-02,3.55E-01
12,9.43E-04,-3.64E-12,-1.41E-02,3.06E-01
13,7.43E-04,3.64E-12,-1.45E-02,4.44E-01
14,7.34E-04,-3.64E-12,-1.43E-02,4.50E-01
15,6.07E-04,0.00E+00,-1.44E-02,4.56E-01
16,8.77E-04,-3.64E-12,-1.47E-02,4.32E-01
17,1.03E-03,7.28E-12,-1.49E-02,1.90E-01
18,9.97E-04,0.00E+00,-1.46E-02,2.56E-01
19,1.17E-03,0.00E+00,-1.47E-02,0.00E+00
20,1.17E-03,6.37E-12,-1.29E-02,0.00E+00
21,1.17E-03,4.55E-13,-1.29E-02,0.00E+00
22,1.15E-03,5.91E-12,-1.29E-02,2.08E-02
23,9.25E-04,-2.27E-13,-1.33E-02,3.97E-01
24,7.18E-04,3.64E-12,-1.33E-02,4.75E-01
25,7.84E-04,7.28E-12,-1.31E-02,4.54E-01
26,1.16E-03,1.09E-11,-1.38E-02,0.00E+00
27,1.17E-03,0.00E+00,-1.35E-02,0.00E+00
28,9.42E-04,-3.64E-12,-1.46E-02,3.32E-01
29,8.80E-04,0.00E+00,-1.46E-02,4.26E-01
30,8.37E-04,3.64E-12,-1.46E-02,4.32E-01
31,6.17E-04,-7.28E-12,-1.46E-02,4.49E-01
32,9.31E-04,-8.87E-12,-1.33E-02,3.91E-01
33,9.34E-04,0.00E+00,-1.33E-02,3.86E-01
34,9.26E-04,0.00E+00,-1.33E-02,3.97E-01
35,1.16E-03,0.00E+00,-1.41E-02,0.00E+00
36,1.16E-03,-7.28E-12,-1.49E-02,0.00E+00
37,8.57E-04,-3.64E-12,-1.41E-02,4.36E-01
38,7.20E-04,-3.64E-12,-1.40E-02,4.63E-01
39,1.17E-03,0.00E+00,-1.32E-02,0.00E+00
40,1.03E-03,0.00E+00,-1.31E-02,1.78E-01
41,8.49E-04,0.00E+00,-1.42E-02,4.37E-01
42,5.83E-04,0.00E+00,-1.49E-02,4.38E-01
43,8.45E-04,0.00E+00,-1.49E-02,4.38E-01
44,1.16E-03,-3.64E-12,-1.45E-02,0.00E+00
45,4.55E-04,1.36E-12,-1.31E-02,5.20E-01
46,4.70E-04,0.00E+00,-1.31E-02,5.15E-01
47,4.76E-04,-1.46E-11,-1.27E-02,5.34E-01
48,6.73E-04,7.28E-12,-1.30E-02,4.75E-01
