Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,5.09E-04,3.64E-12,-1.24E-02,1.72E-01
1,5.43E-04,-3.64E-12,-1.27E-02,1.66E-01
2,4.19E-04,0.00E+00,-1.26E-02,1.79E-01
3,4.02E-05,-7.28E-12,-1.12E-02,2.06E-01
4,9.46E-05,-1.82E-12,-1.09E-02,2.12E-01
5,1.61E-04,0.00E+00,-1.13E-02,2.04E-01
6,5.28E-04,-3.64E-12,-1.12E-02,1.69E-01
7,4.10E-04,-3.64E-12,-1.11E-02,1.83E-01
8,4.31E-04,0.00E+00,-1.14E-02,1.76E-01
9,5.16E-04,0.00E+00,-1.14E-02,1.65E-01
10,-1.51E-04,-7.28E-12,-1.15E-02,2.03E-01
11,-8.63E-05,0.00E+00,-1.14E-02,2.05E-01
12,1.14E-04,7.28E-12,-1.15E-02,2.01E-01
13,2.65E-04,-1.82E-12,-1.20E-02,1.96E-01
14,2.71E-04,1.82E-12,-1.20E-02,1.96E-01
15,2.10E-04,1.82E-12,-1.20E-02,1.98E-01
16,3.39E-04,-1.82E-12,-1.21E-02,1.90E-01
17,2.81E-04,0.00E+00,-1.20E-02,1.96E-01
18,5.42E-04,1.09E-11,-1.23E-02,1.62E-01
19,4.89E-04,0.00E+00,-1.23E-02,1.72E-01
20,3.99E-04,0.00E+00,-1.23E-02,1.79E-01
21,2.45E-04,0.00E+00,-1.19E-02,1.98E-01
22,8.36E-04,-7.28E-12,-1.25E-02,9.98E-02
23,5.91E-04,-3.64E-12,-1.24E-02,1.53E-01
24,6.68E-04,0.00E+00,-1.25E-02,1.38E-01
25,5.24E-04,3.64E-12,-1.33E-02,1.68E-01
26,5.25E-04,0.00E+00,-1.31E-02,1.68E-01
27,3.85E-04,3.64E-12,-1.32E-02,1.73E-01
28,1.06E-04,0.00E+00,-1.34E-02,1.78E-01
29,1.82E-04,0.00E+00,-1.33E-02,1.79E-01
30,1.20E-04,0.00E+00,-1.32E-02,1.85E-01
31,7.84E-05,0.00E+00,-1.36E-02,1.71E-01
32,3.28E-04,7.28E-12,-1.35E-02,1.71E-01
33,4.48E-04,1.46E-11,-1.34E-02,1.70E-01
34,5.65E-04,3.64E-12,-1.16E-02,1.61E-01
35,5.74E-04,-7.28E-12,-1.18E-02,1.57E-01
36,3.23E-04,1.82E-12,-1.18E-02,1.91E-01
37,5.85E-04,-1.09E-11,-1.15E-02,1.48E-01
38,4.09E-04,-3.64E-12,-1.24E-02,1.79E-01
39,2.10E-04,0.00E+00,-1.26E-02,1.94E-01
40,3.57E-04,0.00E+00,-1.30E-02,1.84E-01
41,2.64E-04,1.09E-11,-1.29E-02,1.89E-01
42,3.24E-04,0.00E+00,-1.28E-02,1.89E-01
43,8.87E-04,-1.82E-12,-1.28E-02,8.34E-02
44,8.44E-04,7.28E-12,-1.30E-02,9.47E-02
45,7.00E-04,3.64E-12,-1.29E-02,1.33E-01
46,8.16E-04,0.00E+00,-1.28E-02,1.02E-01
47,8.25E-04,0.00E+00,-1.21E-02,9.19E-02
48,8.73E-04,9.09E-13,-1.22E-02,7.82E-02
49,8.66E-04,-9.09E-13,-1.22E-02,8.01E-02
50,5.46E-04,0.00E+00,-1.21E-02,1.65E-01
51,-1.27E-04,0.00E+00,-1.18E-02,2.01E-01
52,8.77E-04,1.82E-12,-1.27E-02,8.84E-02
53,7.57E-04,-7.28E-12,-1.26E-02,1.25E-01
54,6.13E-04,0.00E+00,-1.28E-02,1.58E-01
55,2.13E-04,0.00E+00,-1.41E-02,1.51E-01
56,2.50E-04,-2.91E-11,-1.41E-02,1.52E-01
57,2.12E-04,0.00E+00,-1.40E-02,1.56E-01
58,3.79E-04,1.82E-12,-1.43E-02,1.45E-01
59,2.68E-04,0.00E+00,-1.41E-02,1.51E-01
60,5.30E-04,-3.64E-12,-1.10E-02,1.68E-01
61,8.74E-04,0.00E+00,-1.40E-02,9.42E-02
62,8.40E-04,-7.28E-12,-1.38E-02,1.04E-01
63,7.65E-04,7.28E-12,-1.38E-02,1.18E-01
64,6.88E-04,7.28E-12,-1.40E-02,1.28E-01
65,5.40E-04,7.28E-12,-1.40E-02,1.56E-01
66,8.09E-04,0.00E+00,-1.44E-02,1.19E-01
67,8.29E-04,1.46E-11,-1.42E-02,1.10E-01
68,6.61E-04,-7.28E-12,-1.43E-02,1.34E-01
69,5.09E-04,3.64E-12,-1.45E-02,1.41E-01
70,5.52E-04,0.00E+00,-1.42E-02,1.50E-01
71,-2.67E-05,0.00E+00,-1.43E-02,1.46E-01
72,-2.26E-04,-1.09E-11,-1.41E-02,1.54E-01
73,-7.38E-05,1.82E-12,-1.41E-02,1.54E-01
74,2.83E-04,0.00E+00,-1.40E-02,1.53E-01
75,4.93E-04,0.00E+00,-1.38E-02,1.61E-01
76,2.76E-04,0.00E+00,-1.37E-02,1.66E-01
77,8.34E-04,7.28E-12,-1.33E-02,9.73E-02
78,8.45E-04,0.00E+00,-1.32E-02,9.71E-02
79,6.91E-04,0.00E+00,-1.32E-02,1.34E-01
80,5.93E-04,0.00E+00,-1.14E-02,1.47E-01
81,6.60E-05,0.00E+00,-1.46E-02,1.33E-01
82,2.08E-04,2.18E-11,-1.46E-02,1.34E-01
83,1.68E-04,-7.28E-12,-1.45E-02,1.36E-01
84,-1.81E-04,0.00E+00,-1.46E-02,1.33E-01
85,-6.91E-05,0.00E+00,-1.45E-02,1.38E-01
86,5.63E-04,3.64E-12,-1.30E-02,1.66E-01
87,5.78E-04,-3.64E-12,-1.32E-02,1.60E-01
88,9.42E-05,0.00E+00,-1.30E-02,1.90E-01
89,1.07E-04,0.00E+00,-1.27E-02,1.94E-01
90,2.63E-04,0.00E+00,-1.31E-02,1.85E-01
91,3.16E-04,0.00E+00,-1.41E-02,1.52E-01
92,3.88E-04,1.82E-12,-1.45E-02,1.37E-01
93,7.54E-04,0.00E+00,-1.31E-02,1.18E-01
94,-2.11E-04,0.00E+00,-1.40E-02,1.56E-01
95,4.38E-04,0.00E+00,-1.29E-02,1.77E-01
96,6.16E-04,0.00E+00,-1.18E-02,1.46E-01
97,6.58E-04,3.64E-12,-1.18E-02,1.36E-01
98,7.00E-04,0.00E+00,-1.17E-02,1.28E-01
99,4.81E-04,7.28E-12,-1.35E-02,1.67E-01
100,6.15E-04,7.28E-12,-1.35E-02,1.47E-01
101,8.27E-04,7.28E-12,-1.34E-02,1.04E-01
102,9.17E-04,0.00E+00,-1.30E-02,7.23E-02
103,8.35E-04,-7.28E-12,-1.19E-02,8.23E-02
104,8.04E-04,0.00E+00,-1.15E-02,9.44E-02
