Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
56,-1.22E-03,1.17E-03,-5.00E-04,6.82E-01
57,5.97E-04,1.61E-03,4.10E-04,9.82E-01
58,7.23E-04,1.59E-03,2.78E-04,8.51E-01
59,5.63E-04,1.66E-03,2.24E-04,9.61E-01
60,3.98E-04,1.72E-03,-1.22E-04,1.50E+00
61,4.63E-04,1.68E-03,-3.04E-04,1.58E+00
62,-1.32E-03,1.01E-03,-5.73E-04,5.34E-01
63,-1.35E-03,1.06E-03,-3.97E-04,6.52E-01
64,-3.08E-05,1.08E-03,1.39E-03,4.48E+00
65,1.48E-04,1.02E-03,1.43E-03,3.73E+00
66,1.31E-04,1.17E-03,1.32E-03,4.35E+00
67,-1.08E-03,6.97E-04,1.21E-03,4.25E+00
68,-9.98E-04,5.70E-04,1.33E-03,3.49E+00
69,-9.15E-04,7.44E-04,1.31E-03,4.07E+00
70,-7.44E-04,8.00E-04,1.38E-03,4.22E+00
71,-6.28E-04,6.98E-04,1.49E-03,2.90E+00
72,-1.31E-03,4.89E-04,1.06E-03,3.74E+00
73,-1.22E-03,6.58E-04,1.08E-03,3.88E+00
74,-2.32E-04,8.43E-04,1.53E-03,2.97E+00
75,-2.04E-04,1.01E-03,1.43E-03,4.35E+00
76,-1.53E-03,8.56E-04,-1.24E-04,7.27E-01
77,-1.63E-03,6.59E-04,-1.38E-04,7.18E-01
78,-1.58E-03,7.67E-04,4.21E-05,1.01E+00
79,4.96E-04,1.41E-03,9.42E-04,3.25E+00
80,6.72E-04,1.38E-03,8.78E-04,2.69E+00
81,5.63E-04,1.48E-03,7.75E-04,2.17E+00
82,3.20E-04,1.10E-03,1.34E-03,3.83E+00
83,2.76E-04,1.25E-03,1.22E-03,3.80E+00
84,3.99E-04,1.33E-03,1.09E-03,3.93E+00
85,5.84E-04,1.29E-03,1.05E-03,3.51E+00
86,6.66E-04,1.64E-03,7.44E-05,1.06E+00
87,4.95E-04,1.70E-03,4.49E-05,1.38E+00
88,5.79E-04,1.67E-03,-1.21E-04,1.39E+00
89,1.66E-03,-4.96E-04,2.42E-04,1.13E+00
90,-1.66E-03,5.89E-04,7.98E-05,1.11E+00
91,-1.60E-03,6.96E-04,2.23E-04,1.41E+00
92,-1.66E-03,5.22E-04,2.82E-04,1.58E+00
93,-1.58E-03,6.47E-04,4.10E-04,1.83E+00
94,-1.62E-03,4.52E-04,5.06E-04,2.22E+00
95,7.27E-04,1.46E-03,6.86E-04,1.78E+00
96,5.97E-04,1.55E-03,5.95E-04,1.48E+00
97,7.45E-04,1.53E-03,4.84E-04,1.13E+00
98,1.48E-04,1.66E-03,-6.01E-04,1.55E+00
99,-7.47E-04,1.46E-03,-6.63E-04,7.06E-01
100,-8.40E-04,1.33E-03,-8.02E-04,4.77E-01
101,-1.46E-03,9.57E-04,-2.71E-04,6.63E-01
102,-1.55E-03,7.86E-04,-3.05E-04,5.39E-01
103,-1.16E-03,5.24E-04,1.21E-03,3.80E+00
104,-3.85E-05,9.20E-04,1.50E-03,3.44E+00
105,-8.15E-04,6.31E-04,1.43E-03,3.06E+00
106,4.68E-04,1.20E-03,1.21E-03,3.74E+00
107,1.21E-03,-2.74E-04,1.23E-03,3.39E+00
108,-1.44E-03,9.02E-04,-4.50E-04,5.18E-01
109,-6.47E-04,1.42E-03,-8.27E-04,5.08E-01
110,-6.87E-04,8.77E-04,-1.36E-03,1.62E+00
111,-6.65E-04,1.04E-03,-1.26E-03,5.86E-01
112,-5.22E-04,9.86E-04,-1.36E-03,1.53E+00
113,-3.40E-04,1.06E-03,-1.36E-03,1.38E+00
114,-2.53E-04,1.22E-03,-1.25E-03,6.93E-01
115,-1.48E-04,1.11E-03,-1.36E-03,1.42E+00
116,8.91E-04,6.63E-04,-1.36E-03,8.77E-01
117,1.05E-03,6.41E-04,-1.26E-03,6.49E-01
118,9.92E-04,4.94E-04,-1.36E-03,6.75E-01
119,4.33E-04,-9.97E-04,-1.37E-03,1.32E+00
120,3.67E-04,-1.16E-03,-1.25E-03,9.71E-01
121,2.45E-04,-1.06E-03,-1.37E-03,1.52E+00
122,6.07E-04,-9.03E-04,-1.37E-03,1.22E+00
123,5.74E-04,-1.06E-03,-1.26E-03,9.68E-01
124,6.07E-04,9.35E-04,-1.36E-03,1.21E+00
125,7.69E-04,9.71E-04,-1.25E-03,9.02E-01
126,7.61E-04,8.12E-04,-1.36E-03,1.05E+00
127,-1.10E-03,1.59E-05,-1.37E-03,1.10E+00
128,-1.22E-03,1.31E-04,-1.26E-03,2.00E-01
129,-1.08E-03,2.13E-04,-1.36E-03,1.12E+00
130,2.45E-04,1.09E-03,-1.36E-03,1.46E+00
131,3.93E-04,1.18E-03,-1.25E-03,9.88E-01
132,4.33E-04,1.03E-03,-1.36E-03,1.40E+00
133,-1.08E-03,-1.81E-04,-1.37E-03,1.25E+00
134,-1.22E-03,-8.38E-05,-1.26E-03,2.42E-01
135,4.94E-05,1.12E-03,-1.36E-03,1.54E+00
136,1.83E-04,1.24E-03,-1.24E-03,9.24E-01
137,-3.40E-04,-1.03E-03,-1.37E-03,1.34E+00
138,-5.02E-04,-1.10E-03,-1.26E-03,5.82E-01
139,-5.22E-04,-9.54E-04,-1.37E-03,1.57E+00
140,1.10E-03,1.15E-04,-1.37E-03,4.01E-01
141,1.21E-03,1.47E-05,-1.27E-03,1.73E-01
142,1.10E-03,-8.28E-05,-1.37E-03,3.69E-01
143,7.61E-04,-7.80E-04,-1.37E-03,1.05E+00
144,7.61E-04,-9.41E-04,-1.26E-03,9.18E-01
145,4.94E-05,-1.08E-03,-1.37E-03,1.51E+00
146,-7.08E-05,-1.20E-03,-1.26E-03,8.17E-01
147,-1.48E-04,-1.08E-03,-1.37E-03,1.30E+00
148,1.06E-03,3.09E-04,-1.36E-03,4.93E-01
149,1.19E-03,2.30E-04,-1.27E-03,2.70E-01
150,-9.46E-04,-5.49E-04,-1.37E-03,1.33E+00
151,-1.12E-03,-5.04E-04,-1.25E-03,3.58E-01
152,-1.03E-03,-3.71E-04,-1.37E-03,1.29E+00
153,-6.87E-04,-8.45E-04,-1.37E-03,1.44E+00
154,-8.63E-04,-8.60E-04,-1.25E-03,4.39E-01
155,-8.30E-04,-7.09E-04,-1.37E-03,1.30E+00
156,-6.94E-04,-9.94E-04,-1.26E-03,5.85E-01
157,-3.46E-05,1.25E-03,-1.25E-03,8.04E-01
158,9.26E-04,8.21E-04,-1.25E-03,8.00E-01
159,1.06E-03,-2.77E-04,-1.37E-03,4.55E-01
160,1.14E-03,-4.14E-04,-1.26E-03,4.43E-01
161,9.92E-04,-4.62E-04,-1.37E-03,6.49E-01
162,1.20E-03,-2.02E-04,-1.26E-03,2.55E-01
163,1.42E-03,6.90E-04,7.84E-04,1.87E+00
164,1.53E-03,6.96E-04,5.29E-04,1.33E+00
165,1.24E-03,4.26E-04,1.17E-03,3.16E+00
166,-9.46E-04,5.81E-04,-1.36E-03,1.33E+00
167,-9.81E-04,7.45E-04,-1.26E-03,5.30E-01
168,-8.30E-04,7.41E-04,-1.36E-03,1.50E+00
169,1.73E-03,-2.71E-04,9.19E-05,1.14E+00
170,-1.18E-03,3.48E-04,-1.25E-03,3.02E-01
171,-1.03E-03,4.03E-04,-1.36E-03,1.25E+00
172,-8.36E-04,9.04E-04,-1.26E-03,5.89E-01
173,-1.18E-03,-2.94E-04,-1.26E-03,3.39E-01
174,1.05E-03,-6.13E-04,-1.26E-03,6.29E-01
175,8.91E-04,-6.32E-04,-1.37E-03,8.57E-01
176,-1.01E-03,-6.97E-04,-1.25E-03,4.21E-01
177,-1.10E-03,5.60E-04,-1.25E-03,4.14E-01
178,9.23E-04,-7.91E-04,-1.26E-03,7.82E-01
179,1.70E-03,4.32E-04,1.54E-04,1.08E+00
180,1.28E-03,-5.03E-04,1.08E-03,2.87E+00
181,-2.90E-04,-1.17E-03,-1.26E-03,6.82E-01
182,-4.65E-04,1.15E-03,-1.26E-03,6.21E-01
183,1.48E-04,-1.20E-03,-1.26E-03,9.60E-01
184,1.14E-03,4.42E-04,-1.27E-03,4.64E-01
185,5.90E-04,1.09E-03,-1.25E-03,9.75E-01
186,-1.60E-03,-6.69E-04,2.14E-04,1.42E+00
187,-1.65E-03,-5.65E-04,6.70E-05,1.05E+00
188,-1.58E-03,-7.39E-04,3.30E-05,9.72E-01
189,5.97E-04,-1.53E-03,5.87E-04,1.43E+00
190,7.31E-04,-1.43E-03,6.81E-04,1.83E+00
191,5.63E-04,-1.46E-03,7.67E-04,2.28E+00
192,-1.22E-03,-6.39E-04,1.08E-03,3.92E+00
193,-1.32E-03,-4.71E-04,1.05E-03,3.58E+00
194,-1.35E-03,-6.11E-04,9.31E-04,3.63E+00
195,6.74E-04,-1.35E-03,8.75E-04,2.54E+00
196,4.96E-04,-1.39E-03,9.34E-04,2.95E+00
197,-1.53E-03,-6.00E-04,5.90E-04,2.74E+00
198,-1.62E-03,-4.31E-04,4.91E-04,2.32E+00
199,-1.58E-03,-6.23E-04,4.03E-04,1.99E+00
200,1.30E-04,-1.69E-03,-4.12E-04,1.84E+00
201,3.17E-04,-1.65E-03,-4.66E-04,1.75E+00
202,2.75E-04,-1.70E-03,-2.83E-04,1.71E+00
203,-1.44E-03,-4.47E-04,8.87E-04,3.40E+00
204,-1.45E-03,-5.97E-04,7.67E-04,3.22E+00
205,-9.17E-04,-7.25E-04,1.30E-03,4.08E+00
206,-1.01E-03,-5.52E-04,1.32E-03,3.61E+00
207,-1.08E-03,-6.78E-04,1.20E-03,4.34E+00
208,-2.06E-04,-1.62E-03,-5.98E-04,1.27E+00
209,-1.77E-05,-1.60E-03,-6.90E-04,1.39E+00
210,-3.22E-05,-1.66E-03,-5.18E-04,1.61E+00
211,-1.54E-03,-4.45E-04,7.02E-04,2.98E+00
212,-3.85E-04,-1.57E-03,-6.51E-04,9.89E-01
213,-2.07E-04,-1.55E-03,-7.65E-04,1.08E+00
214,2.62E-04,4.20E-05,1.74E-03,2.94E+00
215,1.89E-04,2.00E-04,1.73E-03,2.79E+00
216,5.77E-05,9.21E-05,1.75E-03,2.24E+00
217,-1.53E-03,-8.26E-04,-1.34E-04,7.64E-01
218,-1.55E-03,-7.55E-04,-3.14E-04,5.66E-01
219,-1.45E-03,-9.25E-04,-2.81E-04,6.71E-01
220,4.64E-04,-1.65E-03,-3.13E-04,1.59E+00
221,3.98E-04,-1.69E-03,-1.32E-04,1.45E+00
222,3.67E-04,2.42E-04,1.70E-03,3.33E+00
223,-7.45E-04,-1.42E-03,-6.74E-04,7.70E-01
224,-6.00E-04,-1.41E-03,-8.33E-04,5.79E-01
225,-5.67E-04,-1.50E-03,-6.76E-04,8.36E-01
226,-5.67E-04,-8.44E-04,1.42E-03,4.16E+00
227,-6.34E-04,-6.75E-04,1.48E-03,3.15E+00
228,-7.45E-04,-7.81E-04,1.38E-03,4.45E+00
229,4.86E-04,1.01E-04,1.68E-03,3.60E+00
230,8.74E-05,-9.26E-05,1.75E-03,2.35E+00
231,-6.56E-05,-3.60E-05,1.75E-03,1.66E+00
232,1.17E-03,1.19E-03,-5.69E-04,7.51E-01
233,1.31E-03,1.10E-03,-4.44E-04,6.57E-01
234,1.29E-03,1.04E-03,-5.90E-04,6.64E-01
235,1.23E-03,-1.14E-03,-4.81E-04,7.21E-01
236,1.28E-03,-1.02E-03,-5.94E-04,6.86E-01
237,1.35E-03,-1.00E-03,-4.66E-04,6.32E-01
238,2.30E-04,-1.51E-04,1.73E-03,2.91E+00
239,-1.66E-03,-5.00E-04,2.73E-04,1.60E+00
240,1.21E-03,1.22E-03,-4.02E-04,7.16E-01
241,4.01E-04,-9.87E-05,1.70E-03,3.41E+00
242,1.30E-03,1.15E-03,-2.96E-04,6.50E-01
243,3.99E-04,-1.31E-03,1.08E-03,3.37E+00
244,4.60E-04,-1.17E-03,1.21E-03,3.68E+00
245,2.76E-04,-1.23E-03,1.21E-03,4.02E+00
246,-1.62E-03,-6.34E-04,-1.50E-04,6.86E-01
247,-4.01E-04,-1.49E-03,-8.17E-04,7.84E-01
248,1.31E-03,-1.11E-03,-3.15E-04,6.54E-01
249,-1.22E-03,-1.14E-03,-5.11E-04,6.76E-01
250,-1.16E-03,-1.10E-03,-7.04E-04,5.34E-01
251,-1.08E-03,-1.24E-03,-5.91E-04,6.88E-01
252,1.32E-03,1.28E-04,-1.15E-03,2.55E-01
253,5.37E-04,-1.57E-03,-5.17E-04,1.28E+00
254,-1.51E-03,1.44E-05,-8.87E-04,2.95E-01
255,-1.53E-03,1.72E-04,-8.49E-04,3.07E-01
256,-1.44E-03,1.10E-04,-9.94E-04,2.79E-01
257,-3.85E-04,-9.12E-04,1.44E-03,4.36E+00
258,-4.35E-04,-7.47E-04,1.52E-03,2.89E+00
259,-1.13E-03,1.06E-03,-8.46E-04,4.15E-01
260,1.32E-03,-1.06E-04,-1.15E-03,2.36E-01
261,-1.22E-05,-1.52E-03,-8.59E-04,1.03E+00
262,1.61E-03,-6.58E-04,1.85E-04,9.40E-01
263,1.54E-03,-7.39E-04,3.89E-04,1.18E+00
264,-1.70E-03,2.02E-04,-3.83E-04,5.09E-01
265,-1.71E-03,3.24E-04,-2.08E-04,6.73E-01
266,-1.67E-03,4.11E-04,-3.73E-04,4.99E-01
267,-1.68E-03,-2.33E-04,-4.22E-04,4.90E-01
268,-1.70E-03,-3.29E-04,-2.45E-04,6.52E-01
269,-1.73E-03,-1.32E-04,-2.34E-04,6.74E-01
270,-2.13E-04,-1.46E-03,-9.33E-04,7.53E-01
271,-1.74E-03,2.61E-04,-1.41E-05,1.01E+00
272,-1.69E-03,4.65E-04,-6.72E-05,8.58E-01
273,-6.08E-04,1.22E-03,-1.12E-03,2.94E-01
274,-8.41E-04,1.08E-03,-1.11E-03,2.63E-01
275,-2.78E-04,6.65E-04,1.61E-03,1.88E+00
276,-9.45E-04,1.17E-03,-9.24E-04,3.54E-01
277,1.14E-03,-1.02E-03,8.44E-04,2.24E+00
278,9.75E-04,-1.12E-03,9.20E-04,2.64E+00
279,1.06E-03,-1.19E-03,7.09E-04,1.86E+00
280,-2.02E-04,-1.33E-03,-1.11E-03,5.95E-01
281,2.39E-05,-1.30E-03,-1.16E-03,7.59E-01
282,-1.70E-03,-3.04E-04,3.13E-04,1.75E+00
283,-1.71E-03,-9.02E-05,3.56E-04,1.86E+00
284,-1.74E-03,-1.44E-04,1.34E-04,1.31E+00
285,-1.71E-03,3.98E-04,1.34E-04,1.27E+00
286,1.28E-03,3.63E-04,-1.15E-03,3.82E-01
287,-1.52E-03,-6.94E-04,-5.23E-04,4.38E-01
288,-1.61E-03,-5.87E-04,-3.63E-04,5.10E-01
289,-1.69E-03,-4.43E-04,-8.79E-05,8.09E-01
290,1.04E-03,1.37E-03,4.10E-04,1.02E+00
291,1.03E-03,1.43E-03,1.65E-04,7.38E-01
292,8.88E-04,1.49E-03,3.38E-04,8.34E-01
293,-1.28E-03,-4.16E-04,-1.12E-03,2.51E-01
294,-1.67E-03,5.01E-04,-2.31E-04,6.12E-01
295,-1.05E-03,9.79E-04,-1.02E-03,3.36E-01
296,4.47E-05,2.65E-04,1.74E-03,2.29E+00
297,-1.61E-04,1.65E-04,1.74E-03,1.30E+00
298,-1.74E-03,9.61E-05,-1.77E-04,7.46E-01
299,1.14E-03,1.31E-03,2.91E-04,8.53E-01
300,1.13E-03,-1.33E-03,3.68E-05,7.34E-01
301,1.15E-03,-1.29E-03,2.46E-04,8.76E-01
302,1.01E-03,-1.41E-03,1.77E-04,7.61E-01
303,-2.40E-04,4.93E-06,1.74E-03,9.35E-01
304,-2.17E-04,-1.48E-04,1.73E-03,1.12E+00
305,-1.64E-03,3.08E-04,-5.40E-04,4.01E-01
306,-9.80E-04,8.98E-04,-1.16E-03,2.89E-01
307,-1.15E-03,7.53E-04,-1.10E-03,2.96E-01
308,-7.40E-04,1.28E-03,-9.69E-04,3.13E-01
309,-1.40E-03,4.30E-04,-9.76E-04,3.16E-01
310,-1.26E-03,5.04E-04,-1.12E-03,2.62E-01
311,-1.34E-03,2.62E-04,-1.11E-03,2.36E-01
312,5.34E-04,7.21E-04,1.52E-03,3.88E+00
313,6.75E-04,7.52E-04,1.44E-03,3.89E+00
314,5.24E-04,8.50E-04,1.45E-03,3.90E+00
315,-1.60E-03,5.17E-04,-5.18E-04,4.16E-01
316,6.10E-04,-4.59E-05,1.64E-03,3.83E+00
317,-1.74E-03,3.11E-05,2.21E-04,1.51E+00
318,1.42E-03,1.00E-03,-3.00E-04,5.86E-01
319,5.52E-04,-6.62E-04,1.52E-03,3.88E+00
320,5.47E-04,-8.19E-04,1.44E-03,3.89E+00
321,6.74E-04,-6.85E-04,1.46E-03,3.94E+00
322,1.29E-03,1.19E-03,-1.74E-04,6.55E-01
323,1.39E-03,1.08E-03,-1.59E-04,6.15E-01
324,-9.69E-04,3.82E-05,1.46E-03,2.46E+00
325,-1.12E-03,1.80E-04,1.34E-03,3.04E+00
326,-1.12E-03,-3.66E-06,1.35E-03,3.03E+00
327,6.89E-04,-1.39E-03,-7.89E-04,1.04E+00
328,6.64E-04,-1.29E-03,-9.67E-04,1.00E+00
329,8.12E-04,-1.29E-03,-8.52E-04,9.55E-01
330,2.24E-04,3.52E-04,1.71E-03,2.97E+00
331,5.46E-04,-1.42E-03,-8.57E-04,1.07E+00
332,-5.45E-05,-2.20E-04,1.74E-03,1.83E+00
333,1.17E-03,1.24E-03,4.49E-04,1.17E+00
334,1.05E-03,1.26E-03,6.38E-04,1.63E+00
335,1.20E-03,1.07E-03,-7.29E-04,7.19E-01
336,3.13E-04,-3.09E-04,1.70E-03,3.22E+00
337,1.13E-04,-2.79E-04,1.73E-03,2.54E+00
338,1.09E-03,1.32E-03,-4.36E-04,8.08E-01
339,1.18E-03,1.29E-03,-2.55E-04,7.18E-01
340,1.42E-03,9.17E-04,-4.86E-04,5.69E-01
341,1.16E-03,-1.13E-03,-6.50E-04,7.69E-01
342,1.74E-03,-2.32E-04,-6.82E-05,8.19E-01
343,1.75E-03,-1.36E-05,-1.32E-04,7.61E-01
344,5.62E-04,2.89E-04,1.64E-03,3.75E+00
345,1.53E-03,-6.18E-04,-5.70E-04,4.63E-01
346,1.58E-03,-6.41E-04,-3.84E-04,5.18E-01
347,1.49E-03,-7.60E-04,-5.12E-04,5.31E-01
348,1.44E-03,-8.85E-04,-4.55E-04,5.81E-01
349,1.51E-03,-8.15E-04,-3.37E-04,5.63E-01
350,-1.00E-03,-1.81E-04,1.43E-03,2.60E+00
351,-8.32E-04,-9.14E-05,1.54E-03,1.94E+00
352,1.38E-03,-8.74E-04,-6.20E-04,6.01E-01
353,1.16E-03,-1.26E-03,-3.39E-04,7.61E-01
354,1.73E-03,2.52E-04,-1.13E-04,7.45E-01
355,-1.75E-03,-7.44E-05,-5.86E-05,9.30E-01
356,-1.56E-03,4.33E-04,-6.82E-04,3.56E-01
357,-1.75E-03,6.32E-05,4.87E-05,1.14E+00
358,1.02E-03,-5.77E-04,1.30E-03,3.48E+00
359,1.17E-03,-5.34E-04,1.18E-03,3.17E+00
360,1.13E-03,-4.14E-04,1.27E-03,3.41E+00
361,1.09E-03,-7.81E-04,-1.12E-03,6.97E-01
362,1.43E-03,-9.56E-04,-3.20E-04,5.93E-01
363,-1.63E-03,-1.41E-04,-6.40E-04,3.59E-01
364,-1.62E-03,-3.41E-04,-5.77E-04,3.89E-01
365,-1.71E-03,-2.55E-05,-4.11E-04,4.96E-01
366,1.46E-03,-6.88E-04,-6.81E-04,4.98E-01
367,5.20E-04,-5.27E-04,1.59E-03,3.76E+00
368,4.43E-04,-6.38E-04,1.57E-03,3.72E+00
369,8.22E-04,6.55E-04,1.41E-03,3.78E+00
370,8.14E-04,8.06E-04,1.34E-03,3.75E+00
371,-1.59E-03,4.00E-05,-7.31E-04,3.19E-01
372,7.98E-04,1.42E-03,-6.87E-04,9.79E-01
373,8.87E-04,1.29E-03,-8.22E-04,9.11E-01
374,7.23E-04,1.38E-03,-8.30E-04,9.85E-01
375,-7.60E-04,8.25E-05,1.58E-03,1.52E+00
376,-6.70E-04,-1.26E-04,1.62E-03,1.21E+00
377,1.18E-03,1.30E-03,1.28E-04,7.22E-01
378,1.11E-03,1.38E-03,-6.79E-05,7.16E-01
379,-1.51E-03,3.57E-04,-8.24E-04,3.21E-01
380,-1.46E-03,5.35E-04,-8.23E-04,3.51E-01
381,-5.07E-04,-1.50E-04,1.67E-03,6.71E-01
382,-5.60E-04,-3.26E-04,1.63E-03,1.16E+00
383,-3.68E-04,-2.45E-04,1.70E-03,8.15E-01
384,1.48E-03,7.45E-04,-6.02E-04,4.95E-01
385,1.53E-03,7.50E-04,-4.34E-04,4.81E-01
386,1.59E-03,6.08E-04,-4.54E-04,4.34E-01
387,1.24E-03,-1.18E-03,3.43E-04,1.05E+00
388,1.15E-03,-1.26E-03,3.89E-04,1.08E+00
389,1.29E-03,-1.17E-03,1.48E-04,7.95E-01
390,1.42E-03,-5.71E-04,-8.42E-04,4.54E-01
391,1.36E-03,-4.64E-04,-1.00E-03,4.15E-01
392,1.47E-03,-3.89E-04,-8.76E-04,3.39E-01
393,6.87E-04,1.53E-04,1.61E-03,3.86E+00
394,6.53E-04,6.01E-04,1.52E-03,3.88E+00
395,-1.66E-03,9.04E-05,-5.71E-04,3.81E-01
396,4.35E-04,6.02E-04,1.60E-03,3.68E+00
397,-1.57E-03,-2.96E-04,-7.24E-04,3.40E-01
398,-1.55E-03,-4.30E-04,-6.95E-04,3.56E-01
399,1.34E-03,1.14E-03,-2.77E-05,6.63E-01
400,6.67E-04,-5.38E-04,1.53E-03,3.89E+00
401,-1.45E-03,2.68E-04,-9.54E-04,3.09E-01
402,1.60E-03,-4.58E-04,-5.39E-04,4.06E-01
403,8.78E-04,-1.34E-03,-6.89E-04,9.47E-01
404,9.72E-04,1.34E-03,-6.03E-04,8.90E-01
405,1.05E-03,-1.29E-03,-5.37E-04,8.47E-01
406,1.23E-03,1.26E-03,-5.88E-05,6.82E-01
407,-1.59E-03,2.35E-04,-7.04E-04,3.38E-01
408,3.53E-04,-5.29E-04,1.63E-03,3.45E+00
409,1.24E-03,-9.52E-04,-7.85E-04,6.92E-01
410,-3.76E-04,-6.01E-05,1.71E-03,4.79E-01
411,-1.44E-03,-8.50E-05,-1.00E-03,2.70E-01
412,1.68E-03,-3.16E-04,-4.01E-04,4.45E-01
413,1.65E-03,-4.87E-04,-3.44E-04,5.11E-01
414,9.40E-04,-1.21E-03,-8.31E-04,8.86E-01
415,4.12E-04,4.15E-04,1.66E-03,3.54E+00
416,2.28E-04,5.16E-04,1.67E-03,3.14E+00
417,-3.75E-04,1.04E-04,1.71E-03,3.54E-01
418,1.05E-03,1.20E-03,-7.53E-04,8.17E-01
419,1.16E-03,-1.16E-03,5.95E-04,1.54E+00
420,1.09E-03,-1.26E-03,5.19E-04,1.32E+00
421,4.45E-04,-7.48E-04,1.52E-03,3.73E+00
422,9.95E-04,1.16E-03,-8.77E-04,8.42E-01
423,1.06E-03,-9.72E-04,9.91E-04,2.73E+00
424,1.09E-03,1.08E-03,-8.67E-04,7.77E-01
425,1.34E-03,9.04E-04,-7.04E-04,6.16E-01
426,1.50E-03,5.68E-04,-7.20E-04,4.24E-01
427,1.49E-03,3.83E-04,-8.47E-04,3.31E-01
428,1.40E-03,6.24E-04,-8.70E-04,4.86E-01
429,3.87E-05,4.39E-04,1.70E-03,2.43E+00
430,1.63E-03,-2.31E-04,-5.90E-04,3.07E-01
431,-1.53E-03,-1.65E-04,-8.38E-04,3.13E-01
432,1.59E-03,7.17E-05,-7.30E-04,1.93E-01
433,1.55E-03,-1.28E-04,-8.12E-04,2.11E-01
434,1.51E-03,1.32E-04,-8.79E-04,1.94E-01
435,1.41E-03,7.32E-04,-7.56E-04,5.24E-01
436,1.31E-03,8.03E-04,-8.65E-04,5.93E-01
437,8.61E-04,-1.15E-03,-9.86E-04,9.21E-01
438,1.21E-03,-1.06E-03,6.83E-04,1.75E+00
439,5.15E-04,-1.23E-03,-1.12E-03,9.75E-01
440,1.40E-03,-1.03E-03,-1.54E-04,6.19E-01
441,1.26E-03,-1.21E-03,-9.99E-05,6.85E-01
