Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-7.71E-05,6.35E-05,2.06E-05,3.43E-01
1,2.27E-03,3.12E-05,1.04E-03,5.86E-02
2,-9.05E-04,3.53E-03,1.47E-03,1.17E-01
3,-1.16E-03,3.77E-03,6.74E-04,1.03E-01
4,-2.06E-03,3.55E-03,1.39E-03,1.62E-01
5,-1.36E-03,3.08E-03,1.68E-03,1.55E-01
6,-1.84E-03,3.66E-03,6.05E-04,9.92E-02
7,-1.71E-03,3.83E-03,1.91E-03,1.69E-01
8,-8.53E-04,4.00E-03,1.34E-03,8.90E-02
9,-9.47E-04,3.32E-03,6.89E-04,1.43E-01
10,-1.16E-03,4.27E-03,8.57E-04,8.09E-02
11,-1.29E-03,3.93E-03,2.02E-03,1.28E-01
12,-1.91E-03,4.26E-03,1.03E-03,1.54E-01
13,-7.91E-04,2.70E-03,1.53E-03,1.56E-01
14,-2.07E-03,3.17E-03,7.81E-04,1.25E-01
15,-2.01E-03,4.46E-03,1.81E-03,1.90E-01
16,-1.89E-03,2.67E-03,1.44E-03,1.32E-01
17,-8.81E-04,4.52E-03,1.52E-03,1.06E-01
18,-8.15E-04,3.06E-03,3.59E-04,1.18E-01
19,-4.41E-04,3.09E-03,6.57E-05,5.25E-02
20,-3.46E-04,3.04E-03,8.58E-04,8.17E-02
21,-1.34E-03,3.20E-03,3.54E-04,1.40E-01
22,-4.34E-04,2.36E-03,1.92E-03,1.44E-01
23,-1.49E-04,2.82E-03,1.32E-03,1.13E-01
24,-1.98E-04,3.09E-03,5.47E-04,4.55E-02
25,-1.59E-03,4.36E-03,2.22E-03,1.55E-01
26,-9.23E-04,2.91E-03,-4.60E-04,5.83E-02
27,-4.78E-05,2.57E-03,1.64E-03,1.37E-01
28,-9.60E-05,3.04E-03,2.81E-05,3.56E-02
29,-1.45E-03,1.80E-03,2.01E-03,1.55E-01
30,-1.97E-03,2.43E-03,1.33E-03,1.16E-01
31,-9.74E-04,2.41E-03,1.83E-03,1.40E-01
32,2.47E-05,3.03E-03,6.97E-04,5.18E-02
33,-1.20E-03,5.09E-03,1.30E-03,1.06E-01
34,-1.78E-03,2.85E-03,2.44E-04,9.66E-02
35,-2.10E-03,2.17E-03,-4.61E-04,2.94E-02
36,-6.46E-04,2.28E-03,2.02E-03,1.44E-01
37,-2.38E-03,1.92E-03,-1.58E-04,5.65E-02
38,-1.11E-03,4.79E-03,2.21E-03,1.51E-01
39,-2.08E-03,2.42E-03,1.16E-03,1.18E-01
40,-2.47E-03,1.38E-03,1.06E-03,1.35E-01
41,-2.14E-03,2.52E-03,6.51E-04,8.56E-02
42,-1.49E-03,2.58E-03,-6.74E-04,4.28E-02
43,-2.02E-03,2.05E-03,1.44E-03,1.12E-01
44,-2.19E-03,2.27E-03,-1.26E-04,3.30E-02
45,-2.52E-03,1.60E-03,5.78E-04,1.12E-01
46,-2.45E-03,1.94E-03,2.48E-04,7.55E-02
47,-2.59E-03,1.62E-03,5.87E-05,7.87E-02
48,-1.97E-03,5.36E-03,1.60E-03,1.36E-01
49,-1.97E-03,4.94E-03,2.21E-03,1.72E-01
50,-2.00E-03,2.41E-03,-2.72E-04,3.03E-02
51,-2.26E-03,2.24E-03,1.17E-04,4.27E-02
52,-2.16E-03,1.51E-03,1.63E-03,1.44E-01
53,1.60E-03,1.41E-03,2.17E-03,1.76E-01
54,1.42E-03,7.69E-04,2.61E-03,2.03E-01
55,2.80E-03,1.17E-03,-4.76E-04,1.88E-02
56,-1.59E-03,1.62E-04,-2.58E-03,1.95E-02
57,-1.35E-03,5.12E-03,2.61E-03,1.61E-01
58,1.89E-03,1.74E-03,1.70E-03,1.35E-01
59,2.64E-03,1.55E-03,-2.72E-04,1.37E-02
60,2.56E-03,1.73E-03,-1.08E-04,1.38E-02
61,2.36E-03,1.95E-03,3.48E-04,2.68E-02
62,-1.31E-03,7.23E-04,-2.66E-03,2.16E-02
63,1.86E-03,1.05E-03,2.33E-03,1.67E-01
64,-2.03E-03,5.75E-03,2.00E-03,1.32E-01
65,2.45E-03,1.88E-03,1.24E-04,1.83E-02
66,5.83E-05,-2.60E-03,1.57E-03,1.34E-01
67,-9.25E-04,5.65E-03,1.84E-03,8.09E-02
68,-2.25E-03,-1.99E-03,-3.43E-04,3.43E-02
69,-1.08E-03,1.06E-03,-2.67E-03,2.02E-02
70,2.28E-03,1.98E-03,7.99E-04,4.26E-02
71,-1.85E-03,5.52E-03,2.67E-03,2.08E-01
72,-1.60E-03,-2.54E-03,-5.95E-04,4.74E-02
73,2.63E-03,1.72E-03,4.35E-04,1.73E-02
74,2.85E-03,1.37E-03,-9.98E-05,1.45E-02
75,1.42E-03,-1.15E-03,2.45E-03,1.90E-01
76,2.28E-03,-1.92E-03,5.89E-04,3.02E-02
77,-2.59E-03,-1.62E-03,2.54E-04,7.91E-02
78,-1.52E-03,-1.66E-03,2.04E-03,1.55E-01
79,-1.02E-04,-2.46E-03,1.80E-03,1.48E-01
80,1.48E-03,1.13E-04,-2.68E-03,2.13E-02
81,2.95E-03,-9.41E-06,-7.60E-04,3.44E-02
82,-2.52E-03,-1.68E-03,-2.16E-04,5.40E-02
83,2.71E-03,1.63E-03,2.46E-04,1.51E-02
84,1.63E-03,-1.52E-03,2.11E-03,1.65E-01
85,2.36E-03,-1.92E-03,3.77E-04,1.94E-02
86,-1.12E-03,2.01E-04,-2.94E-03,1.53E-02
87,1.51E-03,-1.25E-04,-2.65E-03,2.22E-02
88,-1.24E-03,-3.48E-04,-2.82E-03,1.99E-02
89,-3.03E-04,-3.04E-03,-5.57E-05,4.52E-02
90,-2.48E-03,-1.70E-03,7.56E-04,9.78E-02
91,-2.06E-03,-2.33E-03,-2.03E-04,3.18E-02
92,-1.05E-03,5.63E-03,2.81E-03,1.45E-01
93,-2.43E-03,-1.92E-03,1.16E-04,5.70E-02
94,-3.51E-04,-2.65E-03,1.63E-03,1.21E-01
95,1.17E-04,-2.91E-03,7.78E-04,8.24E-02
96,1.84E-03,-9.89E-04,2.35E-03,1.72E-01
97,2.89E-03,-8.66E-04,-5.25E-04,2.54E-02
98,1.33E-03,7.33E-04,-2.64E-03,2.44E-02
99,2.62E-03,-1.59E-03,-9.71E-05,1.52E-02
100,1.29E-03,-4.80E-04,-2.74E-03,2.48E-02
101,4.12E-04,-1.29E-03,-2.75E-03,1.95E-02
102,-8.19E-04,-2.07E-03,2.09E-03,1.48E-01
103,-1.71E-04,-3.04E-03,4.92E-04,5.38E-02
104,-4.36E-04,-3.00E-03,-3.15E-04,4.61E-02
105,-2.21E-03,-1.47E-03,1.54E-03,1.38E-01
106,-2.63E-03,-1.44E-03,7.08E-04,1.02E-01
107,-2.75E-04,1.36E-03,-2.75E-03,9.18E-03
108,-7.48E-04,7.26E-04,-2.97E-03,1.64E-02
109,1.67E-03,-1.23E-03,2.34E-03,1.68E-01
110,2.42E-03,-1.86E-03,1.85E-04,1.66E-02
111,-9.67E-04,-2.26E-03,1.96E-03,1.40E-01
112,8.54E-06,-3.05E-03,2.10E-04,3.44E-02
113,-1.55E-03,-2.96E-03,2.27E-04,1.16E-01
114,-1.72E-03,-2.49E-03,1.50E-03,1.52E-01
115,-1.77E-03,-1.55E-03,1.92E-03,1.54E-01
116,-5.87E-04,4.06E-04,-3.30E-03,1.73E-01
117,1.09E-04,1.49E-03,-2.70E-03,1.05E-02
118,-1.05E-03,-7.28E-04,-2.85E-03,1.96E-02
119,-1.29E-03,6.27E-03,2.03E-03,9.13E-02
120,1.99E-03,-1.77E-03,1.52E-03,1.02E-01
121,2.63E-03,-1.67E-03,4.21E-04,1.37E-02
122,1.17E-03,-9.14E-04,-2.69E-03,2.38E-02
123,-1.08E-03,-2.94E-03,1.48E-03,2.03E-01
124,-1.20E-03,-2.68E-03,-6.70E-04,5.34E-02
125,2.14E-05,-1.41E-03,-2.73E-03,1.29E-02
126,-6.60E-04,-2.59E-03,1.70E-03,1.30E-01
127,-6.98E-04,-2.39E-03,1.91E-03,1.37E-01
128,-4.30E-04,-2.40E-03,1.90E-03,1.39E-01
129,-8.23E-04,-2.97E-03,-3.03E-04,5.88E-02
130,-2.05E-03,-2.36E-03,1.13E-03,1.11E-01
131,-2.05E-03,-2.58E-03,3.85E-04,6.82E-02
132,-7.36E-04,-1.21E-03,-2.72E-03,1.33E-02
133,-6.47E-04,7.75E-05,-3.40E-03,2.63E-01
134,4.15E-04,1.41E-03,-2.71E-03,1.65E-02
135,-2.07E-03,6.29E-03,2.53E-03,1.04E-01
136,-1.38E-03,5.81E-03,3.24E-03,1.65E-01
137,9.70E-04,-6.70E-04,-2.93E-03,2.01E-02
138,3.34E-04,-5.88E-04,-3.36E-03,2.05E-01
139,-3.81E-04,-1.34E-03,-2.77E-03,9.43E-03
140,-1.24E-03,-2.77E-03,1.58E-03,1.91E-01
141,9.51E-04,1.11E-03,-2.68E-03,2.35E-02
142,-1.04E-03,-3.25E-03,5.45E-04,1.37E-01
143,3.03E-04,1.15E-03,-2.90E-03,1.38E-02
144,-1.86E-03,-2.94E-03,1.53E-03,1.47E-01
145,1.07E-03,6.14E-04,-2.90E-03,2.08E-02
146,-2.08E-03,-3.11E-03,7.73E-04,1.19E-01
147,3.40E-04,6.12E-04,-3.52E-03,1.95E-01
148,-2.05E-03,6.58E-03,3.13E-03,1.45E-01
149,6.90E-04,1.00E-03,-2.91E-03,1.85E-02
150,3.40E-03,9.93E-04,1.23E-03,8.39E-03
151,-2.05E-03,6.32E-03,3.50E-03,1.52E-01
152,-9.17E-04,6.53E-03,3.07E-03,1.21E-01
153,5.98E-04,2.83E-04,-3.59E-03,2.32E-01
154,-1.67E-03,-3.47E-03,1.76E-03,1.80E-01
155,-1.37E-03,-3.69E-03,5.63E-04,1.06E-01
156,1.64E-04,-6.00E-04,-3.82E-03,2.59E-01
157,-8.50E-04,-3.51E-03,1.30E-03,1.15E-01
158,3.83E-03,9.42E-05,7.33E-04,4.50E-03
159,-1.09E-03,6.20E-03,3.82E-03,1.68E-01
160,-1.98E-03,-3.73E-03,8.21E-04,1.28E-01
161,-4.59E-04,4.23E-04,-3.89E-03,2.48E-01
162,3.25E-03,4.35E-04,2.18E-03,2.21E-03
163,6.75E-04,9.19E-05,-4.00E-03,1.95E-01
164,-2.13E-03,6.59E-03,4.02E-03,1.28E-01
165,-1.31E-03,7.15E-03,3.89E-03,1.44E-01
166,-1.67E-03,-3.85E-03,1.91E-03,1.84E-01
167,-1.03E-03,-4.07E-03,9.13E-04,9.64E-02
168,5.18E-04,3.44E-04,-4.14E-03,2.68E-01
169,-4.43E-04,-4.11E-04,-4.23E-03,2.69E-01
170,3.43E-03,-4.23E-04,2.07E-03,2.54E-03
171,-1.94E-03,-4.27E-03,9.77E-04,1.21E-01
172,-1.76E-03,6.04E-03,4.50E-03,9.38E-02
173,-1.27E-03,-3.93E-03,2.01E-03,1.18E-01
174,3.98E-04,-5.08E-04,-4.42E-03,2.17E-01
175,-1.79E-03,7.05E-03,4.40E-03,1.85E-01
176,-9.24E-04,6.40E-03,4.56E-03,1.19E-01
177,5.43E-04,-4.09E-05,-4.49E-03,3.34E-01
178,-1.28E-03,-4.42E-03,9.31E-04,1.18E-01
179,-2.05E-03,-4.28E-03,1.69E-03,1.60E-01
180,-5.38E-04,1.79E-04,-4.76E-03,3.03E-01
181,-9.04E-04,-4.50E-03,1.57E-03,1.26E-01
182,3.76E-03,6.02E-04,1.63E-03,2.85E-03
183,-1.89E-03,6.10E-03,4.95E-03,1.05E-01
184,-1.49E-03,-4.37E-03,2.17E-03,1.86E-01
185,-4.19E-04,-4.79E-04,-4.85E-03,2.30E-01
186,-1.78E-03,7.04E-03,5.18E-03,1.71E-01
187,-1.14E-03,6.07E-03,5.17E-03,1.23E-01
188,-1.93E-03,-4.86E-03,1.39E-03,1.63E-01
189,5.67E-04,1.23E-04,-5.07E-03,3.03E-01
190,-2.03E-03,-4.97E-03,2.04E-03,1.78E-01
191,-3.48E-04,4.65E-04,-5.32E-03,2.68E-01
192,-1.59E-03,5.89E-03,5.58E-03,1.18E-01
193,-9.07E-04,-4.83E-03,1.95E-03,1.23E-01
194,-9.55E-04,6.22E-03,5.71E-03,1.36E-01
195,-1.18E-03,6.84E-03,5.81E-03,2.00E-01
196,-3.72E-04,-4.31E-04,-5.57E-03,2.68E-01
197,-1.54E-03,-5.00E-03,2.52E-03,1.75E-01
198,-1.02E-03,-5.38E-03,1.58E-03,9.61E-02
199,2.31E-04,-5.22E-04,-5.74E-03,2.90E-01
200,-2.03E-03,6.17E-03,6.08E-03,1.44E-01
201,-1.76E-03,-5.61E-03,1.59E-03,1.24E-01
202,5.62E-04,2.94E-04,-5.69E-03,2.48E-01
203,-1.35E-03,5.72E-03,6.22E-03,1.08E-01
204,-9.70E-04,6.53E-03,6.20E-03,1.75E-01
205,-8.92E-04,-5.38E-03,2.21E-03,1.15E-01
206,-1.02E-03,5.91E-03,6.30E-03,1.13E-01
207,-2.01E-03,-5.65E-03,2.52E-03,1.83E-01
208,-1.26E-03,6.81E-03,6.48E-03,1.56E-01
209,-3.48E-04,-3.56E-04,-5.99E-03,3.56E-01
210,-3.56E-04,4.08E-04,-6.09E-03,3.17E-01
211,-1.28E-03,-6.09E-03,1.86E-03,9.42E-02
212,-1.92E-03,5.79E-03,6.62E-03,1.09E-01
213,-1.96E-03,6.56E-03,6.61E-03,1.67E-01
214,4.51E-04,-3.56E-04,-6.32E-03,2.64E-01
215,-1.04E-03,-5.61E-03,2.68E-03,1.56E-01
216,-1.70E-03,-5.66E-03,3.12E-03,1.58E-01
217,5.48E-04,3.09E-04,-6.33E-03,2.23E-01
218,-1.04E-03,5.81E-03,6.73E-03,1.19E-01
219,-1.57E-03,5.60E-03,6.79E-03,1.14E-01
220,-9.24E-04,-6.11E-03,2.40E-03,1.15E-01
221,-4.07E-04,-3.92E-04,-6.44E-03,3.06E-01
222,-1.02E-03,6.51E-03,6.88E-03,1.73E-01
223,2.39E-04,5.67E-04,-6.45E-03,2.51E-01
224,-1.59E-03,-6.57E-03,2.47E-03,1.45E-01
225,-2.08E-03,-6.23E-03,3.31E-03,1.33E-01
226,-9.59E-04,-6.22E-03,3.04E-03,1.55E-01
227,-1.94E-03,6.50E-03,7.35E-03,1.28E-01
228,-1.47E-03,5.48E-03,7.25E-03,1.12E-01
229,-1.06E-03,5.65E-03,7.13E-03,1.01E-01
230,5.94E-04,4.60E-05,-6.82E-03,2.83E-01
231,-1.02E-04,-5.29E-04,-6.99E-03,3.05E-01
232,-4.12E-04,4.42E-04,-6.92E-03,2.56E-01
233,-1.52E-03,-6.96E-03,3.01E-03,1.34E-01
234,-1.22E-03,-6.06E-03,3.76E-03,1.47E-01
235,-2.14E-03,5.98E-03,7.74E-03,1.15E-01
236,-1.02E-03,6.13E-03,7.59E-03,1.74E-01
237,-1.03E-03,-6.86E-03,3.57E-03,1.45E-01
238,2.27E-04,5.71E-04,-7.18E-03,2.52E-01
239,-2.13E-03,-6.56E-03,3.97E-03,1.28E-01
240,-9.66E-04,-6.82E-03,4.02E-03,1.43E-01
241,-3.98E-04,-3.18E-04,-7.61E-03,3.21E-01
242,-1.77E-03,5.41E-03,7.96E-03,1.32E-01
243,-1.09E-03,5.48E-03,7.89E-03,1.20E-01
244,5.86E-04,-1.14E-04,-7.49E-03,2.66E-01
245,-1.15E-03,6.34E-03,8.23E-03,1.46E-01
246,-3.23E-05,5.72E-04,-7.76E-03,2.62E-01
247,3.86E-04,-4.05E-04,-8.02E-03,2.84E-01
248,-1.22E-03,-6.06E-03,4.41E-03,1.11E-01
249,-1.51E-03,5.24E-03,8.48E-03,1.45E-01
250,-2.14E-03,-6.54E-03,4.52E-03,1.26E-01
251,-1.29E-03,-7.08E-03,4.59E-03,1.87E-01
252,-5.99E-04,4.45E-05,-8.15E-03,2.68E-01
253,-1.90E-03,6.24E-03,8.64E-03,1.33E-01
254,-1.34E-03,6.28E-03,8.91E-03,1.39E-01
255,-4.07E-04,-3.40E-04,-8.45E-03,3.22E-01
256,-1.89E-03,-7.07E-03,4.93E-03,1.38E-01
257,-1.26E-03,5.18E-03,9.15E-03,1.45E-01
258,-1.60E-03,-5.95E-03,4.93E-03,8.93E-02
259,-9.44E-04,-6.32E-03,5.03E-03,1.21E-01
260,6.10E-04,2.94E-05,-8.54E-03,2.44E-01
261,-2.09E-03,-6.69E-03,5.22E-03,1.42E-01
262,-1.07E-03,5.94E-03,9.40E-03,1.52E-01
263,-1.29E-03,-7.04E-03,5.32E-03,1.76E-01
264,1.63E-04,-5.39E-04,-8.85E-03,3.06E-01
265,-2.12E-03,5.62E-03,9.50E-03,1.14E-01
266,-1.92E-03,-6.08E-03,5.40E-03,1.15E-01
267,-9.43E-04,-6.51E-03,5.54E-03,1.61E-01
268,-6.05E-04,-1.20E-05,-9.08E-03,2.45E-01
269,1.42E-04,5.02E-04,-8.91E-03,3.40E-01
270,-1.13E-03,5.15E-03,9.68E-03,1.49E-01
271,5.76E-04,-1.55E-04,-9.12E-03,2.69E-01
272,-1.71E-03,6.00E-03,9.84E-03,1.62E-01
273,-1.52E-03,-7.00E-03,5.85E-03,1.54E-01
274,-1.60E-04,-5.14E-04,-9.45E-03,3.08E-01
275,4.92E-04,-3.47E-04,-9.27E-03,2.85E-01
276,-1.41E-03,-5.80E-03,5.65E-03,8.95E-02
277,-1.84E-03,5.18E-03,1.01E-02,1.83E-01
278,-9.90E-04,5.66E-03,1.01E-02,1.54E-01
279,-4.41E-04,4.24E-04,-9.52E-03,2.45E-01
280,-1.10E-03,5.04E-03,1.01E-02,1.41E-01
281,-1.03E-03,-6.09E-03,6.09E-03,1.54E-01
282,5.19E-04,2.05E-05,-9.84E-03,3.41E-01
283,-1.86E-03,5.82E-03,1.04E-02,1.51E-01
284,-2.05E-03,-6.52E-03,6.24E-03,1.47E-01
285,-1.27E-03,-6.79E-03,6.31E-03,2.01E-01
286,-9.50E-04,5.27E-03,1.05E-02,1.38E-01
287,-4.32E-04,-3.93E-04,-1.00E-02,2.43E-01
288,-1.78E-03,-5.76E-03,6.42E-03,1.28E-01
