Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,8.10E-04,0.00E+00,-1.45E-02,1.26E-01
1,9.50E-04,0.00E+00,-1.44E-02,1.31E-01
2,6.46E-04,-3.64E-12,-1.45E-02,1.35E-01
3,8.09E-04,7.28E-12,-1.43E-02,1.44E-01
4,7.97E-04,7.28E-12,-1.31E-02,1.54E-01
5,9.25E-04,0.00E+00,-1.33E-02,1.28E-01
6,6.40E-04,3.64E-12,-1.34E-02,1.64E-01
7,9.97E-04,2.27E-12,-1.49E-02,1.27E-01
8,9.94E-04,2.39E-12,-1.49E-02,1.28E-01
9,2.77E-04,-7.28E-12,-1.44E-02,1.35E-01
10,4.31E-04,7.28E-12,-1.42E-02,1.43E-01
11,2.16E-04,0.00E+00,-1.42E-02,1.42E-01
12,-3.31E-04,0.00E+00,-1.40E-02,1.49E-01
13,-8.21E-05,0.00E+00,-1.42E-02,1.42E-01
14,-1.68E-04,4.55E-13,-1.37E-02,1.56E-01
15,-1.45E-04,3.64E-12,-1.37E-02,1.56E-01
16,-3.26E-05,0.00E+00,-1.49E-02,1.28E-01
17,-3.32E-04,0.00E+00,-1.49E-02,1.28E-01
18,-2.59E-04,-3.64E-12,-1.47E-02,1.29E-01
19,5.86E-04,0.00E+00,-1.43E-02,1.43E-01
20,-1.70E-04,0.00E+00,-1.46E-02,1.30E-01
21,-9.43E-05,-7.28E-12,-1.46E-02,1.31E-01
22,7.43E-05,-3.64E-12,-1.48E-02,1.28E-01
23,5.21E-05,-3.64E-12,-1.49E-02,1.28E-01
24,1.07E-03,0.00E+00,-1.45E-02,1.14E-01
25,-2.14E-04,7.28E-12,-1.42E-02,1.40E-01
26,7.59E-04,-7.28E-12,-1.39E-02,1.53E-01
27,5.60E-04,0.00E+00,-1.38E-02,1.60E-01
28,7.20E-04,-7.28E-12,-1.40E-02,1.52E-01
29,5.85E-04,-1.46E-11,-1.34E-02,1.68E-01
30,5.93E-04,0.00E+00,-1.33E-02,1.68E-01
31,9.71E-04,0.00E+00,-1.35E-02,1.22E-01
32,5.15E-04,0.00E+00,-1.38E-02,1.59E-01
33,3.83E-04,0.00E+00,-1.41E-02,1.47E-01
34,5.31E-04,0.00E+00,-1.42E-02,1.47E-01
35,2.94E-04,-1.82E-12,-1.29E-02,1.80E-01
36,8.39E-05,3.64E-12,-1.32E-02,1.71E-01
37,-1.62E-05,0.00E+00,-1.29E-02,1.80E-01
38,4.14E-04,3.64E-12,-1.49E-02,1.28E-01
39,5.28E-04,1.82E-12,-1.49E-02,1.28E-01
40,5.42E-04,3.64E-12,-1.47E-02,1.32E-01
41,6.23E-04,0.00E+00,-1.47E-02,1.30E-01
42,-2.20E-04,0.00E+00,-1.46E-02,1.31E-01
43,4.61E-04,0.00E+00,-1.46E-02,1.33E-01
44,1.74E-04,-7.28E-12,-1.46E-02,1.31E-01
45,5.19E-04,0.00E+00,-1.45E-02,1.35E-01
46,3.36E-05,-7.28E-12,-1.44E-02,1.35E-01
47,3.61E-04,-3.64E-12,-1.48E-02,1.28E-01
48,5.86E-04,7.28E-12,-1.46E-02,1.33E-01
49,6.55E-04,-3.64E-12,-1.49E-02,1.28E-01
50,1.04E-04,-3.64E-12,-1.49E-02,1.28E-01
51,1.29E-04,0.00E+00,-1.33E-02,1.69E-01
52,6.57E-07,0.00E+00,-1.33E-02,1.70E-01
53,6.13E-04,1.09E-11,-1.34E-02,1.66E-01
54,9.86E-04,0.00E+00,-1.49E-02,1.28E-01
55,5.39E-04,0.00E+00,-1.37E-02,1.60E-01
56,5.21E-04,0.00E+00,-1.38E-02,1.60E-01
57,7.27E-04,0.00E+00,-1.30E-02,1.62E-01
58,9.48E-04,0.00E+00,-1.37E-02,1.23E-01
59,9.01E-04,3.64E-12,-1.38E-02,1.31E-01
60,-1.50E-04,0.00E+00,-1.37E-02,1.57E-01
61,-1.42E-04,3.64E-12,-1.37E-02,1.56E-01
62,1.72E-04,0.00E+00,-1.38E-02,1.58E-01
63,5.03E-04,0.00E+00,-1.37E-02,1.61E-01
64,3.25E-04,0.00E+00,-1.29E-02,1.80E-01
65,3.55E-04,9.09E-12,-1.29E-02,1.79E-01
66,3.27E-04,0.00E+00,-1.29E-02,1.80E-01
67,6.99E-05,-1.46E-11,-1.40E-02,1.50E-01
68,5.38E-04,1.09E-11,-1.34E-02,1.68E-01
69,5.48E-04,-3.64E-12,-1.34E-02,1.69E-01
70,-1.77E-04,3.64E-12,-1.44E-02,1.34E-01
71,1.25E-04,0.00E+00,-1.34E-02,1.68E-01
72,7.51E-04,0.00E+00,-1.42E-02,1.47E-01
73,-3.01E-04,-7.28E-12,-1.33E-02,1.72E-01
74,-1.81E-04,1.46E-11,-1.30E-02,1.77E-01
75,8.43E-04,7.28E-12,-1.40E-02,1.43E-01
76,8.71E-04,7.28E-12,-1.29E-02,1.32E-01
77,-3.37E-04,0.00E+00,-1.30E-02,1.77E-01
78,-3.37E-04,0.00E+00,-1.27E-02,1.82E-01
79,-1.93E-04,7.28E-12,-1.28E-02,1.82E-01
80,6.04E-05,0.00E+00,-1.34E-02,1.68E-01
81,-2.75E-04,0.00E+00,-1.34E-02,1.68E-01
82,8.71E-04,-7.28E-12,-1.42E-02,1.38E-01
83,9.95E-04,1.14E-13,-1.49E-02,1.28E-01
84,-6.03E-04,0.00E+00,-1.45E-02,1.38E-01
85,-5.10E-04,0.00E+00,-1.43E-02,1.40E-01
86,-7.87E-04,-3.64E-12,-1.44E-02,1.44E-01
87,-5.67E-04,-7.28E-12,-1.37E-02,1.59E-01
88,-6.45E-04,0.00E+00,-1.39E-02,1.55E-01
89,-5.01E-04,0.00E+00,-1.39E-02,1.57E-01
90,-5.99E-04,0.00E+00,-1.43E-02,1.41E-01
91,-5.19E-04,3.64E-12,-1.41E-02,1.47E-01
92,-1.10E-03,1.02E-11,-1.45E-02,1.12E-01
93,-1.10E-03,0.00E+00,-1.45E-02,1.12E-01
94,-1.10E-03,-4.32E-12,-1.45E-02,1.12E-01
95,-7.11E-04,7.28E-12,-1.29E-02,1.64E-01
96,-6.74E-04,0.00E+00,-1.29E-02,1.65E-01
97,-5.74E-04,0.00E+00,-1.32E-02,1.69E-01
98,-5.16E-04,0.00E+00,-1.32E-02,1.71E-01
99,-4.33E-04,0.00E+00,-1.37E-02,1.62E-01
100,-7.28E-04,1.82E-12,-1.29E-02,1.62E-01
101,-6.35E-04,0.00E+00,-1.32E-02,1.64E-01
102,-7.47E-04,0.00E+00,-1.46E-02,1.35E-01
103,-8.45E-04,1.09E-11,-1.44E-02,1.44E-01
104,-8.18E-04,7.28E-12,-1.40E-02,1.50E-01
105,-5.89E-04,0.00E+00,-1.49E-02,1.28E-01
106,-6.59E-04,-1.46E-11,-1.49E-02,1.28E-01
107,-6.26E-04,0.00E+00,-1.47E-02,1.31E-01
108,-8.69E-04,0.00E+00,-1.32E-02,1.38E-01
109,-8.72E-04,3.64E-12,-1.33E-02,1.40E-01
110,-1.08E-03,-7.28E-12,-1.29E-02,8.24E-02
111,-8.81E-04,7.28E-12,-1.31E-02,1.30E-01
112,-7.94E-04,0.00E+00,-1.29E-02,1.46E-01
113,-8.42E-04,0.00E+00,-1.43E-02,1.45E-01
114,-8.72E-04,9.09E-12,-1.43E-02,1.42E-01
115,-8.49E-04,-3.64E-12,-1.43E-02,1.46E-01
116,-9.72E-04,0.00E+00,-1.41E-02,1.21E-01
117,-1.09E-03,0.00E+00,-1.39E-02,9.43E-02
118,-1.06E-03,1.46E-11,-1.39E-02,1.00E-01
119,-1.02E-03,0.00E+00,-1.38E-02,1.13E-01
120,-9.92E-04,7.28E-12,-1.49E-02,1.28E-01
121,-7.07E-04,0.00E+00,-1.49E-02,1.28E-01
122,-8.37E-04,0.00E+00,-1.47E-02,1.32E-01
123,-6.77E-04,-1.46E-11,-1.48E-02,1.28E-01
124,-1.09E-03,7.28E-12,-1.42E-02,1.01E-01
125,-1.10E-03,0.00E+00,-1.39E-02,9.32E-02
126,-7.08E-04,0.00E+00,-1.35E-02,1.61E-01
127,-5.88E-04,0.00E+00,-1.33E-02,1.69E-01
128,-5.51E-04,-1.82E-12,-1.34E-02,1.67E-01
129,-3.79E-04,3.64E-12,-1.45E-02,1.35E-01
130,-9.66E-04,0.00E+00,-1.32E-02,1.15E-01
131,-1.08E-03,3.64E-12,-1.30E-02,8.73E-02
132,-1.08E-03,0.00E+00,-1.32E-02,8.81E-02
133,-1.00E-03,-3.64E-12,-1.35E-02,1.15E-01
134,-8.74E-04,-7.28E-12,-1.36E-02,1.39E-01
135,-1.05E-03,0.00E+00,-1.34E-02,1.04E-01
136,-8.66E-04,0.00E+00,-1.44E-02,1.44E-01
137,-7.17E-04,7.28E-12,-1.28E-02,1.63E-01
138,-7.95E-04,7.28E-12,-1.31E-02,1.50E-01
139,-8.43E-04,0.00E+00,-1.38E-02,1.50E-01
140,-8.17E-04,1.09E-11,-1.37E-02,1.53E-01
141,-5.32E-04,0.00E+00,-1.33E-02,1.70E-01
142,-6.69E-04,1.82E-12,-1.28E-02,1.66E-01
143,-1.07E-03,0.00E+00,-1.33E-02,9.49E-02
144,-8.90E-04,3.64E-12,-1.37E-02,1.41E-01
145,7.51E-04,0.00E+00,-1.26E-02,1.58E-01
146,5.15E-04,0.00E+00,-1.25E-02,1.77E-01
147,7.52E-04,0.00E+00,-1.26E-02,1.58E-01
148,7.42E-04,-7.28E-12,-1.16E-02,1.62E-01
