Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
87,1.11E-03,0.00E+00,-1.17E-02,1.20E-01, null
88,1.05E-03,0.00E+00,-1.30E-02,2.19E-01, null
89,7.31E-04,2.27E-12,-1.28E-02,3.61E-01, null
90,1.05E-03,-7.28E-12,-1.26E-02,2.05E-01, null
91,1.05E-03,0.00E+00,-1.25E-02,2.05E-01, null
92,1.25E-03,0.00E+00,-1.26E-02,4.25E-02, null
93,7.80E-04,1.09E-11,-1.16E-02,3.58E-01, null
94,7.89E-04,-3.64E-12,-1.16E-02,3.58E-01, null
95,7.37E-04,1.09E-11,-1.16E-02,3.64E-01, null
96,1.03E-03,0.00E+00,-1.20E-02,2.21E-01, null
97,7.99E-04,0.00E+00,-1.19E-02,3.30E-01, null
98,9.24E-04,7.28E-12,-1.21E-02,2.90E-01, null
99,7.30E-04,0.00E+00,-1.20E-02,3.76E-01, null
100,1.30E-03,3.64E-12,-1.27E-02,0.00E+00,5.37E+00
101,1.30E-03,0.00E+00,-1.26E-02,0.00E+00,5.32E+00
102,1.30E-03,0.00E+00,-1.26E-02,0.00E+00,5.26E+00
103,1.02E-03,-1.46E-11,-1.19E-02,2.06E-01, null
104,8.20E-04,0.00E+00,-1.16E-02,3.40E-01, null
105,9.90E-04,0.00E+00,-1.16E-02,2.11E-01, null
106,1.28E-03,0.00E+00,-1.20E-02,1.85E-02, null
107,1.17E-03,0.00E+00,-1.28E-02,1.15E-01, null
108,7.68E-04,0.00E+00,-1.17E-02,3.64E-01, null
109,1.04E-03,0.00E+00,-1.22E-02,2.24E-01, null
110,1.05E-03,-3.64E-12,-1.24E-02,2.14E-01, null
111,1.17E-03,0.00E+00,-1.23E-02,1.08E-01, null
112,1.28E-03,0.00E+00,-1.21E-02,1.55E-02, null
113,1.30E-03,0.00E+00,-1.21E-02,0.00E+00,4.57E+00
114,1.14E-03,-3.64E-12,-1.25E-02,1.29E-01, null
115,7.53E-04,0.00E+00,-1.23E-02,3.63E-01, null
116,7.56E-04,2.05E-12,-1.23E-02,3.62E-01, null
117,7.51E-04,-1.25E-11,-1.23E-02,3.64E-01, null
118,1.08E-03,-1.09E-11,-1.16E-02,1.40E-01, null
119,1.11E-03,-1.82E-12,-1.16E-02,1.20E-01, null
120,1.07E-03,4.55E-12,-1.12E-02,1.78E-01, null
121,1.30E-03,0.00E+00,-1.15E-02,0.00E+00,4.37E+00
122,7.48E-04,2.27E-13,-1.23E-02,3.65E-01, null
123,7.49E-04,-1.23E-11,-1.23E-02,3.65E-01, null
124,6.24E-04,0.00E+00,-1.23E-02,3.75E-01, null
125,1.29E-03,7.28E-12,-1.23E-02,0.00E+00,4.90E+00
126,1.30E-03,0.00E+00,-1.21E-02,0.00E+00,4.61E+00
127,7.23E-04,0.00E+00,-1.28E-02,3.64E-01, null
128,4.42E-04,7.28E-12,-1.26E-02,3.83E-01, null
129,1.30E-03,-1.27E-11,-1.15E-02,0.00E+00,4.38E+00
130,3.01E-04,0.00E+00,-1.21E-02,4.01E-01, null
131,3.08E-04,1.36E-11,-1.22E-02,4.00E-01, null
132,2.97E-04,1.36E-11,-1.22E-02,4.01E-01, null
133,1.04E-03,-9.09E-12,-1.12E-02,2.01E-01, null
134,1.29E-03,0.00E+00,-1.13E-02,0.00E+00,4.27E+00
135,1.30E-03,0.00E+00,-1.20E-02,0.00E+00,4.57E+00
136,5.41E-04,0.00E+00,-1.13E-02,4.02E-01, null
137,4.83E-04,0.00E+00,-1.14E-02,4.08E-01, null
138,4.85E-04,0.00E+00,-1.13E-02,4.10E-01, null
139,3.05E-04,0.00E+00,-1.22E-02,4.00E-01, null
140,7.32E-04,2.27E-12,-1.27E-02,3.60E-01, null
141,1.30E-03,1.82E-12,-1.16E-02,0.00E+00,4.41E+00
142,1.03E-03,-9.09E-12,-1.12E-02,2.04E-01, null
143,8.16E-04,7.28E-12,-1.16E-02,3.40E-01, null
144,1.29E-03,0.00E+00,-1.18E-02,0.00E+00,4.71E+00
145,4.77E-04,0.00E+00,-1.17E-02,3.96E-01, null
146,3.31E-04,0.00E+00,-1.18E-02,4.06E-01, null
147,2.41E-04,0.00E+00,-1.16E-02,4.11E-01, null
148,7.48E-04,0.00E+00,-1.23E-02,3.65E-01, null
149,3.29E-04,3.64E-12,-1.29E-02,3.79E-01, null
150,3.25E-04,-9.09E-13,-1.22E-02,3.99E-01, null
151,9.64E-04,0.00E+00,-1.13E-02,2.50E-01, null
152,3.11E-04,-9.09E-13,-1.21E-02,4.00E-01, null
153,9.50E-04,0.00E+00,-1.12E-02,2.37E-01, null
154,6.81E-04,-1.46E-11,-1.19E-02,3.82E-01, null
155,7.14E-04,0.00E+00,-1.28E-02,3.64E-01, null
156,3.13E-04,-7.28E-12,-1.27E-02,3.88E-01, null
157,2.27E-04,0.00E+00,-1.25E-02,3.92E-01, null
158,1.30E-03,-9.09E-12,-1.03E-02,0.00E+00,4.24E+00
159,1.30E-03,-9.09E-13,-1.02E-02,0.00E+00,4.23E+00
160,1.28E-03,-1.82E-12,-1.02E-02,1.60E-02, null
161,1.05E-03,-9.09E-12,-1.12E-02,1.90E-01, null
162,1.29E-03,0.00E+00,-1.06E-02,0.00E+00,4.22E+00
163,1.30E-03,-9.09E-13,-1.03E-02,0.00E+00,4.24E+00
164,1.17E-03,0.00E+00,-1.05E-02,8.99E-02, null
165,7.40E-04,0.00E+00,-1.05E-02,3.77E-01, null
166,6.96E-04,0.00E+00,-1.06E-02,3.86E-01, null
167,5.12E-04,-1.82E-12,-1.05E-02,4.15E-01, null
168,1.29E-03,0.00E+00,-9.96E-03,0.00E+00,4.07E+00
169,1.15E-03,7.28E-12,-1.00E-02,1.12E-01, null
170,1.02E-03,0.00E+00,-1.00E-02,2.11E-01, null
171,9.91E-04,0.00E+00,-9.82E-03,2.20E-01, null
172,8.64E-04,-7.28E-12,-1.01E-02,2.92E-01, null
173,8.13E-04,0.00E+00,-9.99E-03,3.15E-01, null
174,1.12E-03,0.00E+00,-1.07E-02,1.45E-01, null
175,1.08E-03,-7.28E-12,-1.08E-02,1.71E-01, null
176,1.02E-03,-7.28E-12,-1.08E-02,2.22E-01, null
177,1.11E-03,0.00E+00,-9.38E-03,1.46E-01, null
178,1.04E-03,7.28E-12,-9.49E-03,1.91E-01, null
179,9.68E-04,0.00E+00,-9.42E-03,2.50E-01, null
180,1.29E-03,0.00E+00,-1.03E-02,7.26E-03, null
181,1.02E-03,-7.28E-12,-1.02E-02,2.08E-01, null
182,1.01E-03,0.00E+00,-1.04E-02,2.07E-01, null
183,1.30E-03,-1.82E-12,-1.10E-02,0.00E+00,4.36E+00
184,1.30E-03,0.00E+00,-1.10E-02,0.00E+00,4.35E+00
185,1.29E-03,3.64E-12,-9.47E-03,0.00E+00,4.02E+00
186,1.29E-03,0.00E+00,-9.62E-03,0.00E+00,4.09E+00
187,1.21E-03,0.00E+00,-9.69E-03,6.34E-02, null
188,9.81E-04,0.00E+00,-9.56E-03,2.40E-01, null
189,1.15E-03,-7.28E-12,-9.87E-03,1.03E-01, null
190,1.30E-03,-1.82E-12,-1.10E-02,0.00E+00,4.36E+00
191,1.29E-03,-3.64E-12,-9.76E-03,0.00E+00,4.07E+00
192,1.04E-03,-7.28E-12,-1.12E-02,2.04E-01, null
193,3.77E-04,7.28E-12,-9.41E-03,4.34E-01, null
194,4.26E-04,7.28E-12,-9.58E-03,4.24E-01, null
195,2.84E-04,0.00E+00,-9.55E-03,4.45E-01, null
196,1.29E-03,0.00E+00,-9.25E-03,0.00E+00,4.02E+00
197,9.24E-04,0.00E+00,-1.11E-02,2.71E-01, null
198,8.79E-04,0.00E+00,-1.04E-02,2.79E-01, null
199,6.80E-04,0.00E+00,-1.02E-02,3.83E-01, null
200,5.65E-04,0.00E+00,-1.08E-02,4.05E-01, null
201,7.45E-04,1.82E-12,-1.09E-02,3.79E-01, null
202,7.26E-04,-1.82E-12,-1.10E-02,3.82E-01, null
203,1.03E-03,-3.64E-12,-1.07E-02,2.16E-01, null
204,8.67E-04,0.00E+00,-9.37E-03,2.96E-01, null
205,8.67E-04,0.00E+00,-9.52E-03,3.00E-01, null
206,6.26E-04,0.00E+00,-9.19E-03,3.99E-01, null
207,6.58E-04,0.00E+00,-9.45E-03,3.90E-01, null
208,8.26E-04,7.28E-12,-9.73E-03,3.09E-01, null
209,6.46E-04,-7.28E-12,-9.73E-03,3.86E-01, null
210,6.45E-04,0.00E+00,-1.00E-02,3.87E-01, null
211,4.25E-04,0.00E+00,-1.02E-02,4.12E-01, null
212,8.06E-04,0.00E+00,-1.06E-02,3.43E-01, null
213,5.38E-04,0.00E+00,-1.12E-02,4.06E-01, null
214,7.33E-04,1.09E-11,-1.10E-02,3.80E-01, null
215,7.94E-04,0.00E+00,-1.07E-02,3.53E-01, null
216,4.30E-04,-1.82E-12,-1.05E-02,4.26E-01, null
217,4.61E-04,-3.64E-12,-1.04E-02,4.22E-01, null
218,4.05E-04,9.09E-12,-1.05E-02,4.29E-01, null
219,7.55E-04,1.09E-11,-1.10E-02,3.69E-01, null
220,1.91E-04,0.00E+00,-1.03E-02,4.38E-01, null
221,2.40E-04,0.00E+00,-1.00E-02,4.42E-01, null
222,4.39E-04,9.09E-12,-1.05E-02,4.26E-01, null
223,8.21E-04,0.00E+00,-1.09E-02,3.35E-01, null
224,3.85E-04,0.00E+00,-9.89E-03,4.27E-01, null
225,2.81E-04,0.00E+00,-9.72E-03,4.46E-01, null
226,3.19E-04,0.00E+00,-1.10E-02,4.21E-01, null
227,2.53E-04,-2.27E-12,-9.12E-03,4.53E-01, null
228,2.70E-04,2.18E-11,-9.89E-03,4.41E-01, null
229,1.30E-03,3.64E-12,-7.79E-03,0.00E+00,4.06E+00
230,1.20E-03,-3.64E-12,-7.68E-03,8.28E-02, null
231,1.16E-03,0.00E+00,-7.95E-03,1.02E-01, null
232,1.02E-03,0.00E+00,-7.86E-03,2.21E-01, null
233,2.54E-04,0.00E+00,-9.10E-03,4.53E-01, null
234,2.57E-04,-2.27E-12,-9.10E-03,4.52E-01, null
235,2.63E-04,-2.27E-12,-9.10E-03,4.52E-01, null
236,1.05E-03,0.00E+00,-9.03E-03,1.77E-01, null
237,1.13E-03,0.00E+00,-9.16E-03,1.23E-01, null
238,9.66E-04,0.00E+00,-9.13E-03,2.46E-01, null
239,1.29E-03,0.00E+00,-8.03E-03,0.00E+00,3.98E+00
240,1.29E-03,-7.28E-12,-7.93E-03,0.00E+00,4.01E+00
241,1.23E-03,-1.82E-12,-8.95E-03,4.94E-02, null
242,9.60E-04,0.00E+00,-8.99E-03,2.45E-01, null
243,1.16E-03,0.00E+00,-8.83E-03,1.00E-01, null
244,9.50E-04,7.28E-12,-8.64E-03,2.46E-01, null
245,9.05E-04,7.28E-12,-8.68E-03,2.79E-01, null
246,9.07E-04,-3.64E-12,-8.61E-03,2.82E-01, null
247,1.29E-03,0.00E+00,-8.58E-03,0.00E+00,3.97E+00
248,1.24E-03,3.64E-12,-8.55E-03,4.44E-02, null
249,9.95E-04,0.00E+00,-7.98E-03,2.26E-01, null
250,8.11E-04,0.00E+00,-7.58E-03,3.22E-01, null
251,7.36E-04,0.00E+00,-7.59E-03,3.59E-01, null
252,7.90E-04,-3.64E-12,-7.83E-03,3.34E-01, null
253,7.20E-04,3.64E-12,-7.85E-03,3.69E-01, null
254,1.29E-03,3.64E-12,-8.50E-03,0.00E+00,4.01E+00
255,3.78E-04,3.64E-12,-8.00E-03,4.45E-01, null
256,3.63E-04,-2.73E-12,-7.63E-03,4.59E-01, null
257,3.27E-04,3.64E-12,-8.00E-03,4.56E-01, null
258,7.20E-04,0.00E+00,-7.91E-03,3.71E-01, null
259,7.45E-04,0.00E+00,-8.17E-03,3.70E-01, null
260,3.80E-04,0.00E+00,-8.04E-03,4.46E-01, null
261,6.70E-04,-2.73E-12,-8.19E-03,3.86E-01, null
262,5.42E-04,-2.91E-11,-8.62E-03,4.13E-01, null
263,6.15E-04,0.00E+00,-8.83E-03,4.12E-01, null
264,2.90E-04,1.36E-12,-9.08E-03,4.49E-01, null
265,7.82E-04,-3.64E-12,-8.62E-03,3.31E-01, null
266,1.09E-03,0.00E+00,-8.05E-03,1.53E-01, null
267,1.29E-03,7.28E-12,-8.23E-03,0.00E+00,4.02E+00
268,1.16E-03,0.00E+00,-8.28E-03,8.88E-02, null
269,9.68E-04,0.00E+00,-8.38E-03,2.34E-01, null
270,8.40E-04,7.28E-12,-9.08E-03,3.04E-01, null
271,6.85E-04,1.09E-11,-8.93E-03,3.85E-01, null
272,6.38E-04,0.00E+00,-8.97E-03,4.08E-01, null
273,1.30E-03,1.82E-12,-8.96E-03,0.00E+00,3.96E+00
274,1.30E-03,1.82E-12,-8.92E-03,0.00E+00,3.95E+00
275,1.03E-03,7.28E-12,-7.73E-03,2.09E-01, null
276,4.18E-04,9.09E-13,-7.60E-03,4.47E-01, null
277,4.16E-04,3.64E-12,-7.55E-03,4.47E-01, null
278,3.72E-04,0.00E+00,-7.56E-03,4.58E-01, null
279,1.29E-03,7.28E-12,-7.62E-03,0.00E+00,4.04E+00
280,4.38E-04,0.00E+00,-8.47E-03,4.30E-01, null
281,5.61E-04,0.00E+00,-8.53E-03,4.10E-01, null
282,7.28E-04,0.00E+00,-8.25E-03,3.74E-01, null
283,7.57E-04,9.09E-13,-8.23E-03,3.64E-01, null
284,7.57E-04,-1.09E-11,-8.22E-03,3.63E-01, null
285,7.43E-04,0.00E+00,-8.22E-03,3.70E-01, null
286,8.43E-04,3.64E-12,-7.90E-03,3.10E-01, null
287,1.30E-03,-1.82E-12,-8.79E-03,0.00E+00,3.94E+00
288,3.15E-04,3.64E-12,-8.07E-03,4.56E-01, null
289,7.80E-04,0.00E+00,-8.22E-03,3.47E-01, null
290,4.52E-04,0.00E+00,-8.58E-03,4.27E-01, null
291,6.47E-04,-1.27E-11,-7.15E-03,4.02E-01, null
292,6.77E-04,0.00E+00,-7.25E-03,3.92E-01, null
293,3.76E-04,0.00E+00,-7.55E-03,4.57E-01, null
294,8.60E-04,-7.28E-12,-6.00E-03,3.03E-01, null
295,8.80E-04,0.00E+00,-5.92E-03,2.91E-01, null
296,7.92E-04,-3.64E-12,-5.89E-03,3.40E-01, null
297,1.30E-03,0.00E+00,-7.38E-03,0.00E+00,3.87E+00
298,1.30E-03,0.00E+00,-7.25E-03,0.00E+00,3.83E+00
299,1.21E-03,0.00E+00,-7.41E-03,6.89E-02, null
300,1.10E-03,0.00E+00,-5.93E-03,1.44E-01, null
301,1.09E-03,0.00E+00,-6.02E-03,1.51E-01, null
302,1.16E-03,0.00E+00,-5.99E-03,9.43E-02, null
303,1.19E-03,-1.82E-12,-7.17E-03,7.91E-02, null
304,1.04E-03,0.00E+00,-7.38E-03,1.96E-01, null
305,1.08E-03,0.00E+00,-6.25E-03,1.74E-01, null
306,1.08E-03,0.00E+00,-6.26E-03,1.76E-01, null
307,1.07E-03,0.00E+00,-6.25E-03,1.85E-01, null
308,1.05E-03,0.00E+00,-6.56E-03,1.96E-01, null
309,1.08E-03,0.00E+00,-6.28E-03,1.77E-01, null
310,1.28E-03,9.09E-13,-6.59E-03,1.65E-02, null
311,3.21E-04,1.46E-11,-6.95E-03,4.69E-01, null
312,5.87E-04,1.82E-12,-7.13E-03,4.16E-01, null
313,3.77E-04,0.00E+00,-6.77E-03,4.62E-01, null
314,6.16E-04,0.00E+00,-7.10E-03,4.11E-01, null
315,5.94E-04,0.00E+00,-6.83E-03,4.14E-01, null
316,1.12E-03,-3.64E-12,-7.48E-03,1.35E-01, null
317,1.07E-03,0.00E+00,-7.55E-03,1.79E-01, null
318,1.04E-03,-3.64E-12,-6.91E-03,2.16E-01, null
319,1.03E-03,1.82E-12,-6.96E-03,2.21E-01, null
320,1.01E-03,-1.27E-11,-6.95E-03,2.29E-01, null
321,1.03E-03,7.28E-12,-6.66E-03,2.00E-01, null
322,1.15E-03,0.00E+00,-6.72E-03,1.19E-01, null
323,1.07E-03,-3.64E-12,-7.46E-03,1.70E-01, null
324,9.41E-04,0.00E+00,-7.50E-03,2.47E-01, null
325,1.30E-03,0.00E+00,-6.17E-03,0.00E+00,3.60E+00
326,1.30E-03,5.46E-12,-6.13E-03,0.00E+00,3.61E+00
327,1.27E-03,0.00E+00,-6.13E-03,1.73E-02, null
328,1.29E-03,7.28E-12,-6.33E-03,0.00E+00,3.58E+00
329,1.09E-03,0.00E+00,-6.26E-03,1.71E-01, null
330,1.08E-03,7.28E-12,-6.26E-03,1.77E-01, null
331,7.94E-04,-3.64E-12,-5.99E-03,3.35E-01, null
332,6.91E-04,3.64E-12,-6.03E-03,3.68E-01, null
333,1.30E-03,0.00E+00,-6.02E-03,0.00E+00,3.66E+00
334,1.26E-03,0.00E+00,-6.10E-03,2.87E-02, null
335,8.37E-04,1.82E-12,-6.31E-03,3.26E-01, null
336,7.37E-04,3.64E-12,-6.57E-03,3.49E-01, null
337,1.30E-03,1.82E-12,-5.92E-03,0.00E+00,3.70E+00
338,9.66E-04,0.00E+00,-7.23E-03,2.45E-01, null
339,1.02E-03,0.00E+00,-7.01E-03,2.25E-01, null
340,1.30E-03,0.00E+00,-6.56E-03,0.00E+00,3.58E+00
341,1.29E-03,0.00E+00,-7.14E-03,0.00E+00,3.76E+00
342,1.30E-03,-3.64E-12,-7.07E-03,0.00E+00,3.74E+00
343,1.07E-03,1.82E-12,-6.94E-03,1.92E-01, null
344,1.05E-03,1.82E-12,-6.97E-03,2.03E-01, null
345,1.29E-03,0.00E+00,-6.86E-03,0.00E+00,3.69E+00
346,1.30E-03,0.00E+00,-7.47E-03,0.00E+00,3.96E+00
347,7.19E-04,-7.28E-12,-6.87E-03,3.79E-01, null
348,6.90E-04,-3.64E-12,-6.68E-03,3.83E-01, null
349,6.52E-04,1.82E-12,-7.12E-03,4.01E-01, null
350,6.10E-04,0.00E+00,-6.64E-03,3.99E-01, null
351,1.05E-03,0.00E+00,-6.27E-03,1.95E-01, null
352,8.32E-04,9.09E-12,-6.28E-03,3.29E-01, null
353,7.50E-04,0.00E+00,-7.52E-03,3.52E-01, null
354,9.15E-04,-7.28E-12,-7.29E-03,2.67E-01, null
355,6.81E-04,-1.09E-11,-7.13E-03,3.87E-01, null
356,7.23E-04,1.82E-12,-7.17E-03,3.68E-01, null
357,1.30E-03,4.55E-12,-6.60E-03,0.00E+00,3.59E+00
358,1.30E-03,-8.19E-12,-6.58E-03,0.00E+00,3.59E+00
359,3.63E-04,9.09E-13,-7.55E-03,4.59E-01, null
360,7.37E-04,-3.64E-12,-6.28E-03,3.64E-01, null
361,4.24E-04,7.28E-12,-6.26E-03,4.58E-01, null
362,7.10E-04,0.00E+00,-6.62E-03,3.61E-01, null
363,9.30E-04,9.09E-13,-6.85E-03,2.67E-01, null
364,4.07E-04,-7.28E-12,-6.03E-03,4.61E-01, null
365,5.90E-04,-7.28E-12,-5.83E-03,4.09E-01, null
366,4.39E-04,0.00E+00,-5.87E-03,4.53E-01, null
367,7.96E-04,1.09E-11,-6.29E-03,3.47E-01, null
368,6.75E-04,-7.28E-12,-6.58E-03,3.82E-01, null
369,7.95E-04,0.00E+00,-6.32E-03,3.49E-01, null
370,3.63E-04,2.73E-12,-7.52E-03,4.60E-01, null
371,5.64E-04,0.00E+00,-6.39E-03,4.23E-01, null
372,2.79E-04,0.00E+00,-7.13E-03,4.68E-01, null
373,4.23E-04,1.46E-11,-6.55E-03,4.58E-01, null
374,1.30E-03,0.00E+00,-5.87E-03,0.00E+00,3.70E+00
375,1.27E-03,1.82E-12,-5.90E-03,2.29E-02, null
376,1.11E-03,0.00E+00,-5.73E-03,1.48E-01, null
377,1.05E-03,0.00E+00,-5.75E-03,1.91E-01, null
378,9.72E-04,0.00E+00,-4.31E-03,2.37E-01, null
379,8.65E-04,0.00E+00,-4.38E-03,3.09E-01, null
380,8.50E-04,7.28E-12,-4.23E-03,3.11E-01, null
381,9.36E-04,0.00E+00,-4.47E-03,2.57E-01, null
382,8.45E-04,-7.28E-12,-4.49E-03,3.13E-01, null
383,7.77E-04,7.28E-12,-4.96E-03,3.57E-01, null
384,1.03E-03,0.00E+00,-5.03E-03,2.12E-01, null
385,8.08E-04,0.00E+00,-4.78E-03,3.44E-01, null
386,1.09E-03,1.82E-12,-5.05E-03,1.73E-01, null
387,1.11E-03,1.82E-12,-5.03E-03,1.59E-01, null
388,1.07E-03,1.82E-12,-5.05E-03,1.90E-01, null
389,1.06E-03,1.82E-12,-5.64E-03,1.89E-01, null
390,1.30E-03,-1.82E-12,-5.28E-03,0.00E+00,3.89E+00
391,1.26E-03,3.64E-12,-5.24E-03,3.09E-02, null
392,1.15E-03,0.00E+00,-5.50E-03,1.20E-01, null
393,1.07E-03,3.64E-12,-5.50E-03,1.91E-01, null
394,1.08E-03,-7.28E-12,-4.38E-03,1.58E-01, null
395,1.09E-03,-3.64E-12,-4.53E-03,1.61E-01, null
396,9.89E-04,-3.64E-12,-4.58E-03,2.27E-01, null
397,1.07E-03,0.00E+00,-5.01E-03,1.87E-01, null
398,1.30E-03,9.09E-13,-4.36E-03,0.00E+00,3.33E+00
399,1.30E-03,2.73E-12,-4.34E-03,0.00E+00,3.32E+00
400,1.28E-03,0.00E+00,-4.36E-03,1.49E-02, null
401,1.12E-03,0.00E+00,-5.56E-03,1.50E-01, null
402,1.07E-03,-3.64E-12,-5.54E-03,1.84E-01, null
403,1.10E-03,1.82E-12,-4.22E-03,1.42E-01, null
404,5.26E-04,0.00E+00,-5.19E-03,4.32E-01, null
405,1.92E-04,4.09E-12,-5.49E-03,4.90E-01, null
406,3.59E-04,0.00E+00,-5.08E-03,4.65E-01, null
