Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
35,4.06E-03,1.16E-03,3.02E-03,3.42E-01
36,3.75E-03,-1.38E-03,2.96E-03,5.99E-01
37,3.86E-03,-1.22E-03,3.04E-03,4.76E-01
38,3.66E-03,-1.23E-03,3.12E-03,5.87E-01
39,3.06E-03,-1.99E-03,2.64E-03,1.18E+00
40,2.90E-03,-2.16E-03,2.50E-03,1.49E+00
41,3.15E-03,-2.09E-03,2.44E-03,1.05E+00
42,3.66E-03,-1.76E-03,2.59E-03,7.34E-01
43,3.52E-03,-1.68E-03,2.77E-03,7.64E-01
44,3.42E-03,-1.82E-03,2.67E-03,8.48E-01
45,4.21E-03,9.73E-04,3.07E-03,2.79E-01
46,3.93E-03,1.33E-03,2.95E-03,4.72E-01
47,3.01E-03,-9.48E-04,3.46E-03,1.16E+00
48,3.21E-03,-9.87E-04,3.40E-03,9.84E-01
49,3.15E-03,-7.33E-04,3.52E-03,9.69E-01
50,3.36E-03,-8.37E-04,3.43E-03,7.22E-01
51,4.31E-03,1.28E-03,2.75E-03,4.24E-01
52,3.41E-03,-1.05E-03,3.32E-03,7.22E-01
53,4.38E-03,-1.23E-03,2.69E-03,4.92E-01
54,4.24E-03,-1.40E-03,2.61E-03,5.71E-01
55,4.45E-03,-1.31E-03,2.53E-03,5.70E-01
56,3.75E-03,-1.04E-03,3.21E-03,4.54E-01
57,3.25E-03,-1.21E-03,3.27E-03,1.01E+00
58,2.51E-03,1.39E-04,3.73E-03,3.14E+00
59,2.74E-03,1.42E-03,3.29E-03,2.01E+00
60,4.03E-03,-1.02E-03,3.10E-03,3.54E-01
61,4.07E-03,-5.52E-04,3.31E-03,1.88E-01
62,4.08E-03,-3.36E-04,3.36E-03,1.24E-01
63,3.89E-03,-4.54E-04,3.40E-03,2.38E-01
64,4.05E-03,-1.24E-03,2.92E-03,4.51E-01
65,4.13E-03,1.31E-03,2.86E-03,4.43E-01
66,4.05E-03,6.25E-04,3.31E-03,2.03E-01
67,4.30E-03,5.71E-04,3.22E-03,1.56E-01
68,4.15E-03,7.94E-04,3.20E-03,2.12E-01
69,3.83E-03,-1.77E-03,2.44E-03,7.40E-01
70,3.87E-03,-1.64E-03,2.61E-03,6.62E-01
71,2.12E-03,5.20E-05,3.76E-03,6.47E+00
72,2.33E-03,-1.56E-05,3.75E-03,4.33E+00
73,3.70E-03,-3.49E-04,3.48E-03,4.00E-01
74,4.28E-03,-9.62E-04,3.00E-03,3.18E-01
75,4.23E-03,-8.20E-04,3.12E-03,2.62E-01
76,4.06E-03,-7.73E-04,3.22E-03,2.66E-01
77,2.56E-03,1.59E-03,3.22E-03,2.70E+00
78,2.77E-03,1.61E-03,3.15E-03,1.91E+00
79,4.52E-03,6.14E-04,3.09E-03,2.00E-01
80,4.50E-03,4.08E-04,3.16E-03,1.30E-01
81,2.24E-03,-1.07E-03,3.54E-03,5.20E+00
82,4.01E-03,-1.48E-03,2.70E-03,5.85E-01
83,4.07E-03,-1.57E-03,2.53E-03,6.44E-01
84,2.49E-03,5.65E-04,3.67E-03,3.10E+00
85,3.00E-03,1.68E-03,3.03E-03,1.28E+00
86,2.57E-03,1.01E-03,3.53E-03,2.37E+00
87,4.90E-03,9.20E-04,2.55E-03,3.83E-01
88,4.70E-03,1.08E-03,2.61E-03,4.38E-01
89,4.78E-03,8.78E-04,2.73E-03,3.32E-01
90,2.92E-03,-7.83E-04,3.54E-03,1.28E+00
91,4.49E-03,1.23E-03,2.65E-03,4.52E-01
92,4.36E-03,7.85E-04,3.10E-03,2.39E-01
93,4.55E-03,7.88E-04,2.98E-03,2.71E-01
94,2.13E-03,3.97E-04,3.74E-03,6.85E+00
95,3.47E-03,1.01E-03,3.34E-03,5.38E-01
96,3.30E-03,1.14E-03,3.32E-03,8.71E-01
97,3.28E-03,8.89E-04,3.45E-03,8.53E-01
98,3.48E-03,1.19E-03,3.24E-03,6.12E-01
99,2.53E-03,-9.61E-05,3.72E-03,2.93E+00
100,4.22E-03,4.60E-06,3.34E-03,4.19E-02
101,4.32E-03,1.45E-04,3.30E-03,4.79E-02
102,4.15E-03,1.99E-04,3.37E-03,7.61E-02
103,3.29E-03,-1.68E-04,3.61E-03,7.52E-01
104,4.72E-03,6.31E-04,2.94E-03,2.36E-01
105,2.75E-03,5.92E-05,3.70E-03,2.01E+00
106,3.98E-03,1.47E-03,2.79E-03,5.57E-01
107,2.32E-03,6.86E-04,3.67E-03,4.32E+00
108,3.12E-03,-2.30E-03,2.10E-03,1.05E+00
109,3.34E-03,-2.21E-03,2.07E-03,8.47E-01
110,3.24E-03,-2.16E-03,2.26E-03,9.26E-01
111,2.13E-03,-1.53E-04,3.76E-03,6.71E+00
112,2.27E-03,-1.23E-03,3.46E-03,4.66E+00
113,3.63E-03,2.07E-03,2.16E-03,8.72E-01
114,3.78E-03,2.07E-03,1.99E-03,9.00E-01
115,3.60E-03,2.16E-03,1.99E-03,8.71E-01
116,3.02E-03,-2.23E-03,2.30E-03,1.22E+00
117,2.34E-03,-2.33E-04,3.73E-03,4.03E+00
118,2.86E-03,1.89E-03,2.89E-03,1.59E+00
119,3.06E-03,1.84E-03,2.86E-03,1.17E+00
120,3.71E-03,-5.72E-04,3.43E-03,3.94E-01
121,3.25E-03,2.43E-04,3.61E-03,9.05E-01
122,3.03E-03,1.14E-04,3.66E-03,1.12E+00
123,3.26E-03,4.49E-05,3.62E-03,7.93E-01
124,2.45E-03,-1.26E-03,3.42E-03,3.14E+00
125,4.32E-03,3.27E-04,3.28E-03,9.92E-02
126,2.83E-03,-2.02E-03,2.70E-03,1.64E+00
127,4.24E-03,-1.54E-03,2.41E-03,6.81E-01
128,4.34E-03,1.42E-03,2.57E-03,5.20E-01
129,4.50E-03,1.37E-03,2.46E-03,5.41E-01
130,4.34E-03,1.55E-03,2.36E-03,6.63E-01
131,3.73E-03,1.34E-03,3.04E-03,5.55E-01
132,2.84E-03,2.03E-03,2.73E-03,1.56E+00
133,2.68E-03,2.02E-03,2.81E-03,2.17E+00
134,4.12E-03,4.22E-04,3.34E-03,1.47E-01
135,4.24E-03,-4.16E-04,3.28E-03,1.29E-01
136,4.23E-03,-1.24E-03,2.80E-03,4.58E-01
137,3.17E-03,-1.39E-03,3.17E-03,1.08E+00
138,3.17E-03,1.49E-03,3.14E-03,1.09E+00
139,2.67E-03,2.90E-04,3.70E-03,2.26E+00
140,4.22E-03,-6.43E-04,3.21E-03,2.12E-01
141,3.24E-03,-1.56E-03,3.02E-03,9.98E-01
142,2.35E-03,1.60E-03,3.25E-03,4.53E+00
143,3.89E-03,-6.76E-04,3.33E-03,2.64E-01
144,2.80E-03,-9.62E-04,3.50E-03,1.66E+00
145,3.22E-03,-2.34E-03,1.90E-03,8.74E-01
146,3.63E-03,-1.53E-03,2.88E-03,6.92E-01
147,3.44E-03,-1.54E-03,2.95E-03,8.21E-01
148,3.31E-03,-3.86E-04,3.57E-03,7.89E-01
149,2.18E-03,-7.61E-04,3.65E-03,6.10E+00
150,2.40E-03,-6.62E-04,3.65E-03,3.59E+00
151,2.26E-03,1.29E-03,3.45E-03,4.97E+00
152,2.53E-03,8.03E-04,3.61E-03,2.86E+00
153,3.10E-03,1.10E-03,3.40E-03,1.17E+00
154,3.28E-03,-1.95E-03,2.57E-03,9.37E-01
155,4.11E-03,-1.76E-03,2.13E-03,8.06E-01
156,4.25E-03,-1.64E-03,2.20E-03,8.01E-01
157,4.11E-03,-1.67E-03,2.34E-03,7.32E-01
158,4.41E-03,-8.03E-04,3.03E-03,2.55E-01
159,3.08E-03,-2.82E-04,3.63E-03,1.03E+00
160,3.14E-03,-5.20E-04,3.58E-03,9.78E-01
161,3.00E-03,-2.42E-03,1.95E-03,1.24E+00
162,2.91E-03,-2.37E-03,2.13E-03,1.49E+00
163,3.63E-03,7.32E-05,3.54E-03,4.02E-01
164,4.61E-03,9.41E-04,2.83E-03,3.52E-01
165,2.81E-03,-2.30E-03,2.32E-03,1.73E+00
166,3.55E-03,-1.39E-03,3.04E-03,6.97E-01
167,3.47E-03,-2.23E-03,1.88E-03,8.11E-01
168,3.07E-03,-1.28E-03,3.28E-03,1.20E+00
169,3.76E-03,4.19E-04,3.46E-03,2.81E-01
170,3.46E-03,1.64E-03,2.90E-03,7.78E-01
171,3.60E-03,1.50E-03,2.97E-03,6.70E-01
172,3.67E-03,1.65E-03,2.78E-03,7.17E-01
173,3.80E-03,8.47E-04,3.32E-03,3.02E-01
174,3.55E-03,1.89E-03,2.55E-03,8.37E-01
175,3.42E-03,2.01E-03,2.46E-03,8.73E-01
176,3.35E-03,1.89E-03,2.67E-03,9.04E-01
177,2.73E-03,1.22E-03,3.41E-03,2.00E+00
178,3.14E-03,2.35E-03,2.04E-03,9.65E-01
179,2.91E-03,2.42E-03,2.09E-03,1.35E+00
180,3.03E-03,2.30E-03,2.23E-03,1.10E+00
181,4.28E-03,-2.04E-04,3.30E-03,6.03E-02
182,2.71E-03,-2.26E-03,2.45E-03,2.14E+00
183,3.34E-03,1.33E-03,3.20E-03,9.16E-01
184,4.19E-03,1.57E-03,2.49E-03,6.46E-01
185,4.39E-03,-1.51E-03,2.25E-03,7.49E-01
186,3.96E-03,3.12E-04,3.42E-03,1.62E-01
187,3.93E-03,-1.37E-03,2.87E-03,5.28E-01
188,3.94E-03,1.76E-03,2.45E-03,7.62E-01
189,3.91E-03,1.87E-03,2.27E-03,8.06E-01
190,3.75E-03,1.86E-03,2.44E-03,7.88E-01
191,3.95E-03,4.86E-04,3.39E-03,2.15E-01
192,3.82E-03,1.71E-03,2.61E-03,7.42E-01
193,4.01E-03,1.61E-03,2.60E-03,6.45E-01
194,2.68E-03,6.00E-04,3.64E-03,2.20E+00
195,2.53E-03,-3.20E-04,3.70E-03,2.73E+00
196,5.08E-03,5.67E-04,2.61E-03,2.40E-01
197,5.00E-03,4.46E-04,2.77E-03,2.14E-01
198,5.15E-03,3.25E-04,2.63E-03,2.08E-01
199,3.96E-03,7.78E-04,3.29E-03,2.22E-01
200,4.47E-03,-9.42E-04,2.89E-03,3.28E-01
201,3.56E-03,-9.23E-04,3.33E-03,5.63E-01
202,2.16E-03,-5.62E-04,3.70E-03,5.89E+00
203,2.93E-03,-1.11E-04,3.67E-03,1.35E+00
204,3.66E-03,1.20E-03,3.17E-03,4.86E-01
205,4.17E-03,1.69E-03,2.32E-03,7.74E-01
206,3.07E-03,3.53E-04,3.63E-03,1.08E+00
207,2.14E-03,-3.58E-04,3.74E-03,6.40E+00
208,4.97E-03,-1.63E-04,2.87E-03,1.70E-01
209,5.05E-03,-3.18E-04,2.74E-03,2.03E-01
210,5.11E-03,-1.53E-04,2.72E-03,1.82E-01
211,3.82E-03,-1.51E-03,2.79E-03,6.29E-01
212,3.79E-03,1.49E-03,2.88E-03,6.00E-01
213,3.72E-03,-8.03E-04,3.34E-03,4.04E-01
214,2.55E-03,-7.90E-04,3.60E-03,2.58E+00
215,3.36E-03,-1.38E-03,3.12E-03,8.44E-01
216,3.24E-03,1.62E-03,3.00E-03,9.35E-01
217,2.87E-03,2.82E-04,3.67E-03,1.48E+00
218,2.72E-03,-1.77E-03,3.00E-03,2.02E+00
219,4.52E-03,1.46E-03,2.27E-03,6.42E-01
220,2.96E-03,7.17E-04,3.57E-03,1.19E+00
221,2.98E-03,2.47E-03,1.91E-03,1.13E+00
222,3.48E-03,6.12E-04,3.49E-03,5.26E-01
223,4.38E-03,-5.19E-04,3.18E-03,1.66E-01
224,3.42E-03,3.14E-04,3.57E-03,5.93E-01
225,3.29E-03,4.87E-04,3.57E-03,8.55E-01
226,3.49E-03,-1.91E-03,2.49E-03,8.04E-01
227,3.88E-03,-2.10E-04,3.45E-03,2.15E-01
228,2.14E-03,5.95E-04,3.70E-03,6.38E+00
229,3.22E-03,2.23E-03,2.22E-03,9.49E-01
230,3.97E-03,1.37E-04,3.44E-03,1.55E-01
231,3.53E-03,1.35E-03,3.12E-03,6.19E-01
232,4.35E-03,-1.10E-03,2.85E-03,3.89E-01
233,2.78E-03,-1.90E-03,2.86E-03,1.78E+00
234,2.61E-03,-2.05E-03,2.77E-03,2.60E+00
235,3.52E-03,-2.13E-03,2.05E-03,8.01E-01
236,2.23E-03,1.09E-03,3.54E-03,5.11E+00
237,2.27E-03,1.45E-03,3.36E-03,5.16E+00
238,2.40E-03,1.74E-03,3.14E-03,3.89E+00
239,4.09E-03,-1.35E-03,2.79E-03,5.24E-01
240,3.43E-03,1.51E-04,3.58E-03,5.90E-01
241,2.35E-03,-4.42E-04,3.71E-03,3.74E+00
242,3.57E-03,-1.10E-03,3.24E-03,5.98E-01
243,2.89E-03,-1.10E-03,3.42E-03,1.39E+00
244,3.36E-03,-2.04E-03,2.38E-03,8.60E-01
245,3.52E-03,-4.77E-04,3.51E-03,5.74E-01
246,3.15E-03,2.43E-03,1.83E-03,8.36E-01
247,2.58E-03,-1.56E-03,3.21E-03,2.56E+00
248,4.91E-03,6.00E-04,2.80E-03,2.47E-01
249,4.48E-03,2.02E-04,3.22E-03,8.23E-02
250,4.53E-03,-1.37E-03,2.33E-03,6.63E-01
251,4.61E-03,-1.23E-03,2.46E-03,5.40E-01
252,3.46E-03,-1.23E-03,3.19E-03,6.84E-01
253,4.82E-03,7.38E-04,2.80E-03,2.81E-01
254,3.33E-03,1.75E-03,2.84E-03,8.71E-01
255,4.59E-03,-7.72E-04,2.92E-03,2.76E-01
256,4.53E-03,-6.04E-04,3.06E-03,2.04E-01
257,3.89E-03,-8.84E-04,3.24E-03,3.27E-01
258,4.66E-03,4.75E-04,3.05E-03,1.70E-01
259,3.12E-03,2.18E-03,2.39E-03,1.07E+00
260,4.65E-03,-9.15E-04,2.77E-03,3.35E-01
261,3.61E-03,1.98E-03,2.36E-03,8.12E-01
262,2.73E-03,-7.96E-04,3.57E-03,1.89E+00
263,2.52E-03,-1.40E-03,3.33E-03,2.90E+00
264,3.62E-03,9.17E-04,3.34E-03,3.98E-01
265,4.53E-03,-3.88E-04,3.14E-03,1.56E-01
266,2.56E-03,-1.79E-03,3.03E-03,2.73E+00
267,2.62E-03,-1.69E-03,3.10E-03,2.38E+00
268,2.43E-03,-1.72E-03,3.12E-03,3.63E+00
269,2.29E-03,8.87E-04,3.61E-03,4.34E+00
270,4.28E-03,1.69E-03,2.17E-03,8.03E-01
271,2.88E-03,-3.00E-04,3.66E-03,1.43E+00
272,2.07E-03,2.23E-04,3.76E-03,7.23E+00
273,2.94E-03,-4.65E-04,3.63E-03,1.28E+00
274,4.52E-03,-1.20E-03,2.60E-03,4.81E-01
275,3.00E-03,-6.17E-04,3.58E-03,1.14E+00
276,4.92E-03,-3.88E-04,2.85E-03,1.97E-01
277,4.19E-03,-1.12E-03,2.94E-03,3.78E-01
278,3.67E-03,-1.89E-03,2.38E-03,7.76E-01
279,2.16E-03,-9.26E-04,3.60E-03,6.24E+00
280,2.78E-03,4.44E-04,3.66E-03,1.77E+00
281,2.87E-03,5.81E-04,3.62E-03,1.43E+00
282,3.70E-03,-1.63E-03,2.73E-03,6.86E-01
283,3.79E-03,2.03E-04,3.48E-03,2.58E-01
284,3.36E-03,-2.32E-03,1.75E-03,8.03E-01
285,5.05E-03,2.77E-04,2.78E-03,1.92E-01
286,4.37E-03,-1.43E-03,2.43E-03,6.39E-01
287,3.31E-03,2.33E-03,1.91E-03,7.93E-01
288,3.12E-03,-8.06E-05,3.64E-03,9.31E-01
289,3.96E-03,-1.78E-03,2.29E-03,7.55E-01
290,2.73E-03,1.03E-03,3.50E-03,1.85E+00
291,3.34E-03,-6.12E-04,3.51E-03,7.67E-01
292,3.51E-03,1.77E-03,2.73E-03,8.40E-01
293,3.32E-03,-1.70E-03,2.85E-03,9.61E-01
294,4.63E-03,1.24E-03,2.50E-03,5.23E-01
295,3.24E-03,2.04E-03,2.52E-03,9.81E-01
296,3.20E-03,-1.85E-03,2.74E-03,1.06E+00
297,2.73E-03,-2.03E-04,3.69E-03,1.97E+00
298,4.93E-03,7.54E-04,2.67E-03,2.92E-01
299,4.71E-03,-5.95E-04,2.94E-03,2.20E-01
300,4.51E-03,-1.07E-03,2.75E-03,4.13E-01
301,3.06E-03,-1.12E-03,3.37E-03,1.17E+00
302,3.05E-03,5.43E-04,3.60E-03,1.17E+00
303,4.16E-03,1.45E-03,2.68E-03,5.29E-01
304,4.69E-03,2.72E-04,3.08E-03,1.31E-01
305,2.98E-03,-1.88E-03,2.81E-03,1.34E+00
306,3.35E-03,2.25E-03,2.08E-03,8.72E-01
307,2.63E-03,4.54E-04,3.68E-03,2.38E+00
308,2.41E-03,9.97E-04,3.56E-03,3.27E+00
309,4.41E-03,-2.18E-06,3.26E-03,3.49E-02
310,4.70E-03,7.99E-04,2.86E-03,3.03E-01
311,4.82E-03,-2.93E-04,2.97E-03,1.81E-01
312,3.16E-03,7.06E-04,3.54E-03,1.02E+00
313,3.45E-03,-2.09E-03,2.21E-03,8.28E-01
314,3.47E-03,8.05E-04,3.43E-03,5.32E-01
315,2.68E-03,-2.17E-03,2.59E-03,2.27E+00
316,4.86E-03,1.05E-03,2.43E-03,4.64E-01
317,4.82E-03,4.38E-04,2.94E-03,1.96E-01
318,2.82E-03,-6.24E-04,3.61E-03,1.55E+00
319,4.08E-03,3.19E-05,3.40E-03,8.13E-02
320,3.39E-03,1.49E-03,3.06E-03,8.42E-01
321,2.83E-03,2.37E-03,2.26E-03,1.52E+00
322,3.81E-03,-2.04E-06,3.49E-03,2.65E-01
323,4.76E-03,-1.13E-03,2.39E-03,5.33E-01
324,4.68E-03,-1.06E-03,2.58E-03,4.22E-01
325,4.91E-03,2.62E-04,2.92E-03,1.57E-01
326,3.32E-03,2.39E-03,1.74E-03,7.58E-01
327,3.60E-03,2.69E-04,3.53E-03,3.90E-01
328,2.66E-03,2.16E-03,2.65E-03,2.22E+00
329,4.09E-03,1.83E-03,2.12E-03,8.45E-01
330,3.97E-03,-1.69E-03,2.45E-03,6.98E-01
331,2.14E-03,7.86E-04,3.66E-03,6.29E+00
332,4.82E-03,-1.08E-04,3.01E-03,1.39E-01
333,3.20E-03,-2.41E-03,1.70E-03,8.63E-01
334,2.61E-03,-1.90E-03,2.92E-03,2.53E+00
335,5.18E-03,-2.49E-04,2.59E-03,2.07E-01
336,3.86E-03,1.59E-03,2.74E-03,6.31E-01
337,3.82E-03,-1.87E-03,2.28E-03,7.77E-01
338,2.98E-03,1.95E-03,2.77E-03,1.32E+00
339,3.66E-03,1.78E-03,2.63E-03,8.29E-01
340,3.54E-03,-7.09E-04,3.43E-03,5.66E-01
341,2.59E-03,1.74E-03,3.10E-03,2.52E+00
342,2.69E-03,9.00E-04,3.55E-03,2.01E+00
343,2.77E-03,1.76E-03,3.03E-03,1.82E+00
344,3.50E-03,2.15E-03,2.12E-03,8.62E-01
345,2.72E-03,-4.37E-04,3.66E-03,1.89E+00
346,2.63E-03,-6.37E-04,3.63E-03,2.24E+00
347,4.94E-03,4.26E-05,2.91E-03,1.61E-01
348,3.13E-03,1.96E-03,2.69E-03,1.07E+00
349,3.77E-03,1.97E-03,2.22E-03,8.44E-01
350,4.08E-03,-1.45E-04,3.39E-03,9.71E-02
351,3.60E-03,1.07E-03,3.27E-03,3.96E-01
352,3.18E-03,1.74E-03,2.91E-03,9.75E-01
353,3.37E-03,2.17E-03,2.21E-03,8.80E-01
354,3.93E-03,-1.90E-03,2.09E-03,8.16E-01
355,4.82E-03,-8.71E-04,2.63E-03,3.43E-01
356,4.42E-03,1.58E-03,2.19E-03,7.34E-01
357,3.69E-03,2.16E-03,1.86E-03,8.76E-01
358,4.35E-03,-6.80E-04,3.13E-03,1.99E-01
359,5.00E-03,-5.10E-04,2.71E-03,2.40E-01
360,3.48E-03,2.09E-03,2.28E-03,8.61E-01
361,4.77E-03,-7.41E-04,2.80E-03,2.79E-01
362,2.31E-03,-1.40E-03,3.36E-03,4.38E+00
363,2.77E-03,7.50E-04,3.59E-03,1.79E+00
364,2.65E-03,1.89E-03,2.96E-03,2.36E+00
365,3.46E-03,2.24E-03,1.96E-03,8.23E-01
366,3.95E-03,1.94E-03,2.07E-03,8.85E-01
367,4.76E-03,1.18E-03,2.41E-03,5.34E-01
368,3.06E-03,-2.44E-03,1.81E-03,1.06E+00
369,2.44E-03,-1.86E-03,3.00E-03,3.83E+00
370,3.54E-03,4.44E-04,3.52E-03,4.52E-01
371,1.92E-03,-8.21E-05,3.78E-03,9.46E+00
372,4.60E-03,5.58E-05,3.16E-03,9.25E-02
373,3.31E-03,2.12E-03,2.35E-03,9.14E-01
374,4.03E-03,1.78E-03,2.30E-03,7.95E-01
375,4.38E-03,-3.54E-04,3.23E-03,1.15E-01
376,3.21E-03,1.84E-03,2.80E-03,9.69E-01
377,5.09E-03,2.08E-05,2.76E-03,1.85E-01
378,2.52E-03,-5.01E-04,3.68E-03,2.70E+00
379,5.13E-03,-4.38E-04,2.58E-03,2.37E-01
380,4.87E-03,-9.74E-04,2.45E-03,4.27E-01
381,3.02E-03,2.52E-03,1.76E-03,9.60E-01
382,2.96E-03,2.17E-03,2.50E-03,1.23E+00
383,3.09E-03,2.08E-03,2.55E-03,1.12E+00
384,4.65E-03,1.32E-03,2.34E-03,5.87E-01
385,2.82E-03,2.16E-03,2.58E-03,1.55E+00
386,2.81E-03,2.28E-03,2.42E-03,1.56E+00
387,4.08E-03,1.67E-03,2.45E-03,7.28E-01
388,3.56E-03,2.24E-03,1.82E-03,8.33E-01
389,3.34E-03,6.96E-04,3.50E-03,7.23E-01
390,2.95E-03,2.26E-03,2.36E-03,1.21E+00
391,4.40E-03,-1.60E-03,2.04E-03,8.45E-01
392,2.05E-03,-1.22E-03,3.49E-03,7.11E+00
393,3.13E-03,2.50E-03,1.64E-03,7.89E-01
394,4.26E-03,-1.72E-03,1.98E-03,8.92E-01
395,4.98E-03,-8.02E-04,2.50E-03,3.53E-01
396,4.92E-03,-6.92E-04,2.67E-03,2.93E-01
397,5.06E-03,-6.26E-04,2.54E-03,2.78E-01
398,4.68E-03,-7.68E-05,3.10E-03,1.10E-01
399,4.52E-03,-1.73E-04,3.19E-03,1.05E-01
400,2.97E-03,2.06E-03,2.64E-03,1.24E+00
401,4.86E-03,-5.70E-04,2.82E-03,2.42E-01
402,2.70E-03,-2.44E-03,2.14E-03,2.14E+00
403,5.25E-03,4.20E-04,2.42E-03,2.19E-01
404,3.68E-03,-2.01E-03,2.16E-03,8.03E-01
405,3.81E-03,-2.01E-03,1.96E-03,8.37E-01
406,2.78E-03,-2.50E-03,1.97E-03,1.78E+00
407,5.04E-03,7.66E-04,2.50E-03,3.24E-01
408,4.68E-03,-4.26E-04,3.03E-03,1.80E-01
409,5.11E-03,1.82E-04,2.73E-03,2.04E-01
410,4.68E-03,-2.46E-04,3.08E-03,1.47E-01
411,1.96E-03,-6.68E-04,3.69E-03,9.07E+00
412,3.66E-03,-2.11E-03,1.93E-03,8.11E-01
413,2.62E-03,-2.38E-03,2.31E-03,2.57E+00
414,2.93E-03,4.41E-04,3.64E-03,1.29E+00
415,1.92E-03,-2.80E-04,3.76E-03,9.66E+00
416,4.67E-03,-1.26E-03,2.31E-03,6.16E-01
417,3.97E-03,-3.77E-05,3.44E-03,1.40E-01
418,2.13E-03,9.47E-04,3.61E-03,6.44E+00
419,4.54E-03,-1.47E-03,2.10E-03,7.76E-01
420,2.78E-03,2.53E-03,1.97E-03,1.65E+00
421,1.94E-03,-4.76E-04,3.73E-03,9.49E+00
422,2.48E-03,-1.98E-03,2.88E-03,3.57E+00
423,2.36E-03,-1.56E-03,3.25E-03,4.11E+00
424,5.03E-03,1.58E-04,2.83E-03,1.73E-01
425,2.54E-03,2.12E-03,2.75E-03,2.99E+00
426,2.67E-03,2.26E-03,2.52E-03,2.29E+00
427,4.80E-03,-4.57E-04,2.93E-03,2.00E-01
428,4.78E-03,8.35E-05,3.04E-03,1.17E-01
429,3.43E-03,2.30E-03,1.81E-03,7.93E-01
430,3.51E-03,-2.27E-03,1.65E-03,7.83E-01
431,1.92E-03,1.16E-04,3.78E-03,9.37E+00
432,3.96E-03,2.00E-03,1.85E-03,9.47E-01
433,2.51E-03,2.02E-03,2.87E-03,3.33E+00
434,5.20E-03,-5.07E-05,2.61E-03,1.89E-01
435,4.11E-03,-1.84E-03,1.91E-03,8.95E-01
436,2.20E-03,1.74E-03,3.18E-03,5.80E+00
437,1.94E-03,5.10E-04,3.73E-03,9.38E+00
438,2.14E-03,1.58E-03,3.30E-03,6.46E+00
439,2.10E-03,-1.39E-03,3.40E-03,6.53E+00
440,2.26E-03,-1.85E-03,3.06E-03,5.20E+00
441,2.70E-03,2.48E-03,2.14E-03,2.04E+00
442,5.20E-03,1.25E-04,2.61E-03,1.94E-01
443,2.01E-03,-1.04E-03,3.57E-03,7.95E+00
444,2.05E-03,1.25E-03,3.49E-03,7.57E+00
445,2.46E-03,-2.20E-03,2.63E-03,3.48E+00
446,3.35E-03,-2.37E-03,1.58E-03,7.56E-01
447,5.19E-03,6.05E-04,2.39E-03,2.69E-01
448,3.81E-03,2.11E-03,1.78E-03,9.32E-01
449,4.91E-03,-1.04E-03,2.26E-03,5.41E-01
450,2.20E-03,-1.70E-03,3.18E-03,5.48E+00
451,4.26E-03,1.78E-03,1.98E-03,9.05E-01
452,2.09E-03,1.42E-03,3.40E-03,6.90E+00
453,5.29E-03,2.29E-04,2.43E-03,1.99E-01
454,1.98E-03,-8.57E-04,3.64E-03,8.54E+00
455,2.87E-03,-2.53E-03,1.80E-03,1.46E+00
