Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
110,-8.01E-04,0.00E+00,-1.45E-02,0.00E+00,1.10E+01
111,-7.59E-04,0.00E+00,-1.45E-02,4.95E-02, null
112,-4.38E-04,7.28E-12,-1.43E-02,3.09E-01, null
113,-7.45E-04,0.00E+00,-1.37E-02,6.13E-02, null
114,-7.43E-04,-1.82E-12,-1.39E-02,6.32E-02, null
115,-5.09E-04,-3.64E-12,-1.34E-02,2.87E-01, null
116,-7.47E-04,1.82E-12,-1.34E-02,5.94E-02, null
117,-7.99E-04,0.00E+00,-1.37E-02,0.00E+00,7.80E+00
118,-7.99E-04,1.82E-12,-1.37E-02,0.00E+00,7.79E+00
119,-7.44E-04,0.00E+00,-1.31E-02,6.29E-02, null
120,-7.99E-04,-3.64E-12,-1.46E-02,0.00E+00,1.10E+01
121,-4.89E-04,-7.28E-12,-1.30E-02,3.13E-01, null
122,-5.14E-04,0.00E+00,-1.49E-02,3.00E-01, null
123,-7.59E-04,0.00E+00,-1.49E-02,4.81E-02, null
124,-2.51E-04,1.82E-12,-1.35E-02,3.56E-01, null
125,-2.35E-04,0.00E+00,-1.29E-02,4.05E-01, null
126,-2.41E-04,-7.28E-12,-1.24E-02,4.06E-01, null
127,-1.63E-04,-3.64E-12,-1.24E-02,4.26E-01, null
128,-1.73E-04,7.28E-12,-1.25E-02,4.25E-01, null
129,-4.29E-04,3.64E-12,-1.14E-02,3.41E-01, null
130,-3.45E-04,0.00E+00,-1.15E-02,3.93E-01, null
131,-2.07E-04,7.28E-12,-1.14E-02,4.36E-01, null
132,-3.61E-04,0.00E+00,-1.13E-02,4.09E-01, null
133,4.81E-04,4.55E-13,-1.20E-02,2.91E-01, null
134,4.83E-04,-1.14E-11,-1.20E-02,2.91E-01, null
135,4.89E-04,-1.14E-11,-1.20E-02,2.85E-01, null
136,1.05E-04,0.00E+00,-1.27E-02,4.24E-01, null
137,3.52E-04,0.00E+00,-1.13E-02,3.67E-01, null
138,3.79E-04,-3.64E-12,-1.13E-02,3.61E-01, null
139,2.74E-04,-3.64E-12,-1.13E-02,3.92E-01, null
140,4.69E-04,0.00E+00,-1.20E-02,2.95E-01, null
141,1.42E-05,1.82E-12,-1.24E-02,4.29E-01, null
142,1.86E-04,-1.82E-12,-1.25E-02,4.28E-01, null
143,1.91E-04,7.28E-12,-1.24E-02,4.30E-01, null
144,5.93E-05,0.00E+00,-1.16E-02,4.47E-01, null
145,-3.33E-05,-3.64E-12,-1.13E-02,4.66E-01, null
146,4.83E-04,-1.14E-11,-1.20E-02,2.91E-01, null
147,4.65E-04,3.18E-12,-1.20E-02,3.00E-01, null
148,1.56E-05,0.00E+00,-1.20E-02,4.29E-01, null
149,-1.24E-04,-7.28E-12,-1.21E-02,4.26E-01, null
150,-8.28E-05,0.00E+00,-1.19E-02,4.28E-01, null
151,-2.02E-04,-7.28E-12,-1.20E-02,4.25E-01, null
152,1.48E-04,0.00E+00,-1.27E-02,4.21E-01, null
153,3.19E-04,0.00E+00,-1.12E-02,3.92E-01, null
154,-2.25E-04,-3.64E-12,-1.24E-02,4.06E-01, null
155,4.54E-04,-4.55E-13,-1.21E-02,3.08E-01, null
156,3.54E-04,-1.82E-12,-1.24E-02,3.74E-01, null
157,2.37E-04,0.00E+00,-1.23E-02,4.21E-01, null
158,4.80E-04,1.46E-11,-1.25E-02,3.02E-01, null
159,4.78E-04,0.00E+00,-1.28E-02,3.07E-01, null
160,1.81E-04,7.28E-12,-1.27E-02,4.09E-01, null
161,-1.23E-04,0.00E+00,-1.16E-02,4.42E-01, null
162,-8.15E-05,0.00E+00,-1.17E-02,4.38E-01, null
163,-2.83E-04,0.00E+00,-1.17E-02,3.93E-01, null
164,2.69E-04,1.46E-11,-1.16E-02,3.84E-01, null
165,4.54E-04,0.00E+00,-1.16E-02,2.84E-01, null
166,7.48E-04,0.00E+00,-1.14E-02,4.97E-02, null
167,3.98E-04,0.00E+00,-1.13E-02,3.48E-01, null
168,7.45E-04,0.00E+00,-1.12E-02,5.07E-02, null
169,8.05E-04,0.00E+00,-1.13E-02,0.00E+00,6.10E+00
170,7.34E-04,0.00E+00,-1.15E-02,5.85E-02, null
171,1.13E-04,-3.64E-12,-1.23E-02,4.30E-01, null
172,-2.52E-04,0.00E+00,-1.13E-02,4.37E-01, null
173,4.85E-04,-1.09E-11,-1.24E-02,2.99E-01, null
174,9.81E-05,0.00E+00,-1.18E-02,4.42E-01, null
175,-2.02E-04,0.00E+00,-1.23E-02,4.26E-01, null
176,-1.82E-04,-7.28E-12,-1.19E-02,4.34E-01, null
177,1.87E-04,-3.64E-12,-1.22E-02,4.32E-01, null
178,2.96E-05,3.64E-12,-1.12E-02,4.64E-01, null
179,-6.72E-05,7.28E-12,-1.12E-02,4.66E-01, null
180,8.03E-04,-3.64E-12,-1.12E-02,0.00E+00,6.11E+00
181,-6.01E-04,0.00E+00,-1.12E-02,2.26E-01, null
182,-6.02E-04,-1.82E-12,-1.11E-02,2.23E-01, null
183,-6.36E-04,0.00E+00,-1.11E-02,1.89E-01, null
184,-7.66E-04,1.82E-12,-1.16E-02,3.96E-02, null
185,-6.12E-04,-7.28E-12,-1.14E-02,1.85E-01, null
186,-7.68E-04,0.00E+00,-1.13E-02,3.78E-02, null
187,-8.01E-04,5.46E-12,-1.28E-02,0.00E+00,6.41E+00
188,-7.46E-04,0.00E+00,-1.28E-02,6.07E-02, null
189,-8.02E-04,-5.46E-12,-1.16E-02,0.00E+00,6.10E+00
190,-8.02E-04,0.00E+00,-1.19E-02,0.00E+00,6.14E+00
191,-7.63E-04,0.00E+00,-1.19E-02,3.97E-02, null
192,-7.65E-04,-3.64E-12,-1.16E-02,3.79E-02, null
193,-5.37E-04,-7.28E-12,-1.15E-02,2.59E-01, null
194,-4.63E-04,-7.28E-12,-1.27E-02,3.24E-01, null
195,-4.54E-04,7.28E-12,-1.26E-02,3.26E-01, null
196,-7.53E-04,0.00E+00,-1.28E-02,5.08E-02, null
197,-5.18E-04,0.00E+00,-1.19E-02,2.69E-01, null
198,-4.78E-04,7.28E-12,-1.18E-02,2.90E-01, null
199,-4.64E-04,1.46E-11,-1.16E-02,2.98E-01, null
200,-7.72E-04,-5.46E-12,-1.16E-02,2.83E-02, null
201,-5.35E-04,0.00E+00,-1.23E-02,2.68E-01, null
202,-5.53E-04,1.82E-12,-1.22E-02,2.47E-01, null
203,-7.55E-04,-1.82E-12,-1.25E-02,4.88E-02, null
204,-8.00E-04,0.00E+00,-1.25E-02,0.00E+00,6.67E+00
205,-7.99E-04,0.00E+00,-1.28E-02,0.00E+00,6.37E+00
206,-7.99E-04,-1.09E-11,-1.25E-02,0.00E+00,6.67E+00
207,-8.01E-04,0.00E+00,-1.19E-02,0.00E+00,6.16E+00
208,-5.57E-04,-7.28E-12,-1.22E-02,2.44E-01, null
209,-5.41E-04,9.09E-13,-1.22E-02,2.62E-01, null
210,-8.00E-04,0.00E+00,-1.16E-02,0.00E+00,6.12E+00
211,-8.01E-04,-5.46E-12,-1.16E-02,0.00E+00,6.12E+00
212,-8.03E-04,6.37E-12,-1.13E-02,0.00E+00,5.93E+00
213,-2.33E-04,-9.09E-12,-1.28E-02,4.05E-01, null
214,-5.39E-04,-7.28E-12,-1.22E-02,2.59E-01, null
215,-8.01E-04,7.28E-12,-1.13E-02,0.00E+00,5.98E+00
216,-5.05E-04,-7.28E-12,-1.22E-02,2.78E-01, null
217,-4.06E-04,-7.28E-12,-1.19E-02,3.32E-01, null
218,-5.52E-04,0.00E+00,-1.14E-02,2.52E-01, null
219,-3.58E-04,7.28E-12,-1.18E-02,3.54E-01, null
220,-8.01E-04,1.82E-12,-1.22E-02,0.00E+00,6.86E+00
221,-8.00E-04,0.00E+00,-1.22E-02,0.00E+00,6.89E+00
222,-4.59E-04,0.00E+00,-1.23E-02,3.01E-01, null
223,-4.33E-04,0.00E+00,-1.12E-02,3.61E-01, null
224,-5.58E-04,0.00E+00,-1.12E-02,2.64E-01, null
225,1.42E-04,0.00E+00,-1.11E-02,4.40E-01, null
226,2.40E-04,1.82E-12,-1.08E-02,4.39E-01, null
227,-5.19E-05,9.09E-13,-1.09E-02,4.76E-01, null
228,4.35E-05,0.00E+00,-1.08E-02,4.65E-01, null
229,4.99E-04,7.28E-12,-1.03E-02,2.58E-01, null
230,2.41E-04,-3.64E-12,-1.02E-02,4.09E-01, null
231,5.24E-04,-1.46E-11,-1.01E-02,2.56E-01, null
232,-3.43E-04,0.00E+00,-1.02E-02,3.99E-01, null
233,-3.27E-04,0.00E+00,-1.01E-02,4.05E-01, null
234,-2.48E-04,0.00E+00,-1.01E-02,4.31E-01, null
235,-2.65E-04,5.46E-12,-1.04E-02,4.31E-01, null
236,-2.34E-04,7.28E-12,-1.04E-02,4.41E-01, null
237,-4.41E-04,-1.46E-11,-9.80E-03,3.21E-01, null
238,-3.72E-04,0.00E+00,-9.98E-03,3.80E-01, null
239,-3.33E-04,0.00E+00,-9.84E-03,3.70E-01, null
240,4.66E-04,0.00E+00,-1.04E-02,2.67E-01, null
241,5.15E-04,3.64E-12,-1.07E-02,2.58E-01, null
242,2.89E-04,1.82E-12,-1.07E-02,4.12E-01, null
243,3.31E-04,1.82E-12,-1.08E-02,3.88E-01, null
244,1.99E-04,0.00E+00,-1.03E-02,4.29E-01, null
245,5.33E-04,1.09E-11,-1.09E-02,2.62E-01, null
246,3.21E-04,0.00E+00,-1.11E-02,3.72E-01, null
247,2.66E-04,0.00E+00,-9.89E-03,4.31E-01, null
248,2.41E-04,0.00E+00,-9.91E-03,4.45E-01, null
249,2.32E-04,0.00E+00,-9.90E-03,4.48E-01, null
250,-2.76E-04,-7.28E-12,-1.11E-02,4.09E-01, null
251,-3.10E-04,-5.46E-12,-1.08E-02,4.21E-01, null
252,-1.94E-04,-4.55E-13,-1.08E-02,4.48E-01, null
253,-8.10E-05,0.00E+00,-1.09E-02,4.71E-01, null
254,2.19E-04,0.00E+00,-9.60E-03,4.19E-01, null
255,1.64E-04,7.28E-12,-9.55E-03,4.45E-01, null
256,4.72E-04,0.00E+00,-9.45E-03,3.02E-01, null
257,-2.99E-04,9.09E-13,-1.07E-02,4.21E-01, null
258,-3.94E-05,7.28E-12,-1.06E-02,4.50E-01, null
259,-6.24E-05,9.09E-13,-1.09E-02,4.76E-01, null
260,2.57E-04,1.82E-12,-1.07E-02,4.29E-01, null
261,2.21E-04,0.00E+00,-1.07E-02,4.40E-01, null
262,5.25E-04,7.28E-12,-1.11E-02,2.57E-01, null
263,4.88E-04,0.00E+00,-9.74E-03,2.84E-01, null
264,2.71E-04,0.00E+00,-9.93E-03,4.29E-01, null
265,-2.39E-04,7.28E-12,-1.04E-02,4.42E-01, null
266,-2.49E-04,0.00E+00,-1.04E-02,4.36E-01, null
267,5.48E-04,0.00E+00,-9.43E-03,2.64E-01, null
268,5.45E-04,-3.64E-12,-9.45E-03,2.67E-01, null
269,1.88E-06,0.00E+00,-9.52E-03,4.49E-01, null
270,-2.21E-04,-3.64E-12,-9.51E-03,4.31E-01, null
271,8.99E-05,-3.64E-12,-9.63E-03,4.61E-01, null
272,-1.02E-04,1.46E-11,-9.80E-03,4.55E-01, null
273,5.29E-04,-1.46E-11,-1.08E-02,2.54E-01, null
274,1.43E-04,3.64E-12,-9.58E-03,4.51E-01, null
275,1.96E-04,0.00E+00,-9.90E-03,4.54E-01, null
276,2.58E-04,0.00E+00,-1.07E-02,4.29E-01, null
277,2.21E-04,0.00E+00,-1.06E-02,4.46E-01, null
278,1.04E-04,3.64E-12,-1.03E-02,4.59E-01, null
279,1.18E-04,3.64E-12,-9.56E-03,4.51E-01, null
280,-5.34E-05,9.09E-13,-1.10E-02,4.77E-01, null
281,1.18E-04,0.00E+00,-1.02E-02,4.58E-01, null
282,-3.55E-04,3.64E-12,-9.65E-03,3.74E-01, null
283,-3.19E-04,-9.09E-13,-1.08E-02,4.16E-01, null
284,-2.07E-04,0.00E+00,-9.41E-03,4.29E-01, null
285,-2.71E-04,0.00E+00,-9.44E-03,4.02E-01, null
286,-3.22E-04,0.00E+00,-1.07E-02,4.16E-01, null
287,-2.90E-04,9.09E-13,-1.06E-02,4.29E-01, null
288,7.95E-04,-3.64E-12,-1.12E-02,9.49E-03, null
289,2.14E-04,0.00E+00,-1.00E-02,4.55E-01, null
290,-6.69E-05,0.00E+00,-9.99E-03,4.54E-01, null
291,-6.37E-05,-1.27E-11,-1.09E-02,4.73E-01, null
292,4.98E-04,-7.28E-12,-9.91E-03,2.85E-01, null
293,-8.03E-04,-1.82E-12,-1.04E-02,0.00E+00,5.63E+00
294,-8.03E-04,-9.09E-13,-1.04E-02,0.00E+00,5.64E+00
295,-7.64E-04,9.09E-13,-1.04E-02,4.65E-02, null
296,-4.10E-04,0.00E+00,-9.50E-03,3.31E-01, null
297,-5.71E-04,3.64E-12,-1.09E-02,2.38E-01, null
298,-5.68E-04,-3.64E-12,-1.07E-02,2.63E-01, null
299,-3.34E-04,9.09E-13,-1.08E-02,4.08E-01, null
300,-3.55E-04,-9.09E-13,-1.07E-02,3.99E-01, null
301,-8.02E-04,-7.28E-12,-1.07E-02,0.00E+00,5.56E+00
302,-8.04E-04,9.09E-13,-1.07E-02,0.00E+00,5.54E+00
303,-7.85E-04,-7.28E-12,-1.07E-02,1.78E-02, null
304,-5.54E-04,0.00E+00,-1.02E-02,2.65E-01, null
305,-5.58E-04,-4.55E-12,-1.02E-02,2.61E-01, null
306,-5.30E-04,-4.55E-13,-1.02E-02,2.82E-01, null
307,-5.63E-04,9.55E-12,-1.03E-02,2.57E-01, null
308,-7.83E-04,0.00E+00,-1.01E-02,1.93E-02, null
309,-8.03E-04,4.55E-12,-1.01E-02,0.00E+00,5.57E+00
310,-5.56E-04,2.27E-12,-1.03E-02,2.67E-01, null
311,-5.52E-04,4.55E-13,-1.03E-02,2.67E-01, null
312,-7.62E-04,0.00E+00,-1.07E-02,4.90E-02, null
313,-6.06E-04,0.00E+00,-1.09E-02,2.16E-01, null
314,-5.12E-04,-3.64E-12,-1.09E-02,2.96E-01, null
315,-4.65E-04,0.00E+00,-1.03E-02,3.17E-01, null
316,-3.34E-04,1.82E-12,-1.08E-02,4.12E-01, null
317,-4.93E-04,0.00E+00,-9.88E-03,2.80E-01, null
318,-5.17E-04,3.64E-12,-9.76E-03,2.76E-01, null
319,-6.13E-04,0.00E+00,-1.11E-02,2.16E-01, null
320,-6.71E-04,0.00E+00,-1.09E-02,1.41E-01, null
321,-5.38E-04,0.00E+00,-1.00E-02,2.25E-01, null
322,-4.18E-04,7.28E-12,-1.10E-02,3.60E-01, null
323,-5.28E-04,0.00E+00,-1.06E-02,2.91E-01, null
324,-2.70E-04,0.00E+00,-1.04E-02,4.28E-01, null
325,-3.97E-04,-3.64E-12,-1.12E-02,3.88E-01, null
326,-5.32E-04,7.28E-12,-1.05E-02,2.89E-01, null
327,-5.98E-04,3.64E-12,-9.46E-03,2.13E-01, null
328,-5.92E-04,0.00E+00,-9.61E-03,2.21E-01, null
329,-5.78E-04,0.00E+00,-1.11E-02,2.45E-01, null
330,-7.86E-04,0.00E+00,-9.52E-03,2.06E-02, null
331,-7.82E-04,-9.09E-13,-9.55E-03,2.50E-02, null
332,-6.26E-04,0.00E+00,-9.98E-03,1.39E-01, null
333,-7.84E-04,0.00E+00,-9.84E-03,1.83E-02, null
334,-7.81E-04,9.09E-13,-9.81E-03,2.64E-02, null
335,-6.60E-04,0.00E+00,-9.67E-03,1.47E-01, null
336,-2.14E-04,-7.28E-12,-8.97E-03,4.18E-01, null
337,-1.08E-04,0.00E+00,-8.93E-03,4.55E-01, null
338,-1.41E-04,-1.46E-11,-9.07E-03,4.49E-01, null
339,-3.47E-04,-6.37E-12,-8.28E-03,4.21E-01, null
340,-3.27E-04,-9.09E-13,-8.33E-03,4.29E-01, null
341,-3.27E-04,-6.37E-12,-8.28E-03,4.27E-01, null
342,-1.63E-04,0.00E+00,-8.65E-03,4.56E-01, null
343,-2.35E-04,0.00E+00,-8.66E-03,4.32E-01, null
344,4.76E-04,0.00E+00,-8.83E-03,3.09E-01, null
345,4.60E-04,-1.09E-11,-8.92E-03,3.11E-01, null
346,3.54E-04,0.00E+00,-8.84E-03,3.75E-01, null
347,2.79E-04,0.00E+00,-7.66E-03,4.11E-01, null
348,4.77E-04,-7.28E-12,-7.74E-03,3.15E-01, null
349,4.74E-04,-7.28E-12,-7.84E-03,3.16E-01, null
350,2.91E-04,-7.28E-12,-7.80E-03,4.05E-01, null
351,2.86E-04,-3.64E-12,-9.04E-03,4.06E-01, null
352,3.15E-04,-3.64E-12,-8.55E-03,4.01E-01, null
353,2.02E-04,0.00E+00,-8.59E-03,4.61E-01, null
354,3.39E-04,0.00E+00,-9.25E-03,3.91E-01, null
355,3.18E-04,0.00E+00,-9.35E-03,4.01E-01, null
356,5.29E-04,3.64E-12,-9.42E-03,2.78E-01, null
357,5.16E-04,0.00E+00,-9.16E-03,2.76E-01, null
358,5.51E-04,-9.09E-13,-9.41E-03,2.64E-01, null
359,1.17E-04,-7.28E-12,-9.17E-03,4.67E-01, null
360,1.74E-04,3.64E-12,-9.15E-03,4.49E-01, null
361,2.08E-04,0.00E+00,-9.21E-03,4.56E-01, null
362,1.26E-04,0.00E+00,-8.00E-03,4.59E-01, null
363,4.39E-05,0.00E+00,-7.92E-03,4.88E-01, null
364,4.77E-05,0.00E+00,-8.02E-03,4.86E-01, null
365,1.28E-04,7.28E-12,-7.66E-03,4.62E-01, null
366,-1.87E-04,0.00E+00,-8.52E-03,4.62E-01, null
367,-2.57E-04,0.00E+00,-8.59E-03,4.25E-01, null
368,-1.97E-05,0.00E+00,-7.96E-03,4.82E-01, null
369,-3.14E-05,0.00E+00,-7.66E-03,4.60E-01, null
370,1.31E-04,0.00E+00,-8.77E-03,4.66E-01, null
371,-1.63E-04,0.00E+00,-7.76E-03,4.48E-01, null
372,5.25E-04,0.00E+00,-8.60E-03,2.70E-01, null
373,5.10E-04,-7.28E-12,-8.44E-03,2.84E-01, null
374,2.98E-04,3.64E-12,-8.43E-03,4.14E-01, null
375,1.32E-04,-7.28E-12,-9.08E-03,4.70E-01, null
376,-3.75E-04,-3.64E-12,-9.09E-03,3.46E-01, null
377,-3.82E-04,0.00E+00,-9.29E-03,3.49E-01, null
378,1.45E-04,3.64E-12,-8.44E-03,4.62E-01, null
379,2.39E-04,0.00E+00,-8.49E-03,4.33E-01, null
380,-3.09E-05,3.64E-12,-8.55E-03,4.55E-01, null
381,-2.31E-04,-1.09E-11,-8.17E-03,4.48E-01, null
382,-9.75E-05,0.00E+00,-8.04E-03,4.66E-01, null
383,-6.28E-05,0.00E+00,-8.33E-03,4.79E-01, null
384,2.73E-05,0.00E+00,-8.10E-03,4.88E-01, null
385,1.33E-04,-3.64E-12,-9.54E-03,4.51E-01, null
386,1.44E-04,0.00E+00,-9.39E-03,4.66E-01, null
387,4.19E-04,0.00E+00,-8.07E-03,3.36E-01, null
388,2.72E-04,0.00E+00,-8.13E-03,3.87E-01, null
389,-2.24E-04,0.00E+00,-7.87E-03,4.49E-01, null
390,-2.91E-04,-1.09E-11,-8.02E-03,4.34E-01, null
391,1.79E-04,0.00E+00,-8.36E-03,4.58E-01, null
392,4.47E-04,0.00E+00,-8.26E-03,3.27E-01, null
393,-3.43E-04,0.00E+00,-8.25E-03,4.24E-01, null
394,-7.84E-04,-2.73E-12,-8.37E-03,2.10E-02, null
395,-6.77E-04,-4.55E-13,-8.27E-03,1.51E-01, null
396,-8.04E-04,-9.09E-13,-8.36E-03,0.00E+00,5.54E+00
397,-5.11E-04,0.00E+00,-8.51E-03,2.68E-01, null
398,-6.00E-04,7.73E-12,-8.22E-03,2.39E-01, null
399,-8.03E-04,0.00E+00,-8.95E-03,0.00E+00,5.53E+00
400,-8.03E-04,1.27E-11,-8.94E-03,0.00E+00,5.54E+00
401,-7.85E-04,-1.82E-12,-8.94E-03,1.82E-02, null
402,-5.65E-04,0.00E+00,-7.96E-03,2.53E-01, null
403,-6.01E-04,0.00E+00,-8.21E-03,2.39E-01, null
