Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
88,8.39E-04,9.09E-13,-1.34E-02,3.38E-01, null
89,4.89E-04,3.64E-12,-1.34E-02,3.57E-01, null
90,6.70E-04,0.00E+00,-1.32E-02,3.62E-01, null
91,7.84E-04,-1.82E-12,-1.34E-02,3.40E-01, null
92,7.12E-04,0.00E+00,-1.31E-02,3.58E-01, null
93,7.52E-04,0.00E+00,-1.28E-02,3.53E-01, null
94,7.04E-04,0.00E+00,-1.28E-02,3.55E-01, null
95,1.26E-03,-5.46E-12,-1.29E-02,1.87E-02, null
96,8.80E-04,-3.64E-12,-1.18E-02,2.97E-01, null
97,6.77E-04,0.00E+00,-1.20E-02,3.75E-01, null
98,5.92E-04,0.00E+00,-1.17E-02,3.87E-01, null
99,7.73E-04,-1.82E-12,-1.23E-02,3.58E-01, null
100,6.87E-04,0.00E+00,-1.21E-02,3.73E-01, null
101,8.01E-04,7.28E-12,-1.20E-02,3.44E-01, null
102,8.10E-04,3.64E-12,-1.24E-02,3.41E-01, null
103,8.18E-04,0.00E+00,-1.24E-02,3.39E-01, null
104,7.79E-04,-9.09E-12,-1.24E-02,3.55E-01, null
105,1.17E-03,3.64E-12,-1.23E-02,9.63E-02, null
106,1.19E-03,0.00E+00,-1.24E-02,7.87E-02, null
107,1.28E-03,0.00E+00,-1.23E-02,0.00E+00,5.02E+00
108,7.72E-04,0.00E+00,-1.24E-02,3.55E-01, null
109,1.13E-03,0.00E+00,-1.25E-02,1.29E-01, null
110,1.05E-03,-1.09E-11,-1.26E-02,2.06E-01, null
111,1.22E-03,-3.64E-12,-1.27E-02,5.32E-02, null
112,1.28E-03,7.28E-12,-1.26E-02,0.00E+00,5.21E+00
113,1.28E-03,3.64E-12,-1.14E-02,0.00E+00,4.76E+00
114,1.28E-03,0.00E+00,-1.13E-02,0.00E+00,4.77E+00
115,1.20E-03,3.64E-12,-1.13E-02,5.86E-02, null
116,1.03E-03,0.00E+00,-1.23E-02,2.25E-01, null
117,1.05E-03,0.00E+00,-1.25E-02,1.98E-01, null
118,1.28E-03,0.00E+00,-1.24E-02,0.00E+00,5.06E+00
119,1.08E-03,0.00E+00,-1.22E-02,1.73E-01, null
120,9.99E-04,0.00E+00,-1.13E-02,2.08E-01, null
121,1.00E-03,0.00E+00,-1.12E-02,2.01E-01, null
122,9.41E-04,0.00E+00,-1.18E-02,2.78E-01, null
123,9.49E-04,7.28E-12,-1.15E-02,2.44E-01, null
124,1.02E-03,0.00E+00,-1.18E-02,2.18E-01, null
125,1.11E-03,0.00E+00,-1.15E-02,1.25E-01, null
126,7.29E-04,0.00E+00,-1.16E-02,3.42E-01, null
127,1.03E-03,0.00E+00,-1.22E-02,2.20E-01, null
128,9.91E-04,0.00E+00,-1.20E-02,2.52E-01, null
129,9.07E-04,0.00E+00,-1.21E-02,2.83E-01, null
130,9.49E-04,0.00E+00,-1.19E-02,2.82E-01, null
131,1.26E-03,0.00E+00,-1.16E-02,0.00E+00,4.77E+00
132,1.28E-03,0.00E+00,-1.20E-02,0.00E+00,4.82E+00
133,1.28E-03,1.09E-11,-1.20E-02,0.00E+00,4.84E+00
134,1.23E-03,0.00E+00,-1.20E-02,4.53E-02, null
135,1.21E-03,-1.82E-12,-1.21E-02,6.53E-02, null
136,1.28E-03,-5.46E-12,-1.29E-02,0.00E+00,5.83E+00
137,1.28E-03,9.09E-13,-1.28E-02,0.00E+00,5.66E+00
138,1.28E-03,-1.82E-12,-1.25E-02,0.00E+00,5.14E+00
139,1.28E-03,0.00E+00,-1.21E-02,0.00E+00,4.87E+00
140,4.70E-04,0.00E+00,-1.24E-02,3.88E-01, null
141,3.38E-04,0.00E+00,-1.25E-02,3.91E-01, null
142,3.76E-04,0.00E+00,-1.21E-02,3.97E-01, null
143,3.00E-04,0.00E+00,-1.21E-02,4.00E-01, null
144,2.79E-04,0.00E+00,-1.20E-02,4.04E-01, null
145,3.68E-04,0.00E+00,-1.20E-02,3.99E-01, null
146,1.89E-04,0.00E+00,-1.16E-02,4.13E-01, null
147,3.23E-04,0.00E+00,-1.17E-02,4.05E-01, null
148,6.87E-04,0.00E+00,-1.27E-02,3.60E-01, null
149,4.06E-04,0.00E+00,-1.28E-02,3.82E-01, null
150,1.05E-03,7.28E-12,-1.28E-02,2.10E-01, null
151,6.45E-04,0.00E+00,-1.23E-02,3.69E-01, null
152,8.93E-04,-3.64E-12,-1.12E-02,2.59E-01, null
153,7.48E-04,0.00E+00,-1.13E-02,3.40E-01, null
154,6.52E-04,0.00E+00,-1.11E-02,3.75E-01, null
155,4.86E-04,0.00E+00,-1.26E-02,3.82E-01, null
156,7.22E-04,3.64E-12,-1.24E-02,3.60E-01, null
157,3.51E-04,0.00E+00,-1.14E-02,4.16E-01, null
158,4.48E-04,0.00E+00,-1.13E-02,4.09E-01, null
159,3.92E-04,-3.64E-12,-1.13E-02,4.15E-01, null
160,4.33E-04,0.00E+00,-1.14E-02,4.12E-01, null
161,3.72E-04,0.00E+00,-1.13E-02,4.18E-01, null
162,2.57E-04,0.00E+00,-1.21E-02,4.02E-01, null
163,6.53E-04,0.00E+00,-1.08E-02,3.86E-01, null
164,6.73E-04,0.00E+00,-1.07E-02,3.86E-01, null
165,4.01E-04,0.00E+00,-1.08E-02,4.18E-01, null
166,6.00E-04,0.00E+00,-1.04E-02,4.00E-01, null
167,5.49E-04,-3.64E-12,-1.03E-02,4.05E-01, null
168,5.88E-04,0.00E+00,-1.03E-02,4.02E-01, null
169,1.28E-03,3.64E-12,-1.06E-02,0.00E+00,4.19E+00
170,1.21E-03,1.82E-12,-1.07E-02,5.86E-02, null
171,1.19E-03,-1.82E-12,-1.06E-02,7.09E-02, null
172,1.28E-03,0.00E+00,-9.56E-03,0.00E+00,4.30E+00
173,1.27E-03,0.00E+00,-9.65E-03,0.00E+00,4.29E+00
174,1.13E-03,-3.64E-12,-9.50E-03,9.77E-02, null
175,9.62E-04,0.00E+00,-9.75E-03,2.25E-01, null
176,7.77E-04,0.00E+00,-9.59E-03,3.50E-01, null
177,8.08E-04,0.00E+00,-9.89E-03,3.08E-01, null
178,1.08E-03,0.00E+00,-9.44E-03,1.33E-01, null
179,1.05E-03,-3.64E-12,-9.47E-03,1.57E-01, null
180,1.11E-03,3.64E-12,-9.41E-03,1.10E-01, null
181,6.42E-04,0.00E+00,-9.92E-03,3.89E-01, null
182,7.07E-04,0.00E+00,-9.58E-03,3.87E-01, null
183,3.62E-04,0.00E+00,-9.72E-03,4.39E-01, null
184,1.27E-03,0.00E+00,-9.38E-03,0.00E+00,4.28E+00
185,1.00E-03,-3.64E-12,-1.10E-02,2.11E-01, null
186,9.94E-04,0.00E+00,-1.09E-02,2.20E-01, null
187,9.06E-04,0.00E+00,-1.09E-02,2.60E-01, null
188,9.46E-04,7.28E-12,-1.05E-02,2.66E-01, null
189,9.50E-04,-7.28E-12,-1.06E-02,2.62E-01, null
190,8.57E-04,7.28E-12,-1.06E-02,3.10E-01, null
191,5.92E-04,0.00E+00,-9.45E-03,4.10E-01, null
192,3.82E-04,1.82E-12,-9.54E-03,4.41E-01, null
193,1.10E-03,7.28E-12,-1.11E-02,1.30E-01, null
194,7.81E-04,0.00E+00,-1.08E-02,3.27E-01, null
195,1.27E-03,0.00E+00,-1.03E-02,0.00E+00,3.99E+00
196,1.28E-03,0.00E+00,-1.03E-02,0.00E+00,3.94E+00
197,1.16E-03,0.00E+00,-1.03E-02,9.15E-02, null
198,9.90E-04,0.00E+00,-1.01E-02,2.21E-01, null
199,9.68E-04,0.00E+00,-1.02E-02,2.32E-01, null
200,7.30E-04,0.00E+00,-1.00E-02,3.46E-01, null
201,1.28E-03,0.00E+00,-1.07E-02,0.00E+00,4.23E+00
202,4.56E-04,0.00E+00,-1.05E-02,4.16E-01, null
203,3.13E-04,0.00E+00,-1.08E-02,4.26E-01, null
204,1.05E-03,0.00E+00,-9.42E-03,1.58E-01, null
205,1.28E-03,0.00E+00,-1.13E-02,0.00E+00,4.70E+00
206,1.12E-03,-3.64E-12,-1.09E-02,1.29E-01, null
207,1.27E-03,-7.28E-12,-1.10E-02,0.00E+00,4.46E+00
208,1.16E-03,-7.28E-12,-1.01E-02,9.01E-02, null
209,1.01E-03,0.00E+00,-9.87E-03,1.98E-01, null
210,7.45E-04,0.00E+00,-9.52E-03,3.71E-01, null
211,1.28E-03,-1.82E-12,-1.05E-02,0.00E+00,4.10E+00
212,8.98E-04,1.82E-12,-9.48E-03,2.62E-01, null
213,1.28E-03,0.00E+00,-1.00E-02,0.00E+00,4.05E+00
214,9.76E-04,3.64E-12,-1.04E-02,2.45E-01, null
215,7.46E-04,3.64E-12,-1.03E-02,3.33E-01, null
216,9.05E-04,7.28E-12,-1.05E-02,2.95E-01, null
217,6.21E-04,0.00E+00,-1.03E-02,3.94E-01, null
218,6.08E-04,0.00E+00,-1.02E-02,3.98E-01, null
219,3.97E-04,0.00E+00,-1.09E-02,4.14E-01, null
220,1.22E-03,3.64E-12,-9.96E-03,4.30E-02, null
221,1.28E-03,3.64E-12,-9.82E-03,0.00E+00,4.21E+00
222,1.27E-03,-7.28E-12,-9.95E-03,0.00E+00,4.14E+00
223,3.33E-04,0.00E+00,-9.67E-03,4.41E-01, null
224,1.18E-03,0.00E+00,-9.68E-03,7.42E-02, null
225,4.66E-04,7.28E-12,-9.39E-03,4.31E-01, null
226,4.69E-04,0.00E+00,-9.33E-03,4.32E-01, null
227,3.70E-04,3.64E-12,-9.35E-03,4.41E-01, null
228,3.76E-04,0.00E+00,-1.00E-02,4.28E-01, null
229,3.01E-04,1.82E-12,-9.86E-03,4.44E-01, null
230,3.24E-04,-3.64E-12,-9.71E-03,4.42E-01, null
231,2.75E-04,0.00E+00,-1.08E-02,4.29E-01, null
232,1.11E-04,-2.18E-11,-1.04E-02,4.33E-01, null
233,2.72E-04,-3.64E-12,-1.01E-02,4.41E-01, null
234,2.15E-04,0.00E+00,-1.06E-02,4.33E-01, null
235,2.89E-04,1.46E-11,-1.00E-02,4.39E-01, null
236,6.60E-04,0.00E+00,-8.10E-03,3.85E-01, null
237,7.18E-04,3.64E-12,-8.34E-03,3.72E-01, null
238,5.19E-04,-7.28E-12,-8.18E-03,4.16E-01, null
239,1.28E-03,0.00E+00,-8.67E-03,0.00E+00,4.09E+00
240,1.19E-03,0.00E+00,-8.61E-03,6.40E-02, null
241,1.14E-03,0.00E+00,-8.78E-03,1.28E-01, null
242,1.03E-03,-7.28E-12,-8.74E-03,2.19E-01, null
243,7.92E-04,0.00E+00,-9.22E-03,3.39E-01, null
244,7.30E-04,0.00E+00,-9.44E-03,3.81E-01, null
245,6.98E-04,0.00E+00,-9.19E-03,3.80E-01, null
246,1.01E-03,7.28E-12,-7.66E-03,2.16E-01, null
247,1.02E-03,0.00E+00,-7.61E-03,2.04E-01, null
248,1.05E-03,5.46E-12,-7.63E-03,1.81E-01, null
249,1.07E-03,-1.82E-12,-9.37E-03,1.51E-01, null
250,9.96E-04,-1.09E-11,-8.23E-03,2.41E-01, null
251,9.99E-04,0.00E+00,-8.25E-03,2.36E-01, null
252,1.05E-03,0.00E+00,-8.24E-03,1.97E-01, null
253,1.27E-03,0.00E+00,-8.82E-03,0.00E+00,4.09E+00
254,4.37E-04,-5.00E-12,-8.54E-03,4.49E-01, null
255,9.39E-04,0.00E+00,-8.21E-03,2.67E-01, null
256,9.95E-04,1.82E-12,-8.19E-03,2.41E-01, null
257,9.93E-04,-1.46E-11,-8.45E-03,2.21E-01, null
258,1.20E-03,7.28E-12,-8.53E-03,5.81E-02, null
259,3.00E-04,0.00E+00,-8.28E-03,4.51E-01, null
260,4.25E-04,-5.46E-12,-8.56E-03,4.51E-01, null
261,9.50E-04,-7.28E-12,-7.90E-03,2.52E-01, null
262,8.13E-04,-1.46E-11,-7.99E-03,3.17E-01, null
263,1.27E-03,-3.64E-12,-8.57E-03,0.00E+00,4.04E+00
264,4.64E-04,0.00E+00,-7.80E-03,4.31E-01, null
265,3.83E-04,0.00E+00,-7.85E-03,4.53E-01, null
266,3.72E-04,0.00E+00,-7.75E-03,4.56E-01, null
267,1.07E-03,-7.28E-12,-7.83E-03,1.57E-01, null
268,1.28E-03,0.00E+00,-9.18E-03,0.00E+00,4.16E+00
269,1.27E-03,0.00E+00,-8.31E-03,0.00E+00,3.97E+00
270,1.28E-03,-1.14E-13,-8.03E-03,0.00E+00,4.04E+00
271,8.25E-04,3.64E-12,-9.09E-03,3.31E-01, null
272,6.75E-04,9.09E-13,-8.85E-03,3.91E-01, null
273,6.44E-04,0.00E+00,-8.85E-03,4.03E-01, null
274,1.28E-03,5.46E-12,-9.04E-03,0.00E+00,4.11E+00
275,8.69E-04,-7.28E-12,-7.81E-03,2.84E-01, null
276,4.25E-04,-5.46E-12,-8.57E-03,4.51E-01, null
277,6.27E-04,0.00E+00,-8.84E-03,4.06E-01, null
278,6.45E-04,0.00E+00,-8.82E-03,4.02E-01, null
279,4.32E-04,-5.46E-12,-8.56E-03,4.50E-01, null
280,7.22E-04,0.00E+00,-8.44E-03,3.67E-01, null
281,1.06E-03,0.00E+00,-9.13E-03,1.81E-01, null
282,9.16E-04,0.00E+00,-9.18E-03,2.67E-01, null
283,1.23E-03,0.00E+00,-9.13E-03,4.10E-02, null
284,1.06E-03,-3.64E-12,-8.93E-03,1.97E-01, null
285,8.68E-04,0.00E+00,-8.92E-03,3.13E-01, null
286,9.91E-04,-7.28E-12,-8.58E-03,2.27E-01, null
287,7.99E-04,0.00E+00,-8.48E-03,3.30E-01, null
288,7.98E-04,-7.28E-12,-8.43E-03,3.29E-01, null
289,1.28E-03,0.00E+00,-8.03E-03,1.32E-03, null
290,1.28E-03,-3.64E-12,-8.48E-03,0.00E+00,4.02E+00
291,4.89E-04,0.00E+00,-7.94E-03,4.32E-01, null
292,3.76E-04,0.00E+00,-7.93E-03,4.53E-01, null
293,1.28E-03,-7.84E-12,-8.03E-03,0.00E+00,4.04E+00
294,1.28E-03,0.00E+00,-8.03E-03,0.00E+00,4.04E+00
295,1.28E-03,6.71E-12,-8.03E-03,1.46E-03, null
296,6.70E-04,0.00E+00,-8.83E-03,3.90E-01, null
297,6.47E-04,0.00E+00,-8.83E-03,4.01E-01, null
298,1.27E-03,-7.28E-12,-7.75E-03,0.00E+00,3.99E+00
299,9.86E-04,0.00E+00,-8.86E-03,2.51E-01, null
300,9.86E-04,-7.28E-12,-7.60E-03,2.24E-01, null
301,6.93E-04,0.00E+00,-7.57E-03,3.57E-01, null
302,1.27E-03,-1.09E-11,-9.11E-03,0.00E+00,4.10E+00
303,4.25E-04,0.00E+00,-9.28E-03,4.39E-01, null
304,5.03E-04,0.00E+00,-7.50E-03,4.09E-01, null
305,3.13E-04,-7.28E-12,-8.93E-03,4.47E-01, null
306,9.28E-04,0.00E+00,-9.00E-03,2.73E-01, null
307,7.89E-04,-7.28E-12,-8.39E-03,3.40E-01, null
308,2.57E-04,0.00E+00,-7.35E-03,4.65E-01, null
309,9.92E-04,0.00E+00,-6.46E-03,2.11E-01, null
310,9.85E-04,3.64E-12,-6.54E-03,2.14E-01, null
311,1.03E-03,-1.09E-11,-6.52E-03,1.77E-01, null
312,7.06E-04,0.00E+00,-6.40E-03,3.84E-01, null
313,9.07E-04,3.64E-12,-6.58E-03,2.59E-01, null
314,6.66E-04,-7.28E-12,-6.62E-03,3.94E-01, null
315,7.48E-04,3.64E-12,-6.33E-03,3.61E-01, null
316,7.04E-04,0.00E+00,-6.30E-03,3.79E-01, null
317,9.95E-04,0.00E+00,-6.21E-03,2.08E-01, null
318,9.71E-04,3.64E-12,-6.01E-03,2.24E-01, null
319,1.22E-03,-7.28E-12,-6.13E-03,4.18E-02, null
320,1.06E-03,-1.82E-12,-6.01E-03,1.59E-01, null
321,1.28E-03,-1.82E-12,-6.95E-03,0.00E+00,3.89E+00
322,1.27E-03,-7.28E-12,-7.21E-03,0.00E+00,4.04E+00
323,1.03E-03,-5.46E-12,-7.06E-03,1.78E-01, null
324,1.27E-03,0.00E+00,-6.38E-03,0.00E+00,3.79E+00
325,1.18E-03,0.00E+00,-6.33E-03,7.68E-02, null
326,1.28E-03,1.82E-12,-6.89E-03,0.00E+00,3.88E+00
327,1.27E-03,0.00E+00,-6.65E-03,0.00E+00,3.88E+00
328,1.06E-03,3.64E-12,-6.57E-03,1.56E-01, null
329,4.35E-04,-7.28E-12,-7.20E-03,4.29E-01, null
330,2.86E-04,0.00E+00,-7.05E-03,4.70E-01, null
331,1.27E-03,-3.64E-12,-6.12E-03,0.00E+00,3.60E+00
332,1.28E-03,7.28E-12,-6.26E-03,0.00E+00,3.70E+00
333,1.01E-03,0.00E+00,-7.04E-03,1.88E-01, null
334,9.98E-04,7.28E-12,-7.05E-03,1.96E-01, null
335,6.52E-04,1.82E-12,-6.10E-03,3.94E-01, null
336,7.86E-04,0.00E+00,-5.95E-03,3.14E-01, null
337,6.10E-04,0.00E+00,-5.95E-03,4.01E-01, null
338,1.28E-03,9.09E-13,-7.46E-03,0.00E+00,3.89E+00
339,1.28E-03,7.28E-12,-7.48E-03,0.00E+00,3.88E+00
340,1.25E-03,9.09E-13,-7.46E-03,2.23E-02, null
341,1.02E-03,-1.82E-12,-7.58E-03,2.10E-01, null
342,9.97E-04,9.09E-12,-7.03E-03,1.99E-01, null
343,9.26E-04,0.00E+00,-7.33E-03,2.48E-01, null
344,8.25E-04,7.28E-12,-7.42E-03,3.00E-01, null
345,9.86E-04,0.00E+00,-6.57E-03,2.11E-01, null
346,9.59E-04,-5.46E-12,-7.00E-03,2.22E-01, null
347,7.82E-04,-7.28E-12,-6.28E-03,3.42E-01, null
348,1.27E-03,0.00E+00,-5.87E-03,0.00E+00,3.60E+00
349,1.28E-03,0.00E+00,-6.00E-03,0.00E+00,3.60E+00
350,1.01E-03,-9.09E-12,-5.95E-03,1.96E-01, null
351,1.28E-03,-1.27E-11,-6.93E-03,0.00E+00,3.88E+00
352,1.26E-03,0.00E+00,-6.92E-03,1.21E-02, null
353,1.19E-03,-9.09E-13,-7.52E-03,7.09E-02, null
354,1.04E-03,0.00E+00,-7.60E-03,1.92E-01, null
355,1.28E-03,0.00E+00,-6.47E-03,0.00E+00,3.84E+00
356,9.70E-04,1.82E-12,-5.96E-03,2.21E-01, null
357,9.91E-04,0.00E+00,-7.08E-03,2.03E-01, null
358,1.28E-03,-5.46E-12,-7.50E-03,0.00E+00,3.89E+00
359,6.48E-04,0.00E+00,-7.04E-03,3.89E-01, null
360,7.88E-04,0.00E+00,-7.23E-03,3.15E-01, null
361,6.68E-04,7.28E-12,-7.34E-03,3.76E-01, null
362,6.66E-04,0.00E+00,-6.77E-03,3.95E-01, null
363,9.72E-04,0.00E+00,-7.05E-03,2.12E-01, null
364,4.29E-04,-3.64E-12,-6.52E-03,4.56E-01, null
365,4.82E-04,-3.64E-12,-6.60E-03,4.47E-01, null
366,3.76E-04,7.28E-12,-6.55E-03,4.68E-01, null
367,4.62E-04,7.28E-12,-6.92E-03,4.37E-01, null
368,2.86E-04,0.00E+00,-6.92E-03,4.69E-01, null
369,3.74E-04,0.00E+00,-6.66E-03,4.70E-01, null
370,5.23E-04,0.00E+00,-5.81E-03,4.28E-01, null
371,5.57E-04,3.64E-12,-5.98E-03,4.19E-01, null
372,5.83E-04,-2.55E-11,-5.93E-03,4.07E-01, null
373,4.58E-04,0.00E+00,-6.19E-03,4.40E-01, null
374,2.75E-04,7.28E-12,-6.08E-03,4.76E-01, null
375,3.19E-04,0.00E+00,-5.71E-03,4.72E-01, null
376,3.57E-04,0.00E+00,-6.26E-03,4.65E-01, null
377,1.26E-03,0.00E+00,-4.54E-03,1.75E-02, null
378,1.20E-03,0.00E+00,-4.66E-03,5.83E-02, null
379,1.07E-03,0.00E+00,-4.58E-03,1.67E-01, null
380,1.13E-03,0.00E+00,-4.92E-03,1.02E-01, null
381,1.13E-03,0.00E+00,-4.98E-03,1.04E-01, null
382,1.06E-03,0.00E+00,-4.98E-03,1.50E-01, null
383,1.05E-03,0.00E+00,-4.38E-03,1.76E-01, null
384,1.12E-03,0.00E+00,-4.24E-03,1.17E-01, null
385,1.21E-03,-7.28E-12,-4.33E-03,5.27E-02, null
386,1.28E-03,-3.64E-12,-4.23E-03,0.00E+00,1.82E+00
387,1.28E-03,0.00E+00,-4.30E-03,0.00E+00,2.64E+00
388,1.20E-03,-3.64E-12,-4.22E-03,5.71E-02, null
389,1.01E-03,7.28E-12,-5.31E-03,1.91E-01, null
390,9.70E-04,1.82E-12,-5.28E-03,2.17E-01, null
391,9.76E-04,7.28E-12,-5.32E-03,2.07E-01, null
392,9.73E-04,1.82E-12,-5.91E-03,2.22E-01, null
393,8.34E-04,0.00E+00,-4.75E-03,3.29E-01, null
394,8.49E-04,0.00E+00,-4.51E-03,3.32E-01, null
395,8.25E-04,-4.55E-13,-4.61E-03,3.44E-01, null
396,1.07E-03,0.00E+00,-4.91E-03,1.48E-01, null
397,1.28E-03,0.00E+00,-4.79E-03,0.00E+00,3.51E+00
398,1.21E-03,0.00E+00,-4.74E-03,4.87E-02, null
399,1.28E-03,-1.82E-12,-5.19E-03,0.00E+00,3.52E+00
400,1.28E-03,1.27E-11,-5.13E-03,0.00E+00,3.51E+00
401,1.13E-03,9.09E-13,-5.23E-03,1.07E-01, null
402,1.28E-03,-3.64E-12,-4.38E-03,0.00E+00,3.39E+00
403,1.01E-03,0.00E+00,-5.60E-03,1.99E-01, null
404,1.00E-03,-7.28E-12,-5.36E-03,1.97E-01, null
405,1.23E-03,-3.64E-12,-5.59E-03,3.62E-02, null
406,1.09E-03,0.00E+00,-5.40E-03,1.34E-01, null
