Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
0,-1.64E-04,7.28E-12,-1.49E-02,3.00E-01, null
1,-1.77E-04,-3.64E-12,-1.48E-02,3.01E-01, null
2,1.56E-05,5.46E-12,-1.46E-02,3.06E-01, null
3,1.08E-05,0.00E+00,-1.46E-02,3.07E-01, null
4,-5.22E-04,0.00E+00,-1.49E-02,3.00E-01, null
5,-2.15E-04,-7.28E-12,-1.49E-02,3.00E-01, null
6,-4.03E-04,7.28E-12,-1.47E-02,3.08E-01, null
7,-9.87E-05,-3.64E-12,-1.49E-02,3.00E-01, null
8,4.73E-05,3.64E-12,-1.46E-02,3.06E-01, null
9,1.75E-04,-7.28E-12,-1.49E-02,3.00E-01, null
10,4.79E-04,-1.82E-12,-1.49E-02,3.00E-01, null
11,4.97E-04,0.00E+00,-1.48E-02,3.01E-01, null
12,2.66E-04,0.00E+00,-1.47E-02,3.05E-01, null
13,7.63E-04,-1.82E-12,-1.41E-02,2.91E-01, null
14,6.95E-04,3.64E-12,-1.40E-02,3.02E-01, null
15,7.82E-04,1.09E-11,-1.40E-02,2.87E-01, null
16,4.63E-04,0.00E+00,-1.34E-02,3.66E-01, null
17,2.12E-04,0.00E+00,-1.35E-02,3.68E-01, null
18,4.88E-04,-3.64E-12,-1.36E-02,3.61E-01, null
19,3.16E-04,-3.64E-12,-1.36E-02,3.64E-01, null
20,-3.56E-04,-7.28E-12,-1.46E-02,3.12E-01, null
21,-3.90E-04,0.00E+00,-1.34E-02,3.69E-01, null
22,-4.74E-04,-3.64E-12,-1.36E-02,3.59E-01, null
23,-1.71E-04,9.09E-12,-1.33E-02,3.73E-01, null
24,-2.87E-04,0.00E+00,-1.35E-02,3.67E-01, null
25,2.10E-04,0.00E+00,-1.36E-02,3.65E-01, null
26,1.48E-04,0.00E+00,-1.35E-02,3.68E-01, null
27,3.01E-05,0.00E+00,-1.46E-02,3.07E-01, null
28,-5.53E-04,-1.09E-11,-1.29E-02,3.45E-01, null
29,-5.87E-04,-7.28E-12,-1.32E-02,3.23E-01, null
30,-4.36E-04,0.00E+00,-1.29E-02,3.78E-01, null
31,-3.94E-04,0.00E+00,-1.32E-02,3.73E-01, null
32,5.19E-04,1.82E-12,-1.49E-02,3.00E-01, null
33,3.65E-04,0.00E+00,-1.39E-02,3.49E-01, null
34,1.62E-04,0.00E+00,-1.39E-02,3.47E-01, null
35,9.44E-05,-3.64E-12,-1.36E-02,3.59E-01, null
36,4.15E-04,0.00E+00,-1.46E-02,3.11E-01, null
37,-2.33E-05,0.00E+00,-1.31E-02,3.82E-01, null
38,1.04E-04,0.00E+00,-1.31E-02,3.85E-01, null
39,-1.73E-04,-1.82E-12,-1.33E-02,3.74E-01, null
40,-1.26E-04,-1.82E-12,-1.33E-02,3.75E-01, null
41,5.00E-04,0.00E+00,-1.39E-02,3.28E-01, null
42,3.64E-04,0.00E+00,-1.40E-02,3.41E-01, null
43,-5.81E-04,0.00E+00,-1.33E-02,3.29E-01, null
44,6.18E-05,5.46E-12,-1.45E-02,3.09E-01, null
45,-1.20E-05,-1.82E-12,-1.45E-02,3.10E-01, null
46,1.47E-04,-7.28E-12,-1.42E-02,3.26E-01, null
47,-1.25E-04,7.28E-12,-1.42E-02,3.27E-01, null
48,-3.49E-04,0.00E+00,-1.44E-02,3.19E-01, null
49,6.40E-04,0.00E+00,-1.46E-02,3.05E-01, null
50,-4.22E-04,7.28E-12,-1.42E-02,3.33E-01, null
51,7.70E-05,0.00E+00,-1.46E-02,3.07E-01, null
52,-3.17E-05,7.28E-12,-1.38E-02,3.48E-01, null
53,-9.32E-05,7.28E-12,-1.38E-02,3.46E-01, null
54,-9.85E-05,0.00E+00,-1.37E-02,3.52E-01, null
55,-4.66E-04,1.09E-11,-1.37E-02,3.56E-01, null
56,6.20E-04,0.00E+00,-1.49E-02,3.00E-01, null
57,7.95E-04,-3.64E-12,-1.48E-02,3.01E-01, null
58,7.64E-04,3.64E-12,-1.46E-02,2.97E-01, null
59,7.71E-04,-3.64E-12,-1.40E-02,2.91E-01, null
60,3.17E-04,3.64E-12,-1.29E-02,3.87E-01, null
61,2.31E-04,0.00E+00,-1.31E-02,3.83E-01, null
62,4.33E-04,0.00E+00,-1.38E-02,3.54E-01, null
63,5.11E-04,0.00E+00,-1.43E-02,3.23E-01, null
64,5.49E-04,-5.46E-12,-1.43E-02,3.20E-01, null
65,5.02E-04,-5.46E-12,-1.43E-02,3.25E-01, null
66,-5.31E-04,3.64E-12,-1.45E-02,3.13E-01, null
67,-6.25E-04,0.00E+00,-1.44E-02,3.23E-01, null
68,1.51E-04,0.00E+00,-1.33E-02,3.74E-01, null
69,-2.87E-04,7.28E-12,-1.41E-02,3.35E-01, null
70,-4.42E-04,0.00E+00,-1.38E-02,3.50E-01, null
71,-3.38E-04,0.00E+00,-1.38E-02,3.53E-01, null
72,-1.47E-04,0.00E+00,-1.33E-02,3.73E-01, null
73,-5.13E-05,0.00E+00,-1.34E-02,3.72E-01, null
74,7.26E-04,7.28E-12,-1.38E-02,2.95E-01, null
75,5.48E-04,-3.64E-12,-1.37E-02,3.41E-01, null
76,6.41E-04,0.00E+00,-1.42E-02,3.08E-01, null
77,3.81E-04,0.00E+00,-1.32E-02,3.78E-01, null
78,-1.60E-05,0.00E+00,-1.40E-02,3.38E-01, null
79,4.68E-04,-7.28E-12,-1.29E-02,3.82E-01, null
80,6.01E-04,0.00E+00,-1.30E-02,3.42E-01, null
81,4.71E-04,0.00E+00,-1.31E-02,3.75E-01, null
82,7.14E-04,0.00E+00,-1.35E-02,3.04E-01, null
83,5.28E-04,0.00E+00,-1.33E-02,3.66E-01, null
84,5.74E-04,0.00E+00,-1.44E-02,3.19E-01, null
85,-6.30E-04,-7.28E-12,-1.42E-02,3.16E-01, null
86,-5.45E-04,-3.64E-12,-1.38E-02,3.42E-01, null
87,-5.02E-04,0.00E+00,-1.37E-02,3.49E-01, null
88,6.89E-04,0.00E+00,-1.32E-02,2.95E-01, null
89,-6.63E-04,7.28E-12,-1.47E-02,2.98E-01, null
90,-1.07E-03,-5.46E-12,-1.43E-02,0.00E+00,8.45E+00
91,-1.07E-03,-1.82E-12,-1.45E-02,0.00E+00,9.87E+00
92,-1.04E-03,0.00E+00,-1.45E-02,3.31E-02, null
93,-1.04E-03,-5.46E-12,-1.43E-02,3.20E-02, null
94,-7.33E-04,0.00E+00,-1.44E-02,3.00E-01, null
95,-1.03E-03,0.00E+00,-1.34E-02,3.72E-02, null
96,-1.07E-03,0.00E+00,-1.34E-02,0.00E+00,6.75E+00
97,-8.17E-04,0.00E+00,-1.37E-02,2.32E-01, null
98,-7.86E-04,0.00E+00,-1.37E-02,2.60E-01, null
99,-1.07E-03,0.00E+00,-1.31E-02,0.00E+00,6.28E+00
100,-1.07E-03,-3.64E-12,-1.31E-02,0.00E+00,6.26E+00
101,-1.03E-03,-3.64E-12,-1.31E-02,3.13E-02, null
102,-1.07E-03,-1.82E-12,-1.49E-02,0.00E+00,9.60E+00
103,-1.07E-03,-3.64E-12,-1.46E-02,0.00E+00,9.88E+00
104,-1.02E-03,0.00E+00,-1.48E-02,5.64E-02, null
105,-1.02E-03,-3.64E-12,-1.46E-02,5.48E-02, null
106,-1.03E-03,-3.64E-12,-1.31E-02,3.58E-02, null
107,-7.58E-04,0.00E+00,-1.33E-02,2.62E-01, null
108,-7.86E-04,0.00E+00,-1.37E-02,2.57E-01, null
109,-6.81E-04,0.00E+00,-1.37E-02,2.93E-01, null
110,-1.07E-03,1.82E-12,-1.40E-02,0.00E+00,7.81E+00
111,-1.07E-03,1.82E-12,-1.37E-02,0.00E+00,7.37E+00
112,-8.15E-04,-1.82E-12,-1.37E-02,2.34E-01, null
113,-7.40E-04,0.00E+00,-1.45E-02,3.06E-01, null
114,-1.07E-03,1.82E-12,-1.37E-02,0.00E+00,7.33E+00
115,-8.03E-04,3.64E-12,-1.48E-02,2.98E-01, null
116,-8.08E-04,0.00E+00,-1.46E-02,2.92E-01, null
117,-7.96E-04,1.82E-12,-1.38E-02,2.60E-01, null
118,-8.69E-04,0.00E+00,-1.49E-02,2.24E-01, null
119,-1.07E-03,1.82E-12,-1.40E-02,0.00E+00,7.89E+00
120,-1.03E-03,3.64E-12,-1.40E-02,4.15E-02, null
121,-1.07E-03,1.09E-11,-1.34E-02,0.00E+00,6.72E+00
122,-7.77E-04,7.28E-12,-1.40E-02,2.89E-01, null
123,-7.74E-04,0.00E+00,-1.31E-02,2.53E-01, null
124,-7.78E-04,7.28E-12,-1.42E-02,2.84E-01, null
125,-1.03E-03,0.00E+00,-1.42E-02,4.29E-02, null
126,-1.07E-03,0.00E+00,-1.43E-02,0.00E+00,8.33E+00
127,-7.50E-04,0.00E+00,-1.49E-02,3.00E-01, null
128,-7.33E-04,7.28E-12,-1.34E-02,2.83E-01, null
129,-5.31E-04,-3.64E-12,-1.37E-02,3.42E-01, null
130,-8.00E-04,0.00E+00,-1.29E-02,2.40E-01, null
131,-1.96E-05,3.64E-12,-1.25E-02,4.07E-01, null
132,5.95E-06,1.82E-12,-1.26E-02,4.05E-01, null
133,-1.62E-05,0.00E+00,-1.26E-02,4.05E-01, null
134,1.72E-04,3.64E-12,-1.12E-02,4.41E-01, null
135,3.52E-06,-1.82E-12,-1.14E-02,4.40E-01, null
136,1.10E-04,3.64E-12,-1.12E-02,4.42E-01, null
137,-4.75E-04,1.00E-11,-1.24E-02,3.93E-01, null
138,-4.71E-04,0.00E+00,-1.24E-02,3.93E-01, null
139,-3.50E-04,0.00E+00,-1.24E-02,3.97E-01, null
140,-1.62E-04,-7.28E-12,-1.21E-02,4.15E-01, null
141,3.88E-05,0.00E+00,-1.22E-02,4.16E-01, null
142,8.41E-06,-7.28E-12,-1.19E-02,4.26E-01, null
143,-5.05E-04,0.00E+00,-1.21E-02,3.91E-01, null
144,-5.63E-04,0.00E+00,-1.21E-02,3.79E-01, null
145,-5.31E-04,0.00E+00,-1.19E-02,3.91E-01, null
146,2.40E-05,3.64E-12,-1.26E-02,4.07E-01, null
147,-1.26E-04,1.27E-11,-1.15E-02,4.35E-01, null
148,-8.12E-05,-1.82E-12,-1.15E-02,4.35E-01, null
149,-1.03E-04,3.64E-12,-1.15E-02,4.35E-01, null
150,-4.47E-04,0.00E+00,-1.18E-02,3.99E-01, null
151,-3.86E-04,0.00E+00,-1.18E-02,4.02E-01, null
152,5.61E-04,3.64E-12,-1.15E-02,3.57E-01, null
153,4.99E-04,0.00E+00,-1.13E-02,3.96E-01, null
154,4.87E-04,0.00E+00,-1.15E-02,3.87E-01, null
155,4.53E-04,3.64E-12,-1.25E-02,3.86E-01, null
156,1.38E-04,0.00E+00,-1.26E-02,4.00E-01, null
157,4.48E-04,0.00E+00,-1.24E-02,3.89E-01, null
158,-4.82E-04,-9.09E-13,-1.24E-02,3.90E-01, null
159,4.78E-04,3.64E-12,-1.10E-02,4.05E-01, null
160,3.12E-04,0.00E+00,-1.12E-02,4.26E-01, null
161,6.27E-04,0.00E+00,-1.16E-02,3.35E-01, null
162,4.88E-04,3.64E-12,-1.16E-02,3.90E-01, null
163,-4.14E-04,0.00E+00,-1.28E-02,3.80E-01, null
164,-1.04E-04,-1.82E-12,-1.26E-02,4.00E-01, null
165,1.92E-04,-3.64E-12,-1.13E-02,4.38E-01, null
166,1.31E-04,3.64E-12,-1.14E-02,4.39E-01, null
167,4.03E-04,-7.28E-12,-1.21E-02,4.00E-01, null
168,5.63E-04,7.28E-12,-1.21E-02,3.40E-01, null
169,-5.00E-04,0.00E+00,-1.28E-02,3.59E-01, null
170,-5.03E-04,0.00E+00,-1.17E-02,3.82E-01, null
