Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.72E-05,3.91E-05,-6.74E-06,4.35E-01
1,-6.86E-06,1.15E-05,-1.91E-03,5.21E-01
2,-1.03E-07,-7.65E-06,-1.09E-02,4.77E-01
3,-7.09E-04,-6.07E-03,9.89E-03,1.41E-01
4,9.44E-05,-5.80E-03,9.84E-03,9.45E-02
5,-1.08E-03,-5.38E-03,9.57E-03,1.20E-01
6,-8.84E-04,-5.08E-03,1.00E-02,1.49E-01
7,-3.18E-04,-5.03E-03,9.56E-03,1.48E-01
8,-8.86E-04,-5.80E-03,1.03E-02,1.58E-01
9,-1.25E-04,-5.80E-03,1.04E-02,1.63E-01
10,-3.22E-04,-6.17E-03,9.38E-03,1.59E-01
11,3.44E-05,-5.10E-03,1.03E-02,1.23E-01
12,-2.56E-05,-5.28E-03,9.10E-03,1.22E-01
13,-1.02E-03,-5.92E-03,8.99E-03,1.65E-01
14,-3.44E-04,-5.77E-03,1.09E-02,1.75E-01
15,3.51E-05,-5.58E-03,8.76E-03,1.40E-01
16,-4.81E-04,-4.71E-03,1.07E-02,1.26E-01
17,-1.10E-03,-5.32E-03,1.09E-02,1.32E-01
18,-7.84E-04,-5.29E-03,8.46E-03,1.38E-01
19,-1.20E-05,-4.99E-03,1.12E-02,1.57E-01
20,-8.98E-04,-4.82E-03,1.12E-02,1.58E-01
21,-8.81E-05,-5.53E-03,8.26E-03,1.60E-01
22,-5.52E-04,-6.43E-03,8.50E-03,1.43E-01
23,-5.66E-04,-5.84E-03,1.15E-02,1.02E-01
24,-9.76E-04,-5.47E-03,1.17E-02,1.50E-01
25,-1.10E-03,-5.88E-03,8.02E-03,1.32E-01
26,-4.33E-05,-5.51E-03,1.18E-02,1.32E-01
27,-2.94E-04,-4.50E-03,1.17E-02,7.97E-02
28,-7.06E-04,-5.42E-03,7.61E-03,1.12E-01
29,-1.40E-04,-6.30E-03,7.95E-03,1.77E-01
30,-6.05E-04,-4.53E-03,1.18E-02,1.42E-01
31,-2.94E-04,-5.43E-03,7.59E-03,1.19E-01
32,1.02E-05,-4.98E-03,1.21E-02,1.66E-01
33,-3.43E-04,-5.59E-03,1.23E-02,1.44E-01
34,-1.03E-03,-6.18E-03,7.49E-03,1.58E-01
35,-2.93E-04,-6.53E-03,7.30E-03,2.00E-01
36,-5.15E-04,-5.53E-03,7.03E-03,1.22E-01
37,-9.31E-04,-4.58E-03,1.24E-02,1.20E-01
38,-8.79E-04,-5.40E-03,1.26E-02,1.63E-01
39,-4.99E-05,-5.35E-03,1.28E-02,1.45E-01
40,-3.43E-04,-4.41E-03,1.26E-02,1.38E-01
41,-5.18E-04,-5.56E-03,1.29E-02,1.08E-01
42,-3.74E-05,-4.76E-03,1.27E-02,1.71E-01
43,-9.52E-04,-4.60E-03,1.28E-02,1.66E-01
44,1.07E-04,-5.12E-03,1.28E-02,1.04E-01
45,-8.56E-04,-6.56E-03,6.93E-03,1.84E-01
46,-1.19E-03,-5.04E-03,1.29E-02,1.00E-01
47,-9.77E-04,-5.24E-03,1.29E-02,1.62E-01
48,-8.69E-04,-5.51E-03,1.29E-02,9.83E-02
49,-6.37E-04,-4.38E-03,1.28E-02,1.51E-01
50,-7.92E-04,-5.71E-03,6.47E-03,1.14E-01
51,-4.03E-05,-6.57E-03,6.48E-03,1.64E-01
52,-1.06E-03,-6.52E-03,6.29E-03,1.33E-01
53,-6.54E-04,-5.79E-03,5.84E-03,9.52E-02
54,-4.08E-04,-6.86E-03,5.93E-03,2.16E-01
55,-1.05E-03,-6.19E-03,5.70E-03,1.27E-01
56,-4.60E-04,-5.85E-03,5.29E-03,9.17E-02
57,-8.32E-04,-6.91E-03,5.37E-03,1.93E-01
58,6.93E-05,-6.44E-03,5.16E-03,1.48E-01
59,-4.63E-04,-5.90E-03,4.90E-03,8.37E-02
60,-1.01E-03,-6.77E-03,4.77E-03,1.68E-01
61,-2.91E-04,-7.10E-03,4.80E-03,2.02E-01
62,-3.79E-04,-5.97E-03,4.27E-03,9.21E-02
63,7.01E-05,-6.75E-03,4.49E-03,1.52E-01
64,-6.71E-04,-7.09E-03,4.12E-03,1.86E-01
65,-6.61E-04,-6.05E-03,3.76E-03,1.50E-01
66,1.14E-04,-6.35E-03,3.92E-03,1.15E-01
67,-3.23E-04,-7.10E-03,3.59E-03,1.50E-01
68,-1.09E-03,-6.60E-03,3.13E-03,1.18E-01
69,-9.57E-05,-5.97E-03,3.17E-03,1.66E-01
70,-9.51E-04,-5.74E-03,2.94E-03,1.48E-01
71,-3.12E-04,-5.43E-03,2.85E-03,1.58E-01
72,-8.35E-04,-6.25E-03,2.08E-03,8.80E-02
73,-1.89E-06,-5.95E-03,2.10E-03,1.22E-01
74,-1.13E-03,-5.63E-03,2.22E-03,1.02E-01
75,-8.61E-05,-5.08E-03,2.34E-03,1.66E-01
76,-1.10E-03,-5.07E-03,2.07E-03,1.19E-01
77,-5.06E-04,-5.55E-03,1.52E-03,1.23E-01
78,4.47E-05,-4.78E-03,2.04E-03,1.39E-01
79,-9.28E-04,-4.99E-03,1.35E-03,1.07E-01
80,-7.85E-05,-4.89E-03,1.29E-03,1.04E-01
81,-8.07E-04,-4.43E-03,2.09E-03,1.87E-01
82,-7.12E-05,-4.18E-03,1.91E-03,1.68E-01
83,-2.95E-04,-4.37E-03,9.46E-04,1.28E-01
84,-9.44E-04,-3.92E-03,1.79E-03,1.71E-01
85,1.15E-04,-3.83E-03,1.22E-03,1.03E-01
86,-1.03E-04,-4.01E-03,8.79E-04,1.06E-01
87,-1.46E-04,-3.49E-03,1.69E-03,1.79E-01
88,-1.03E-03,-3.76E-03,1.01E-03,1.42E-01
89,1.07E-04,-3.25E-03,1.27E-03,1.28E-01
90,-1.04E-03,-3.23E-03,1.38E-03,1.74E-01
91,-5.01E-04,-3.48E-03,5.33E-04,1.21E-01
92,-6.17E-04,-3.09E-03,1.70E-03,1.65E-01
93,-8.91E-04,-3.33E-03,6.23E-04,1.23E-01
94,-1.12E-04,-3.33E-03,5.72E-04,8.97E-02
95,-3.08E-04,-2.69E-03,1.56E-03,1.76E-01
96,-7.97E-04,-2.66E-03,1.45E-03,2.05E-01
97,-9.63E-04,-2.80E-03,5.57E-04,1.30E-01
98,1.55E-04,-2.70E-03,9.72E-04,1.26E-01
99,-6.46E-04,-2.90E-03,2.88E-04,1.10E-01
100,-1.37E-04,-2.35E-03,1.35E-03,1.89E-01
101,-9.68E-04,-2.23E-03,1.20E-03,1.74E-01
102,-8.70E-04,-2.39E-03,2.40E-04,1.10E-01
103,1.04E-04,-2.31E-03,4.11E-04,9.24E-02
104,-4.23E-04,-1.92E-03,1.29E-03,2.28E-01
105,-1.08E-03,-1.87E-03,8.25E-04,1.52E-01
106,-1.04E-03,-1.92E-03,1.52E-04,8.16E-02
107,-6.34E-04,-1.96E-03,-8.21E-05,1.53E-01
108,5.00E-04,-1.75E-03,4.74E-04,8.48E-02
109,8.09E-05,-1.36E-03,1.24E-03,1.67E-01
110,2.32E-04,-1.83E-03,-8.50E-05,1.40E-01
111,5.13E-04,-1.25E-03,1.20E-03,2.21E-01
112,-1.38E-04,-8.59E-04,1.53E-03,1.26E-01
113,6.60E-04,-1.45E-03,8.92E-04,1.99E-01
114,4.09E-04,-1.57E-03,-5.79E-04,1.03E-01
115,7.85E-04,-1.54E-03,3.80E-04,1.03E-01
116,3.52E-04,-1.77E-03,-3.03E-04,1.05E-01
117,-1.11E-03,-1.25E-03,-5.81E-04,7.55E-02
118,1.57E-06,-1.52E-03,-8.20E-04,8.78E-02
119,-1.34E-03,-1.12E-03,5.76E-04,1.89E-01
120,1.12E-04,-1.10E-03,1.45E-03,1.65E-01
121,-8.82E-04,-8.85E-04,1.31E-03,2.11E-01
122,2.46E-04,-8.16E-04,1.53E-03,1.78E-01
123,-6.45E-04,-1.39E-03,-8.60E-04,8.48E-02
124,-2.18E-04,-1.47E-03,-9.39E-04,6.22E-02
125,9.42E-04,-1.21E-03,9.10E-04,2.19E-01
126,1.06E-03,-1.36E-03,4.23E-04,1.33E-01
127,-1.46E-03,-6.37E-04,6.48E-04,2.46E-01
128,-8.64E-04,-1.33E-03,-8.16E-04,8.34E-02
129,-1.23E-03,-8.27E-04,1.07E-03,2.46E-01
130,-4.80E-04,-1.35E-03,-1.02E-03,6.28E-02
131,-2.25E-04,-1.38E-03,-1.08E-03,4.36E-02
132,-7.99E-04,-5.59E-04,1.44E-03,1.92E-01
133,-1.08E-03,-6.53E-04,-1.19E-03,6.92E-02
134,6.76E-04,-2.05E-04,1.56E-03,2.40E-01
135,8.83E-04,-8.13E-04,1.27E-03,2.50E-01
136,1.27E-03,-1.14E-03,5.13E-04,1.53E-01
137,1.42E-03,-9.77E-04,-1.65E-04,7.32E-02
138,1.62E-03,-3.31E-04,-5.04E-04,9.55E-02
139,-1.59E-03,-6.68E-04,2.17E-04,2.06E-01
140,-8.94E-04,-1.01E-03,-1.12E-03,7.74E-02
141,-1.28E-03,-4.35E-04,1.11E-03,2.64E-01
142,3.76E-04,-1.22E-03,-1.12E-03,9.11E-02
143,1.44E-03,-1.04E-03,1.54E-04,9.70E-02
144,1.59E-03,-4.24E-04,1.12E-03,1.19E-01
145,1.26E-03,-9.32E-04,8.89E-04,2.11E-01
146,1.32E-03,-7.99E-05,-1.13E-03,6.12E-02
147,1.70E-03,-7.09E-04,2.21E-04,8.05E-02
148,1.61E-03,5.83E-04,-3.69E-04,9.35E-02
149,7.47E-04,6.41E-04,1.45E-03,2.50E-01
150,-2.33E-04,-1.07E-03,-1.40E-03,2.70E-02
151,-1.18E-03,-2.88E-04,-1.31E-03,4.88E-02
152,1.08E-03,-6.39E-04,-1.17E-03,7.04E-02
153,1.63E-03,8.18E-04,-9.91E-06,8.00E-02
154,1.34E-03,7.02E-04,1.05E-03,2.17E-01
155,-6.48E-04,-9.27E-04,-1.45E-03,4.80E-02
