Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
48,-5.22E-04,0.00E+00,-1.36E-02,3.57E-01, null
49,4.82E-04,-9.09E-12,-1.32E-02,3.66E-01, null
50,1.99E-04,0.00E+00,-1.28E-02,3.99E-01, null
51,3.11E-05,0.00E+00,-1.28E-02,3.97E-01, null
52,5.32E-05,0.00E+00,-1.30E-02,3.93E-01, null
53,-4.87E-04,7.28E-12,-1.31E-02,3.72E-01, null
54,-5.13E-04,0.00E+00,-1.32E-02,3.57E-01, null
55,-3.06E-04,0.00E+00,-1.33E-02,3.73E-01, null
56,-1.41E-04,3.64E-12,-1.43E-02,3.25E-01, null
57,-1.30E-04,0.00E+00,-1.42E-02,3.27E-01, null
58,-3.44E-04,9.09E-13,-1.41E-02,3.35E-01, null
59,1.63E-04,1.09E-11,-1.40E-02,3.40E-01, null
60,1.78E-04,0.00E+00,-1.40E-02,3.40E-01, null
61,4.79E-04,0.00E+00,-1.46E-02,3.10E-01, null
62,5.38E-04,-9.09E-13,-1.44E-02,3.22E-01, null
63,4.77E-04,0.00E+00,-1.49E-02,3.00E-01, null
64,5.65E-04,-3.64E-12,-1.49E-02,3.00E-01, null
65,5.18E-04,-3.64E-12,-1.48E-02,3.03E-01, null
66,4.92E-04,0.00E+00,-1.33E-02,3.67E-01, null
67,4.86E-04,0.00E+00,-1.40E-02,3.44E-01, null
68,1.97E-04,-1.82E-12,-1.40E-02,3.40E-01, null
69,-9.43E-05,-1.09E-11,-1.42E-02,3.26E-01, null
70,-2.40E-04,3.64E-12,-1.39E-02,3.48E-01, null
71,-1.96E-04,-7.28E-12,-1.38E-02,3.48E-01, null
72,7.80E-04,4.55E-13,-1.36E-02,2.53E-01, null
73,-2.31E-04,-7.28E-12,-1.38E-02,3.50E-01, null
74,-7.14E-05,0.00E+00,-1.49E-02,3.00E-01, null
75,-3.22E-04,7.28E-12,-1.49E-02,3.00E-01, null
76,-2.62E-04,7.28E-12,-1.46E-02,3.06E-01, null
77,-1.36E-04,0.00E+00,-1.33E-02,3.77E-01, null
78,1.56E-04,0.00E+00,-1.34E-02,3.73E-01, null
79,5.89E-04,0.00E+00,-1.29E-02,3.46E-01, null
80,5.17E-04,3.64E-12,-1.32E-02,3.59E-01, null
81,4.18E-04,3.64E-12,-1.29E-02,3.88E-01, null
82,4.67E-04,1.82E-12,-1.32E-02,3.71E-01, null
83,1.86E-04,0.00E+00,-1.35E-02,3.69E-01, null
84,8.17E-04,-1.82E-12,-1.46E-02,2.74E-01, null
85,7.29E-04,0.00E+00,-1.47E-02,2.79E-01, null
86,5.49E-04,0.00E+00,-1.43E-02,3.20E-01, null
87,-1.03E-04,0.00E+00,-1.43E-02,3.24E-01, null
88,-1.10E-04,-1.09E-11,-1.43E-02,3.24E-01, null
89,-2.33E-04,-7.28E-12,-1.46E-02,3.07E-01, null
90,1.87E-04,0.00E+00,-1.35E-02,3.68E-01, null
91,-2.73E-04,-7.28E-12,-1.45E-02,3.10E-01, null
92,-2.47E-04,0.00E+00,-1.46E-02,3.08E-01, null
93,5.39E-04,-1.82E-12,-1.32E-02,3.49E-01, null
94,1.52E-04,0.00E+00,-1.35E-02,3.67E-01, null
95,-4.49E-04,0.00E+00,-1.43E-02,3.28E-01, null
96,-5.40E-04,0.00E+00,-1.40E-02,3.42E-01, null
97,7.69E-04,-2.27E-13,-1.37E-02,2.65E-01, null
98,7.44E-04,4.09E-12,-1.39E-02,2.83E-01, null
99,-2.42E-04,0.00E+00,-1.27E-02,4.01E-01, null
100,-2.31E-04,-1.00E-11,-1.27E-02,4.02E-01, null
101,-7.26E-04,-7.28E-12,-1.49E-02,3.00E-01, null
102,-9.88E-04,-1.82E-12,-1.49E-02,4.78E-02, null
103,-7.30E-04,2.27E-12,-1.46E-02,2.98E-01, null
104,-7.68E-04,0.00E+00,-1.46E-02,2.61E-01, null
105,-9.76E-04,1.82E-12,-1.39E-02,7.82E-02, null
106,-1.04E-03,0.00E+00,-1.40E-02,0.00E+00,8.39E+00
107,-9.68E-04,-3.64E-12,-1.40E-02,6.31E-02, null
108,-7.32E-04,0.00E+00,-1.46E-02,2.98E-01, null
109,-7.37E-04,-3.64E-12,-1.43E-02,2.95E-01, null
110,-9.66E-04,0.00E+00,-1.43E-02,6.50E-02, null
111,-7.71E-04,-1.36E-12,-1.46E-02,2.58E-01, null
112,-1.04E-03,-1.82E-12,-1.45E-02,0.00E+00,1.12E+01
113,-1.04E-03,0.00E+00,-1.46E-02,0.00E+00,1.14E+01
114,-7.70E-04,-1.14E-12,-1.46E-02,2.60E-01, null
115,-5.35E-04,-4.55E-13,-1.46E-02,3.15E-01, null
116,-5.30E-04,4.55E-13,-1.46E-02,3.14E-01, null
117,-5.49E-04,-1.82E-12,-1.46E-02,3.14E-01, null
118,-6.55E-04,-2.27E-13,-1.46E-02,3.05E-01, null
119,-5.39E-04,-4.55E-13,-1.46E-02,3.15E-01, null
120,-6.38E-04,3.64E-12,-1.43E-02,3.15E-01, null
121,-5.38E-04,0.00E+00,-1.43E-02,3.29E-01, null
122,-6.41E-04,-7.28E-12,-1.30E-02,3.07E-01, null
123,-6.30E-04,0.00E+00,-1.29E-02,3.16E-01, null
124,-5.42E-04,5.00E-12,-1.46E-02,3.14E-01, null
125,-5.47E-04,5.46E-12,-1.46E-02,3.14E-01, null
126,-7.57E-04,7.28E-12,-1.35E-02,2.74E-01, null
127,-6.89E-04,0.00E+00,-1.34E-02,2.99E-01, null
128,-5.53E-04,0.00E+00,-1.36E-02,3.46E-01, null
129,-1.04E-03,-1.82E-12,-1.49E-02,0.00E+00,1.22E+01
130,-7.88E-04,0.00E+00,-1.33E-02,2.47E-01, null
131,-1.00E-03,-1.82E-12,-1.34E-02,3.85E-02, null
132,-8.74E-04,-7.28E-12,-1.32E-02,1.56E-01, null
133,-1.04E-03,1.09E-11,-1.34E-02,0.00E+00,6.74E+00
134,-1.04E-03,-3.64E-12,-1.31E-02,0.00E+00,6.47E+00
135,-8.03E-04,0.00E+00,-1.32E-02,2.28E-01, null
136,-6.51E-04,0.00E+00,-1.32E-02,2.94E-01, null
137,-1.04E-03,-3.64E-12,-1.31E-02,0.00E+00,6.41E+00
138,-1.01E-03,0.00E+00,-1.31E-02,2.30E-02, null
139,-5.79E-04,0.00E+00,-1.40E-02,3.36E-01, null
140,-8.18E-04,0.00E+00,-1.38E-02,2.55E-01, null
141,-2.85E-04,9.09E-13,-1.27E-02,3.90E-01, null
142,-1.04E-03,0.00E+00,-1.34E-02,0.00E+00,6.73E+00
143,-1.04E-03,0.00E+00,-1.37E-02,0.00E+00,7.49E+00
144,-9.98E-04,1.82E-12,-1.36E-02,3.99E-02, null
145,-6.06E-04,0.00E+00,-1.49E-02,3.00E-01, null
146,-7.86E-04,0.00E+00,-1.29E-02,2.34E-01, null
147,-8.61E-04,0.00E+00,-1.38E-02,2.11E-01, null
148,-9.78E-04,1.82E-12,-1.37E-02,7.61E-02, null
149,-7.19E-04,0.00E+00,-1.42E-02,3.01E-01, null
150,-7.34E-04,2.27E-12,-1.46E-02,2.97E-01, null
151,-4.33E-04,0.00E+00,-1.49E-02,3.00E-01, null
152,-1.04E-03,7.28E-12,-1.43E-02,0.00E+00,8.54E+00
153,-1.04E-03,5.46E-12,-1.43E-02,0.00E+00,8.43E+00
154,-7.44E-04,0.00E+00,-1.42E-02,2.91E-01, null
155,-1.04E-03,-1.09E-11,-1.37E-02,0.00E+00,7.62E+00
156,-1.04E-03,0.00E+00,-1.40E-02,0.00E+00,8.40E+00
157,-8.19E-04,0.00E+00,-1.39E-02,2.61E-01, null
158,-5.77E-04,-5.46E-12,-1.40E-02,3.39E-01, null
159,-5.59E-04,1.82E-12,-1.40E-02,3.42E-01, null
160,3.81E-05,1.82E-12,-1.16E-02,4.37E-01, null
161,3.14E-05,0.00E+00,-1.15E-02,4.39E-01, null
162,4.42E-04,0.00E+00,-1.16E-02,4.01E-01, null
163,4.40E-04,0.00E+00,-1.16E-02,4.01E-01, null
164,-3.18E-04,3.64E-12,-1.15E-02,3.98E-01, null
165,-3.45E-04,-2.18E-11,-1.13E-02,3.72E-01, null
166,-2.41E-04,0.00E+00,-1.12E-02,4.27E-01, null
167,-2.62E-04,3.64E-12,-1.14E-02,4.29E-01, null
168,-1.65E-05,0.00E+00,-1.14E-02,4.40E-01, null
169,4.18E-04,0.00E+00,-1.12E-02,4.07E-01, null
170,6.19E-04,0.00E+00,-1.14E-02,3.16E-01, null
171,4.43E-04,4.04E-12,-1.16E-02,4.01E-01, null
172,7.22E-04,0.00E+00,-1.14E-02,2.48E-01, null
173,7.75E-04,0.00E+00,-1.16E-02,2.09E-01, null
174,4.43E-04,0.00E+00,-1.16E-02,4.00E-01, null
175,4.43E-04,0.00E+00,-1.16E-02,4.01E-01, null
176,6.88E-04,0.00E+00,-1.27E-02,2.92E-01, null
177,5.05E-04,-7.28E-12,-1.27E-02,3.77E-01, null
178,5.91E-04,0.00E+00,-1.26E-02,3.13E-01, null
179,3.88E-04,-3.64E-12,-1.25E-02,3.92E-01, null
180,1.59E-05,9.09E-12,-1.14E-02,4.39E-01, null
181,2.51E-05,-5.46E-12,-1.14E-02,4.42E-01, null
182,7.73E-04,-3.64E-12,-1.27E-02,2.42E-01, null
183,-4.66E-04,0.00E+00,-1.22E-02,3.86E-01, null
184,-4.91E-04,7.28E-12,-1.20E-02,3.79E-01, null
185,-2.52E-04,-3.64E-12,-1.22E-02,4.13E-01, null
186,-2.50E-04,-3.64E-12,-1.22E-02,4.12E-01, null
187,4.43E-04,-7.28E-12,-1.19E-02,3.93E-01, null
188,1.58E-04,0.00E+00,-1.20E-02,4.21E-01, null
189,4.43E-04,4.04E-12,-1.16E-02,4.01E-01, null
190,4.36E-04,-1.82E-12,-1.23E-02,3.93E-01, null
191,2.92E-04,0.00E+00,-1.24E-02,4.06E-01, null
192,-2.77E-06,0.00E+00,-1.14E-02,4.38E-01, null
193,-4.35E-04,0.00E+00,-1.23E-02,3.89E-01, null
194,6.60E-04,9.09E-13,-1.12E-02,2.76E-01, null
195,4.37E-04,0.00E+00,-1.11E-02,3.92E-01, null
196,-9.13E-05,0.00E+00,-1.21E-02,4.22E-01, null
197,9.09E-05,1.09E-11,-1.20E-02,4.27E-01, null
198,1.05E-04,-1.09E-11,-1.20E-02,4.25E-01, null
199,-3.96E-04,0.00E+00,-1.14E-02,3.56E-01, null
200,3.36E-04,0.00E+00,-1.27E-02,3.99E-01, null
201,4.27E-05,0.00E+00,-1.25E-02,4.13E-01, null
202,-2.20E-04,4.55E-12,-1.27E-02,4.03E-01, null
203,-1.57E-04,7.28E-12,-1.23E-02,4.18E-01, null
204,-2.32E-04,0.00E+00,-1.26E-02,4.06E-01, null
205,4.42E-04,4.04E-12,-1.16E-02,4.01E-01, null
206,-2.85E-04,7.28E-12,-1.16E-02,4.18E-01, null
207,6.56E-06,9.09E-12,-1.15E-02,4.38E-01, null
208,4.84E-04,0.00E+00,-1.22E-02,3.89E-01, null
209,3.31E-04,-1.82E-12,-1.21E-02,4.04E-01, null
210,-3.29E-04,0.00E+00,-1.17E-02,4.11E-01, null
211,-2.61E-04,0.00E+00,-1.16E-02,4.18E-01, null
212,-6.89E-05,3.64E-12,-1.18E-02,4.26E-01, null
213,7.35E-04,1.46E-11,-1.20E-02,2.42E-01, null
214,6.15E-04,0.00E+00,-1.20E-02,3.18E-01, null
215,7.59E-04,7.28E-12,-1.19E-02,2.39E-01, null
216,4.44E-04,0.00E+00,-1.16E-02,4.00E-01, null
217,7.81E-04,-7.28E-12,-1.17E-02,2.11E-01, null
218,5.15E-04,3.64E-12,-1.22E-02,3.67E-01, null
219,4.67E-04,0.00E+00,-1.22E-02,3.90E-01, null
220,-2.17E-04,7.28E-12,-1.23E-02,4.16E-01, null
221,-1.99E-04,0.00E+00,-1.22E-02,4.17E-01, null
222,-2.49E-04,-9.09E-12,-1.27E-02,4.01E-01, null
223,5.20E-04,-1.09E-11,-1.23E-02,3.69E-01, null
224,4.41E-05,-7.28E-12,-1.26E-02,4.07E-01, null
225,2.61E-04,3.64E-12,-1.25E-02,4.04E-01, null
226,7.16E-05,-7.28E-12,-1.23E-02,4.17E-01, null
227,7.79E-04,0.00E+00,-1.12E-02,2.15E-01, null
228,7.80E-04,-1.09E-11,-1.12E-02,2.14E-01, null
229,-4.06E-04,0.00E+00,-1.13E-02,3.47E-01, null
230,7.90E-04,0.00E+00,-1.24E-02,2.33E-01, null
231,8.00E-04,0.00E+00,-1.24E-02,2.29E-01, null
232,-1.94E-04,-1.46E-11,-1.11E-02,4.33E-01, null
233,2.49E-05,0.00E+00,-1.10E-02,4.43E-01, null
234,4.04E-04,0.00E+00,-1.11E-02,4.07E-01, null
235,3.35E-04,0.00E+00,-1.11E-02,4.17E-01, null
236,-4.82E-04,7.28E-12,-1.26E-02,3.87E-01, null
237,-2.88E-04,0.00E+00,-1.23E-02,4.09E-01, null
238,4.03E-05,1.82E-12,-1.14E-02,4.41E-01, null
239,3.85E-04,-1.82E-12,-1.12E-02,4.12E-01, null
240,-7.69E-04,1.00E-11,-1.21E-02,2.47E-01, null
241,-7.69E-04,0.00E+00,-1.21E-02,2.46E-01, null
242,-7.78E-04,1.00E-11,-1.21E-02,2.37E-01, null
243,-7.34E-04,0.00E+00,-1.28E-02,2.64E-01, null
244,-6.07E-04,0.00E+00,-1.27E-02,3.33E-01, null
245,-7.38E-04,0.00E+00,-1.26E-02,2.57E-01, null
246,-9.83E-04,3.64E-12,-1.30E-02,4.64E-02, null
247,-9.86E-04,0.00E+00,-1.28E-02,4.47E-02, null
248,-7.55E-04,9.09E-13,-1.21E-02,2.54E-01, null
249,-9.97E-04,0.00E+00,-1.27E-02,3.90E-02, null
250,-1.04E-03,1.82E-12,-1.28E-02,0.00E+00,5.51E+00
251,-6.78E-04,-1.25E-11,-1.19E-02,2.94E-01, null
252,-6.76E-04,0.00E+00,-1.19E-02,2.95E-01, null
253,-6.76E-04,0.00E+00,-1.19E-02,2.94E-01, null
254,-7.71E-04,9.09E-13,-1.21E-02,2.46E-01, null
255,-7.90E-04,-7.28E-12,-1.25E-02,2.29E-01, null
256,-7.49E-04,0.00E+00,-1.21E-02,2.57E-01, null
257,-6.57E-04,0.00E+00,-1.24E-02,2.94E-01, null
258,-6.87E-04,0.00E+00,-1.19E-02,2.89E-01, null
259,-5.21E-04,0.00E+00,-1.14E-02,2.82E-01, null
260,-4.82E-04,0.00E+00,-1.13E-02,2.99E-01, null
261,-4.72E-04,0.00E+00,-1.14E-02,3.03E-01, null
262,-1.04E-03,1.82E-12,-1.22E-02,0.00E+00,5.41E+00
263,-1.04E-03,0.00E+00,-1.22E-02,0.00E+00,5.45E+00
264,-8.71E-04,9.09E-13,-1.21E-02,1.54E-01, null
265,-7.78E-04,1.00E-11,-1.21E-02,2.37E-01, null
266,-8.74E-04,-4.55E-13,-1.20E-02,1.51E-01, null
267,-1.04E-03,-1.82E-12,-1.19E-02,0.00E+00,5.25E+00
268,-1.04E-03,-3.64E-12,-1.16E-02,0.00E+00,4.99E+00
269,-1.04E-03,0.00E+00,-1.25E-02,0.00E+00,5.95E+00
270,-1.04E-03,-9.09E-12,-1.25E-02,0.00E+00,5.92E+00
271,-9.99E-04,0.00E+00,-1.25E-02,3.76E-02, null
272,-1.04E-03,7.28E-12,-1.28E-02,0.00E+00,5.52E+00
273,-1.04E-03,7.28E-12,-1.13E-02,0.00E+00,4.66E+00
274,-1.04E-03,1.82E-12,-1.16E-02,0.00E+00,5.00E+00
275,-5.77E-04,0.00E+00,-1.12E-02,2.54E-01, null
276,-5.69E-04,0.00E+00,-1.15E-02,2.58E-01, null
277,-6.75E-04,1.65E-11,-1.19E-02,2.95E-01, null
278,-6.68E-04,2.05E-12,-1.19E-02,2.98E-01, null
279,-6.54E-04,0.00E+00,-1.25E-02,3.08E-01, null
280,-1.00E-03,0.00E+00,-1.22E-02,3.61E-02, null
281,-4.52E-04,0.00E+00,-1.13E-02,3.10E-01, null
282,-1.04E-03,1.09E-11,-1.19E-02,0.00E+00,5.28E+00
283,-6.74E-04,2.05E-12,-1.19E-02,2.96E-01, null
284,-6.78E-04,-1.25E-11,-1.19E-02,2.93E-01, null
285,7.86E-04,0.00E+00,-1.10E-02,2.14E-01, null
286,3.85E-04,0.00E+00,-1.03E-02,4.13E-01, null
287,5.95E-04,0.00E+00,-1.04E-02,3.13E-01, null
288,4.41E-04,0.00E+00,-1.05E-02,4.04E-01, null
289,6.51E-05,7.28E-12,-9.38E-03,4.65E-01, null
290,7.45E-05,1.46E-11,-9.77E-03,4.67E-01, null
291,1.82E-04,-7.28E-12,-9.46E-03,4.52E-01, null
292,1.18E-04,0.00E+00,-9.78E-03,4.61E-01, null
293,-4.20E-05,7.28E-12,-9.41E-03,4.55E-01, null
294,3.64E-05,-1.27E-11,-9.77E-03,4.63E-01, null
295,7.61E-05,-1.46E-11,-9.79E-03,4.65E-01, null
296,4.90E-05,-1.82E-12,-9.80E-03,4.64E-01, null
297,4.75E-04,1.09E-11,-9.90E-03,4.03E-01, null
298,4.93E-04,0.00E+00,-9.92E-03,3.94E-01, null
299,5.24E-04,0.00E+00,-9.86E-03,3.80E-01, null
300,4.01E-04,0.00E+00,-9.64E-03,4.08E-01, null
301,6.16E-04,0.00E+00,-9.58E-03,3.17E-01, null
302,2.79E-05,7.28E-12,-9.30E-03,4.66E-01, null
303,3.05E-04,-9.09E-13,-9.87E-03,4.31E-01, null
304,1.18E-04,1.46E-11,-1.09E-02,4.36E-01, null
305,2.53E-04,7.28E-12,-1.08E-02,4.25E-01, null
306,3.59E-05,1.42E-14,-1.06E-02,4.58E-01, null
307,-3.24E-04,-7.28E-12,-1.02E-02,4.12E-01, null
308,-3.27E-04,7.28E-12,-9.84E-03,4.16E-01, null
309,3.11E-07,0.00E+00,-1.01E-02,4.64E-01, null
310,6.10E-07,0.00E+00,-1.01E-02,4.64E-01, null
311,7.35E-04,-7.28E-12,-1.03E-02,2.52E-01, null
312,6.02E-04,-7.28E-12,-1.02E-02,3.17E-01, null
313,4.55E-04,0.00E+00,-1.07E-02,3.93E-01, null
314,3.61E-05,1.07E-11,-1.06E-02,4.58E-01, null
315,-4.03E-04,3.64E-12,-9.40E-03,4.15E-01, null
316,-3.73E-04,1.09E-11,-9.33E-03,4.20E-01, null
317,-4.46E-04,0.00E+00,-9.33E-03,4.01E-01, null
318,7.76E-04,7.28E-12,-1.05E-02,2.30E-01, null
319,1.45E-05,0.00E+00,-1.01E-02,4.65E-01, null
320,2.98E-05,9.09E-13,-1.01E-02,4.67E-01, null
321,-3.45E-04,0.00E+00,-1.11E-02,3.93E-01, null
322,7.18E-04,0.00E+00,-1.02E-02,2.55E-01, null
323,7.93E-04,0.00E+00,-9.77E-03,2.17E-01, null
324,4.72E-04,1.27E-11,-9.94E-03,4.04E-01, null
325,-3.52E-04,0.00E+00,-9.69E-03,4.15E-01, null
326,-2.80E-04,0.00E+00,-1.10E-02,4.30E-01, null
327,-1.28E-04,7.28E-12,-1.09E-02,4.37E-01, null
328,-2.87E-04,2.18E-11,-1.08E-02,4.21E-01, null
329,-3.26E-04,0.00E+00,-1.07E-02,4.17E-01, null
330,3.57E-05,0.00E+00,-1.06E-02,4.58E-01, null
331,1.81E-04,0.00E+00,-9.32E-03,4.55E-01, null
332,2.76E-05,8.19E-12,-1.01E-02,4.64E-01, null
333,-3.29E-04,0.00E+00,-1.03E-02,4.00E-01, null
334,3.58E-05,1.07E-11,-1.06E-02,4.58E-01, null
335,3.56E-05,0.00E+00,-1.05E-02,4.58E-01, null
336,4.12E-04,0.00E+00,-1.11E-02,4.05E-01, null
337,9.02E-05,-1.82E-12,-9.81E-03,4.66E-01, null
338,4.06E-04,0.00E+00,-9.41E-03,4.12E-01, null
339,4.42E-04,0.00E+00,-1.11E-02,3.91E-01, null
340,4.95E-04,1.27E-11,-9.93E-03,3.92E-01, null
341,7.41E-04,-7.28E-12,-9.51E-03,2.54E-01, null
342,3.59E-05,1.42E-14,-1.06E-02,4.58E-01, null
343,3.59E-05,0.00E+00,-1.06E-02,4.58E-01, null
344,3.61E-05,-3.85E-12,-1.06E-02,4.58E-01, null
345,7.53E-04,-1.27E-11,-1.08E-02,2.35E-01, null
346,-3.69E-04,-7.28E-12,-1.04E-02,4.09E-01, null
347,7.79E-04,-1.09E-11,-1.08E-02,2.23E-01, null
348,7.87E-04,0.00E+00,-1.08E-02,2.22E-01, null
349,1.70E-05,8.19E-12,-1.01E-02,4.65E-01, null
350,6.20E-04,7.28E-12,-1.06E-02,3.21E-01, null
351,6.23E-04,0.00E+00,-9.44E-03,3.18E-01, null
352,-7.11E-04,-1.46E-11,-1.07E-02,2.65E-01, null
353,-7.28E-04,0.00E+00,-1.06E-02,2.68E-01, null
354,-8.11E-04,0.00E+00,-1.06E-02,1.89E-01, null
355,-5.20E-04,7.28E-12,-1.07E-02,3.42E-01, null
356,-5.91E-04,0.00E+00,-1.09E-02,3.20E-01, null
357,-7.42E-04,0.00E+00,-1.09E-02,2.42E-01, null
358,-6.89E-04,0.00E+00,-1.09E-02,2.82E-01, null
359,-7.33E-04,0.00E+00,-1.09E-02,2.49E-01, null
360,-6.87E-04,0.00E+00,-1.03E-02,2.88E-01, null
361,-5.65E-04,-7.28E-12,-1.05E-02,3.34E-01, null
362,-7.08E-04,-7.28E-12,-1.02E-02,2.68E-01, null
363,-6.93E-04,7.28E-12,-9.97E-03,2.68E-01, null
364,-5.22E-04,0.00E+00,-1.03E-02,3.51E-01, null
365,-5.10E-04,0.00E+00,-1.01E-02,3.50E-01, null
366,-1.04E-03,-1.00E-11,-9.81E-03,0.00E+00,4.54E+00
367,-1.04E-03,0.00E+00,-9.82E-03,0.00E+00,4.54E+00
368,-1.01E-03,-2.73E-12,-9.80E-03,2.64E-02, null
369,-1.02E-03,1.82E-12,-1.01E-02,1.75E-02, null
370,-7.31E-04,0.00E+00,-9.59E-03,2.56E-01, null
371,-1.01E-03,0.00E+00,-9.53E-03,2.50E-02, null
372,-6.93E-04,0.00E+00,-9.74E-03,2.75E-01, null
373,-1.01E-03,0.00E+00,-1.04E-02,2.09E-02, null
374,-1.02E-03,0.00E+00,-1.04E-02,1.86E-02, null
375,-1.04E-03,1.27E-11,-1.04E-02,0.00E+00,5.16E+00
376,-1.04E-03,9.09E-13,-1.07E-02,0.00E+00,5.69E+00
377,-6.08E-04,0.00E+00,-9.64E-03,3.06E-01, null
378,-5.16E-04,7.28E-12,-9.82E-03,3.52E-01, null
379,-1.02E-03,0.00E+00,-9.83E-03,1.65E-02, null
380,-4.44E-04,0.00E+00,-1.12E-02,3.44E-01, null
381,-7.57E-04,-7.28E-12,-9.41E-03,2.41E-01, null
382,-1.01E-03,0.00E+00,-9.50E-03,2.50E-02, null
383,-1.04E-03,-9.09E-13,-1.04E-02,0.00E+00,5.14E+00
384,-1.04E-03,9.09E-13,-1.07E-02,0.00E+00,5.68E+00
385,-1.04E-03,-1.00E-11,-1.10E-02,0.00E+00,5.20E+00
386,-4.96E-04,0.00E+00,-9.39E-03,3.75E-01, null
387,-1.04E-03,-2.73E-12,-9.52E-03,0.00E+00,4.59E+00
388,-1.04E-03,1.82E-12,-1.01E-02,0.00E+00,4.65E+00
389,-1.04E-03,0.00E+00,-1.01E-02,0.00E+00,4.66E+00
390,-1.04E-03,-2.73E-12,-9.51E-03,0.00E+00,4.59E+00
391,6.93E-04,0.00E+00,-8.27E-03,3.03E-01, null
392,4.31E-04,0.00E+00,-8.25E-03,4.20E-01, null
393,4.14E-04,7.28E-12,-8.44E-03,4.22E-01, null
394,6.10E-04,-9.09E-13,-8.06E-03,3.57E-01, null
395,5.51E-04,1.82E-12,-7.95E-03,3.87E-01, null
396,5.31E-04,0.00E+00,-7.97E-03,3.99E-01, null
397,7.56E-04,0.00E+00,-9.35E-03,2.42E-01, null
398,-2.01E-04,1.46E-11,-8.82E-03,4.39E-01, null
399,-1.04E-04,0.00E+00,-8.98E-03,4.72E-01, null
400,3.92E-07,0.00E+00,-8.56E-03,4.82E-01, null
401,-1.90E-04,-3.64E-12,-8.28E-03,4.56E-01, null
402,-4.47E-06,-1.09E-11,-8.15E-03,4.77E-01, null
403,6.58E-06,0.00E+00,-8.46E-03,4.84E-01, null
404,3.51E-04,0.00E+00,-8.96E-03,4.44E-01, null
