Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.87E-04,0.00E+00,-1.40E-02,5.07E-01
1,3.90E-04,9.09E-13,-1.39E-02,5.09E-01
2,1.86E-05,0.00E+00,-1.38E-02,5.09E-01
3,9.64E-05,-3.64E-12,-1.37E-02,5.15E-01
4,2.66E-04,-2.27E-12,-1.43E-02,4.85E-01
5,2.52E-04,0.00E+00,-1.43E-02,4.86E-01
6,2.39E-04,-2.27E-12,-1.43E-02,4.85E-01
7,2.78E-04,0.00E+00,-1.43E-02,4.86E-01
8,2.72E-04,0.00E+00,-1.43E-02,4.86E-01
9,7.20E-04,3.64E-12,-1.31E-02,5.52E-01
10,7.10E-04,-7.28E-12,-1.33E-02,5.41E-01
11,5.48E-04,3.64E-12,-1.33E-02,5.43E-01
12,1.21E-05,-4.55E-13,-1.31E-02,5.47E-01
13,7.89E-06,5.00E-12,-1.31E-02,5.47E-01
14,-1.64E-06,5.00E-12,-1.31E-02,5.47E-01
15,4.86E-04,-7.28E-12,-1.36E-02,5.34E-01
16,3.19E-04,0.00E+00,-1.35E-02,5.34E-01
17,4.76E-04,0.00E+00,-1.47E-02,4.74E-01
18,5.15E-04,0.00E+00,-1.46E-02,4.78E-01
19,7.05E-04,2.73E-12,-1.49E-02,4.72E-01
20,7.03E-04,2.73E-12,-1.49E-02,4.72E-01
21,1.45E-04,7.28E-12,-1.46E-02,4.76E-01
22,4.15E-04,0.00E+00,-1.46E-02,4.76E-01
23,3.91E-04,0.00E+00,-1.47E-02,4.74E-01
24,1.87E-04,-7.28E-12,-1.48E-02,4.73E-01
25,-3.36E-05,-3.64E-12,-1.45E-02,4.77E-01
26,-2.64E-06,-3.64E-12,-1.46E-02,4.76E-01
27,-4.66E-05,7.28E-12,-1.43E-02,4.86E-01
28,2.38E-04,0.00E+00,-1.49E-02,4.72E-01
29,3.96E-04,9.09E-13,-1.40E-02,5.06E-01
30,3.78E-04,0.00E+00,-1.40E-02,5.05E-01
31,-5.04E-06,5.00E-12,-1.31E-02,5.47E-01
32,4.25E-04,-3.64E-12,-1.49E-02,4.72E-01
33,4.54E-04,0.00E+00,-1.49E-02,4.72E-01
34,4.07E-04,0.00E+00,-1.40E-02,5.07E-01
35,4.00E-04,0.00E+00,-1.40E-02,5.06E-01
36,7.72E-04,0.00E+00,-1.41E-02,5.06E-01
37,7.56E-04,-7.28E-12,-1.41E-02,5.10E-01
38,7.53E-04,0.00E+00,-1.41E-02,5.08E-01
39,7.07E-04,0.00E+00,-1.49E-02,4.72E-01
40,7.49E-04,3.64E-12,-1.45E-02,4.87E-01
41,3.08E-04,0.00E+00,-1.42E-02,4.92E-01
42,3.70E-04,4.55E-13,-1.43E-02,4.90E-01
43,2.67E-04,-2.73E-12,-1.43E-02,4.86E-01
44,7.94E-04,0.00E+00,-1.41E-02,5.00E-01
45,7.62E-04,-1.82E-12,-1.42E-02,5.04E-01
46,6.90E-04,-7.28E-12,-1.37E-02,5.29E-01
47,4.47E-06,0.00E+00,-1.39E-02,5.04E-01
48,4.09E-04,9.09E-13,-1.40E-02,5.06E-01
49,2.24E-04,0.00E+00,-1.29E-02,5.61E-01
50,3.06E-04,0.00E+00,-1.31E-02,5.54E-01
51,4.28E-04,0.00E+00,-1.34E-02,5.39E-01
52,3.31E-04,0.00E+00,-1.33E-02,5.42E-01
53,3.09E-04,0.00E+00,-1.28E-02,5.67E-01
54,7.02E-04,0.00E+00,-1.30E-02,5.57E-01
55,7.65E-04,0.00E+00,-1.30E-02,5.29E-01
56,7.20E-04,-7.28E-12,-1.35E-02,5.36E-01
