Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
134,1.17E-03,0.00E+00,-1.13E-02,0.00E+00,4.84E+00
135,1.01E-03,0.00E+00,-1.11E-02,1.40E-01, null
136,1.17E-03,7.28E-12,-1.06E-02,0.00E+00,4.40E+00
137,1.16E-03,0.00E+00,-1.04E-02,0.00E+00,4.44E+00
138,1.01E-03,-3.64E-12,-1.06E-02,1.21E-01, null
139,1.16E-03,0.00E+00,-1.02E-02,0.00E+00,4.48E+00
140,1.07E-03,0.00E+00,-1.04E-02,7.72E-02, null
141,8.82E-04,0.00E+00,-1.08E-02,2.25E-01, null
142,1.03E-03,3.64E-12,-1.07E-02,1.01E-01, null
143,1.06E-03,-7.28E-12,-1.09E-02,7.59E-02, null
144,8.84E-04,0.00E+00,-1.03E-02,2.42E-01, null
145,9.00E-04,-3.64E-12,-1.11E-02,2.37E-01, null
146,9.90E-04,0.00E+00,-9.97E-03,2.09E-01, null
147,7.96E-04,-3.64E-12,-1.02E-02,2.85E-01, null
148,9.62E-04,0.00E+00,-9.98E-03,2.22E-01, null
149,1.16E-03,0.00E+00,-1.09E-02,0.00E+00,4.63E+00
150,1.16E-03,-7.28E-12,-1.10E-02,0.00E+00,4.59E+00
151,6.05E-04,-3.64E-12,-9.75E-03,3.95E-01, null
152,5.82E-04,0.00E+00,-9.73E-03,4.06E-01, null
153,5.85E-04,-1.82E-12,-9.80E-03,4.03E-01, null
154,8.68E-04,3.64E-12,-9.65E-03,2.64E-01, null
155,8.58E-04,-3.64E-12,-9.54E-03,2.69E-01, null
156,9.30E-04,7.28E-12,-9.55E-03,2.10E-01, null
157,5.92E-04,-7.28E-12,-1.07E-02,3.79E-01, null
158,6.04E-04,0.00E+00,-1.09E-02,3.80E-01, null
159,8.25E-04,0.00E+00,-9.59E-03,2.84E-01, null
160,8.52E-04,0.00E+00,-9.88E-03,2.63E-01, null
161,9.84E-04,0.00E+00,-9.93E-03,2.13E-01, null
162,6.40E-04,3.64E-12,-9.71E-03,3.79E-01, null
163,1.17E-03,-1.82E-12,-1.07E-02,0.00E+00,4.45E+00
164,1.16E-03,0.00E+00,-9.74E-03,0.00E+00,4.58E+00
165,1.07E-03,0.00E+00,-9.69E-03,8.55E-02, null
166,1.00E-03,1.09E-11,-9.96E-03,2.01E-01, null
167,1.16E-03,1.46E-11,-9.39E-03,0.00E+00,4.48E+00
168,1.17E-03,0.00E+00,-9.64E-03,0.00E+00,4.56E+00
169,5.01E-04,0.00E+00,-1.04E-02,4.08E-01, null
170,7.04E-04,1.82E-12,-1.03E-02,3.15E-01, null
171,4.93E-04,0.00E+00,-1.03E-02,4.10E-01, null
172,6.36E-04,1.46E-11,-1.10E-02,3.57E-01, null
173,7.33E-04,-3.64E-12,-1.11E-02,3.18E-01, null
174,6.81E-04,-1.46E-11,-9.99E-03,3.41E-01, null
175,7.14E-04,0.00E+00,-9.48E-03,3.35E-01, null
176,5.81E-04,0.00E+00,-1.00E-02,3.82E-01, null
177,6.69E-04,0.00E+00,-1.09E-02,3.39E-01, null
178,5.43E-04,-7.28E-12,-9.35E-03,3.99E-01, null
179,5.34E-04,7.28E-12,-9.43E-03,4.12E-01, null
180,6.18E-04,0.00E+00,-1.01E-02,3.77E-01, null
181,5.56E-04,3.64E-12,-1.10E-02,3.84E-01, null
182,8.88E-04,0.00E+00,-7.91E-03,2.30E-01, null
183,7.12E-04,0.00E+00,-8.03E-03,3.48E-01, null
184,7.15E-04,-7.28E-12,-7.76E-03,3.44E-01, null
185,1.16E-03,-1.09E-11,-9.29E-03,0.00E+00,4.51E+00
186,9.51E-04,7.28E-12,-9.16E-03,1.70E-01, null
187,9.23E-04,7.28E-12,-9.25E-03,1.91E-01, null
188,1.16E-03,7.28E-12,-8.12E-03,0.00E+00,4.31E+00
189,1.17E-03,0.00E+00,-7.94E-03,0.00E+00,4.26E+00
190,1.03E-03,0.00E+00,-8.06E-03,1.19E-01, null
191,1.01E-03,3.64E-12,-8.18E-03,1.38E-01, null
192,1.16E-03,0.00E+00,-9.05E-03,0.00E+00,4.47E+00
193,9.27E-04,1.82E-12,-8.82E-03,2.12E-01, null
194,8.39E-04,7.28E-12,-9.23E-03,2.59E-01, null
195,1.17E-03,-3.64E-12,-8.31E-03,0.00E+00,4.37E+00
196,9.24E-04,1.09E-11,-8.19E-03,2.05E-01, null
197,9.12E-04,0.00E+00,-8.13E-03,2.16E-01, null
198,1.17E-03,1.82E-12,-7.65E-03,0.00E+00,4.24E+00
199,1.16E-03,1.09E-11,-7.85E-03,0.00E+00,4.27E+00
200,1.01E-03,0.00E+00,-7.66E-03,1.23E-01, null
201,1.01E-03,-1.36E-12,-7.65E-03,1.18E-01, null
202,8.93E-04,3.64E-12,-8.77E-03,2.39E-01, null
203,8.97E-04,0.00E+00,-8.76E-03,2.37E-01, null
204,9.45E-04,1.82E-12,-8.77E-03,1.96E-01, null
205,9.06E-04,0.00E+00,-8.78E-03,2.27E-01, null
206,1.17E-03,0.00E+00,-8.47E-03,0.00E+00,4.51E+00
207,1.17E-03,-1.09E-11,-8.38E-03,0.00E+00,4.42E+00
208,1.06E-03,1.82E-12,-8.41E-03,1.00E-01, null
209,8.62E-04,3.64E-12,-8.75E-03,2.58E-01, null
210,6.50E-04,0.00E+00,-8.56E-03,3.61E-01, null
211,9.12E-04,0.00E+00,-8.66E-03,2.26E-01, null
212,8.68E-04,0.00E+00,-8.45E-03,2.39E-01, null
213,9.97E-04,-5.00E-12,-7.66E-03,1.30E-01, null
214,1.00E-03,0.00E+00,-7.66E-03,1.27E-01, null
215,1.16E-03,-7.28E-12,-8.68E-03,0.00E+00,4.70E+00
216,9.73E-04,3.64E-12,-8.47E-03,1.69E-01, null
217,1.10E-03,0.00E+00,-7.90E-03,5.45E-02, null
218,8.92E-04,0.00E+00,-8.79E-03,2.40E-01, null
219,9.98E-04,-5.00E-12,-7.65E-03,1.29E-01, null
220,7.20E-04,0.00E+00,-7.70E-03,3.38E-01, null
221,1.16E-03,0.00E+00,-8.82E-03,0.00E+00,4.65E+00
222,7.83E-04,0.00E+00,-9.11E-03,2.93E-01, null
223,5.85E-04,0.00E+00,-8.91E-03,3.91E-01, null
224,6.85E-04,3.64E-12,-9.26E-03,3.36E-01, null
225,5.19E-04,-7.28E-12,-9.15E-03,4.17E-01, null
226,9.34E-04,1.82E-12,-8.32E-03,2.03E-01, null
227,6.10E-04,0.00E+00,-8.73E-03,3.79E-01, null
228,8.66E-04,3.64E-12,-8.80E-03,2.56E-01, null
229,8.62E-04,3.64E-12,-8.21E-03,2.39E-01, null
230,6.82E-04,5.46E-12,-8.07E-03,3.63E-01, null
231,6.04E-04,7.28E-12,-8.40E-03,3.75E-01, null
232,7.13E-04,0.00E+00,-8.06E-03,3.47E-01, null
233,9.38E-04,0.00E+00,-8.44E-03,1.99E-01, null
234,6.81E-04,0.00E+00,-8.04E-03,3.63E-01, null
235,6.55E-04,7.28E-12,-7.75E-03,3.71E-01, null
236,6.49E-04,-3.64E-12,-7.66E-03,3.80E-01, null
237,4.83E-04,7.28E-12,-9.31E-03,4.21E-01, null
238,1.17E-03,-7.28E-12,-6.81E-03,0.00E+00,4.07E+00
239,1.17E-03,-9.09E-13,-7.10E-03,0.00E+00,4.07E+00
240,9.60E-04,0.00E+00,-6.95E-03,1.73E-01, null
241,1.17E-03,0.00E+00,-6.32E-03,0.00E+00,3.92E+00
242,1.17E-03,0.00E+00,-6.27E-03,0.00E+00,3.94E+00
243,1.14E-03,-7.28E-12,-6.29E-03,2.72E-02, null
244,9.08E-04,0.00E+00,-7.20E-03,2.18E-01, null
245,9.13E-04,-3.64E-12,-7.35E-03,2.12E-01, null
246,9.21E-04,0.00E+00,-7.35E-03,2.05E-01, null
247,5.35E-04,0.00E+00,-5.98E-03,4.20E-01, null
248,4.95E-04,-5.46E-12,-6.02E-03,4.34E-01, null
249,5.46E-04,-1.82E-12,-6.01E-03,4.14E-01, null
250,1.17E-03,-5.00E-12,-7.14E-03,0.00E+00,4.07E+00
251,9.08E-04,-9.09E-13,-6.99E-03,2.15E-01, null
252,1.16E-03,-4.55E-12,-7.14E-03,3.61E-03, null
253,8.97E-04,7.28E-12,-7.00E-03,2.24E-01, null
254,9.97E-04,-5.46E-12,-6.13E-03,1.40E-01, null
255,1.01E-03,0.00E+00,-6.10E-03,1.31E-01, null
256,9.84E-04,-4.55E-12,-6.12E-03,1.51E-01, null
257,1.07E-03,-7.28E-12,-6.46E-03,8.11E-02, null
258,9.50E-04,0.00E+00,-6.37E-03,1.88E-01, null
259,7.16E-04,7.28E-12,-6.30E-03,3.51E-01, null
260,6.91E-04,0.00E+00,-6.24E-03,3.55E-01, null
261,7.34E-04,0.00E+00,-6.23E-03,3.39E-01, null
262,1.17E-03,0.00E+00,-6.22E-03,0.00E+00,3.52E+00
263,9.30E-04,9.09E-13,-7.36E-03,1.99E-01, null
264,1.16E-03,-3.64E-12,-6.53E-03,0.00E+00,3.90E+00
265,9.61E-04,0.00E+00,-6.64E-03,1.79E-01, null
266,9.26E-04,0.00E+00,-6.61E-03,2.12E-01, null
267,9.87E-04,-5.46E-12,-6.10E-03,1.49E-01, null
268,8.26E-04,7.28E-12,-6.44E-03,2.73E-01, null
269,6.91E-04,-7.28E-12,-6.52E-03,3.61E-01, null
270,7.60E-04,0.00E+00,-6.27E-03,3.23E-01, null
271,9.83E-04,0.00E+00,-6.14E-03,1.52E-01, null
272,8.98E-04,6.37E-12,-6.98E-03,2.24E-01, null
273,9.46E-04,-9.09E-12,-6.67E-03,1.92E-01, null
274,9.07E-04,0.00E+00,-6.87E-03,2.21E-01, null
275,9.19E-04,1.82E-12,-6.66E-03,2.12E-01, null
276,7.59E-04,7.28E-12,-5.93E-03,3.16E-01, null
277,8.38E-04,0.00E+00,-5.92E-03,2.60E-01, null
278,7.66E-04,-3.64E-12,-6.00E-03,3.12E-01, null
279,1.17E-03,-7.28E-12,-6.74E-03,0.00E+00,4.04E+00
280,1.17E-03,0.00E+00,-7.16E-03,0.00E+00,4.07E+00
281,1.16E-03,-7.28E-12,-7.44E-03,0.00E+00,4.10E+00
282,1.08E-03,0.00E+00,-7.22E-03,7.43E-02, null
283,8.29E-04,0.00E+00,-7.04E-03,2.67E-01, null
284,6.40E-04,-7.28E-12,-7.19E-03,3.79E-01, null
285,1.00E-03,2.27E-13,-7.65E-03,1.26E-01, null
286,1.17E-03,-5.46E-12,-7.60E-03,0.00E+00,4.20E+00
287,1.17E-03,0.00E+00,-7.14E-03,0.00E+00,4.07E+00
288,8.86E-04,-9.09E-13,-6.99E-03,2.31E-01, null
289,6.00E-04,1.82E-12,-6.97E-03,4.05E-01, null
290,5.87E-04,0.00E+00,-6.85E-03,4.08E-01, null
291,9.78E-04,0.00E+00,-5.92E-03,1.58E-01, null
292,9.52E-04,1.82E-12,-6.09E-03,1.75E-01, null
293,9.15E-04,0.00E+00,-7.36E-03,2.11E-01, null
294,1.17E-03,3.64E-12,-6.02E-03,0.00E+00,2.11E+00
295,8.90E-04,9.09E-13,-7.36E-03,2.26E-01, null
296,6.09E-04,-3.64E-12,-7.26E-03,4.00E-01, null
297,6.16E-04,-3.64E-12,-6.84E-03,3.92E-01, null
298,7.59E-04,9.09E-13,-6.75E-03,3.09E-01, null
299,5.87E-04,0.00E+00,-6.82E-03,4.06E-01, null
300,8.99E-04,1.82E-12,-6.16E-03,2.15E-01, null
301,6.18E-04,-3.64E-12,-7.16E-03,3.92E-01, null
302,6.08E-04,0.00E+00,-7.19E-03,3.95E-01, null
303,8.74E-04,0.00E+00,-6.63E-03,2.45E-01, null
304,1.09E-03,0.00E+00,-5.94E-03,8.16E-02, null
305,1.13E-03,1.36E-12,-5.86E-03,5.75E-02, null
306,1.14E-03,1.36E-12,-5.87E-03,4.91E-02, null
307,5.89E-04,0.00E+00,-7.48E-03,3.97E-01, null
308,6.33E-04,0.00E+00,-6.57E-03,3.79E-01, null
309,1.67E-03,-4.55E-12,-5.90E-03,0.00E+00,4.05E-01
310,1.66E-03,0.00E+00,-5.91E-03,0.00E+00,4.10E-01
311,1.65E-03,-3.64E-12,-5.88E-03,2.90E-03, null
312,1.66E-03,0.00E+00,-5.88E-03,2.87E-03, null
313,1.64E-03,9.09E-13,-5.91E-03,0.00E+00,4.25E-01
314,1.64E-03,-3.64E-12,-5.89E-03,3.01E-03, null
315,1.46E-03,0.00E+00,-5.96E-03,0.00E+00,6.06E-01
316,1.46E-03,0.00E+00,-5.93E-03,4.31E-03, null
317,1.31E-03,-3.98E-12,-5.99E-03,0.00E+00,8.43E-01
318,1.31E-03,0.00E+00,-5.97E-03,4.84E-03, null
319,1.31E-03,-3.98E-12,-5.99E-03,0.00E+00,8.46E-01
320,1.31E-03,0.00E+00,-5.97E-03,4.85E-03, null
321,1.63E-03,0.00E+00,-5.86E-03,6.28E-03, null
322,1.45E-03,3.64E-12,-5.90E-03,8.45E-03, null
323,1.64E-03,0.00E+00,-5.85E-03,6.12E-03, null
324,1.65E-03,0.00E+00,-5.85E-03,6.04E-03, null
325,1.63E-03,-2.73E-12,-5.82E-03,1.02E-02, null
326,1.64E-03,0.00E+00,-5.82E-03,1.01E-02, null
327,1.31E-03,3.30E-12,-5.99E-03,0.00E+00,8.46E-01
328,1.31E-03,0.00E+00,-5.97E-03,4.77E-03, null
329,1.31E-03,2.27E-13,-5.97E-03,4.89E-03, null
330,1.62E-03,0.00E+00,-5.82E-03,1.01E-02, null
331,1.82E-03,0.00E+00,-5.72E-03,1.09E-02, null
332,1.82E-03,0.00E+00,-5.68E-03,1.20E-02, null
333,1.77E-03,-1.82E-12,-5.69E-03,1.23E-02, null
334,1.35E-03,-5.46E-12,-5.76E-03,1.35E-02, null
335,1.31E-03,0.00E+00,-5.79E-03,1.33E-02, null
336,1.37E-03,0.00E+00,-5.58E-03,1.60E-02, null
337,1.64E-03,-3.64E-12,-5.81E-03,1.02E-02, null
338,1.63E-03,0.00E+00,-5.81E-03,1.07E-02, null
339,9.73E-04,0.00E+00,-5.27E-03,1.77E-01, null
340,1.10E-03,0.00E+00,-5.05E-03,1.14E-01, null
341,9.03E-04,-3.64E-12,-5.23E-03,2.11E-01, null
342,1.15E-03,0.00E+00,-5.36E-03,8.03E-02, null
343,9.18E-04,-7.28E-12,-5.45E-03,2.05E-01, null
344,8.71E-04,3.64E-12,-5.30E-03,2.33E-01, null
345,1.39E-03,-2.73E-12,-5.53E-03,1.67E-02, null
346,1.39E-03,4.55E-13,-5.53E-03,1.67E-02, null
347,1.39E-03,0.00E+00,-5.53E-03,1.67E-02, null
348,1.66E-03,0.00E+00,-5.41E-03,2.11E-02, null
349,1.40E-03,-2.27E-12,-5.53E-03,1.67E-02, null
350,1.66E-03,7.28E-12,-5.36E-03,2.16E-02, null
351,1.40E-03,4.55E-13,-5.52E-03,1.68E-02, null
352,1.31E-03,-1.14E-13,-5.96E-03,5.35E-03, null
353,1.33E-03,0.00E+00,-5.80E-03,1.24E-02, null
354,1.27E-03,0.00E+00,-5.95E-03,1.09E-02, null
355,1.47E-03,-3.64E-12,-5.81E-03,1.23E-02, null
356,1.53E-03,0.00E+00,-5.67E-03,1.69E-02, null
357,1.28E-03,1.82E-12,-5.76E-03,1.90E-02, null
358,1.38E-03,0.00E+00,-5.53E-03,1.66E-02, null
359,1.16E-03,0.00E+00,-5.60E-03,6.03E-02, null
360,1.66E-03,-7.28E-12,-5.59E-03,1.71E-02, null
361,1.76E-03,0.00E+00,-5.55E-03,1.71E-02, null
362,5.71E-04,0.00E+00,-5.92E-03,4.07E-01, null
363,5.01E-04,1.82E-12,-5.98E-03,4.32E-01, null
364,5.03E-04,7.28E-12,-5.94E-03,4.31E-01, null
365,1.52E-03,-3.64E-12,-5.06E-03,1.72E-02, null
366,1.51E-03,0.00E+00,-5.07E-03,1.67E-02, null
367,1.48E-03,0.00E+00,-4.96E-03,1.58E-02, null
368,1.13E-03,7.28E-12,-4.99E-03,9.60E-02, null
369,1.15E-03,9.09E-13,-5.00E-03,8.57E-02, null
370,1.20E-03,0.00E+00,-4.59E-03,7.26E-02, null
371,1.16E-03,-3.64E-12,-4.60E-03,9.67E-02, null
372,1.70E-03,1.82E-12,-5.41E-03,2.08E-02, null
373,1.57E-03,3.64E-12,-5.58E-03,1.82E-02, null
374,1.71E-03,0.00E+00,-5.37E-03,2.15E-02, null
375,1.77E-03,0.00E+00,-5.16E-03,2.39E-02, null
376,1.74E-03,-5.46E-12,-5.16E-03,2.39E-02, null
377,1.04E-03,0.00E+00,-5.66E-03,1.27E-01, null
378,8.32E-04,0.00E+00,-5.73E-03,2.74E-01, null
379,9.04E-04,-7.28E-12,-5.57E-03,2.14E-01, null
380,9.52E-04,0.00E+00,-5.82E-03,1.78E-01, null
381,1.16E-03,-7.28E-12,-5.03E-03,8.28E-02, null
382,1.16E-03,0.00E+00,-5.01E-03,8.34E-02, null
383,1.15E-03,-7.28E-12,-5.01E-03,8.54E-02, null
384,1.14E-03,0.00E+00,-5.85E-03,5.33E-02, null
385,1.53E-03,7.28E-12,-5.28E-03,1.90E-02, null
386,1.36E-03,0.00E+00,-5.24E-03,2.37E-02, null
387,1.51E-03,-3.64E-12,-5.09E-03,1.67E-02, null
388,1.43E-03,0.00E+00,-4.82E-03,1.70E-02, null
389,1.44E-03,0.00E+00,-4.84E-03,1.61E-02, null
390,6.98E-04,0.00E+00,-5.73E-03,3.53E-01, null
391,7.59E-04,1.46E-11,-5.66E-03,3.24E-01, null
392,1.14E-03,1.82E-12,-5.86E-03,5.06E-02, null
393,1.14E-03,-1.23E-11,-5.86E-03,5.19E-02, null
394,1.76E-03,-1.82E-12,-5.14E-03,2.44E-02, null
395,7.64E-04,-3.64E-12,-5.84E-03,3.20E-01, null
396,1.24E-03,0.00E+00,-4.58E-03,6.53E-02, null
397,1.29E-03,1.82E-12,-4.55E-03,5.70E-02, null
398,1.45E-03,0.00E+00,-4.82E-03,1.60E-02, null
399,1.47E-03,0.00E+00,-4.77E-03,1.61E-02, null
400,5.97E-04,0.00E+00,-5.46E-03,3.88E-01, null
401,6.11E-04,-1.82E-12,-5.39E-03,3.72E-01, null
402,8.31E-04,-7.28E-12,-5.45E-03,2.63E-01, null
403,1.18E-03,-3.64E-12,-4.56E-03,8.20E-02, null
404,1.21E-03,0.00E+00,-4.55E-03,7.10E-02, null
405,1.63E-03,9.09E-13,-5.10E-03,1.98E-02, null
