Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
191,1.02E-03,1.09E-11,-1.28E-02,2.32E-01, null
192,1.10E-03,0.00E+00,-1.28E-02,1.67E-01, null
193,1.28E-03,0.00E+00,-1.13E-02,0.00E+00,4.50E+00
194,1.29E-03,0.00E+00,-1.27E-02,0.00E+00,5.26E+00
195,1.05E-03,0.00E+00,-1.25E-02,2.02E-01, null
196,9.77E-04,-1.46E-11,-1.25E-02,2.41E-01, null
197,1.08E-03,0.00E+00,-1.16E-02,1.83E-01, null
198,1.28E-03,7.28E-12,-1.24E-02,0.00E+00,4.94E+00
199,7.81E-04,7.28E-12,-1.17E-02,3.41E-01, null
200,1.04E-03,0.00E+00,-1.23E-02,2.14E-01, null
201,1.12E-03,-1.46E-11,-1.23E-02,1.43E-01, null
202,1.11E-03,0.00E+00,-1.11E-02,1.35E-01, null
203,2.06E-04,0.00E+00,-1.03E-02,4.30E-01, null
204,2.55E-04,5.46E-12,-9.88E-03,4.42E-01, null
205,1.57E-05,1.46E-11,-1.02E-02,4.36E-01, null
206,2.26E-04,5.46E-12,-9.87E-03,4.43E-01, null
207,6.92E-04,-9.09E-12,-1.07E-02,3.84E-01, null
208,7.05E-04,-1.82E-12,-1.07E-02,3.78E-01, null
209,6.78E-04,0.00E+00,-1.07E-02,3.90E-01, null
210,9.57E-04,0.00E+00,-9.73E-03,2.41E-01, null
211,8.13E-04,-1.46E-11,-9.50E-03,3.13E-01, null
212,6.34E-04,-7.28E-12,-9.60E-03,3.91E-01, null
213,1.02E-03,0.00E+00,-9.73E-03,2.16E-01, null
214,9.59E-04,0.00E+00,-9.48E-03,2.53E-01, null
215,6.83E-04,-1.82E-12,-9.22E-03,3.85E-01, null
216,7.38E-06,0.00E+00,-1.10E-02,4.26E-01, null
217,4.79E-05,0.00E+00,-1.09E-02,4.28E-01, null
218,1.91E-04,1.46E-11,-1.05E-02,4.31E-01, null
219,3.49E-04,-7.28E-12,-1.08E-02,4.24E-01, null
220,1.02E-03,0.00E+00,-9.78E-03,2.12E-01, null
221,6.64E-04,1.09E-11,-9.90E-03,3.90E-01, null
222,2.95E-04,3.64E-12,-9.82E-03,4.37E-01, null
223,3.50E-04,0.00E+00,-9.89E-03,4.31E-01, null
224,4.84E-04,0.00E+00,-1.04E-02,4.20E-01, null
225,5.69E-04,-7.28E-12,-1.04E-02,4.09E-01, null
226,4.52E-04,0.00E+00,-1.03E-02,4.25E-01, null
227,6.35E-04,9.09E-13,-1.06E-02,3.99E-01, null
228,6.49E-04,-1.82E-12,-1.07E-02,3.94E-01, null
229,4.37E-04,3.64E-12,-1.04E-02,4.26E-01, null
230,6.87E-04,3.64E-12,-1.07E-02,3.86E-01, null
231,-3.96E-05,0.00E+00,-1.08E-02,4.29E-01, null
232,9.47E-04,0.00E+00,-1.11E-02,2.31E-01, null
233,1.05E-03,0.00E+00,-1.10E-02,1.90E-01, null
234,7.11E-04,0.00E+00,-9.97E-03,3.68E-01, null
235,6.45E-04,0.00E+00,-1.00E-02,3.90E-01, null
236,9.09E-04,0.00E+00,-9.84E-03,2.69E-01, null
237,-1.47E-04,-1.46E-11,-1.04E-02,4.35E-01, null
238,7.67E-04,0.00E+00,-1.03E-02,3.56E-01, null
239,7.11E-04,0.00E+00,-1.00E-02,3.69E-01, null
240,5.72E-04,-3.64E-12,-1.02E-02,4.08E-01, null
241,9.62E-04,7.28E-12,-1.09E-02,2.40E-01, null
242,7.05E-04,7.28E-12,-1.10E-02,3.48E-01, null
243,4.00E-04,0.00E+00,-9.44E-03,4.18E-01, null
244,1.40E-04,0.00E+00,-9.42E-03,4.48E-01, null
245,2.40E-04,-1.82E-12,-9.84E-03,4.44E-01, null
246,2.58E-04,5.46E-12,-9.86E-03,4.42E-01, null
247,1.02E-03,3.64E-12,-1.03E-02,2.08E-01, null
248,1.00E-03,0.00E+00,-1.02E-02,2.13E-01, null
249,8.36E-04,0.00E+00,-1.04E-02,3.26E-01, null
250,1.29E-03,-9.09E-13,-1.00E-02,0.00E+00,4.18E+00
251,1.29E-03,7.28E-12,-1.00E-02,0.00E+00,4.19E+00
252,1.23E-03,0.00E+00,-9.97E-03,4.67E-02, null
253,1.28E-03,7.28E-12,-1.07E-02,0.00E+00,4.23E+00
254,1.14E-03,0.00E+00,-1.08E-02,1.10E-01, null
255,1.15E-03,7.28E-12,-1.06E-02,1.07E-01, null
256,9.97E-04,0.00E+00,-1.07E-02,2.30E-01, null
257,1.28E-03,-7.28E-12,-1.05E-02,0.00E+00,4.22E+00
258,9.91E-04,0.00E+00,-1.06E-02,2.27E-01, null
259,1.09E-03,0.00E+00,-1.02E-02,1.51E-01, null
260,1.18E-03,0.00E+00,-1.04E-02,7.27E-02, null
261,1.29E-03,2.73E-12,-1.10E-02,0.00E+00,4.49E+00
262,1.29E-03,9.09E-13,-1.10E-02,0.00E+00,4.46E+00
263,1.24E-03,-9.09E-13,-1.10E-02,4.20E-02, null
264,1.28E-03,0.00E+00,-1.03E-02,0.00E+00,4.17E+00
265,1.29E-03,3.64E-12,-1.10E-02,0.00E+00,4.45E+00
266,1.01E-03,-1.09E-11,-1.01E-02,2.05E-01, null
267,1.06E-03,-7.28E-12,-1.02E-02,1.72E-01, null
268,1.29E-03,0.00E+00,-9.46E-03,0.00E+00,3.99E+00
269,1.29E-03,-1.82E-12,-9.41E-03,0.00E+00,3.99E+00
270,1.22E-03,0.00E+00,-9.42E-03,4.79E-02, null
271,1.17E-03,0.00E+00,-9.57E-03,9.42E-02, null
272,1.03E-03,1.82E-12,-9.94E-03,2.05E-01, null
273,1.28E-03,0.00E+00,-9.75E-03,0.00E+00,4.08E+00
274,1.06E-03,3.64E-12,-9.77E-03,1.82E-01, null
275,1.29E-03,6.37E-12,-1.00E-02,0.00E+00,4.20E+00
276,1.09E-03,3.64E-12,-1.11E-02,1.53E-01, null
277,9.41E-04,-1.09E-11,-7.80E-03,2.60E-01, null
278,8.36E-04,0.00E+00,-7.84E-03,3.12E-01, null
279,8.93E-04,0.00E+00,-7.75E-03,2.89E-01, null
280,7.70E-04,1.82E-12,-9.18E-03,3.47E-01, null
281,6.91E-04,1.09E-11,-9.17E-03,3.83E-01, null
282,9.86E-04,-1.44E-11,-8.35E-03,2.35E-01, null
283,9.82E-04,0.00E+00,-8.35E-03,2.36E-01, null
284,9.85E-04,1.14E-13,-8.35E-03,2.35E-01, null
285,9.86E-04,5.68E-14,-8.35E-03,2.35E-01, null
286,7.61E-04,0.00E+00,-8.08E-03,3.22E-01, null
287,7.37E-04,0.00E+00,-8.20E-03,3.41E-01, null
288,9.66E-04,-7.28E-12,-8.01E-03,2.20E-01, null
289,3.40E-04,7.28E-12,-7.92E-03,4.38E-01, null
290,5.50E-04,-7.28E-12,-7.91E-03,4.08E-01, null
291,3.24E-04,0.00E+00,-8.30E-03,4.44E-01, null
292,4.94E-04,7.28E-12,-8.29E-03,4.19E-01, null
293,9.78E-04,3.64E-12,-9.33E-03,2.46E-01, null
294,4.24E-04,7.28E-12,-8.36E-03,4.31E-01, null
295,4.75E-04,0.00E+00,-8.40E-03,4.23E-01, null
296,3.54E-04,0.00E+00,-8.43E-03,4.39E-01, null
297,7.43E-04,0.00E+00,-8.76E-03,3.60E-01, null
298,8.50E-04,-3.64E-12,-8.64E-03,3.09E-01, null
299,7.11E-04,7.28E-12,-8.63E-03,3.66E-01, null
300,4.12E-04,-3.64E-12,-8.86E-03,4.42E-01, null
301,3.42E-04,3.64E-12,-8.98E-03,4.48E-01, null
302,3.44E-04,0.00E+00,-8.86E-03,4.48E-01, null
303,1.16E-04,0.00E+00,-9.25E-03,4.51E-01, null
304,4.66E-05,0.00E+00,-9.00E-03,4.52E-01, null
305,8.86E-05,0.00E+00,-8.27E-03,4.62E-01, null
306,1.12E-04,1.46E-11,-8.54E-03,4.55E-01, null
307,3.55E-04,-3.64E-12,-8.79E-03,4.49E-01, null
308,5.86E-04,1.82E-12,-9.05E-03,4.07E-01, null
309,5.12E-04,0.00E+00,-8.80E-03,4.19E-01, null
310,4.12E-04,0.00E+00,-8.66E-03,4.42E-01, null
311,4.03E-04,7.28E-12,-7.73E-03,4.34E-01, null
312,-1.30E-04,0.00E+00,-7.61E-03,4.71E-01, null
313,-1.32E-04,0.00E+00,-7.68E-03,4.72E-01, null
314,4.69E-04,-2.18E-11,-7.81E-03,4.21E-01, null
315,6.59E-04,0.00E+00,-9.17E-03,3.90E-01, null
316,6.98E-04,0.00E+00,-9.13E-03,3.81E-01, null
317,2.56E-04,0.00E+00,-9.30E-03,4.43E-01, null
318,6.97E-05,0.00E+00,-8.07E-03,4.62E-01, null
319,5.76E-04,0.00E+00,-7.67E-03,4.01E-01, null
320,6.86E-05,0.00E+00,-8.77E-03,4.52E-01, null
321,5.69E-04,7.28E-12,-7.81E-03,3.96E-01, null
322,1.28E-03,7.28E-12,-8.07E-03,0.00E+00,3.90E+00
323,1.18E-03,0.00E+00,-8.13E-03,7.11E-02, null
324,1.14E-03,0.00E+00,-7.94E-03,9.76E-02, null
325,1.28E-03,7.28E-12,-8.18E-03,0.00E+00,3.85E+00
326,1.29E-03,2.27E-12,-8.42E-03,0.00E+00,3.76E+00
327,9.87E-04,0.00E+00,-8.35E-03,2.34E-01, null
328,1.29E-03,0.00E+00,-8.43E-03,2.67E-03, null
329,1.26E-03,0.00E+00,-8.69E-03,2.23E-02, null
330,1.00E-03,7.28E-12,-8.61E-03,2.22E-01, null
331,9.87E-04,-1.44E-11,-8.35E-03,2.34E-01, null
332,9.87E-04,0.00E+00,-8.35E-03,2.35E-01, null
333,9.90E-04,-7.28E-12,-9.16E-03,2.36E-01, null
334,1.00E-03,0.00E+00,-9.23E-03,2.27E-01, null
335,1.07E-03,0.00E+00,-9.21E-03,1.76E-01, null
336,1.29E-03,0.00E+00,-8.68E-03,0.00E+00,4.06E+00
337,1.29E-03,2.27E-13,-8.43E-03,0.00E+00,3.76E+00
338,1.29E-03,0.00E+00,-9.01E-03,0.00E+00,4.16E+00
339,1.25E-03,5.46E-12,-9.03E-03,2.69E-02, null
340,1.11E-03,0.00E+00,-8.87E-03,1.38E-01, null
341,1.00E-03,1.46E-11,-8.91E-03,2.19E-01, null
342,1.29E-03,0.00E+00,-8.72E-03,0.00E+00,4.07E+00
343,1.29E-03,-1.82E-12,-9.05E-03,0.00E+00,4.15E+00
344,1.29E-03,-1.27E-11,-9.38E-03,0.00E+00,3.98E+00
345,1.03E-03,0.00E+00,-8.79E-03,1.95E-01, null
346,8.70E-04,3.64E-12,-8.76E-03,2.93E-01, null
347,1.28E-03,0.00E+00,-7.86E-03,0.00E+00,3.96E+00
348,1.26E-03,0.00E+00,-9.39E-03,1.81E-02, null
349,7.56E-04,0.00E+00,-9.11E-03,3.51E-01, null
350,9.63E-04,0.00E+00,-7.71E-03,2.53E-01, null
351,1.15E-03,0.00E+00,-7.78E-03,1.07E-01, null
352,1.20E-03,-3.64E-12,-7.61E-03,6.83E-02, null
353,1.28E-03,-7.28E-12,-7.65E-03,0.00E+00,3.90E+00
354,1.35E-04,0.00E+00,-5.83E-03,4.82E-01, null
355,2.70E-04,-7.28E-12,-5.82E-03,4.75E-01, null
356,1.98E-04,0.00E+00,-5.96E-03,4.82E-01, null
357,6.54E-04,-3.64E-12,-6.91E-03,3.92E-01, null
358,6.30E-04,1.46E-11,-6.60E-03,3.99E-01, null
359,4.73E-04,0.00E+00,-6.63E-03,4.30E-01, null
360,8.42E-04,0.00E+00,-7.65E-03,3.12E-01, null
361,6.77E-04,0.00E+00,-7.46E-03,3.75E-01, null
362,1.66E-04,9.09E-12,-6.84E-03,4.76E-01, null
363,1.45E-04,-1.82E-12,-6.87E-03,4.77E-01, null
364,1.68E-04,9.09E-12,-6.87E-03,4.76E-01, null
365,6.67E-04,3.64E-12,-7.01E-03,3.84E-01, null
366,7.27E-04,0.00E+00,-7.02E-03,3.57E-01, null
367,6.92E-04,-3.64E-12,-7.14E-03,3.79E-01, null
368,4.84E-04,0.00E+00,-7.42E-03,4.15E-01, null
369,7.45E-04,0.00E+00,-5.84E-03,3.48E-01, null
370,8.39E-04,-7.28E-12,-5.97E-03,3.05E-01, null
371,7.22E-04,0.00E+00,-5.94E-03,3.56E-01, null
372,5.61E-04,0.00E+00,-6.21E-03,4.22E-01, null
373,5.22E-04,0.00E+00,-6.13E-03,4.36E-01, null
374,4.49E-04,0.00E+00,-6.23E-03,4.44E-01, null
375,-1.04E-04,0.00E+00,-7.25E-03,4.72E-01, null
376,2.31E-04,0.00E+00,-7.42E-03,4.62E-01, null
377,-1.18E-04,3.64E-12,-7.21E-03,4.71E-01, null
378,2.32E-04,0.00E+00,-7.32E-03,4.58E-01, null
379,6.02E-04,0.00E+00,-6.33E-03,4.16E-01, null
380,6.30E-04,0.00E+00,-6.22E-03,3.99E-01, null
381,3.30E-04,2.18E-11,-7.29E-03,4.43E-01, null
382,7.31E-04,3.64E-12,-6.97E-03,3.57E-01, null
383,4.38E-05,9.09E-13,-6.99E-03,4.77E-01, null
384,1.64E-04,-5.46E-12,-6.93E-03,4.77E-01, null
385,9.79E-04,3.64E-12,-6.78E-03,2.30E-01, null
386,8.70E-04,1.09E-11,-6.74E-03,2.80E-01, null
387,8.86E-04,0.00E+00,-7.45E-03,2.76E-01, null
388,9.00E-04,0.00E+00,-6.46E-03,2.76E-01, null
389,9.52E-04,3.64E-12,-6.39E-03,2.48E-01, null
390,9.81E-04,0.00E+00,-6.58E-03,2.33E-01, null
391,8.84E-04,7.28E-12,-5.82E-03,2.78E-01, null
392,1.44E-04,-1.46E-11,-6.20E-03,4.74E-01, null
393,4.12E-05,7.28E-12,-6.38E-03,4.77E-01, null
394,6.38E-04,0.00E+00,-6.10E-03,3.97E-01, null
395,9.04E-04,-7.28E-12,-6.16E-03,2.72E-01, null
396,2.95E-04,1.82E-12,-6.90E-03,4.53E-01, null
397,5.21E-04,0.00E+00,-6.29E-03,4.34E-01, null
398,4.85E-04,0.00E+00,-5.92E-03,4.28E-01, null
399,1.17E-04,0.00E+00,-6.83E-03,4.78E-01, null
400,3.49E-04,0.00E+00,-6.44E-03,4.48E-01, null
401,1.52E-04,-3.64E-12,-6.79E-03,4.78E-01, null
402,1.13E-03,1.82E-12,-6.52E-03,1.19E-01, null
403,1.06E-03,0.00E+00,-6.39E-03,1.69E-01, null
404,9.79E-04,-1.09E-11,-6.44E-03,2.27E-01, null
405,1.03E-03,-3.64E-12,-6.75E-03,1.95E-01, null
406,1.02E-03,0.00E+00,-7.04E-03,2.03E-01, null
407,1.03E-03,1.09E-11,-7.13E-03,1.91E-01, null
408,9.31E-04,0.00E+00,-7.10E-03,2.50E-01, null
409,9.82E-04,-1.46E-11,-7.44E-03,2.24E-01, null
