Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,4.41E-05,2.27E-13,-1.22E-02,6.36E-01
1,4.62E-05,-1.25E-11,-1.22E-02,6.36E-01
2,1.68E-04,-9.09E-13,-1.18E-02,6.49E-01
3,1.60E-04,1.36E-11,-1.18E-02,6.50E-01
4,1.67E-04,0.00E+00,-1.18E-02,6.49E-01
5,-1.40E-04,0.00E+00,-1.17E-02,6.45E-01
6,-1.22E-04,7.28E-12,-1.18E-02,6.44E-01
7,1.57E-04,1.36E-11,-1.18E-02,6.50E-01
8,1.74E-05,2.73E-12,-1.14E-02,6.64E-01
9,-3.74E-06,-9.09E-13,-1.14E-02,6.64E-01
10,9.34E-05,0.00E+00,-1.16E-02,6.58E-01
11,1.48E-04,0.00E+00,-1.09E-02,6.66E-01
12,6.25E-05,3.64E-12,-1.09E-02,6.76E-01
13,2.40E-05,9.09E-13,-1.13E-02,6.68E-01
14,-1.98E-04,0.00E+00,-1.18E-02,6.39E-01
15,1.14E-06,0.00E+00,-1.14E-02,6.64E-01
16,-4.37E-04,5.46E-12,-1.16E-02,6.11E-01
17,-4.39E-04,0.00E+00,-1.16E-02,6.10E-01
18,-4.03E-04,-1.82E-12,-1.16E-02,6.16E-01
19,-3.58E-04,0.00E+00,-1.25E-02,5.93E-01
20,-3.77E-04,0.00E+00,-1.25E-02,5.94E-01
21,-9.20E-05,-1.82E-12,-1.26E-02,6.03E-01
22,-1.96E-04,1.92E-12,-1.29E-02,5.97E-01
23,-1.96E-04,0.00E+00,-1.29E-02,5.97E-01
24,-1.96E-04,1.92E-12,-1.28E-02,5.97E-01
25,-1.96E-04,0.00E+00,-1.29E-02,5.97E-01
26,-4.05E-04,0.00E+00,-1.32E-02,5.72E-01
27,-1.98E-05,7.28E-12,-1.33E-02,5.74E-01
28,-4.05E-04,0.00E+00,-1.32E-02,5.72E-01
29,-2.80E-05,7.28E-12,-1.32E-02,5.77E-01
30,-4.09E-04,0.00E+00,-1.32E-02,5.71E-01
31,-1.08E-04,0.00E+00,-1.39E-02,5.24E-01
32,5.45E-05,1.46E-11,-1.40E-02,5.19E-01
33,1.81E-04,0.00E+00,-1.38E-02,5.41E-01
34,-1.35E-05,-7.28E-12,-1.37E-02,5.44E-01
35,-2.79E-04,0.00E+00,-1.37E-02,5.46E-01
36,-5.39E-05,3.64E-12,-1.34E-02,5.67E-01
37,2.79E-05,0.00E+00,-1.32E-02,5.77E-01
38,1.65E-05,7.28E-12,-1.33E-02,5.73E-01
39,3.84E-04,7.28E-12,-1.32E-02,5.81E-01
40,4.11E-04,0.00E+00,-1.32E-02,5.76E-01
41,9.83E-05,0.00E+00,-1.33E-02,5.71E-01
42,1.26E-04,0.00E+00,-1.27E-02,6.06E-01
43,-4.31E-04,0.00E+00,-1.17E-02,6.12E-01
44,-4.61E-04,0.00E+00,-1.39E-02,5.15E-01
45,-4.70E-04,0.00E+00,-1.40E-02,5.10E-01
46,-3.76E-04,0.00E+00,-1.39E-02,5.32E-01
47,-3.88E-04,0.00E+00,-1.40E-02,5.29E-01
48,-4.68E-04,0.00E+00,-1.39E-02,5.18E-01
49,8.91E-06,0.00E+00,-1.13E-02,6.65E-01
50,-1.31E-04,0.00E+00,-1.13E-02,6.49E-01
51,-2.23E-05,2.73E-12,-1.13E-02,6.63E-01
52,-4.71E-04,0.00E+00,-1.26E-02,5.51E-01
53,-4.54E-04,0.00E+00,-1.25E-02,5.48E-01
54,-5.26E-04,3.64E-12,-1.24E-02,5.12E-01
55,-3.82E-04,0.00E+00,-1.23E-02,6.07E-01
56,-4.02E-04,1.36E-12,-1.33E-02,5.71E-01
57,-3.76E-04,-1.46E-11,-1.20E-02,6.16E-01
58,-4.47E-04,-9.09E-13,-1.16E-02,6.05E-01
59,-4.53E-04,4.55E-12,-1.16E-02,6.00E-01
60,-5.71E-04,0.00E+00,-1.44E-02,4.84E-01
61,-5.68E-04,-5.46E-12,-1.44E-02,4.82E-01
62,-5.05E-04,5.46E-12,-1.44E-02,4.84E-01
63,-1.96E-04,1.92E-12,-1.29E-02,5.97E-01
64,-5.78E-04,7.28E-12,-1.28E-02,5.06E-01
65,-3.48E-04,0.00E+00,-1.21E-02,6.18E-01
66,-4.33E-04,-1.09E-11,-1.21E-02,5.75E-01
67,2.00E-04,0.00E+00,-1.27E-02,6.03E-01
68,1.11E-04,1.09E-11,-1.27E-02,6.08E-01
69,2.98E-05,0.00E+00,-1.22E-02,6.34E-01
70,4.07E-04,0.00E+00,-1.23E-02,5.97E-01
71,4.70E-04,-3.58E-12,-1.20E-02,6.10E-01
72,4.98E-05,1.82E-12,-1.22E-02,6.35E-01
73,4.01E-04,0.00E+00,-1.13E-02,6.20E-01
74,3.75E-04,0.00E+00,-1.11E-02,6.16E-01
75,4.42E-05,2.73E-12,-1.14E-02,6.63E-01
76,2.99E-05,2.73E-12,-1.13E-02,6.64E-01
77,4.70E-04,-3.58E-12,-1.20E-02,6.10E-01
78,2.29E-04,0.00E+00,-1.36E-02,5.50E-01
79,4.77E-04,0.00E+00,-1.39E-02,5.36E-01
80,4.86E-04,-7.28E-12,-1.39E-02,5.41E-01
81,1.75E-04,0.00E+00,-1.18E-02,6.45E-01
82,-1.62E-04,0.00E+00,-1.43E-02,5.00E-01
83,-2.35E-04,-3.64E-12,-1.45E-02,4.87E-01
84,-3.21E-04,0.00E+00,-1.41E-02,5.18E-01
85,2.89E-04,3.64E-12,-1.43E-02,5.08E-01
86,1.94E-04,-1.82E-12,-1.43E-02,5.02E-01
87,-7.17E-05,0.00E+00,-1.42E-02,5.06E-01
88,1.21E-04,0.00E+00,-1.37E-02,5.48E-01
89,1.80E-04,-3.64E-12,-1.26E-02,6.08E-01
90,4.49E-05,-1.27E-11,-1.22E-02,6.36E-01
91,3.82E-04,0.00E+00,-1.35E-02,5.59E-01
92,4.28E-04,7.28E-12,-1.29E-02,5.80E-01
93,4.22E-04,0.00E+00,-1.31E-02,5.82E-01
94,-3.25E-04,0.00E+00,-1.10E-02,6.38E-01
95,-4.55E-04,-1.27E-11,-1.13E-02,6.12E-01
96,2.76E-04,3.64E-12,-1.43E-02,5.05E-01
97,4.93E-04,0.00E+00,-1.31E-02,5.37E-01
98,4.00E-05,1.82E-12,-1.22E-02,6.36E-01
99,4.13E-05,1.82E-12,-1.22E-02,6.36E-01
100,2.97E-04,-9.09E-12,-1.43E-02,5.03E-01
101,3.21E-04,3.64E-12,-1.43E-02,5.01E-01
102,-4.14E-04,0.00E+00,-1.32E-02,5.69E-01
103,-4.80E-04,0.00E+00,-1.36E-02,5.15E-01
104,3.14E-04,1.46E-11,-1.39E-02,5.33E-01
105,-4.51E-04,-9.09E-13,-1.15E-02,6.11E-01
106,-6.16E-05,0.00E+00,-1.40E-02,5.17E-01
107,4.19E-04,0.00E+00,-1.15E-02,6.19E-01
108,-3.39E-04,-3.64E-12,-1.46E-02,4.82E-01
109,-7.04E-04,1.93E-12,-1.47E-02,4.48E-01
110,-7.04E-04,1.14E-13,-1.47E-02,4.49E-01
111,4.57E-04,3.64E-12,-1.32E-02,5.62E-01
112,4.71E-04,-3.52E-12,-1.20E-02,6.10E-01
113,4.71E-04,0.00E+00,-1.20E-02,6.09E-01
114,1.81E-04,0.00E+00,-1.18E-02,6.48E-01
115,4.45E-04,-7.28E-12,-1.27E-02,5.83E-01
116,-2.65E-04,0.00E+00,-1.10E-02,6.40E-01
117,-4.13E-04,1.82E-12,-1.32E-02,5.70E-01
118,-4.79E-04,0.00E+00,-1.29E-02,5.48E-01
119,-7.93E-05,-7.28E-12,-1.44E-02,4.91E-01
120,-2.64E-04,7.28E-12,-1.46E-02,4.81E-01
121,-3.53E-05,0.00E+00,-1.46E-02,4.78E-01
122,6.36E-05,1.82E-12,-1.46E-02,4.77E-01
123,1.09E-04,7.28E-12,-1.46E-02,4.78E-01
124,8.91E-05,7.28E-12,-1.47E-02,4.76E-01
125,-2.97E-04,0.00E+00,-1.47E-02,4.78E-01
126,-6.00E-04,1.46E-11,-1.30E-02,4.98E-01
127,-8.50E-07,-1.82E-12,-1.47E-02,4.75E-01
128,-1.39E-04,-3.64E-12,-1.49E-02,4.72E-01
129,-6.78E-05,-3.64E-12,-1.49E-02,4.72E-01
130,3.31E-04,0.00E+00,-1.48E-02,4.74E-01
131,-6.61E-04,1.14E-13,-1.47E-02,4.53E-01
132,-7.11E-04,0.00E+00,-1.47E-02,4.48E-01
133,-7.11E-04,0.00E+00,-1.47E-02,4.48E-01
134,1.36E-04,7.28E-12,-1.49E-02,4.72E-01
135,-4.78E-04,4.55E-13,-1.49E-02,4.72E-01
136,-4.72E-04,-1.00E-11,-1.49E-02,4.72E-01
137,-4.75E-04,4.09E-12,-1.49E-02,4.72E-01
138,3.71E-04,7.28E-12,-1.46E-02,4.89E-01
139,1.72E-04,-1.82E-12,-1.45E-02,4.89E-01
140,4.65E-04,0.00E+00,-1.48E-02,4.73E-01
141,4.43E-04,-9.09E-13,-1.49E-02,4.72E-01
142,4.72E-04,-9.09E-12,-1.49E-02,4.72E-01
143,4.18E-04,0.00E+00,-1.25E-02,5.94E-01
144,-4.25E-04,0.00E+00,-1.40E-02,5.25E-01
145,-7.14E-04,3.64E-12,-1.24E-02,3.89E-01
146,-7.00E-04,-7.28E-12,-1.25E-02,3.81E-01
147,-4.16E-04,0.00E+00,-1.32E-02,5.67E-01
148,-7.56E-04,-7.28E-12,-1.28E-02,2.77E-01
149,-7.61E-04,-3.64E-12,-1.29E-02,2.59E-01
150,-9.61E-04,7.28E-12,-1.30E-02,0.00E+00
151,-8.67E-04,7.28E-12,-1.30E-02,1.63E-01
152,-5.91E-04,-1.82E-12,-1.44E-02,4.79E-01
153,-7.20E-04,3.64E-12,-1.41E-02,4.35E-01
154,-7.49E-04,0.00E+00,-1.38E-02,3.98E-01
155,-7.14E-04,1.82E-12,-1.47E-02,4.43E-01
156,-7.22E-04,3.64E-12,-1.42E-02,4.38E-01
157,-9.06E-04,-1.82E-12,-1.43E-02,1.19E-01
158,-7.58E-04,0.00E+00,-1.44E-02,2.65E-01
159,-8.71E-04,0.00E+00,-1.40E-02,1.41E-01
160,-7.95E-04,1.36E-12,-1.38E-02,3.18E-01
161,-9.70E-04,0.00E+00,-1.38E-02,0.00E+00
162,-6.97E-04,7.28E-12,-1.22E-02,4.01E-01
163,-6.61E-04,0.00E+00,-1.27E-02,4.29E-01
164,-8.01E-04,0.00E+00,-1.15E-02,2.66E-01
165,-8.70E-04,7.28E-12,-1.18E-02,1.22E-01
166,-9.71E-04,1.82E-12,-1.16E-02,0.00E+00
167,-7.12E-04,0.00E+00,-1.19E-02,3.80E-01
168,-7.16E-04,-3.64E-12,-1.19E-02,3.77E-01
169,-6.37E-04,9.09E-13,-1.19E-02,4.35E-01
170,-6.17E-04,0.00E+00,-1.14E-02,4.67E-01
171,-7.59E-04,-1.82E-12,-1.15E-02,3.26E-01
172,-6.43E-04,7.28E-12,-1.35E-02,4.44E-01
173,-7.01E-04,-7.28E-12,-1.33E-02,4.07E-01
174,-4.79E-04,1.82E-12,-1.13E-02,5.96E-01
175,-6.98E-04,0.00E+00,-1.31E-02,4.33E-01
176,-6.60E-04,-3.64E-12,-1.42E-02,4.55E-01
177,-9.70E-04,1.82E-12,-1.44E-02,0.00E+00
178,-4.88E-04,1.27E-11,-1.13E-02,5.89E-01
179,-7.26E-04,0.00E+00,-1.19E-02,3.61E-01
180,-7.33E-04,-3.64E-12,-1.19E-02,3.52E-01
181,-7.51E-04,1.82E-12,-1.19E-02,3.28E-01
182,-7.45E-04,0.00E+00,-1.37E-02,4.01E-01
183,-8.29E-04,0.00E+00,-1.35E-02,1.89E-01
184,-7.58E-04,1.36E-12,-1.37E-02,3.83E-01
185,-7.49E-04,1.36E-12,-1.38E-02,3.98E-01
186,-9.61E-04,0.00E+00,-1.18E-02,0.00E+00
187,-7.54E-04,0.00E+00,-1.38E-02,3.89E-01
188,-7.18E-04,3.64E-12,-1.19E-02,3.81E-01
189,-7.57E-04,5.46E-12,-1.14E-02,3.34E-01
190,-9.71E-04,1.82E-12,-1.20E-02,0.00E+00
191,-9.66E-04,-3.64E-12,-1.27E-02,0.00E+00
192,-9.68E-04,0.00E+00,-1.27E-02,0.00E+00
193,-9.07E-04,0.00E+00,-1.26E-02,9.27E-02
194,-8.32E-04,0.00E+00,-1.25E-02,1.96E-01
195,-9.29E-04,0.00E+00,-1.21E-02,6.56E-02
196,-8.17E-04,0.00E+00,-1.23E-02,2.32E-01
197,-9.70E-04,-5.46E-12,-1.21E-02,0.00E+00
198,-9.61E-04,0.00E+00,-1.24E-02,0.00E+00
199,-7.98E-04,3.64E-12,-1.41E-02,3.07E-01
200,-9.61E-04,0.00E+00,-1.41E-02,0.00E+00
201,-9.35E-04,-1.82E-12,-1.32E-02,5.56E-02
202,-9.37E-04,0.00E+00,-1.33E-02,4.85E-02
203,-9.70E-04,5.46E-12,-1.32E-02,0.00E+00
204,-9.61E-04,7.28E-12,-1.13E-02,0.00E+00
205,-8.15E-04,0.00E+00,-1.12E-02,2.25E-01
