Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
63,-2.59E-05,-7.28E-12,-1.49E-02,3.00E-01, null
64,4.71E-05,0.00E+00,-1.47E-02,3.06E-01, null
65,6.78E-04,-5.46E-12,-1.45E-02,2.82E-01, null
66,6.43E-04,-9.09E-13,-1.46E-02,2.87E-01, null
67,2.16E-04,0.00E+00,-1.38E-02,3.68E-01, null
68,2.25E-04,4.55E-13,-1.38E-02,3.68E-01, null
69,3.92E-05,1.46E-11,-1.46E-02,3.13E-01, null
70,-5.90E-05,0.00E+00,-1.30E-02,4.07E-01, null
71,-2.42E-04,0.00E+00,-1.32E-02,3.92E-01, null
72,-1.53E-05,0.00E+00,-1.31E-02,4.06E-01, null
73,7.09E-04,0.00E+00,-1.45E-02,2.42E-01, null
74,7.85E-04,0.00E+00,-1.43E-02,1.09E-01, null
75,3.79E-04,0.00E+00,-1.34E-02,3.72E-01, null
76,6.92E-04,0.00E+00,-1.45E-02,2.63E-01, null
77,-1.62E-04,0.00E+00,-1.39E-02,3.60E-01, null
78,-9.01E-06,1.09E-11,-1.35E-02,3.82E-01, null
79,3.06E-04,0.00E+00,-1.41E-02,3.48E-01, null
80,2.30E-04,0.00E+00,-1.44E-02,3.25E-01, null
81,6.46E-04,0.00E+00,-1.31E-02,2.54E-01, null
82,6.60E-04,0.00E+00,-1.31E-02,2.40E-01, null
83,6.53E-04,0.00E+00,-1.31E-02,2.46E-01, null
84,6.80E-04,-1.82E-12,-1.36E-02,2.19E-01, null
85,-3.02E-04,0.00E+00,-1.37E-02,3.68E-01, null
86,-7.62E-05,-1.82E-12,-1.35E-02,3.81E-01, null
87,6.52E-04,0.00E+00,-1.35E-02,2.43E-01, null
88,5.98E-04,7.28E-12,-1.28E-02,2.80E-01, null
89,7.14E-04,0.00E+00,-1.28E-02,1.71E-01, null
90,8.81E-04,0.00E+00,-1.35E-02,1.30E-02, null
91,8.94E-04,0.00E+00,-1.35E-02,0.00E+00,6.96E+00
92,8.31E-04,-9.09E-13,-1.35E-02,6.60E-02, null
93,8.93E-04,-1.18E-11,-1.35E-02,0.00E+00,6.95E+00
94,-3.19E-04,-7.28E-12,-1.40E-02,3.56E-01, null
95,-3.93E-05,0.00E+00,-1.42E-02,3.38E-01, null
96,-3.60E-04,1.82E-12,-1.43E-02,3.36E-01, null
97,3.41E-04,0.00E+00,-1.45E-02,3.19E-01, null
98,4.44E-04,0.00E+00,-1.41E-02,3.20E-01, null
99,-5.26E-06,0.00E+00,-1.42E-02,3.33E-01, null
100,-3.41E-04,0.00E+00,-1.43E-02,3.32E-01, null
101,6.98E-04,5.46E-12,-1.35E-02,2.02E-01, null
102,-2.85E-04,0.00E+00,-1.36E-02,3.73E-01, null
103,2.25E-04,-4.55E-12,-1.37E-02,3.68E-01, null
104,-1.70E-07,0.00E+00,-1.33E-02,3.97E-01, null
105,-3.39E-04,9.09E-13,-1.33E-02,3.84E-01, null
106,-2.05E-05,-1.82E-12,-1.35E-02,3.84E-01, null
107,-3.35E-04,0.00E+00,-1.33E-02,3.85E-01, null
108,1.50E-06,1.82E-12,-1.31E-02,4.07E-01, null
109,1.12E-05,1.82E-12,-1.31E-02,4.06E-01, null
110,-2.77E-04,0.00E+00,-1.29E-02,4.02E-01, null
111,-3.36E-04,-5.46E-12,-1.33E-02,3.86E-01, null
112,-3.53E-04,7.28E-12,-1.46E-02,3.11E-01, null
113,-6.62E-04,0.00E+00,-1.34E-02,2.42E-01, null
114,-6.63E-04,1.82E-12,-1.33E-02,2.43E-01, null
115,-6.91E-04,0.00E+00,-1.34E-02,2.15E-01, null
116,-4.87E-04,0.00E+00,-1.49E-02,3.00E-01, null
117,-8.61E-04,1.09E-11,-1.49E-02,3.21E-02, null
118,-6.35E-04,0.00E+00,-1.46E-02,2.82E-01, null
119,-3.67E-04,-5.46E-12,-1.43E-02,3.29E-01, null
120,-3.78E-04,0.00E+00,-1.43E-02,3.28E-01, null
121,-6.49E-04,0.00E+00,-1.44E-02,2.73E-01, null
122,-6.29E-04,0.00E+00,-1.42E-02,2.70E-01, null
123,-4.33E-04,0.00E+00,-1.43E-02,3.15E-01, null
124,-8.35E-04,0.00E+00,-1.43E-02,6.62E-02, null
125,-6.78E-04,-3.64E-12,-1.45E-02,2.34E-01, null
126,-8.90E-04,-7.28E-12,-1.43E-02,0.00E+00,9.62E+00
127,-8.90E-04,1.09E-11,-1.49E-02,0.00E+00,1.08E+01
128,-8.93E-04,5.46E-12,-1.48E-02,0.00E+00,1.07E+01
129,-5.66E-04,-3.64E-12,-1.46E-02,2.86E-01, null
130,-4.44E-04,-1.82E-12,-1.48E-02,3.02E-01, null
131,-8.93E-04,3.64E-12,-1.43E-02,0.00E+00,9.35E+00
132,-6.93E-04,7.28E-12,-1.42E-02,2.11E-01, null
133,-7.27E-04,0.00E+00,-1.42E-02,1.80E-01, null
134,-4.07E-04,-1.36E-12,-1.33E-02,3.56E-01, null
135,-6.65E-04,3.64E-12,-1.35E-02,2.51E-01, null
136,-6.42E-04,7.28E-12,-1.38E-02,2.73E-01, null
137,-6.35E-04,0.00E+00,-1.39E-02,2.55E-01, null
138,-8.66E-04,0.00E+00,-1.38E-02,2.92E-02, null
139,-8.93E-04,0.00E+00,-1.44E-02,0.00E+00,9.87E+00
140,-8.83E-04,7.28E-12,-1.46E-02,0.00E+00,1.13E+01
141,-7.16E-04,0.00E+00,-1.46E-02,1.96E-01, null
142,-6.46E-04,3.64E-12,-1.41E-02,2.64E-01, null
143,-6.16E-04,0.00E+00,-1.37E-02,2.77E-01, null
144,-4.80E-04,0.00E+00,-1.37E-02,3.31E-01, null
145,-4.36E-04,0.00E+00,-1.49E-02,3.00E-01, null
146,-8.83E-04,-7.28E-12,-1.41E-02,0.00E+00,8.16E+00
147,-7.58E-04,0.00E+00,-1.36E-02,1.47E-01, null
148,-8.83E-04,0.00E+00,-1.35E-02,0.00E+00,7.19E+00
149,-7.09E-04,1.82E-12,-1.34E-02,1.98E-01, null
150,-8.93E-04,0.00E+00,-1.38E-02,0.00E+00,7.52E+00
151,-3.46E-04,-5.46E-12,-1.33E-02,3.82E-01, null
152,-6.35E-04,-7.28E-12,-1.45E-02,2.80E-01, null
153,-3.72E-04,-1.46E-11,-1.36E-02,3.50E-01, null
154,-8.91E-04,0.00E+00,-1.38E-02,0.00E+00,7.56E+00
155,-7.93E-04,0.00E+00,-1.40E-02,9.03E-02, null
156,-8.93E-04,0.00E+00,-1.39E-02,0.00E+00,7.66E+00
157,-8.84E-04,7.28E-12,-1.30E-02,0.00E+00,6.46E+00
158,-8.93E-04,-1.82E-12,-1.32E-02,0.00E+00,6.71E+00
159,-7.32E-04,0.00E+00,-1.30E-02,1.57E-01, null
160,-6.24E-04,3.64E-12,-1.30E-02,2.55E-01, null
161,-6.86E-04,0.00E+00,-1.31E-02,1.96E-01, null
162,-6.21E-04,0.00E+00,-1.31E-02,2.58E-01, null
163,-8.05E-04,0.00E+00,-1.33E-02,9.68E-02, null
164,-8.91E-04,1.82E-12,-1.32E-02,0.00E+00,6.78E+00
165,-4.64E-04,1.46E-11,-1.40E-02,3.18E-01, null
166,-5.15E-04,0.00E+00,-1.38E-02,3.17E-01, null
167,-3.49E-04,-4.55E-12,-1.33E-02,3.81E-01, null
168,-3.41E-04,0.00E+00,-1.33E-02,3.83E-01, null
169,-8.93E-04,1.82E-12,-1.33E-02,0.00E+00,6.86E+00
170,-3.63E-04,0.00E+00,-1.29E-02,3.68E-01, null
171,4.19E-04,0.00E+00,-1.21E-02,3.83E-01, null
172,4.63E-04,1.82E-12,-1.20E-02,3.55E-01, null
173,4.04E-04,-1.82E-12,-1.20E-02,3.92E-01, null
174,4.64E-04,7.28E-12,-1.17E-02,3.35E-01, null
175,3.08E-04,0.00E+00,-1.17E-02,4.15E-01, null
176,1.75E-05,-1.46E-11,-1.16E-02,4.41E-01, null
177,1.62E-04,0.00E+00,-1.16E-02,4.37E-01, null
178,-3.18E-05,1.82E-12,-1.14E-02,4.60E-01, null
179,8.92E-04,-7.28E-12,-1.18E-02,0.00E+00,6.17E+00
180,8.93E-04,0.00E+00,-1.18E-02,0.00E+00,6.18E+00
181,8.69E-04,0.00E+00,-1.18E-02,2.32E-02, null
182,-4.12E-05,-1.82E-12,-1.14E-02,4.59E-01, null
183,3.16E-05,-5.46E-12,-1.13E-02,4.52E-01, null
184,-4.61E-05,-5.46E-12,-1.13E-02,4.61E-01, null
185,4.40E-04,0.00E+00,-1.21E-02,3.73E-01, null
186,8.83E-04,7.28E-12,-1.15E-02,0.00E+00,6.08E+00
187,7.61E-04,0.00E+00,-1.15E-02,1.17E-01, null
188,4.35E-04,-7.28E-12,-1.27E-02,3.58E-01, null
189,1.88E-04,0.00E+00,-1.28E-02,4.11E-01, null
190,1.82E-04,-7.28E-12,-1.27E-02,4.14E-01, null
191,6.40E-04,0.00E+00,-1.18E-02,2.32E-01, null
192,6.27E-04,7.28E-12,-1.15E-02,2.43E-01, null
193,6.36E-04,0.00E+00,-1.13E-02,2.42E-01, null
194,4.99E-04,0.00E+00,-1.12E-02,3.30E-01, null
195,5.39E-04,0.00E+00,-1.14E-02,2.91E-01, null
196,3.61E-04,-7.28E-12,-1.13E-02,4.07E-01, null
197,4.64E-04,7.28E-12,-1.24E-02,3.42E-01, null
198,3.34E-04,0.00E+00,-1.24E-02,4.01E-01, null
199,4.04E-04,-1.27E-11,-1.21E-02,3.91E-01, null
200,-3.30E-04,-1.09E-11,-1.14E-02,4.14E-01, null
201,-3.26E-04,0.00E+00,-1.18E-02,4.19E-01, null
202,-1.35E-04,0.00E+00,-1.13E-02,4.48E-01, null
203,-1.11E-04,0.00E+00,-1.15E-02,4.54E-01, null
204,-2.90E-04,0.00E+00,-1.25E-02,4.07E-01, null
205,-2.88E-04,-3.64E-12,-1.22E-02,4.13E-01, null
206,1.29E-05,0.00E+00,-1.23E-02,4.32E-01, null
207,3.34E-04,-1.09E-11,-1.14E-02,4.15E-01, null
208,6.30E-04,1.46E-11,-1.12E-02,2.44E-01, null
209,2.37E-04,-7.28E-12,-1.19E-02,4.13E-01, null
210,6.96E-05,7.28E-12,-1.18E-02,4.40E-01, null
211,7.06E-04,-7.28E-12,-1.19E-02,1.62E-01, null
212,8.60E-04,0.00E+00,-1.23E-02,2.69E-02, null
213,8.25E-04,0.00E+00,-1.24E-02,7.59E-02, null
214,8.89E-04,0.00E+00,-1.24E-02,0.00E+00,6.06E+00
215,6.26E-04,7.28E-12,-1.19E-02,2.23E-01, null
216,7.71E-05,3.64E-12,-1.23E-02,4.34E-01, null
217,9.23E-05,-7.28E-12,-1.23E-02,4.35E-01, null
218,1.63E-04,0.00E+00,-1.24E-02,4.28E-01, null
219,8.94E-04,0.00E+00,-1.13E-02,0.00E+00,6.00E+00
220,-2.74E-04,7.28E-12,-1.20E-02,4.15E-01, null
221,-1.82E-04,-7.28E-12,-1.21E-02,4.17E-01, null
222,8.58E-04,0.00E+00,-1.13E-02,3.49E-02, null
223,8.92E-04,0.00E+00,-1.13E-02,0.00E+00,5.95E+00
224,-1.17E-04,0.00E+00,-1.28E-02,4.12E-01, null
225,8.20E-05,0.00E+00,-1.27E-02,4.23E-01, null
226,7.78E-06,1.82E-12,-1.30E-02,4.09E-01, null
227,-4.97E-05,7.28E-12,-1.17E-02,4.39E-01, null
228,8.83E-04,-7.28E-12,-1.21E-02,0.00E+00,5.93E+00
229,8.92E-04,0.00E+00,-1.23E-02,0.00E+00,6.00E+00
230,7.78E-04,7.28E-12,-1.21E-02,1.04E-01, null
231,6.77E-04,3.64E-12,-1.26E-02,2.33E-01, null
232,7.69E-04,0.00E+00,-1.27E-02,1.25E-01, null
233,7.58E-04,3.64E-12,-1.20E-02,1.21E-01, null
234,3.04E-04,0.00E+00,-1.22E-02,4.06E-01, null
235,6.19E-04,7.28E-12,-1.23E-02,2.41E-01, null
236,6.71E-04,3.64E-12,-1.24E-02,2.32E-01, null
237,3.52E-04,0.00E+00,-1.25E-02,4.00E-01, null
238,-3.00E-04,3.64E-12,-1.12E-02,4.15E-01, null
239,-2.92E-05,-2.18E-11,-1.10E-02,4.45E-01, null
240,6.61E-04,-7.28E-12,-1.25E-02,2.42E-01, null
241,-6.36E-05,0.00E+00,-1.14E-02,4.58E-01, null
242,3.94E-04,1.82E-12,-1.21E-02,3.92E-01, null
243,4.77E-04,0.00E+00,-1.15E-02,3.21E-01, null
244,4.58E-04,0.00E+00,-1.25E-02,3.52E-01, null
245,1.26E-04,-2.91E-11,-1.20E-02,4.17E-01, null
246,9.03E-05,0.00E+00,-1.25E-02,4.33E-01, null
247,-3.53E-04,-3.64E-12,-1.13E-02,4.00E-01, null
248,3.20E-04,-3.64E-12,-1.11E-02,4.21E-01, null
249,-8.08E-05,-3.64E-12,-1.27E-02,4.15E-01, null
250,-2.78E-04,0.00E+00,-1.27E-02,4.03E-01, null
251,-3.61E-04,0.00E+00,-1.12E-02,4.06E-01, null
252,1.50E-04,-7.28E-12,-1.10E-02,4.42E-01, null
253,7.46E-04,3.64E-12,-1.26E-02,1.59E-01, null
254,5.58E-04,-7.28E-12,-1.26E-02,3.02E-01, null
255,-8.94E-04,-9.09E-13,-1.21E-02,0.00E+00,5.70E+00
256,-8.93E-04,1.82E-12,-1.21E-02,0.00E+00,5.69E+00
257,-8.68E-04,2.27E-12,-1.21E-02,2.64E-02, null
258,-5.83E-04,7.28E-12,-1.24E-02,2.65E-01, null
259,-6.43E-04,-7.28E-12,-1.22E-02,2.36E-01, null
260,-7.65E-04,-7.28E-12,-1.24E-02,1.06E-01, null
261,-7.34E-04,-3.64E-12,-1.22E-02,1.54E-01, null
262,-6.23E-04,0.00E+00,-1.17E-02,2.42E-01, null
263,-6.19E-04,0.00E+00,-1.16E-02,2.34E-01, null
264,-7.38E-04,0.00E+00,-1.17E-02,1.40E-01, null
265,-3.75E-04,1.09E-11,-1.13E-02,3.89E-01, null
266,-4.30E-04,0.00E+00,-1.13E-02,3.60E-01, null
267,-8.94E-04,2.73E-12,-1.21E-02,0.00E+00,5.68E+00
268,-8.83E-04,2.73E-12,-1.21E-02,1.01E-02, null
269,-8.83E-04,7.28E-12,-1.18E-02,0.00E+00,5.61E+00
270,-8.94E-04,-3.64E-12,-1.16E-02,0.00E+00,5.54E+00
271,-5.09E-04,0.00E+00,-1.21E-02,3.03E-01, null
272,-4.17E-04,0.00E+00,-1.23E-02,3.47E-01, null
273,-8.94E-04,-3.64E-12,-1.15E-02,0.00E+00,5.52E+00
274,-8.92E-04,0.00E+00,-1.15E-02,0.00E+00,5.54E+00
275,-8.69E-04,-3.64E-12,-1.15E-02,2.15E-02, null
276,-7.64E-04,0.00E+00,-1.28E-02,1.20E-01, null
277,-8.83E-04,0.00E+00,-1.13E-02,0.00E+00,5.32E+00
278,-7.56E-04,7.28E-12,-1.13E-02,1.09E-01, null
279,-7.44E-04,1.09E-11,-1.12E-02,1.42E-01, null
280,-6.32E-04,-1.09E-11,-1.15E-02,2.32E-01, null
281,-6.87E-04,0.00E+00,-1.16E-02,1.79E-01, null
282,-7.66E-04,7.28E-12,-1.19E-02,1.20E-01, null
283,-8.82E-04,1.46E-11,-1.24E-02,0.00E+00,5.76E+00
284,-6.59E-04,7.28E-12,-1.21E-02,2.29E-01, null
285,-6.94E-04,0.00E+00,-1.22E-02,1.87E-01, null
286,-8.94E-04,5.46E-12,-1.26E-02,0.00E+00,6.21E+00
287,-6.22E-04,1.46E-11,-1.28E-02,2.47E-01, null
288,-4.78E-04,0.00E+00,-1.12E-02,3.38E-01, null
289,-3.27E-04,-7.28E-12,-1.21E-02,3.86E-01, null
290,-3.88E-04,-3.64E-12,-1.20E-02,3.63E-01, null
291,-5.23E-04,0.00E+00,-1.17E-02,2.87E-01, null
292,-8.94E-04,4.55E-12,-1.27E-02,0.00E+00,6.26E+00
293,-8.93E-04,0.00E+00,-1.27E-02,0.00E+00,6.25E+00
294,-8.76E-04,0.00E+00,-1.27E-02,1.80E-02, null
295,-6.49E-04,-7.28E-12,-1.12E-02,2.27E-01, null
296,-6.47E-04,3.64E-12,-1.11E-02,2.37E-01, null
297,-6.27E-04,7.28E-12,-1.26E-02,2.43E-01, null
298,-4.16E-04,-7.28E-12,-1.25E-02,3.45E-01, null
299,-3.92E-04,0.00E+00,-1.27E-02,3.58E-01, null
300,-6.30E-04,7.28E-12,-1.19E-02,2.42E-01, null
301,-6.19E-04,7.28E-12,-1.14E-02,2.27E-01, null
302,-4.46E-04,7.28E-12,-1.19E-02,3.61E-01, null
303,6.45E-04,-8.19E-12,-9.36E-03,2.40E-01, null
304,6.47E-04,0.00E+00,-9.37E-03,2.38E-01, null
305,6.61E-04,5.46E-12,-9.37E-03,2.26E-01, null
306,5.95E-04,0.00E+00,-9.73E-03,2.79E-01, null
307,6.25E-04,5.46E-12,-9.37E-03,2.53E-01, null
308,5.12E-04,0.00E+00,-9.68E-03,3.34E-01, null
309,8.93E-04,4.55E-13,-1.06E-02,0.00E+00,5.34E+00
310,8.94E-04,0.00E+00,-1.07E-02,0.00E+00,5.34E+00
311,8.84E-04,0.00E+00,-1.06E-02,9.18E-03, null
312,-3.26E-05,0.00E+00,-9.64E-03,4.65E-01, null
313,1.43E-04,0.00E+00,-9.77E-03,4.63E-01, null
314,1.23E-04,0.00E+00,-9.58E-03,4.69E-01, null
315,7.54E-04,0.00E+00,-1.09E-02,1.11E-01, null
316,7.30E-04,0.00E+00,-1.11E-02,1.52E-01, null
317,8.83E-04,7.28E-12,-1.10E-02,0.00E+00,5.62E+00
318,2.55E-04,0.00E+00,-9.62E-03,4.37E-01, null
319,3.94E-04,0.00E+00,-9.52E-03,3.78E-01, null
320,-2.44E-04,7.28E-12,-9.58E-03,4.51E-01, null
321,-1.03E-04,0.00E+00,-9.48E-03,4.67E-01, null
322,8.94E-04,0.00E+00,-1.12E-02,0.00E+00,5.93E+00
323,8.79E-04,7.28E-12,-9.65E-03,0.00E+00,5.16E+00
324,8.92E-04,-1.82E-12,-9.91E-03,0.00E+00,5.39E+00
325,6.84E-04,-3.64E-12,-9.74E-03,2.00E-01, null
326,-1.46E-04,1.82E-12,-1.03E-02,4.53E-01, null
327,-1.60E-04,1.27E-11,-1.03E-02,4.56E-01, null
328,2.22E-05,0.00E+00,-1.04E-02,4.60E-01, null
329,6.10E-04,7.28E-12,-1.10E-02,2.66E-01, null
330,5.59E-04,0.00E+00,-1.04E-02,3.07E-01, null
331,4.33E-04,-3.64E-12,-1.02E-02,3.75E-01, null
332,2.44E-04,0.00E+00,-1.05E-02,4.45E-01, null
333,2.68E-04,7.28E-12,-1.09E-02,4.27E-01, null
334,-1.60E-04,1.82E-12,-1.02E-02,4.56E-01, null
335,-1.79E-04,-1.27E-11,-1.03E-02,4.50E-01, null
336,7.20E-04,-7.28E-12,-1.04E-02,1.57E-01, null
337,8.84E-04,4.55E-13,-1.06E-02,9.75E-03, null
338,3.77E-04,0.00E+00,-1.07E-02,4.04E-01, null
339,4.61E-04,3.64E-12,-1.07E-02,3.68E-01, null
340,3.89E-04,3.64E-12,-1.06E-02,4.08E-01, null
341,6.67E-04,0.00E+00,-9.39E-03,2.20E-01, null
342,-5.79E-05,0.00E+00,-9.82E-03,4.59E-01, null
343,-2.30E-04,-7.28E-12,-9.82E-03,4.48E-01, null
344,4.02E-04,0.00E+00,-1.01E-02,3.79E-01, null
345,4.88E-04,0.00E+00,-1.01E-02,3.38E-01, null
346,4.68E-04,-3.64E-12,-1.06E-02,3.67E-01, null
347,3.89E-04,7.28E-12,-1.09E-02,3.79E-01, null
348,-8.07E-05,0.00E+00,-1.08E-02,4.68E-01, null
349,8.72E-04,0.00E+00,-1.03E-02,0.00E+00,5.50E+00
350,8.93E-04,0.00E+00,-1.06E-02,0.00E+00,5.34E+00
351,5.87E-04,7.28E-12,-1.08E-02,2.68E-01, null
352,3.30E-04,0.00E+00,-1.02E-02,4.02E-01, null
353,1.93E-04,-1.27E-11,-1.05E-02,4.60E-01, null
354,1.95E-04,1.46E-11,-1.05E-02,4.60E-01, null
355,5.45E-05,0.00E+00,-1.06E-02,4.66E-01, null
356,3.22E-04,0.00E+00,-1.01E-02,4.10E-01, null
357,4.13E-04,0.00E+00,-1.00E-02,3.83E-01, null
358,2.64E-04,0.00E+00,-1.05E-02,4.45E-01, null
359,1.92E-05,0.00E+00,-9.93E-03,4.53E-01, null
360,-5.93E-06,0.00E+00,-1.02E-02,4.39E-01, null
361,7.47E-04,-1.46E-11,-1.02E-02,1.34E-01, null
362,8.44E-04,3.64E-12,-9.99E-03,4.80E-02, null
363,6.23E-04,0.00E+00,-1.02E-02,2.60E-01, null
364,-2.24E-04,-7.28E-12,-1.09E-02,4.20E-01, null
365,-3.55E-04,7.28E-12,-1.09E-02,3.98E-01, null
366,-5.65E-05,0.00E+00,-1.07E-02,4.65E-01, null
367,5.49E-04,0.00E+00,-9.77E-03,3.16E-01, null
368,2.66E-04,7.28E-12,-9.75E-03,4.27E-01, null
369,2.43E-04,7.28E-12,-9.45E-03,4.34E-01, null
370,7.35E-05,0.00E+00,-9.35E-03,4.73E-01, null
371,-8.43E-05,0.00E+00,-1.07E-02,4.68E-01, null
372,6.02E-04,0.00E+00,-9.84E-03,2.82E-01, null
373,-1.17E-04,0.00E+00,-1.07E-02,4.63E-01, null
374,-1.86E-04,0.00E+00,-9.93E-03,4.53E-01, null
375,-6.13E-04,9.09E-12,-1.03E-02,2.75E-01, null
376,-6.54E-04,9.09E-13,-1.05E-02,2.44E-01, null
377,-6.30E-04,0.00E+00,-1.03E-02,2.59E-01, null
378,-8.94E-04,1.82E-12,-1.07E-02,0.00E+00,5.28E+00
379,-8.94E-04,0.00E+00,-1.07E-02,0.00E+00,5.28E+00
380,-8.78E-04,1.82E-12,-1.07E-02,1.81E-02, null
381,-6.06E-04,-5.46E-12,-1.03E-02,2.79E-01, null
382,-5.47E-04,0.00E+00,-9.98E-03,3.13E-01, null
383,-2.14E-04,-1.27E-11,-1.03E-02,4.38E-01, null
384,-6.08E-04,0.00E+00,-9.39E-03,2.62E-01, null
385,-6.11E-04,0.00E+00,-9.54E-03,2.45E-01, null
386,-8.71E-04,-9.09E-13,-9.52E-03,2.11E-02, null
387,-6.84E-04,-4.55E-13,-1.08E-02,2.21E-01, null
388,-6.90E-04,0.00E+00,-1.09E-02,2.15E-01, null
389,-7.55E-04,4.55E-13,-1.08E-02,1.47E-01, null
390,-6.80E-04,-4.55E-13,-1.09E-02,2.26E-01, null
391,-4.88E-04,7.28E-12,-1.10E-02,3.29E-01, null
392,-8.93E-04,3.64E-12,-1.10E-02,0.00E+00,5.21E+00
393,-8.92E-04,9.09E-13,-1.10E-02,0.00E+00,5.21E+00
394,-7.52E-04,-4.55E-13,-1.09E-02,1.50E-01, null
395,-7.81E-04,0.00E+00,-1.02E-02,1.13E-01, null
396,-6.85E-04,3.64E-12,-1.06E-02,2.17E-01, null
397,-7.01E-04,0.00E+00,-1.06E-02,1.99E-01, null
398,-5.50E-04,3.64E-12,-9.92E-03,3.09E-01, null
399,-5.97E-04,3.64E-12,-9.95E-03,2.69E-01, null
400,-8.93E-04,0.00E+00,-1.01E-02,0.00E+00,5.14E+00
401,-8.93E-04,-1.09E-11,-1.01E-02,0.00E+00,5.14E+00
402,-7.77E-04,0.00E+00,-1.04E-02,1.17E-01, null
