Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.48E-04,-4.55E-13,-1.38E-02,5.21E-01
1,3.52E-04,1.23E-11,-1.38E-02,5.21E-01
2,3.54E-04,-2.27E-12,-1.38E-02,5.21E-01
3,-2.53E-04,0.00E+00,-1.32E-02,5.55E-01
4,-1.83E-04,-7.28E-12,-1.31E-02,5.57E-01
5,8.10E-05,3.64E-12,-1.32E-02,5.47E-01
6,7.04E-05,1.46E-11,-1.33E-02,5.41E-01
7,3.69E-04,4.55E-12,-1.38E-02,5.22E-01
8,3.62E-04,-2.27E-12,-1.38E-02,5.21E-01
9,2.17E-04,0.00E+00,-1.29E-02,5.65E-01
10,4.15E-04,0.00E+00,-1.32E-02,5.57E-01
11,2.95E-04,0.00E+00,-1.33E-02,5.47E-01
12,5.86E-04,7.28E-12,-1.41E-02,5.10E-01
13,6.79E-04,-7.28E-12,-1.40E-02,5.22E-01
14,-7.06E-05,1.82E-12,-1.49E-02,4.72E-01
15,-9.60E-05,-5.46E-12,-1.49E-02,4.72E-01
16,-1.11E-04,1.82E-12,-1.48E-02,4.73E-01
17,3.96E-04,-5.46E-12,-1.48E-02,4.75E-01
18,5.08E-04,-7.28E-12,-1.45E-02,4.83E-01
19,6.34E-04,0.00E+00,-1.47E-02,4.78E-01
20,-8.85E-05,7.28E-12,-1.45E-02,4.80E-01
21,-2.73E-04,-7.28E-12,-1.45E-02,4.80E-01
22,-3.09E-04,3.64E-12,-1.43E-02,4.90E-01
23,3.32E-04,-2.27E-12,-1.38E-02,5.20E-01
24,3.47E-04,-4.55E-13,-1.38E-02,5.21E-01
25,-8.70E-06,0.00E+00,-1.39E-02,5.07E-01
26,1.03E-05,0.00E+00,-1.37E-02,5.21E-01
27,7.75E-05,1.82E-12,-1.49E-02,4.72E-01
28,3.41E-04,0.00E+00,-1.49E-02,4.72E-01
29,3.01E-04,0.00E+00,-1.48E-02,4.74E-01
30,1.20E-05,-3.64E-12,-1.34E-02,5.37E-01
31,1.09E-04,0.00E+00,-1.34E-02,5.39E-01
32,-1.19E-04,0.00E+00,-1.37E-02,5.20E-01
33,-2.72E-04,0.00E+00,-1.36E-02,5.31E-01
34,1.70E-05,-1.46E-11,-1.30E-02,5.62E-01
35,-1.47E-04,0.00E+00,-1.29E-02,5.65E-01
36,3.98E-04,-7.28E-12,-1.45E-02,4.83E-01
37,3.45E-04,0.00E+00,-1.42E-02,5.00E-01
38,2.32E-04,0.00E+00,-1.44E-02,4.88E-01
39,7.23E-05,0.00E+00,-1.41E-02,4.98E-01
40,6.97E-05,0.00E+00,-1.43E-02,4.90E-01
41,-6.47E-05,-5.46E-12,-1.48E-02,4.73E-01
42,4.83E-04,7.28E-12,-1.44E-02,4.89E-01
43,1.20E-04,0.00E+00,-1.45E-02,4.81E-01
44,-1.60E-04,-3.64E-12,-1.41E-02,4.98E-01
45,-2.70E-04,2.18E-11,-1.31E-02,5.56E-01
46,-3.16E-04,-7.28E-12,-1.30E-02,5.59E-01
47,-4.22E-04,0.00E+00,-1.27E-02,5.72E-01
48,3.93E-04,-1.09E-11,-1.49E-02,4.72E-01
49,-3.01E-04,7.28E-12,-1.42E-02,4.97E-01
50,-3.00E-04,0.00E+00,-1.40E-02,5.06E-01
51,7.30E-04,7.28E-12,-1.49E-02,4.72E-01
52,6.84E-04,0.00E+00,-1.36E-02,5.41E-01
53,6.78E-04,0.00E+00,-1.38E-02,5.32E-01
54,4.98E-04,-7.28E-12,-1.33E-02,5.51E-01
55,4.40E-04,-3.64E-12,-1.33E-02,5.51E-01
56,4.46E-04,0.00E+00,-1.29E-02,5.66E-01
57,-2.64E-04,0.00E+00,-1.33E-02,5.50E-01
58,6.41E-04,0.00E+00,-1.31E-02,5.56E-01
59,6.45E-04,-7.28E-12,-1.28E-02,5.61E-01
60,3.61E-04,0.00E+00,-1.37E-02,5.24E-01
61,4.84E-04,-7.28E-12,-1.34E-02,5.48E-01
62,-4.37E-04,0.00E+00,-1.46E-02,4.79E-01
63,-6.53E-04,-7.28E-12,-1.46E-02,4.80E-01
64,-6.05E-04,7.28E-12,-1.47E-02,4.77E-01
65,-4.32E-04,0.00E+00,-1.49E-02,4.72E-01
66,-4.14E-04,0.00E+00,-1.48E-02,4.73E-01
67,-5.78E-04,0.00E+00,-1.30E-02,5.55E-01
68,-6.95E-04,1.82E-12,-1.29E-02,5.54E-01
69,-6.64E-04,0.00E+00,-1.29E-02,5.57E-01
70,-6.15E-04,0.00E+00,-1.36E-02,5.32E-01
71,-4.88E-04,-2.18E-11,-1.39E-02,5.20E-01
72,-3.04E-04,-7.28E-12,-1.38E-02,5.19E-01
73,-7.01E-04,5.46E-12,-1.29E-02,5.54E-01
74,-4.59E-04,-1.82E-12,-1.49E-02,4.72E-01
75,-7.40E-04,1.32E-11,-1.43E-02,5.01E-01
76,-7.44E-04,-4.55E-13,-1.43E-02,5.01E-01
77,-7.15E-04,-1.36E-12,-1.43E-02,5.01E-01
78,-4.28E-04,3.64E-12,-1.40E-02,5.07E-01
79,-6.47E-04,0.00E+00,-1.32E-02,5.49E-01
80,-6.36E-04,0.00E+00,-1.35E-02,5.41E-01
81,-3.90E-04,3.64E-12,-1.32E-02,5.54E-01
82,-3.25E-04,-7.28E-12,-1.31E-02,5.53E-01
83,-7.35E-04,-9.09E-13,-1.43E-02,5.00E-01
84,-3.89E-04,0.00E+00,-1.42E-02,4.99E-01
85,-5.45E-04,0.00E+00,-1.36E-02,5.34E-01
86,-6.63E-04,0.00E+00,-1.39E-02,5.03E-01
87,-2.94E-04,1.82E-11,-1.32E-02,5.54E-01
88,-5.76E-04,0.00E+00,-1.38E-02,5.23E-01
89,-6.58E-04,3.64E-12,-1.35E-02,5.26E-01
90,4.22E-05,0.00E+00,-1.27E-02,5.73E-01
91,6.40E-04,0.00E+00,-1.21E-02,5.78E-01
92,4.28E-04,0.00E+00,-1.22E-02,5.89E-01
93,3.76E-04,0.00E+00,-1.19E-02,6.07E-01
94,3.20E-04,0.00E+00,-1.19E-02,6.09E-01
95,4.25E-04,7.28E-12,-1.27E-02,5.73E-01
96,2.88E-04,0.00E+00,-1.28E-02,5.74E-01
97,1.59E-04,0.00E+00,-1.26E-02,5.79E-01
98,4.92E-05,1.09E-11,-1.26E-02,5.80E-01
99,-2.29E-04,-4.09E-12,-1.24E-02,5.92E-01
100,-2.53E-04,-4.55E-13,-1.23E-02,5.93E-01
101,2.58E-04,7.28E-12,-1.23E-02,5.97E-01
102,-1.23E-04,0.00E+00,-1.20E-02,6.05E-01
103,6.16E-04,0.00E+00,-1.26E-02,5.69E-01
104,4.10E-04,0.00E+00,-1.24E-02,5.87E-01
105,2.55E-04,7.28E-12,-1.15E-02,6.23E-01
106,7.39E-05,0.00E+00,-1.15E-02,6.25E-01
107,3.21E-04,1.46E-11,-1.13E-02,6.30E-01
108,1.82E-04,1.82E-12,-1.19E-02,6.11E-01
109,-1.89E-04,0.00E+00,-1.19E-02,6.09E-01
110,-3.55E-04,0.00E+00,-1.14E-02,6.28E-01
111,-3.31E-04,4.55E-13,-1.13E-02,6.29E-01
112,-3.60E-04,4.55E-13,-1.14E-02,6.28E-01
113,3.76E-05,-7.28E-12,-1.16E-02,6.20E-01
114,-1.11E-04,0.00E+00,-1.15E-02,6.22E-01
115,3.08E-04,1.09E-11,-1.18E-02,6.13E-01
116,5.07E-04,0.00E+00,-1.15E-02,6.03E-01
117,3.19E-04,-1.46E-11,-1.18E-02,6.14E-01
118,6.15E-04,0.00E+00,-1.15E-02,5.89E-01
119,3.51E-04,3.64E-12,-1.18E-02,6.09E-01
120,-3.11E-05,-1.46E-11,-1.13E-02,6.31E-01
121,2.72E-04,0.00E+00,-1.12E-02,6.33E-01
122,-5.03E-05,3.64E-12,-1.09E-02,6.41E-01
123,-3.18E-04,7.28E-12,-1.09E-02,6.38E-01
124,7.06E-04,7.28E-12,-1.19E-02,5.67E-01
125,7.02E-04,0.00E+00,-1.18E-02,5.66E-01
126,-2.52E-04,1.05E-11,-1.24E-02,5.92E-01
127,-2.27E-04,-4.55E-13,-1.24E-02,5.91E-01
128,5.80E-05,-3.64E-12,-1.25E-02,5.83E-01
129,-1.90E-04,0.00E+00,-1.18E-02,6.12E-01
130,4.71E-04,0.00E+00,-1.13E-02,6.16E-01
131,-2.38E-05,-7.28E-12,-1.17E-02,6.17E-01
132,6.84E-04,-7.28E-12,-1.23E-02,5.71E-01
133,4.63E-05,3.64E-12,-1.10E-02,6.40E-01
134,6.76E-04,-7.28E-12,-1.15E-02,5.74E-01
135,6.48E-04,7.28E-12,-1.24E-02,5.70E-01
136,4.04E-04,0.00E+00,-1.11E-02,6.24E-01
137,6.56E-04,3.64E-12,-1.12E-02,5.88E-01
138,6.50E-04,0.00E+00,-1.11E-02,5.88E-01
139,-2.59E-04,-4.09E-12,-1.24E-02,5.91E-01
140,-2.55E-04,-4.55E-13,-1.24E-02,5.92E-01
141,-8.76E-05,1.09E-11,-1.26E-02,5.78E-01
142,-5.95E-04,7.28E-12,-1.26E-02,5.63E-01
143,-6.99E-04,-7.28E-12,-1.29E-02,5.55E-01
144,-3.69E-04,4.55E-13,-1.14E-02,6.26E-01
145,-3.55E-04,4.55E-13,-1.14E-02,6.27E-01
146,-2.62E-04,1.00E-11,-1.24E-02,5.92E-01
147,-3.66E-04,0.00E+00,-1.14E-02,6.27E-01
148,-6.64E-04,0.00E+00,-1.14E-02,5.82E-01
149,-6.68E-04,1.36E-12,-1.13E-02,5.82E-01
150,-5.29E-04,0.00E+00,-1.14E-02,6.02E-01
151,-6.53E-04,0.00E+00,-1.11E-02,5.92E-01
152,-6.25E-04,-1.46E-11,-1.22E-02,5.68E-01
153,-4.25E-04,7.28E-12,-1.21E-02,5.88E-01
154,-2.84E-04,-7.28E-12,-1.20E-02,6.03E-01
155,-6.85E-04,0.00E+00,-1.21E-02,5.65E-01
156,-4.25E-04,-7.28E-12,-1.19E-02,5.89E-01
157,-7.13E-04,-7.28E-12,-1.19E-02,5.64E-01
158,-6.79E-04,0.00E+00,-1.24E-02,5.59E-01
159,-2.74E-04,-3.64E-12,-1.24E-02,5.90E-01
160,-6.07E-04,7.28E-12,-1.16E-02,5.85E-01
161,-3.53E-04,0.00E+00,-1.18E-02,6.00E-01
162,-6.70E-04,7.28E-12,-1.17E-02,5.72E-01
163,-5.97E-04,3.64E-12,-1.10E-02,6.00E-01
164,-6.67E-04,0.00E+00,-1.14E-02,5.81E-01
165,-7.47E-04,-4.55E-13,-1.43E-02,5.00E-01
166,-8.05E-04,4.55E-13,-1.44E-02,4.88E-01
167,-9.24E-04,-4.55E-13,-1.30E-02,4.38E-01
168,-9.66E-04,1.36E-12,-1.30E-02,4.15E-01
169,-8.67E-04,3.64E-12,-1.33E-02,4.65E-01
170,-9.47E-04,-3.64E-12,-1.33E-02,4.28E-01
171,-9.27E-04,0.00E+00,-1.34E-02,4.38E-01
172,-9.53E-04,0.00E+00,-1.39E-02,4.48E-01
173,-7.94E-04,0.00E+00,-1.43E-02,4.87E-01
