Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
103,7.03E-04,5.91E-12,-1.20E-02,3.70E-01, null
104,-7.65E-04,-9.09E-13,-1.14E-02,3.63E-01, null
105,-7.67E-04,3.64E-12,-1.14E-02,3.63E-01, null
106,5.99E-04,-1.09E-11,-1.42E-02,3.26E-01, null
107,6.57E-04,0.00E+00,-1.42E-02,3.27E-01, null
108,5.37E-04,0.00E+00,-1.41E-02,3.31E-01, null
109,5.62E-04,0.00E+00,-1.46E-02,3.08E-01, null
110,3.90E-04,-7.28E-12,-1.46E-02,3.05E-01, null
111,4.67E-04,-7.28E-12,-1.45E-02,3.10E-01, null
112,-7.60E-04,0.00E+00,-1.13E-02,3.63E-01, null
113,-3.16E-04,-6.37E-12,-1.12E-02,4.22E-01, null
114,-4.02E-04,0.00E+00,-1.12E-02,4.11E-01, null
115,-3.10E-04,9.09E-13,-1.12E-02,4.23E-01, null
116,6.41E-05,0.00E+00,-1.43E-02,3.12E-01, null
117,-1.86E-04,-1.46E-11,-1.26E-02,3.91E-01, null
118,-4.20E-04,-7.28E-12,-1.28E-02,3.86E-01, null
119,-2.37E-04,7.28E-12,-1.28E-02,3.83E-01, null
120,-4.05E-04,0.00E+00,-1.41E-02,3.28E-01, null
121,-3.81E-04,-3.64E-12,-1.40E-02,3.31E-01, null
122,-4.23E-04,0.00E+00,-1.40E-02,3.34E-01, null
123,-2.60E-04,0.00E+00,-1.46E-02,3.05E-01, null
124,-3.00E-04,0.00E+00,-1.46E-02,3.05E-01, null
125,-3.36E-04,0.00E+00,-1.45E-02,3.08E-01, null
126,1.32E-04,0.00E+00,-1.46E-02,3.03E-01, null
127,2.22E-04,0.00E+00,-1.44E-02,3.11E-01, null
128,1.07E-04,-3.64E-12,-1.44E-02,3.09E-01, null
129,6.22E-04,0.00E+00,-1.43E-02,3.22E-01, null
130,-4.18E-04,0.00E+00,-1.34E-02,3.63E-01, null
131,-7.05E-04,0.00E+00,-1.33E-02,3.59E-01, null
132,-6.73E-04,-7.28E-12,-1.36E-02,3.55E-01, null
133,-5.43E-04,0.00E+00,-1.37E-02,3.51E-01, null
134,-6.30E-04,0.00E+00,-1.38E-02,3.44E-01, null
135,5.72E-05,-7.28E-12,-1.46E-02,3.04E-01, null
136,-1.13E-04,0.00E+00,-1.44E-02,3.09E-01, null
137,6.78E-04,-1.46E-11,-1.24E-02,3.72E-01, null
138,-7.49E-04,0.00E+00,-1.39E-02,3.40E-01, null
139,1.59E-04,0.00E+00,-1.26E-02,3.88E-01, null
140,-7.20E-04,0.00E+00,-1.17E-02,3.71E-01, null
141,-8.13E-04,0.00E+00,-1.38E-02,3.30E-01, null
142,-7.88E-04,0.00E+00,-1.36E-02,3.33E-01, null
143,-7.02E-04,1.46E-11,-1.29E-02,3.61E-01, null
144,-4.85E-04,0.00E+00,-1.29E-02,3.81E-01, null
145,3.03E-04,0.00E+00,-1.22E-02,4.02E-01, null
146,-5.14E-04,7.28E-12,-1.43E-02,3.21E-01, null
147,-7.15E-04,0.00E+00,-1.42E-02,3.31E-01, null
148,-5.36E-04,3.64E-12,-1.41E-02,3.32E-01, null
149,-1.26E-04,0.00E+00,-1.41E-02,3.22E-01, null
150,-7.57E-04,3.64E-12,-1.40E-02,3.35E-01, null
151,-7.29E-05,0.00E+00,-1.48E-02,3.01E-01, null
152,-6.59E-04,7.28E-12,-1.45E-02,3.13E-01, null
153,-6.13E-04,0.00E+00,-1.47E-02,3.06E-01, null
154,-4.19E-04,0.00E+00,-1.47E-02,3.02E-01, null
155,3.83E-04,0.00E+00,-1.40E-02,3.32E-01, null
156,-5.24E-04,0.00E+00,-1.48E-02,3.01E-01, null
157,-4.94E-04,0.00E+00,-1.49E-02,3.00E-01, null
158,-2.92E-04,1.82E-12,-1.49E-02,3.00E-01, null
159,-2.78E-04,0.00E+00,-1.46E-02,3.04E-01, null
160,-8.93E-05,3.64E-12,-1.49E-02,3.00E-01, null
161,1.09E-04,0.00E+00,-1.47E-02,3.02E-01, null
162,-3.56E-05,-3.64E-12,-1.49E-02,3.00E-01, null
163,-2.97E-04,9.09E-13,-1.12E-02,4.24E-01, null
164,6.82E-04,0.00E+00,-1.49E-02,3.00E-01, null
165,3.72E-04,1.09E-11,-1.48E-02,3.02E-01, null
166,-7.12E-04,3.64E-12,-1.11E-02,3.68E-01, null
167,2.94E-04,0.00E+00,-1.48E-02,3.01E-01, null
168,3.26E-04,0.00E+00,-1.49E-02,3.00E-01, null
169,-5.49E-04,0.00E+00,-1.49E-02,3.00E-01, null
170,2.69E-04,0.00E+00,-1.49E-02,3.00E-01, null
171,6.77E-04,1.82E-12,-1.49E-02,3.00E-01, null
172,-1.00E-03,-7.28E-12,-1.33E-02,2.40E-01, null
173,-8.64E-04,0.00E+00,-1.33E-02,3.01E-01, null
174,-9.47E-04,3.64E-12,-1.34E-02,2.74E-01, null
175,-9.66E-04,7.28E-12,-1.36E-02,2.71E-01, null
176,-1.05E-03,2.27E-12,-1.38E-02,2.28E-01, null
177,-1.11E-03,0.00E+00,-1.36E-02,1.54E-01, null
178,-1.02E-03,0.00E+00,-1.29E-02,2.27E-01, null
179,-1.03E-03,2.73E-12,-1.29E-02,2.23E-01, null
180,-1.03E-03,2.73E-12,-1.29E-02,2.20E-01, null
181,-9.45E-04,0.00E+00,-1.23E-02,2.46E-01, null
182,-1.01E-03,3.64E-12,-1.24E-02,2.14E-01, null
183,-1.04E-03,0.00E+00,-1.39E-02,2.31E-01, null
184,-8.30E-04,0.00E+00,-1.39E-02,3.20E-01, null
185,-9.86E-04,0.00E+00,-1.33E-02,2.46E-01, null
186,-8.05E-04,7.28E-12,-1.29E-02,3.26E-01, null
187,-1.04E-03,-7.28E-12,-1.26E-02,2.09E-01, null
188,-1.15E-03,0.00E+00,-1.25E-02,9.84E-02, null
189,-1.22E-03,0.00E+00,-1.27E-02,3.12E-02, null
190,-1.26E-03,0.00E+00,-1.27E-02,0.00E+00,5.52E+00
191,-1.03E-03,-3.64E-12,-1.29E-02,2.18E-01, null
192,-1.09E-03,0.00E+00,-1.29E-02,1.61E-01, null
193,-1.03E-03,3.18E-12,-1.29E-02,2.15E-01, null
194,-7.77E-04,-3.64E-12,-1.45E-02,3.06E-01, null
195,-7.23E-04,0.00E+00,-1.44E-02,3.19E-01, null
196,-7.73E-04,0.00E+00,-1.14E-02,3.58E-01, null
197,-7.58E-04,3.64E-12,-1.10E-02,3.47E-01, null
198,-7.58E-04,0.00E+00,-1.26E-02,3.50E-01, null
199,-7.47E-04,4.55E-12,-1.26E-02,3.54E-01, null
200,-1.25E-03,0.00E+00,-1.24E-02,0.00E+00,5.02E+00
201,-9.89E-04,-7.28E-12,-1.19E-02,2.22E-01, null
202,-8.51E-04,0.00E+00,-1.18E-02,3.11E-01, null
203,-7.84E-04,0.00E+00,-1.20E-02,3.11E-01, null
204,-9.55E-04,-7.28E-12,-1.21E-02,2.43E-01, null
205,-1.03E-03,3.18E-12,-1.29E-02,2.22E-01, null
206,-9.02E-04,-4.55E-13,-1.28E-02,2.80E-01, null
207,-1.21E-03,-3.64E-12,-1.38E-02,5.37E-02, null
208,-1.05E-03,2.27E-12,-1.39E-02,2.24E-01, null
209,-1.26E-03,0.00E+00,-1.38E-02,0.00E+00,7.11E+00
210,-1.00E-03,7.28E-12,-1.17E-02,1.97E-01, null
211,-8.94E-04,0.00E+00,-1.17E-02,2.70E-01, null
212,-1.06E-03,-9.09E-13,-1.13E-02,1.61E-01, null
213,-9.97E-04,0.00E+00,-1.16E-02,1.95E-01, null
214,-1.22E-03,1.82E-12,-1.15E-02,2.99E-02, null
215,-1.26E-03,-5.46E-12,-1.39E-02,0.00E+00,7.22E+00
216,-1.25E-03,0.00E+00,-1.41E-02,0.00E+00,7.85E+00
217,-1.05E-03,2.27E-13,-1.39E-02,2.20E-01, null
218,-7.75E-04,3.64E-12,-1.14E-02,3.57E-01, null
219,-8.94E-04,-4.55E-13,-1.13E-02,2.76E-01, null
220,-1.26E-03,0.00E+00,-1.21E-02,0.00E+00,4.81E+00
221,-1.26E-03,-3.64E-12,-1.21E-02,0.00E+00,4.79E+00
222,-1.24E-03,-3.64E-12,-1.21E-02,1.28E-02, null
223,-7.08E-04,-3.64E-12,-1.46E-02,3.12E-01, null
224,-8.64E-04,-3.64E-12,-1.42E-02,3.03E-01, null
225,-9.90E-04,7.28E-12,-1.43E-02,2.78E-01, null
226,-1.08E-03,0.00E+00,-1.12E-02,1.49E-01, null
227,-1.26E-03,-1.09E-11,-1.15E-02,0.00E+00,4.42E+00
228,-1.07E-03,-7.28E-12,-1.23E-02,1.42E-01, null
229,-1.06E-03,-4.55E-12,-1.12E-02,1.59E-01, null
230,-1.09E-03,0.00E+00,-1.12E-02,1.41E-01, null
231,-1.05E-03,0.00E+00,-1.39E-02,2.28E-01, null
232,-1.05E-03,2.05E-12,-1.39E-02,2.29E-01, null
233,-9.30E-04,0.00E+00,-1.49E-02,3.00E-01, null
234,-9.77E-04,0.00E+00,-1.49E-02,3.00E-01, null
235,-9.57E-04,-3.64E-12,-1.48E-02,2.97E-01, null
236,-1.15E-03,3.64E-12,-1.33E-02,9.84E-02, null
237,-8.29E-04,0.00E+00,-1.47E-02,3.06E-01, null
238,-7.29E-04,-7.28E-12,-1.46E-02,3.10E-01, null
239,-9.97E-04,0.00E+00,-1.41E-02,2.70E-01, null
240,-1.03E-03,7.28E-12,-1.36E-02,2.35E-01, null
241,-1.18E-03,0.00E+00,-1.35E-02,7.00E-02, null
242,-1.23E-03,1.27E-11,-1.43E-02,2.82E-02, null
243,-1.20E-03,0.00E+00,-1.43E-02,5.75E-02, null
244,-1.26E-03,-1.27E-11,-1.43E-02,0.00E+00,8.87E+00
245,-1.05E-03,3.64E-12,-1.48E-02,2.07E-01, null
246,-1.25E-03,0.00E+00,-1.46E-02,0.00E+00,1.15E+01
247,-1.13E-03,0.00E+00,-1.45E-02,1.28E-01, null
248,-1.26E-03,-5.46E-12,-1.44E-02,0.00E+00,9.58E+00
249,-1.26E-03,1.82E-12,-1.43E-02,0.00E+00,8.66E+00
250,-1.09E-03,0.00E+00,-1.41E-02,1.71E-01, null
251,-9.70E-04,0.00E+00,-1.45E-02,2.87E-01, null
252,-1.23E-03,0.00E+00,-1.49E-02,3.65E-02, null
253,-1.26E-03,1.09E-11,-1.49E-02,0.00E+00,1.31E+01
254,-1.26E-03,5.46E-12,-1.48E-02,0.00E+00,1.27E+01
255,-1.25E-03,-2.73E-12,-1.21E-02,9.48E-03, null
256,-1.26E-03,1.82E-12,-1.37E-02,0.00E+00,6.96E+00
257,-1.25E-03,0.00E+00,-1.32E-02,0.00E+00,6.11E+00
258,-1.26E-03,0.00E+00,-1.33E-02,0.00E+00,6.27E+00
259,-1.25E-03,-7.28E-12,-1.35E-02,0.00E+00,6.56E+00
260,-1.26E-03,-1.82E-12,-1.27E-02,0.00E+00,5.58E+00
261,-1.06E-03,0.00E+00,-1.16E-02,1.47E-01, null
262,-1.09E-03,7.28E-12,-1.17E-02,1.22E-01, null
263,-1.26E-03,-2.73E-12,-1.21E-02,0.00E+00,4.82E+00
264,-1.14E-03,0.00E+00,-1.18E-02,8.80E-02, null
265,-1.26E-03,0.00E+00,-1.27E-02,0.00E+00,5.61E+00
266,-1.25E-03,-3.64E-12,-1.30E-02,0.00E+00,5.78E+00
267,-1.06E-03,-4.55E-13,-1.29E-02,1.92E-01, null
268,-1.26E-03,0.00E+00,-1.15E-02,0.00E+00,4.42E+00
269,-1.25E-03,7.28E-12,-1.13E-02,0.00E+00,4.52E+00
270,-1.26E-03,1.82E-12,-1.31E-02,0.00E+00,5.98E+00
271,-1.25E-03,0.00E+00,-1.18E-02,0.00E+00,4.58E+00
272,-1.26E-03,0.00E+00,-1.16E-02,0.00E+00,4.44E+00
273,4.10E-04,-7.28E-12,-7.98E-03,4.38E-01, null
274,5.13E-04,0.00E+00,-8.08E-03,4.17E-01, null
275,5.63E-04,0.00E+00,-7.99E-03,4.11E-01, null
276,-1.07E-04,0.00E+00,-7.52E-03,4.76E-01, null
277,-1.21E-04,-7.28E-12,-7.52E-03,4.74E-01, null
278,-1.17E-04,0.00E+00,-7.54E-03,4.76E-01, null
279,-5.97E-04,1.46E-11,-7.59E-03,3.96E-01, null
280,-6.48E-04,0.00E+00,-7.95E-03,3.93E-01, null
281,-4.55E-04,-7.28E-12,-7.87E-03,4.37E-01, null
282,-1.37E-04,0.00E+00,-8.65E-03,4.60E-01, null
283,-1.22E-04,0.00E+00,-8.97E-03,4.58E-01, null
284,1.00E-04,0.00E+00,-8.64E-03,4.64E-01, null
285,7.20E-05,0.00E+00,-8.78E-03,4.63E-01, null
286,-1.72E-05,0.00E+00,-9.05E-03,4.59E-01, null
287,2.13E-04,0.00E+00,-8.65E-03,4.57E-01, null
288,1.79E-04,2.55E-11,-8.63E-03,4.61E-01, null
289,1.68E-04,0.00E+00,-8.66E-03,4.63E-01, null
290,5.22E-04,0.00E+00,-8.48E-03,4.22E-01, null
291,4.99E-04,-7.28E-12,-8.46E-03,4.25E-01, null
292,-2.08E-04,0.00E+00,-8.53E-03,4.62E-01, null
293,2.17E-04,0.00E+00,-8.71E-03,4.61E-01, null
294,-6.35E-05,7.28E-12,-8.23E-03,4.69E-01, null
295,1.07E-04,0.00E+00,-8.43E-03,4.68E-01, null
296,4.15E-04,0.00E+00,-8.83E-03,4.37E-01, null
297,2.89E-04,-7.28E-12,-8.99E-03,4.52E-01, null
298,4.86E-04,-1.82E-12,-8.56E-03,4.30E-01, null
299,3.04E-05,-2.18E-11,-8.15E-03,4.67E-01, null
300,7.46E-05,3.64E-12,-8.13E-03,4.63E-01, null
301,3.33E-04,0.00E+00,-8.34E-03,4.43E-01, null
302,2.15E-04,0.00E+00,-9.13E-03,4.53E-01, null
303,4.41E-04,0.00E+00,-8.99E-03,4.34E-01, null
304,-3.83E-04,3.64E-12,-8.25E-03,4.49E-01, null
305,-4.26E-04,0.00E+00,-8.31E-03,4.42E-01, null
306,-3.33E-04,3.64E-12,-8.32E-03,4.57E-01, null
307,-5.27E-06,3.64E-12,-9.35E-03,4.55E-01, null
308,-8.79E-04,-7.28E-12,-9.46E-03,2.76E-01, null
309,-8.39E-04,-7.28E-12,-9.56E-03,3.02E-01, null
310,-6.39E-04,0.00E+00,-9.43E-03,3.68E-01, null
311,-2.29E-04,-7.28E-12,-8.99E-03,4.48E-01, null
312,-3.23E-04,0.00E+00,-9.22E-03,4.46E-01, null
313,-1.26E-04,0.00E+00,-9.07E-03,4.57E-01, null
314,6.66E-06,0.00E+00,-9.98E-03,4.46E-01, null
315,2.08E-05,1.09E-11,-9.90E-03,4.47E-01, null
316,-1.76E-04,0.00E+00,-9.89E-03,4.46E-01, null
317,-6.82E-06,0.00E+00,-1.09E-02,4.32E-01, null
318,-4.31E-04,0.00E+00,-1.08E-02,4.22E-01, null
319,-4.85E-04,-3.64E-12,-1.08E-02,4.06E-01, null
320,-3.83E-04,0.00E+00,-1.07E-02,4.29E-01, null
321,-6.19E-04,-7.28E-12,-1.04E-02,3.77E-01, null
322,-3.93E-04,7.28E-12,-1.04E-02,4.27E-01, null
323,-5.89E-04,-7.28E-12,-8.60E-03,4.00E-01, null
324,-4.74E-04,0.00E+00,-8.85E-03,4.18E-01, null
325,-2.92E-04,7.28E-12,-8.71E-03,4.45E-01, null
326,-2.68E-04,0.00E+00,-9.79E-03,4.43E-01, null
327,-3.35E-04,0.00E+00,-9.79E-03,4.41E-01, null
328,-5.97E-05,0.00E+00,-1.00E-02,4.43E-01, null
329,2.48E-04,-2.91E-11,-1.01E-02,4.33E-01, null
330,1.76E-04,-7.28E-12,-1.03E-02,4.33E-01, null
331,-1.22E-05,0.00E+00,-1.01E-02,4.45E-01, null
332,-7.44E-05,-7.28E-12,-9.50E-03,4.53E-01, null
333,-5.95E-05,-3.64E-12,-9.71E-03,4.52E-01, null
334,-9.40E-05,0.00E+00,-9.42E-03,4.53E-01, null
335,-1.47E-04,-7.28E-12,-9.50E-03,4.50E-01, null
336,-3.98E-04,0.00E+00,-9.89E-03,4.31E-01, null
337,-5.25E-04,0.00E+00,-1.02E-02,4.13E-01, null
338,-1.94E-04,0.00E+00,-1.01E-02,4.38E-01, null
339,-9.94E-06,-3.64E-12,-9.46E-03,4.53E-01, null
340,2.21E-04,-7.28E-12,-9.55E-03,4.47E-01, null
341,4.72E-04,7.28E-12,-9.83E-03,4.21E-01, null
342,-6.39E-04,7.28E-12,-8.47E-03,3.92E-01, null
343,-6.40E-04,7.28E-12,-8.33E-03,3.97E-01, null
344,-4.41E-04,-3.64E-12,-8.22E-03,4.42E-01, null
345,-4.81E-04,0.00E+00,-9.41E-03,4.29E-01, null
346,-6.39E-04,0.00E+00,-9.63E-03,3.87E-01, null
347,-4.22E-04,0.00E+00,-9.76E-03,4.25E-01, null
348,-3.96E-04,0.00E+00,-9.58E-03,4.39E-01, null
349,-1.01E-04,0.00E+00,-7.53E-03,4.76E-01, null
350,-9.53E-05,0.00E+00,-7.57E-03,4.76E-01, null
351,5.41E-04,3.64E-12,-9.80E-03,4.12E-01, null
352,4.72E-04,7.28E-12,-9.76E-03,4.23E-01, null
353,-6.58E-04,-7.28E-12,-9.14E-03,3.76E-01, null
354,-5.64E-04,0.00E+00,-9.22E-03,4.07E-01, null
355,-3.28E-04,0.00E+00,-1.11E-02,4.25E-01, null
356,-7.11E-04,3.64E-12,-1.10E-02,3.68E-01, null
357,-3.89E-04,1.09E-11,-1.08E-02,4.26E-01, null
358,-4.67E-05,0.00E+00,-8.07E-03,4.71E-01, null
359,-3.37E-04,0.00E+00,-8.17E-03,4.57E-01, null
360,4.16E-04,0.00E+00,-7.61E-03,4.25E-01, null
361,5.14E-04,0.00E+00,-7.84E-03,4.22E-01, null
362,1.94E-04,1.46E-11,-7.81E-03,4.55E-01, null
363,5.34E-05,-7.28E-12,-8.06E-03,4.71E-01, null
364,-4.59E-04,0.00E+00,-9.35E-03,4.32E-01, null
365,-2.86E-04,3.64E-12,-9.41E-03,4.44E-01, null
366,-1.69E-04,0.00E+00,-1.05E-02,4.35E-01, null
367,8.45E-05,0.00E+00,-1.05E-02,4.34E-01, null
368,-2.36E-05,0.00E+00,-1.03E-02,4.35E-01, null
369,4.10E-04,0.00E+00,-1.04E-02,4.14E-01, null
370,4.67E-04,0.00E+00,-1.03E-02,4.14E-01, null
371,7.88E-06,3.64E-12,-1.09E-02,4.32E-01, null
372,2.19E-04,0.00E+00,-1.07E-02,4.28E-01, null
373,5.44E-04,7.28E-12,-9.73E-03,4.13E-01, null
374,5.21E-04,-5.46E-12,-8.37E-03,4.24E-01, null
375,-4.70E-04,-7.28E-12,-8.46E-03,4.21E-01, null
376,-6.16E-04,-3.64E-12,-9.07E-03,3.91E-01, null
377,-6.64E-04,7.28E-12,-8.08E-03,3.96E-01, null
378,-4.93E-04,0.00E+00,-8.01E-03,4.34E-01, null
379,5.77E-04,0.00E+00,-1.05E-02,4.03E-01, null
380,4.80E-04,7.28E-12,-1.07E-02,4.10E-01, null
381,-7.36E-04,0.00E+00,-1.09E-02,3.59E-01, null
382,-7.76E-04,7.28E-12,-1.06E-02,3.30E-01, null
383,6.38E-04,0.00E+00,-1.06E-02,3.90E-01, null
384,6.73E-04,0.00E+00,-1.10E-02,3.83E-01, null
385,-6.72E-04,-3.64E-12,-9.97E-03,3.88E-01, null
386,-7.13E-04,7.28E-12,-9.84E-03,3.80E-01, null
387,-3.40E-04,0.00E+00,-7.92E-03,4.57E-01, null
388,-7.09E-04,0.00E+00,-8.85E-03,3.27E-01, null
389,-2.86E-04,7.28E-12,-1.05E-02,4.32E-01, null
390,-3.06E-05,0.00E+00,-1.09E-02,4.33E-01, null
391,3.74E-04,1.82E-12,-9.29E-03,4.48E-01, null
392,4.37E-04,-1.82E-12,-9.45E-03,4.39E-01, null
393,3.81E-04,0.00E+00,-9.34E-03,4.47E-01, null
394,4.16E-04,0.00E+00,-9.30E-03,4.43E-01, null
395,5.44E-04,-3.64E-12,-9.94E-03,4.14E-01, null
396,6.23E-04,0.00E+00,-1.03E-02,3.75E-01, null
397,4.08E-04,0.00E+00,-9.33E-03,4.43E-01, null
398,5.50E-04,7.28E-12,-7.57E-03,4.09E-01, null
399,-9.47E-04,0.00E+00,-9.49E-03,2.30E-01, null
400,-9.39E-04,0.00E+00,-9.74E-03,2.62E-01, null
401,-9.46E-04,7.28E-12,-9.92E-03,2.56E-01, null
402,-8.30E-04,3.64E-12,-9.94E-03,3.27E-01, null
403,-7.89E-04,0.00E+00,-8.00E-03,3.25E-01, null
404,-9.40E-04,7.28E-12,-7.86E-03,2.33E-01, null
