Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,1.11E-03,4.69E-06,8.01E-04,8.15E-02
1,-3.48E-05,7.52E-05,-2.72E-03,5.14E-01
2,-2.68E-09,1.58E-05,-1.09E-02,4.32E-01
3,2.42E-03,-6.46E-04,-7.09E-04,1.18E-01
4,1.69E-03,-2.02E-03,2.52E-04,4.50E-02
5,1.83E-03,-1.91E-03,5.83E-05,4.00E-02
6,1.93E-03,-1.82E-03,-7.80E-05,4.24E-02
7,1.57E-03,-2.09E-03,4.27E-04,5.77E-02
8,1.40E-03,-2.15E-03,6.05E-04,9.01E-02
9,2.05E-03,-1.68E-03,-2.27E-04,4.95E-02
10,2.31E-03,-1.13E-03,-5.55E-04,9.01E-02
11,2.15E-03,-1.52E-03,-3.68E-04,5.48E-02
12,1.27E-03,-2.17E-03,7.86E-04,1.22E-01
13,3.67E-04,-2.58E-03,2.35E-04,6.53E-02
14,4.24E-04,-2.51E-03,4.56E-04,3.59E-02
15,2.32E-05,-1.64E-03,-1.96E-03,1.16E-01
16,1.63E-03,-2.67E-04,-2.02E-03,5.94E-02
17,8.02E-04,-2.05E-03,1.42E-03,2.15E-01
18,1.84E-03,-1.68E-03,1.32E-03,8.54E-02
19,-9.00E-04,-1.21E-03,2.14E-03,1.33E-01
20,2.85E-04,-2.56E-03,-1.15E-04,1.04E-01
21,6.27E-04,-1.38E-03,2.22E-03,2.75E-01
22,-5.94E-04,-2.39E-03,-9.35E-04,1.34E-01
23,5.80E-04,-1.86E-03,1.82E-03,2.43E-01
24,3.07E-04,-2.37E-03,1.06E-03,1.48E-01
25,-1.36E-03,-1.94E-03,-1.09E-03,7.92E-02
26,-9.28E-04,-2.20E-03,-1.10E-03,1.11E-01
27,-3.85E-04,-1.54E-03,2.10E-03,1.26E-01
28,-1.43E-03,-1.89E-03,1.76E-03,2.60E-01
29,3.04E-04,1.66E-03,-2.01E-03,1.30E-01
30,7.83E-06,-1.81E-03,1.90E-03,1.86E-01
31,2.23E-04,-1.41E-03,2.22E-03,2.40E-01
32,-1.80E-04,-2.59E-03,-5.60E-04,1.21E-01
33,-2.05E-03,-4.84E-04,1.52E-03,2.76E-01
34,-1.76E-04,-1.66E-03,2.03E-03,1.57E-01
35,-1.61E-03,-2.44E-03,-3.18E-04,9.86E-02
36,-1.58E-03,-8.74E-05,-2.08E-03,3.79E-02
37,1.42E-03,-6.35E-04,-2.17E-03,6.49E-02
38,-2.58E-03,-5.24E-04,-3.58E-04,1.65E-01
39,-2.31E-03,-9.73E-04,-8.19E-04,7.97E-02
40,1.46E-03,-1.01E-03,-1.91E-03,8.96E-02
41,-1.59E-03,-8.82E-04,1.90E-03,2.38E-01
42,-6.22E-04,-2.50E-03,-7.10E-04,1.36E-01
43,-2.48E-03,-6.29E-04,-5.66E-04,1.48E-01
44,-2.13E-03,-1.89E-03,-2.94E-04,1.00E-01
45,-8.01E-04,-2.94E-03,9.78E-05,1.14E-01
46,1.35E-03,-9.47E-04,-2.10E-03,8.20E-02
47,-2.22E-03,-1.29E-03,1.22E-03,2.34E-01
48,-2.03E-04,-2.17E-03,1.59E-03,1.65E-01
49,-7.62E-04,-2.43E-03,1.58E-03,2.84E-01
50,-2.52E-03,6.08E-04,-4.28E-04,1.74E-01
51,1.06E-03,9.13E-04,-2.34E-03,7.40E-02
52,-2.15E-03,-1.17E-03,-1.01E-03,4.06E-02
53,-1.96E-04,2.56E-03,-6.26E-04,1.26E-01
54,-3.47E-04,-1.93E-03,1.86E-03,1.46E-01
55,8.80E-05,-2.09E-03,1.63E-03,1.86E-01
56,-2.43E-03,-2.68E-03,4.66E-04,1.56E-01
57,-2.42E-03,-2.01E-03,1.12E-03,1.66E-01
58,-1.07E-03,7.68E-04,-2.40E-03,4.01E-02
59,6.58E-04,-1.44E-03,-2.16E-03,1.15E-01
60,9.60E-04,4.50E-04,-2.81E-03,1.20E-01
61,-2.37E-03,-1.50E-03,-1.63E-04,1.21E-01
62,-2.62E-03,-1.85E-04,-1.56E-04,2.16E-01
63,-1.99E-03,-2.40E-03,1.71E-03,1.74E-01
