Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,7.38E-03,-5.98E-05,3.06E-03,1.63E-02
1,7.45E-03,-1.61E-04,2.90E-03,1.59E-02
2,7.46E-03,3.31E-05,2.91E-03,1.46E-02
3,4.84E-03,-3.22E-03,1.94E-03,1.31E-01
4,5.00E-03,-3.12E-03,2.00E-03,1.15E-01
5,4.77E-03,-3.20E-03,2.13E-03,1.43E-01
6,4.95E-03,-3.08E-03,2.24E-03,1.17E-01
7,4.70E-03,-3.17E-03,2.32E-03,1.61E-01
8,4.84E-03,-3.05E-03,2.45E-03,1.34E-01
9,4.64E-03,-3.13E-03,2.50E-03,1.83E-01
10,4.77E-03,-3.01E-03,2.64E-03,1.49E-01
11,4.57E-03,-3.08E-03,2.68E-03,2.05E-01
12,4.70E-03,-2.95E-03,2.81E-03,1.64E-01
13,4.51E-03,-3.02E-03,2.86E-03,2.44E-01
14,4.63E-03,-2.89E-03,2.97E-03,1.91E-01
15,4.44E-03,-2.94E-03,3.03E-03,2.87E-01
16,4.57E-03,-2.81E-03,3.13E-03,2.17E-01
17,4.38E-03,-2.85E-03,3.20E-03,3.28E-01
18,4.51E-03,-2.73E-03,3.29E-03,2.47E-01
19,4.32E-03,-2.75E-03,3.36E-03,3.77E-01
20,4.46E-03,-2.63E-03,3.45E-03,2.80E-01
21,4.27E-03,-2.65E-03,3.52E-03,4.26E-01
22,4.40E-03,-2.52E-03,3.60E-03,3.17E-01
23,4.21E-03,-2.53E-03,3.67E-03,4.84E-01
24,4.35E-03,-2.39E-03,3.74E-03,3.57E-01
25,4.16E-03,-2.40E-03,3.81E-03,5.47E-01
26,4.30E-03,-2.27E-03,3.87E-03,3.97E-01
27,4.11E-03,-2.26E-03,3.95E-03,6.16E-01
28,4.26E-03,-2.13E-03,4.00E-03,4.41E-01
29,4.06E-03,-2.11E-03,4.07E-03,6.88E-01
30,4.21E-03,-1.98E-03,4.12E-03,4.81E-01
31,4.02E-03,-1.96E-03,4.19E-03,7.67E-01
32,4.17E-03,-1.83E-03,4.23E-03,5.34E-01
33,3.98E-03,-1.80E-03,4.30E-03,8.32E-01
34,4.13E-03,-1.67E-03,4.33E-03,5.80E-01
35,3.95E-03,-1.63E-03,4.40E-03,9.00E-01
36,4.10E-03,-1.50E-03,4.43E-03,6.34E-01
37,3.91E-03,-1.46E-03,4.49E-03,9.99E-01
38,4.07E-03,-1.33E-03,4.51E-03,6.72E-01
39,3.88E-03,-1.28E-03,4.57E-03,1.06E+00
40,4.05E-03,-1.15E-03,4.58E-03,7.05E-01
41,3.86E-03,-1.09E-03,4.64E-03,1.11E+00
42,4.02E-03,-9.67E-04,4.64E-03,7.37E-01
43,3.84E-03,-9.00E-04,4.70E-03,1.16E+00
44,4.00E-03,-7.81E-04,4.70E-03,7.59E-01
45,3.82E-03,-7.08E-04,4.75E-03,1.21E+00
46,3.99E-03,-5.92E-04,4.74E-03,7.84E-01
47,3.81E-03,-5.12E-04,4.78E-03,1.24E+00
48,3.98E-03,-4.01E-04,4.77E-03,8.08E-01
49,3.80E-03,-3.15E-04,4.81E-03,1.27E+00
50,3.97E-03,-2.08E-04,4.79E-03,8.22E-01
51,3.79E-03,-1.16E-04,4.82E-03,1.30E+00
52,3.97E-03,-1.48E-05,4.79E-03,8.36E-01
53,3.79E-03,8.35E-05,4.83E-03,1.30E+00
54,3.97E-03,1.79E-04,4.79E-03,8.19E-01
55,3.79E-03,2.83E-04,4.82E-03,1.28E+00
56,3.97E-03,3.72E-04,4.78E-03,8.07E-01
57,3.80E-03,4.81E-04,4.80E-03,1.27E+00
58,3.98E-03,5.64E-04,4.75E-03,7.87E-01
59,3.81E-03,6.77E-04,4.76E-03,1.23E+00
60,3.99E-03,7.54E-04,4.71E-03,7.67E-01
61,3.83E-03,8.71E-04,4.72E-03,1.17E+00
62,4.01E-03,9.41E-04,4.67E-03,7.49E-01
63,3.85E-03,1.06E-03,4.67E-03,1.10E+00
64,4.03E-03,1.13E-03,4.61E-03,7.09E-01
65,3.87E-03,1.25E-03,4.60E-03,1.06E+00
66,4.06E-03,1.31E-03,4.54E-03,6.70E-01
67,3.90E-03,1.43E-03,4.53E-03,9.86E-01
68,4.08E-03,1.48E-03,4.46E-03,6.23E-01
69,3.93E-03,1.61E-03,4.44E-03,9.28E-01
70,4.11E-03,1.65E-03,4.37E-03,5.87E-01
71,3.96E-03,1.78E-03,4.34E-03,8.61E-01
72,4.15E-03,1.81E-03,4.27E-03,5.51E-01
73,4.00E-03,1.94E-03,4.24E-03,7.76E-01
74,4.19E-03,1.97E-03,4.17E-03,5.00E-01
75,4.04E-03,2.10E-03,4.12E-03,7.06E-01
76,4.23E-03,2.12E-03,4.05E-03,4.57E-01
77,4.08E-03,2.25E-03,4.00E-03,6.39E-01
78,4.28E-03,2.26E-03,3.92E-03,4.15E-01
79,4.13E-03,2.39E-03,3.86E-03,5.77E-01
80,4.32E-03,2.39E-03,3.79E-03,3.73E-01
81,4.18E-03,2.52E-03,3.72E-03,5.16E-01
82,4.37E-03,2.52E-03,3.65E-03,3.37E-01
83,4.23E-03,2.65E-03,3.58E-03,4.56E-01
84,4.43E-03,2.63E-03,3.51E-03,2.97E-01
85,4.29E-03,2.76E-03,3.42E-03,3.98E-01
86,4.48E-03,2.74E-03,3.35E-03,2.67E-01
87,4.35E-03,2.86E-03,3.26E-03,3.54E-01
88,4.54E-03,2.83E-03,3.19E-03,2.41E-01
89,4.41E-03,2.95E-03,3.09E-03,3.14E-01
90,4.60E-03,2.91E-03,3.03E-03,2.14E-01
91,4.47E-03,3.03E-03,2.92E-03,2.78E-01
92,4.66E-03,2.98E-03,2.86E-03,1.92E-01
93,4.54E-03,3.10E-03,2.75E-03,2.42E-01
94,4.72E-03,3.05E-03,2.69E-03,1.74E-01
95,4.60E-03,3.16E-03,2.57E-03,2.12E-01
96,4.79E-03,3.10E-03,2.51E-03,1.59E-01
97,4.67E-03,3.21E-03,2.39E-03,1.91E-01
98,4.85E-03,3.13E-03,2.33E-03,1.47E-01
99,4.73E-03,3.24E-03,2.20E-03,1.76E-01
100,4.92E-03,3.16E-03,2.15E-03,1.39E-01
101,4.80E-03,3.26E-03,2.01E-03,1.58E-01
102,4.98E-03,3.18E-03,1.97E-03,1.32E-01
103,4.87E-03,3.27E-03,1.83E-03,1.45E-01
104,5.05E-03,3.18E-03,1.79E-03,1.27E-01
105,4.94E-03,3.26E-03,1.64E-03,1.38E-01
106,4.91E-03,-3.22E-03,1.76E-03,1.20E-01
107,5.12E-03,3.17E-03,1.61E-03,1.26E-01
108,5.15E-03,-3.02E-03,2.06E-03,1.00E-01
109,5.01E-03,3.25E-03,1.45E-03,1.35E-01
110,5.18E-03,3.15E-03,1.43E-03,1.27E-01
111,5.08E-03,3.22E-03,1.27E-03,1.36E-01
112,5.25E-03,3.11E-03,1.25E-03,1.28E-01
113,5.14E-03,3.18E-03,1.09E-03,1.35E-01
114,5.31E-03,3.07E-03,1.07E-03,1.31E-01
115,5.21E-03,3.13E-03,9.06E-04,1.33E-01
116,5.38E-03,3.01E-03,8.98E-04,1.36E-01
117,5.28E-03,3.06E-03,7.29E-04,1.33E-01
118,5.44E-03,2.94E-03,7.28E-04,1.40E-01
119,5.34E-03,2.99E-03,5.56E-04,1.39E-01
120,5.50E-03,2.86E-03,5.62E-04,1.48E-01
121,5.40E-03,2.90E-03,3.87E-04,1.40E-01
122,5.56E-03,2.77E-03,4.02E-04,1.51E-01
123,5.46E-03,2.80E-03,2.25E-04,1.47E-01
124,5.62E-03,2.67E-03,2.47E-04,1.60E-01
125,5.52E-03,2.69E-03,6.87E-05,1.56E-01
126,7.36E-03,-2.53E-04,3.06E-03,1.74E-02
127,5.68E-03,2.56E-03,9.77E-05,1.67E-01
128,7.54E-03,-2.03E-05,2.71E-03,1.23E-02
129,7.38E-03,1.41E-04,3.06E-03,1.64E-02
130,5.58E-03,2.57E-03,-8.10E-05,1.62E-01
131,5.73E-03,2.44E-03,-4.46E-05,1.74E-01
132,5.63E-03,2.44E-03,-2.24E-04,1.71E-01
133,5.78E-03,2.31E-03,-1.80E-04,1.84E-01
134,5.68E-03,2.31E-03,-3.59E-04,1.82E-01
135,5.83E-03,2.17E-03,-3.07E-04,1.95E-01
136,5.73E-03,2.16E-03,-4.86E-04,1.93E-01
137,5.87E-03,2.03E-03,-4.27E-04,2.04E-01
138,5.77E-03,2.01E-03,-6.04E-04,2.00E-01
139,5.91E-03,1.87E-03,-5.37E-04,2.13E-01
140,5.81E-03,1.84E-03,-7.13E-04,2.17E-01
141,5.95E-03,1.71E-03,-6.39E-04,2.25E-01
142,5.85E-03,1.68E-03,-8.13E-04,2.33E-01
143,5.99E-03,1.55E-03,-7.31E-04,2.37E-01
144,5.88E-03,1.50E-03,-9.03E-04,2.39E-01
145,6.02E-03,1.37E-03,-8.13E-04,2.48E-01
146,5.01E-03,-2.98E-03,2.40E-03,1.06E-01
147,5.91E-03,1.32E-03,-9.82E-04,2.46E-01
148,6.04E-03,1.20E-03,-8.85E-04,2.58E-01
149,4.98E-03,-2.92E-03,2.60E-03,1.09E-01
150,5.94E-03,1.14E-03,-1.05E-03,2.61E-01
151,4.89E-03,-2.88E-03,2.77E-03,1.17E-01
152,6.07E-03,1.01E-03,-9.47E-04,2.75E-01
153,5.96E-03,9.46E-04,-1.11E-03,2.74E-01
154,4.82E-03,-2.83E-03,2.92E-03,1.29E-01
155,6.09E-03,8.27E-04,-9.98E-04,2.79E-01
156,4.76E-03,-2.77E-03,3.07E-03,1.44E-01
157,5.98E-03,7.53E-04,-1.16E-03,2.89E-01
