Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-5.91E-05,3.37E-05,-1.18E-05,4.14E-01
1,-2.01E-03,2.42E-03,7.75E-04,1.29E-01
2,-1.52E-03,1.40E-04,-2.80E-03,2.32E-02
3,-6.00E-04,-1.41E-03,-2.81E-03,6.48E-03
4,-9.56E-04,-1.05E-03,-2.96E-03,1.73E-02
5,-6.87E-04,-4.55E-04,-3.42E-03,1.85E-01
6,-9.57E-04,-1.34E-03,-2.75E-03,1.59E-02
7,-1.16E-03,-6.29E-04,-3.05E-03,1.71E-02
8,-1.24E-03,-9.78E-04,-2.81E-03,2.37E-02
9,5.72E-04,1.47E-03,-2.80E-03,3.88E-02
10,1.10E-03,1.02E-03,-2.86E-03,3.99E-02
11,-1.19E-03,5.46E-04,-3.03E-03,2.01E-02
12,1.41E-03,-6.57E-04,-2.81E-03,3.42E-02
13,1.43E-03,5.20E-04,-2.83E-03,3.47E-02
14,9.57E-04,-1.25E-03,-2.81E-03,4.30E-02
15,1.20E-04,1.60E-03,-2.78E-03,2.60E-02
16,-1.38E-03,8.82E-04,-2.74E-03,2.88E-02
17,-1.04E-03,1.10E-03,-2.86E-03,2.20E-02
18,-5.92E-04,6.01E-04,-3.48E-03,1.94E-01
19,-8.25E-04,-5.55E-05,-3.52E-03,1.93E-01
20,1.29E-03,-1.02E-03,-2.75E-03,3.92E-02
21,1.42E-03,8.70E-04,-2.77E-03,3.44E-02
22,3.24E-04,-1.48E-03,-2.81E-03,3.50E-02
23,-1.51E-04,-8.00E-04,-3.51E-03,1.96E-01
24,8.76E-04,-6.81E-04,-3.14E-03,2.93E-02
25,-8.19E-04,1.34E-03,-2.84E-03,1.34E-02
26,8.52E-04,6.17E-05,-3.49E-03,1.72E-01
27,-2.54E-04,-1.57E-03,-2.76E-03,1.38E-02
28,1.57E-03,-3.26E-04,-2.79E-03,2.77E-02
29,4.91E-04,-1.09E-03,-3.11E-03,2.07E-02
30,4.58E-04,7.40E-04,-3.50E-03,1.75E-01
31,7.47E-04,-1.14E-03,-2.98E-03,3.58E-02
32,-6.82E-04,1.28E-03,-2.99E-03,1.04E-02
33,-3.02E-03,1.09E-03,-4.56E-05,1.22E-01
34,-1.74E-03,1.64E-03,2.14E-03,1.79E-01
35,-1.26E-04,-7.70E-04,-3.98E-03,2.17E-01
36,-2.80E-03,1.54E-03,-5.42E-04,7.43E-02
37,6.86E-04,4.36E-04,-3.98E-03,2.19E-01
38,-8.11E-04,-3.00E-03,-4.38E-04,7.30E-02
39,-1.99E-04,3.06E-03,9.66E-04,1.06E-01
40,-2.90E-03,1.57E-03,-1.73E-04,7.62E-02
41,-3.61E-04,-3.16E-03,1.04E-04,4.57E-02
42,3.02E-03,-8.75E-04,-5.19E-04,4.50E-02
43,-2.49E-03,-1.10E-03,1.65E-03,1.90E-01
44,-2.13E-03,2.25E-03,-8.43E-04,3.56E-02
45,1.51E-03,1.49E-03,2.37E-03,2.17E-01
46,3.05E-03,1.29E-03,3.85E-04,3.23E-02
47,-2.76E-03,-8.64E-04,1.37E-03,1.77E-01
48,-2.56E-03,1.85E-03,-6.47E-04,5.08E-02
49,-1.11E-03,2.07E-03,2.19E-03,1.62E-01
50,-7.49E-04,2.18E-04,-4.21E-03,2.18E-01
51,1.98E-03,2.12E-03,1.38E-03,1.28E-01
52,1.84E-03,1.77E-03,1.97E-03,1.83E-01
53,1.29E-03,-7.65E-04,2.80E-03,2.45E-01
54,-1.76E-03,-2.50E-03,-8.31E-04,5.95E-02
55,-1.21E-03,-2.88E-03,-6.76E-04,7.08E-02
56,-2.89E-03,1.01E-03,1.10E-03,1.51E-01
57,-2.33E-03,1.23E-03,1.84E-03,1.90E-01
58,-2.79E-03,1.72E-03,-3.40E-04,6.77E-02
59,-6.24E-04,2.48E-03,1.93E-03,1.62E-01
60,6.64E-04,-5.05E-04,-4.17E-03,1.74E-01
61,2.43E-03,-1.99E-03,6.30E-04,4.84E-02
62,2.46E-03,2.02E-03,5.55E-04,4.17E-02
63,-1.30E-03,-1.88E-03,2.24E-03,1.73E-01
64,-2.54E-03,2.39E-03,9.06E-05,7.10E-02
65,-7.67E-04,2.22E-03,2.22E-03,1.69E-01
66,1.32E-03,1.21E-03,2.65E-03,2.29E-01
67,1.34E-03,-1.15E-03,2.65E-03,2.39E-01
68,-1.17E-03,-3.06E-03,-2.73E-04,8.13E-02
69,-5.43E-04,-2.59E-03,1.80E-03,1.57E-01
70,3.12E-03,3.29E-04,-5.92E-04,5.18E-02
71,2.63E-03,1.89E-03,3.49E-04,2.90E-02
72,-3.05E-03,-9.19E-04,4.37E-04,1.35E-01
73,-9.19E-04,-2.30E-03,2.06E-03,1.63E-01
74,-2.93E-03,-7.27E-04,1.08E-03,1.60E-01
75,-8.27E-04,-3.17E-03,3.31E-04,8.08E-02
76,-2.74E-03,2.08E-03,3.06E-04,8.35E-02
77,-2.29E-03,2.24E-03,1.52E-03,1.60E-01
78,-1.25E-03,2.90E-03,-6.50E-04,7.72E-02
79,-1.16E-03,2.35E-03,2.02E-03,1.59E-01
80,-8.16E-04,3.17E-03,-1.36E-04,6.85E-02
81,2.73E-03,1.81E-03,2.96E-04,2.05E-02
82,1.74E-03,-9.85E-04,2.62E-03,2.21E-01
83,2.74E-03,-1.71E-03,1.76E-04,2.76E-02
84,3.00E-03,1.11E-03,-4.53E-04,2.33E-02
85,-2.74E-03,-1.60E-03,-5.54E-04,7.98E-02
86,-1.97E-03,-2.44E-03,1.69E-03,1.73E-01
87,-1.84E-03,-3.08E-03,9.38E-05,1.06E-01
88,-2.11E-03,-2.91E-03,7.05E-05,1.00E-01
89,-2.61E-04,-2.77E-03,1.58E-03,1.49E-01
90,-2.73E-03,-1.37E-03,1.23E-03,1.45E-01
91,-2.65E-03,-1.94E-03,1.10E-03,1.31E-01
92,-2.65E-03,1.91E-03,1.09E-03,1.28E-01
93,-2.74E-03,9.68E-04,1.38E-03,1.80E-01
94,-4.12E-04,-3.15E-03,5.75E-04,5.19E-02
95,2.92E-03,1.44E-03,-1.77E-04,1.75E-02
96,1.77E-03,1.06E-03,2.60E-03,2.04E-01
97,2.22E-03,-2.06E-03,1.06E-03,8.64E-02
98,-2.90E-03,-1.14E-03,1.01E-03,1.28E-01
99,-1.79E-03,2.56E-03,-8.23E-04,6.13E-02
100,-8.90E-04,3.07E-03,-4.77E-04,6.92E-02
101,-3.25E-04,2.66E-03,1.79E-03,1.68E-01
102,-6.71E-04,2.81E-03,1.60E-03,1.55E-01
103,-1.59E-03,2.82E-03,1.71E-03,1.71E-01
104,-1.66E-03,3.21E-03,2.30E-04,1.29E-01
105,2.81E-03,1.69E-03,1.16E-04,1.90E-02
106,2.42E-03,-1.24E-03,2.10E-03,8.34E-02
107,1.78E-03,-1.73E-03,2.02E-03,1.84E-01
108,2.73E-03,-1.80E-03,5.27E-04,2.65E-02
109,-2.59E-03,-2.36E-03,1.19E-04,8.15E-02
110,-2.12E-03,-2.24E-03,-8.49E-04,3.23E-02
111,-2.56E-03,-1.85E-03,-6.78E-04,5.04E-02
112,-1.32E-03,-3.33E-03,5.34E-04,1.14E-01
113,-1.91E-03,-1.65E-03,2.03E-03,1.87E-01
114,-2.81E-03,-2.63E-03,8.67E-04,1.13E-01
115,-1.40E-04,-7.12E-04,-4.65E-03,2.66E-01
116,-3.06E-03,-1.06E-03,1.49E-04,1.20E-01
117,-2.54E-03,-3.27E-03,5.17E-04,1.33E-01
118,-1.30E-03,-3.01E-03,1.52E-03,1.77E-01
119,-1.23E-03,3.39E-03,7.18E-04,1.21E-01
120,-5.90E-04,3.19E-03,-9.98E-05,5.69E-02
121,-2.64E-03,2.92E-03,1.38E-03,1.50E-01
122,5.76E-04,4.96E-04,-4.63E-03,2.64E-01
123,2.06E-03,-2.03E-03,1.46E-03,1.15E-01
124,-2.96E-03,-1.23E-03,-3.50E-04,9.82E-02
125,-2.36E-03,-2.91E-03,1.68E-03,1.56E-01
126,-2.47E-03,-2.31E-03,1.43E-03,1.36E-01
127,-2.53E-03,3.33E-03,5.40E-04,1.34E-01
128,-2.77E-03,-2.14E-03,5.80E-04,1.08E-01
129,-6.63E-04,3.13E-04,-4.91E-03,2.61E-01
130,-4.77E-05,7.67E-04,-4.81E-03,2.50E-01
131,-2.91E-03,-1.56E-03,6.22E-05,8.81E-02
132,-1.84E-03,3.72E-03,4.11E-04,9.90E-02
133,2.71E-03,1.08E-03,2.23E-03,2.60E-02
134,-1.35E-03,3.38E-03,1.64E-03,1.07E-01
135,6.24E-04,-4.83E-04,-5.02E-03,2.11E-01
136,3.53E-03,-8.25E-04,6.45E-04,2.95E-02
137,2.71E-03,-4.62E-04,2.62E-03,1.71E-02
138,-1.75E-03,-3.24E-03,1.89E-03,1.31E-01
139,-2.52E-03,3.43E-03,1.78E-03,1.66E-01
140,-7.40E-04,2.20E-04,-5.30E-03,2.09E-01
141,-2.74E-03,-3.71E-03,9.84E-04,1.31E-01
142,-2.67E-03,3.85E-03,8.82E-04,1.32E-01
143,-1.91E-03,-3.93E-03,5.05E-04,1.12E-01
144,-1.33E-03,-3.50E-03,1.68E-03,8.99E-02
145,5.32E-04,5.46E-04,-5.33E-03,2.57E-01
146,3.57E-03,9.48E-04,8.51E-04,2.12E-02
147,-1.26E-03,4.05E-03,9.88E-04,6.12E-02
148,-2.01E-03,4.24E-03,6.24E-04,1.24E-01
149,-4.10E-05,-7.12E-04,-5.50E-03,2.57E-01
150,3.10E-03,-9.92E-04,2.12E-03,1.30E-02
151,-1.88E-03,-3.72E-03,2.03E-03,1.76E-01
152,-1.40E-03,4.03E-03,1.79E-03,1.32E-01
153,-1.32E-03,-4.02E-03,1.01E-03,9.23E-02
154,-2.52E-03,4.42E-03,9.13E-04,1.13E-01
155,-2.06E-03,3.78E-03,2.11E-03,1.68E-01
156,3.04E-03,4.14E-04,2.55E-03,4.69E-03
157,-2.36E-03,-4.33E-03,7.71E-04,1.32E-01
158,-1.20E-03,4.38E-03,1.32E-03,6.05E-02
159,3.46E-03,1.01E-03,1.82E-03,9.47E-03
160,-2.73E-03,-4.22E-03,1.73E-03,1.62E-01
161,-2.71E-03,4.25E-03,1.72E-03,1.81E-01
162,-6.60E-04,1.61E-04,-6.09E-03,3.05E-01
163,-1.79E-03,4.74E-03,8.77E-04,1.03E-01
164,-1.89E-03,4.26E-03,2.27E-03,1.78E-01
165,7.59E-04,1.73E-05,-5.89E-03,2.55E-01
166,3.94E-03,-3.81E-04,1.06E-03,7.57E-03
167,-1.70E-03,-4.16E-03,2.22E-03,1.47E-01
168,-1.32E-03,-4.68E-03,1.28E-03,7.69E-02
169,-1.23E-03,4.72E-03,1.74E-03,8.08E-02
170,-2.73E-03,4.71E-03,1.37E-03,1.34E-01
171,-1.98E-05,-7.17E-04,-6.18E-03,2.66E-01
