Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.50E-04,0.00E+00,-1.34E-02,1.61E-01
1,3.25E-04,0.00E+00,-1.35E-02,1.67E-01
2,2.72E-04,0.00E+00,-1.34E-02,1.79E-01
3,4.65E-04,0.00E+00,-1.31E-02,1.38E-01
4,2.74E-04,0.00E+00,-1.32E-02,1.79E-01
5,3.30E-04,0.00E+00,-1.30E-02,1.84E-01
6,8.17E-04,0.00E+00,-1.38E-02,0.00E+00
7,8.18E-04,3.64E-12,-1.38E-02,0.00E+00
8,7.90E-04,3.64E-12,-1.38E-02,1.34E-02
9,5.54E-04,0.00E+00,-1.39E-02,1.19E-01
10,5.82E-04,-3.64E-12,-1.37E-02,1.05E-01
11,5.80E-04,1.09E-11,-1.36E-02,1.01E-01
12,6.39E-04,0.00E+00,-1.36E-02,7.70E-02
13,6.93E-04,0.00E+00,-1.34E-02,5.46E-02
14,8.15E-04,0.00E+00,-1.33E-02,0.00E+00
15,8.12E-04,-7.28E-12,-1.32E-02,0.00E+00
16,7.67E-04,3.64E-12,-1.32E-02,1.80E-02
17,5.50E-04,0.00E+00,-1.32E-02,1.08E-01
18,6.37E-04,0.00E+00,-1.31E-02,7.28E-02
19,6.22E-04,7.28E-12,-1.29E-02,8.51E-02
20,5.62E-04,-3.64E-12,-1.30E-02,1.13E-01
21,7.74E-04,0.00E+00,-1.30E-02,1.91E-02
22,8.16E-04,-9.09E-12,-1.29E-02,0.00E+00
23,3.69E-04,-7.28E-12,-1.46E-02,1.29E-01
24,5.41E-04,3.64E-12,-1.45E-02,1.19E-01
25,5.38E-04,0.00E+00,-1.48E-02,1.26E-01
26,8.08E-04,0.00E+00,-1.41E-02,0.00E+00
27,8.18E-04,0.00E+00,-1.43E-02,0.00E+00
28,7.74E-04,0.00E+00,-1.43E-02,2.11E-02
29,6.68E-04,0.00E+00,-1.41E-02,6.71E-02
30,3.97E-04,0.00E+00,-1.38E-02,1.46E-01
31,6.90E-04,0.00E+00,-1.40E-02,5.48E-02
32,2.48E-04,0.00E+00,-1.48E-02,1.26E-01
33,8.15E-04,1.27E-11,-1.43E-02,0.00E+00
34,5.60E-04,3.64E-12,-1.43E-02,1.17E-01
35,6.15E-04,0.00E+00,-1.44E-02,8.56E-02
36,5.56E-04,-1.46E-11,-1.42E-02,1.14E-01
37,4.50E-04,-7.28E-12,-1.42E-02,1.32E-01
38,5.56E-04,7.28E-12,-1.41E-02,1.20E-01
39,4.15E-04,0.00E+00,-1.45E-02,1.27E-01
40,1.65E-04,-7.28E-12,-1.46E-02,1.41E-01
41,5.34E-04,0.00E+00,-1.44E-02,1.18E-01
42,5.45E-04,0.00E+00,-1.28E-02,1.15E-01
43,6.71E-04,3.64E-12,-1.45E-02,6.39E-02
44,8.19E-04,0.00E+00,-1.30E-02,0.00E+00
45,4.14E-04,0.00E+00,-1.39E-02,1.43E-01
46,2.50E-04,0.00E+00,-1.38E-02,1.71E-01
47,2.53E-04,0.00E+00,-1.40E-02,1.63E-01
48,5.32E-04,0.00E+00,-1.34E-02,1.03E-01
49,1.61E-04,-3.64E-12,-1.48E-02,1.31E-01
50,1.91E-04,-1.09E-11,-1.49E-02,1.28E-01
51,5.68E-04,0.00E+00,-1.36E-02,1.04E-01
52,3.10E-04,0.00E+00,-1.37E-02,1.56E-01
53,5.72E-04,0.00E+00,-1.49E-02,1.11E-01
54,5.22E-04,0.00E+00,-1.49E-02,1.28E-01
55,8.18E-04,0.00E+00,-1.44E-02,0.00E+00
56,8.08E-04,0.00E+00,-1.46E-02,0.00E+00
57,6.08E-04,0.00E+00,-1.48E-02,9.57E-02
58,8.15E-04,-1.82E-12,-1.49E-02,0.00E+00
59,8.17E-04,0.00E+00,-1.48E-02,0.00E+00
60,8.18E-04,3.64E-12,-1.38E-02,0.00E+00
61,8.08E-04,0.00E+00,-1.35E-02,0.00E+00
62,4.63E-04,-3.64E-12,-1.43E-02,1.35E-01
63,3.00E-04,0.00E+00,-1.42E-02,1.59E-01
64,4.42E-04,3.64E-12,-1.29E-02,1.54E-01
65,6.15E-04,0.00E+00,-1.36E-02,8.63E-02
66,4.34E-04,0.00E+00,-1.41E-02,1.42E-01
67,3.96E-04,0.00E+00,-1.33E-02,1.52E-01
68,2.01E-04,-7.28E-12,-1.44E-02,1.51E-01
69,3.21E-04,0.00E+00,-1.29E-02,1.85E-01
70,4.78E-04,-3.64E-12,-1.28E-02,1.42E-01
71,3.23E-04,0.00E+00,-1.28E-02,1.81E-01
72,7.81E-04,-3.64E-12,-1.15E-02,1.38E-02
73,5.33E-04,-7.28E-12,-1.16E-02,9.52E-02
74,6.52E-04,-7.28E-12,-1.17E-02,5.72E-02
75,8.08E-04,0.00E+00,-1.13E-02,0.00E+00
76,8.18E-04,3.64E-12,-1.15E-02,0.00E+00
77,7.11E-04,-7.28E-12,-1.13E-02,3.75E-02
78,8.18E-04,1.82E-12,-1.16E-02,0.00E+00
79,8.17E-04,1.82E-12,-1.15E-02,0.00E+00
80,5.31E-04,0.00E+00,-1.20E-02,1.02E-01
81,6.83E-04,0.00E+00,-1.19E-02,4.97E-02
82,6.29E-04,0.00E+00,-1.20E-02,6.70E-02
83,8.16E-04,-3.64E-12,-1.21E-02,0.00E+00
84,8.18E-04,1.82E-12,-1.20E-02,0.00E+00
85,5.53E-04,-3.64E-12,-1.18E-02,9.75E-02
86,5.77E-04,0.00E+00,-1.25E-02,1.11E-01
87,5.83E-04,3.64E-12,-1.24E-02,1.11E-01
88,6.65E-04,-3.64E-12,-1.24E-02,7.32E-02
89,6.44E-04,0.00E+00,-1.28E-02,7.66E-02
90,6.30E-04,-3.64E-12,-1.25E-02,8.89E-02
91,8.09E-04,0.00E+00,-1.27E-02,0.00E+00
92,5.59E-04,7.28E-12,-1.15E-02,9.30E-02
93,8.18E-04,-1.82E-12,-1.21E-02,0.00E+00
94,8.10E-04,-3.64E-12,-1.24E-02,0.00E+00
95,7.70E-04,3.64E-12,-1.21E-02,2.21E-02
96,6.56E-04,7.28E-12,-1.23E-02,7.02E-02
97,5.69E-04,-3.64E-12,-1.21E-02,1.04E-01
98,2.12E-04,0.00E+00,-1.14E-02,1.99E-01
99,2.60E-04,1.82E-12,-1.15E-02,1.86E-01
100,1.98E-04,-3.64E-12,-1.14E-02,2.02E-01
101,8.08E-04,0.00E+00,-1.18E-02,0.00E+00
102,5.71E-04,-7.28E-12,-1.12E-02,1.01E-01
103,5.55E-04,7.28E-12,-1.13E-02,9.17E-02
104,8.17E-04,3.64E-12,-1.29E-02,0.00E+00
105,4.88E-04,0.00E+00,-1.23E-02,1.39E-01
106,8.14E-04,3.64E-12,-1.25E-02,0.00E+00
107,3.00E-04,7.28E-12,-1.18E-02,1.67E-01
108,4.07E-04,7.28E-12,-1.17E-02,1.39E-01
109,1.71E-04,-7.28E-12,-1.18E-02,1.95E-01
110,5.55E-04,0.00E+00,-1.27E-02,1.14E-01
111,5.21E-04,-3.64E-12,-1.25E-02,1.29E-01
112,3.48E-04,-7.28E-12,-1.23E-02,1.78E-01
113,4.19E-04,0.00E+00,-1.20E-02,1.52E-01
114,2.81E-04,0.00E+00,-1.20E-02,1.92E-01
115,2.84E-04,0.00E+00,-1.21E-02,1.89E-01
116,2.49E-04,3.64E-12,-1.26E-02,1.98E-01
117,3.51E-04,-3.64E-12,-1.22E-02,1.82E-01
118,5.28E-04,0.00E+00,-1.25E-02,1.29E-01
119,2.54E-04,0.00E+00,-1.26E-02,1.97E-01
120,2.26E-04,0.00E+00,-1.14E-02,1.96E-01
121,2.05E-04,0.00E+00,-1.14E-02,2.02E-01
122,2.67E-04,1.82E-12,-1.14E-02,1.87E-01
123,4.36E-04,-3.64E-12,-1.11E-02,1.48E-01
124,2.60E-04,0.00E+00,-1.11E-02,1.92E-01
125,5.79E-04,-7.28E-12,-1.09E-02,9.80E-02
126,5.84E-04,3.64E-12,-1.10E-02,1.02E-01
127,8.01E-04,-1.00E-11,-1.10E-02,6.30E-03
128,7.84E-04,0.00E+00,-1.10E-02,1.51E-02
129,8.12E-04,1.09E-11,-9.40E-03,0.00E+00
130,8.17E-04,-3.64E-12,-9.54E-03,0.00E+00
131,6.58E-04,0.00E+00,-9.64E-03,6.32E-02
132,5.93E-04,7.28E-12,-9.56E-03,8.76E-02
133,5.36E-04,3.64E-12,-9.58E-03,1.06E-01
134,8.19E-04,2.73E-12,-1.10E-02,0.00E+00
135,8.17E-04,9.09E-13,-1.10E-02,0.00E+00
136,8.18E-04,2.73E-12,-1.10E-02,0.00E+00
137,8.04E-04,-7.28E-12,-1.07E-02,0.00E+00
138,6.81E-04,7.28E-12,-1.08E-02,5.87E-02
139,5.78E-04,-5.97E-12,-1.05E-02,1.13E-01
140,8.06E-04,0.00E+00,-1.05E-02,0.00E+00
141,8.01E-04,0.00E+00,-1.03E-02,0.00E+00
142,5.77E-04,0.00E+00,-1.05E-02,1.13E-01
143,8.16E-04,0.00E+00,-9.85E-03,0.00E+00
144,8.09E-04,3.64E-12,-9.70E-03,0.00E+00
145,5.77E-04,-5.97E-12,-1.05E-02,1.13E-01
146,5.77E-04,0.00E+00,-1.05E-02,1.13E-01
147,5.53E-04,0.00E+00,-9.64E-03,1.03E-01
148,7.44E-04,-7.28E-12,-9.97E-03,2.53E-02
149,4.66E-04,0.00E+00,-1.09E-02,1.52E-01
150,8.11E-04,-7.28E-12,-1.00E-02,0.00E+00
151,8.13E-04,-3.64E-12,-1.01E-02,0.00E+00
