Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,6.56E-07,1.72E-05,-1.45E-03,5.17E-01
1,-4.84E-04,-5.75E-03,1.36E-03,8.84E-02
2,1.11E-04,-8.14E-04,-1.11E-02,2.46E-01
3,-9.24E-05,8.61E-04,-1.42E-02,2.99E-01
4,2.11E-05,7.98E-04,-6.07E-03,2.76E-01
5,-1.43E-03,3.10E-04,-2.64E-04,1.13E-01
6,7.16E-04,-5.19E-04,-1.46E-02,2.73E-01
7,-1.09E-03,5.96E-03,5.35E-03,1.04E-01
8,7.76E-04,3.19E-04,-1.33E-02,2.80E-01
9,1.17E-03,3.21E-04,1.02E-03,2.72E-01
10,1.84E-04,-5.48E-03,1.22E-02,1.35E-01
11,-6.29E-04,5.64E-04,-3.11E-03,2.34E-01
12,-4.65E-04,-5.80E-04,-7.38E-03,3.08E-01
13,1.72E-03,2.80E-04,8.08E-04,1.16E-02
14,-7.61E-04,-4.03E-04,-1.45E-02,2.77E-01
15,-1.28E-03,-4.92E-04,7.77E-04,2.24E-01
16,-6.42E-04,-5.48E-04,-1.25E-02,2.28E-01
17,-5.36E-04,7.29E-04,-1.65E-03,2.09E-01
18,-8.04E-04,4.70E-03,1.04E-02,1.23E-01
19,-1.11E-03,-7.02E-03,3.80E-03,1.52E-01
20,-9.41E-05,2.23E-03,-5.82E-05,7.11E-02
21,-1.28E-03,-2.47E-03,5.17E-04,1.33E-01
22,-2.11E-04,-7.64E-04,-3.82E-03,2.28E-01
23,3.29E-04,4.19E-03,1.35E-03,1.12E-01
24,-6.61E-04,-1.54E-03,-4.46E-04,6.74E-02
25,-2.40E-04,5.15E-03,7.89E-03,9.00E-02
26,-1.16E-03,6.99E-03,3.37E-03,1.14E-01
27,-2.10E-04,-7.67E-04,-1.46E-02,2.83E-01
28,1.67E-04,-6.97E-03,4.54E-03,1.44E-01
29,-5.37E-04,6.24E-03,1.02E-02,1.35E-01
30,-4.76E-04,-6.85E-03,7.37E-03,1.94E-01
31,-1.81E-05,5.94E-03,1.12E-02,1.29E-01
32,-6.03E-04,-6.55E-03,8.84E-03,1.57E-01
33,5.68E-04,-1.42E-03,-3.00E-05,1.10E-01
34,-1.27E-03,4.76E-03,1.28E-02,1.27E-01
35,-8.62E-05,-7.01E-03,6.27E-03,1.78E-01
36,3.08E-04,6.49E-03,2.92E-03,1.00E-01
37,-1.34E-03,-2.91E-04,-5.64E-04,6.30E-02
38,2.83E-04,7.92E-04,-5.58E-03,2.26E-01
39,2.43E-04,-8.41E-04,-8.30E-03,2.00E-01
40,-9.23E-04,-4.94E-03,1.02E-03,9.99E-02
41,2.17E-04,-4.96E-03,1.28E-02,1.55E-01
42,4.94E-04,5.94E-04,-6.97E-03,2.66E-01
43,4.83E-05,1.33E-03,-8.50E-04,1.22E-01
44,-1.17E-03,-5.95E-03,5.22E-03,9.00E-02
45,-1.29E-03,-5.37E-03,2.39E-03,1.47E-01
46,-1.94E-04,-2.19E-03,-1.80E-04,7.53E-02
47,7.03E-05,4.55E-03,2.26E-03,1.55E-01
48,2.12E-04,-6.73E-03,5.57E-03,1.63E-01
49,-7.54E-05,3.71E-04,1.41E-03,2.03E-01
50,1.48E-04,-6.08E-03,4.88E-03,1.35E-01
51,2.67E-04,5.83E-03,7.42E-03,1.26E-01
52,1.09E-03,-9.48E-04,3.24E-04,2.11E-01
53,-1.27E-03,1.26E-03,-8.60E-05,7.49E-02
54,-3.67E-06,-3.67E-03,4.53E-04,4.34E-02
55,-1.16E-03,-6.38E-03,2.24E-03,9.72E-02
56,-7.32E-04,-3.16E-04,-5.82E-03,2.31E-01
57,8.09E-04,-6.47E-05,-4.66E-03,2.42E-01
58,-4.47E-04,-6.46E-04,-9.88E-03,2.57E-01
59,-1.36E-03,-1.10E-03,3.42E-04,1.58E-01
60,1.01E-04,-2.99E-03,3.06E-04,3.31E-02
61,3.42E-04,7.57E-04,-9.29E-03,2.20E-01
62,7.34E-04,-3.48E-04,-9.89E-03,2.59E-01
63,7.17E-04,4.04E-04,-5.10E-03,2.34E-01
64,2.75E-04,6.40E-03,5.73E-03,1.39E-01
65,-6.98E-04,4.39E-03,1.18E-02,1.36E-01
66,-5.47E-04,-6.20E-03,1.02E-02,1.60E-01
67,-1.19E-03,-5.83E-03,6.85E-03,1.27E-01
68,3.17E-04,-3.77E-03,1.48E-03,1.25E-01
69,-1.22E-03,-6.27E-03,7.92E-03,1.40E-01
70,8.86E-04,-4.27E-04,1.15E-03,3.36E-01
71,-9.30E-04,-6.01E-03,1.11E-02,1.15E-01
72,7.25E-05,-5.52E-03,1.30E-02,1.28E-01
73,6.68E-04,1.35E-03,3.51E-04,1.16E-01
74,1.46E-03,3.53E-04,-2.48E-04,1.06E-01
75,-1.32E-03,6.43E-03,4.34E-03,1.29E-01
76,4.94E-04,7.70E-04,1.21E-03,2.98E-01
77,-7.77E-04,-4.36E-03,1.27E-02,1.61E-01
78,-4.82E-04,2.66E-03,1.73E-03,2.52E-01
79,2.32E-04,8.41E-04,-1.46E-02,2.74E-01
80,-6.79E-04,-4.31E-04,-8.88E-03,2.53E-01
81,7.78E-04,-8.94E-05,-1.06E-02,2.68E-01
82,2.10E-04,-8.10E-04,-1.45E-02,2.69E-01
83,8.29E-04,-1.92E-04,-1.46E-02,2.75E-01
84,3.23E-04,5.82E-03,2.36E-03,1.03E-01
85,1.19E-03,-3.92E-04,-7.94E-04,6.82E-02
86,1.70E-04,-5.35E-03,2.58E-03,1.62E-01
87,3.02E-04,2.69E-03,4.76E-04,4.17E-02
88,3.27E-04,5.18E-03,2.06E-03,1.19E-01
89,2.50E-04,-6.66E-03,3.45E-03,1.27E-01
90,8.03E-04,3.50E-04,-3.71E-03,1.76E-01
91,2.61E-04,-7.69E-04,-5.39E-03,2.29E-01
92,-1.44E-03,9.87E-05,4.67E-04,2.49E-01
93,-5.09E-04,4.95E-03,8.72E-04,8.02E-02
94,2.71E-04,-6.48E-03,2.74E-03,1.00E-01
95,-3.70E-04,1.40E-03,1.37E-03,3.11E-01
96,1.30E-03,-6.76E-04,-1.60E-04,1.11E-01
97,-5.67E-04,6.11E-04,-5.72E-03,2.52E-01
98,3.03E-04,-5.92E-03,7.84E-03,1.26E-01
99,-1.28E-03,-3.18E-03,1.31E-03,1.97E-01
100,1.50E-03,-2.97E-04,7.90E-04,9.80E-02
101,-9.58E-04,-1.13E-03,1.17E-03,2.76E-01
102,-5.31E-04,2.03E-03,1.59E-03,2.63E-01
103,-8.43E-04,-1.66E-04,-6.64E-03,2.07E-01
104,1.03E-03,9.00E-04,6.49E-04,2.64E-01
105,4.85E-04,1.36E-03,-5.25E-04,1.55E-01
106,-8.40E-04,8.58E-04,-9.39E-04,6.02E-02
107,-6.55E-04,5.15E-04,-8.41E-03,2.39E-01
108,-8.72E-04,-5.05E-03,8.74E-03,1.12E-01
109,3.11E-04,6.34E-03,3.53E-03,1.14E-01
110,-1.18E-03,6.04E-03,9.74E-03,1.21E-01
111,-1.16E-03,-5.47E-03,1.25E-02,1.19E-01
112,-1.31E-03,6.05E-03,6.66E-03,1.21E-01
113,-7.73E-04,-2.42E-04,-2.53E-03,2.55E-01
114,2.39E-04,-5.84E-03,7.21E-03,1.31E-01
115,2.00E-03,7.68E-05,8.48E-04,4.97E-03
116,-7.25E-05,4.73E-03,1.04E-02,1.18E-01
117,1.91E-04,-5.10E-03,1.09E-02,1.53E-01
118,1.48E-04,-2.88E-03,1.50E-03,1.94E-01
119,-8.26E-04,6.88E-03,7.00E-03,1.75E-01
120,-4.26E-04,5.78E-03,3.94E-03,1.19E-01
121,-2.29E-04,7.26E-03,4.70E-03,1.71E-01
122,-1.25E-04,-4.93E-03,9.15E-03,9.87E-02
123,-4.85E-04,-4.31E-03,1.19E-02,1.19E-01
