Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
183,2.63E-03,-3.58E-04,2.88E-03,1.22E+00
184,3.62E-03,-8.13E-04,-1.57E-04,1.49E+00
185,3.72E-03,-8.59E-04,1.73E-05,1.36E+00
186,2.62E-03,-1.81E-04,2.91E-03,1.19E+00
187,3.58E-03,-9.84E-04,-6.46E-05,1.28E+00
188,2.61E-03,-2.77E-06,2.92E-03,1.19E+00
189,3.68E-03,-1.02E-03,1.14E-04,1.22E+00
190,3.30E-03,-1.63E-03,1.25E-03,6.00E-01
191,3.53E-03,-1.14E-03,4.51E-05,1.11E+00
192,2.62E-03,1.76E-04,2.92E-03,1.25E+00
193,3.63E-03,-1.16E-03,2.27E-04,1.09E+00
194,2.63E-03,3.53E-04,2.89E-03,1.16E+00
195,3.47E-03,-1.29E-03,1.70E-04,9.68E-01
196,4.55E-03,-3.38E-04,1.97E-03,2.33E-01
197,3.57E-03,-1.29E-03,3.56E-04,9.74E-01
198,2.65E-03,5.27E-04,2.85E-03,1.06E+00
199,3.41E-03,-1.42E-03,3.08E-04,8.36E-01
200,2.67E-03,6.94E-04,2.79E-03,1.10E+00
201,3.52E-03,-1.41E-03,4.99E-04,8.66E-01
202,3.35E-03,-1.53E-03,4.59E-04,7.81E-01
203,2.71E-03,8.53E-04,2.71E-03,1.13E+00
204,3.45E-03,-1.50E-03,6.51E-04,7.96E-01
205,2.75E-03,1.00E-03,2.62E-03,1.09E+00
206,3.28E-03,-1.62E-03,6.20E-04,7.36E-01
207,3.38E-03,-1.58E-03,8.16E-04,7.45E-01
208,2.79E-03,1.14E-03,2.52E-03,8.70E-01
209,4.65E-03,-2.41E-04,1.80E-03,2.43E-01
210,3.20E-03,-1.69E-03,7.89E-04,7.27E-01
211,4.40E-03,-1.32E-04,2.28E-03,2.31E-01
212,4.64E-03,2.14E-04,1.90E-03,2.30E-01
213,2.84E-03,1.26E-03,2.40E-03,7.08E-01
214,3.31E-03,-1.64E-03,1.02E-03,6.93E-01
215,4.42E-03,4.65E-05,2.28E-03,2.34E-01
216,3.12E-03,-1.75E-03,9.65E-04,7.86E-01
217,2.90E-03,1.37E-03,2.27E-03,6.36E-01
218,2.96E-03,1.46E-03,2.13E-03,6.11E-01
219,3.03E-03,1.54E-03,1.98E-03,6.18E-01
220,3.10E-03,1.60E-03,1.82E-03,5.66E-01
221,3.43E-03,-1.51E-03,1.51E-03,4.55E-01
222,3.42E-03,-1.44E-03,1.73E-03,3.77E-01
223,3.17E-03,1.63E-03,1.66E-03,5.66E-01
224,3.58E-03,-1.41E-03,1.57E-03,3.81E-01
225,3.24E-03,1.65E-03,1.50E-03,5.93E-01
226,3.57E-03,-1.34E-03,1.78E-03,3.16E-01
227,3.73E-03,-1.30E-03,1.63E-03,3.28E-01
228,3.31E-03,1.65E-03,1.34E-03,6.65E-01
229,3.72E-03,-1.24E-03,1.83E-03,2.91E-01
230,3.39E-03,1.63E-03,1.17E-03,7.18E-01
231,3.87E-03,-1.19E-03,1.69E-03,2.92E-01
232,3.86E-03,-1.12E-03,1.89E-03,2.67E-01
233,3.46E-03,1.59E-03,1.01E-03,7.63E-01
234,4.01E-03,-1.07E-03,1.75E-03,2.72E-01
235,3.53E-03,1.53E-03,8.56E-04,8.24E-01
236,3.99E-03,-1.00E-03,1.94E-03,2.64E-01
237,4.14E-03,-9.47E-04,1.80E-03,2.66E-01
238,3.59E-03,1.45E-03,7.08E-04,9.02E-01
239,4.12E-03,-8.69E-04,1.99E-03,2.67E-01
240,3.45E-03,-1.54E-03,1.31E-03,5.19E-01
241,3.65E-03,1.35E-03,5.69E-04,1.00E+00
242,4.26E-03,-8.11E-04,1.85E-03,2.60E-01
243,4.24E-03,-7.29E-04,2.04E-03,2.58E-01
244,3.71E-03,1.24E-03,4.40E-04,1.07E+00
245,3.62E-03,-1.43E-03,1.35E-03,4.45E-01
246,4.38E-03,-6.66E-04,1.89E-03,2.57E-01
247,3.76E-03,1.11E-03,3.23E-04,1.19E+00
248,3.72E-03,-1.35E-03,1.47E-03,3.86E-01
249,4.34E-03,-5.78E-04,2.08E-03,2.45E-01
250,4.48E-03,-5.08E-04,1.93E-03,2.42E-01
251,3.81E-03,9.74E-04,2.19E-04,1.30E+00
252,3.86E-03,-1.24E-03,1.50E-03,3.37E-01
253,4.43E-03,-4.15E-04,2.11E-03,2.35E-01
254,4.00E-03,-1.13E-03,1.55E-03,3.00E-01
255,3.85E-03,8.21E-04,1.31E-04,1.39E+00
256,3.88E-03,6.59E-04,5.83E-05,1.43E+00
257,4.14E-03,-1.01E-03,1.61E-03,2.89E-01
258,3.91E-03,4.89E-04,2.68E-06,1.44E+00
259,4.27E-03,-8.75E-04,1.66E-03,2.71E-01
260,3.92E-03,3.13E-04,-3.57E-05,1.46E+00
261,4.39E-03,-7.32E-04,1.70E-03,2.61E-01
262,4.49E-03,-5.77E-04,1.75E-03,2.57E-01
263,3.93E-03,1.34E-04,-5.68E-05,1.44E+00
264,3.93E-03,-4.56E-05,-5.97E-05,1.44E+00
265,4.58E-03,-4.22E-04,1.79E-03,2.52E-01
266,3.93E-03,-2.25E-04,-4.37E-05,1.40E+00
267,3.91E-03,-4.02E-04,-9.90E-06,1.35E+00
268,3.89E-03,-5.74E-04,4.16E-05,1.27E+00
269,3.86E-03,-7.38E-04,1.11E-04,1.20E+00
270,3.82E-03,-8.94E-04,1.96E-04,1.09E+00
271,3.78E-03,-1.04E-03,2.96E-04,1.00E+00
272,3.72E-03,-1.17E-03,4.08E-04,9.25E-01
273,3.67E-03,-1.29E-03,5.41E-04,8.49E-01
274,3.62E-03,-1.38E-03,6.88E-04,7.40E-01
275,3.55E-03,-1.46E-03,8.29E-04,6.79E-01
276,3.50E-03,-1.52E-03,9.89E-04,6.33E-01
277,3.24E-03,-1.47E-03,1.86E-03,4.06E-01
278,3.40E-03,-1.37E-03,1.92E-03,3.10E-01
279,3.55E-03,-1.26E-03,1.97E-03,2.81E-01
280,3.69E-03,-1.15E-03,2.02E-03,2.74E-01
281,3.83E-03,-1.03E-03,2.07E-03,2.62E-01
282,3.96E-03,-9.06E-04,2.12E-03,2.65E-01
283,4.08E-03,-7.71E-04,2.17E-03,2.62E-01
284,4.18E-03,-6.27E-04,2.21E-03,2.50E-01
285,3.44E-03,-1.56E-03,1.14E-03,5.82E-01
286,4.28E-03,-4.73E-04,2.24E-03,2.44E-01
287,4.35E-03,-3.07E-04,2.27E-03,2.35E-01
288,4.69E-03,1.77E-04,1.70E-03,2.46E-01
289,4.69E-03,-1.68E-04,1.62E-03,2.66E-01
290,3.61E-03,-1.45E-03,1.16E-03,5.32E-01
291,3.79E-03,-1.32E-03,1.29E-03,4.29E-01
292,4.40E-03,2.45E-04,2.27E-03,2.29E-01
293,4.55E-03,3.25E-04,2.04E-03,2.22E-01
294,3.97E-03,-1.18E-03,1.34E-03,3.54E-01
295,4.12E-03,-1.05E-03,1.39E-03,3.20E-01
296,4.25E-03,-9.17E-04,1.45E-03,2.99E-01
297,4.38E-03,-7.76E-04,1.50E-03,2.79E-01
298,4.49E-03,-6.21E-04,1.55E-03,2.77E-01
299,4.59E-03,-4.61E-04,1.61E-03,2.70E-01
300,4.64E-03,-3.26E-04,1.67E-03,2.57E-01
301,4.28E-03,-2.32E-05,2.40E-03,2.41E-01
302,3.20E-03,-1.37E-03,2.07E-03,3.34E-01
303,3.05E-03,-1.28E-03,2.26E-03,3.77E-01
304,2.98E-03,-1.13E-03,2.43E-03,3.66E-01
305,2.95E-03,-9.92E-04,2.55E-03,3.80E-01
306,2.90E-03,-8.66E-04,2.64E-03,3.72E-01
307,2.87E-03,-7.29E-04,2.72E-03,3.75E-01
308,2.84E-03,-5.76E-04,2.79E-03,3.68E-01
309,2.82E-03,-4.13E-04,2.84E-03,3.27E-01
310,4.71E-03,3.67E-05,1.54E-03,2.82E-01
311,2.80E-03,-2.49E-04,2.88E-03,3.11E-01
312,2.80E-03,-8.07E-05,2.90E-03,3.05E-01
313,4.47E-03,3.33E-04,2.15E-03,2.25E-01
314,2.79E-03,8.79E-05,2.90E-03,2.72E-01
315,4.65E-03,3.60E-04,1.72E-03,2.44E-01
316,2.80E-03,2.57E-04,2.88E-03,2.74E-01
317,4.24E-03,-1.95E-04,2.40E-03,2.46E-01
318,2.82E-03,4.23E-04,2.85E-03,2.56E-01
319,2.84E-03,5.84E-04,2.80E-03,2.49E-01
320,4.29E-03,1.55E-04,2.39E-03,2.41E-01
321,2.87E-03,7.36E-04,2.74E-03,3.20E-01
322,4.58E-03,4.19E-04,1.89E-03,2.33E-01
323,2.91E-03,8.81E-04,2.66E-03,3.73E-01
324,2.94E-03,1.02E-03,2.57E-03,3.78E-01
325,2.98E-03,1.14E-03,2.46E-03,3.52E-01
326,3.04E-03,1.25E-03,2.34E-03,3.62E-01
327,3.10E-03,1.34E-03,2.22E-03,3.78E-01
328,3.16E-03,1.42E-03,2.08E-03,4.18E-01
329,3.23E-03,1.48E-03,1.93E-03,4.24E-01
330,3.29E-03,1.53E-03,1.78E-03,4.66E-01
331,3.35E-03,1.56E-03,1.63E-03,5.01E-01
332,3.42E-03,1.57E-03,1.48E-03,5.38E-01
333,3.49E-03,1.55E-03,1.32E-03,5.79E-01
334,3.56E-03,1.52E-03,1.17E-03,6.53E-01
335,3.63E-03,1.48E-03,1.02E-03,7.01E-01
336,3.69E-03,1.41E-03,8.77E-04,7.56E-01
337,3.76E-03,1.32E-03,7.43E-04,8.25E-01
338,3.81E-03,1.22E-03,6.15E-04,8.95E-01
339,3.86E-03,1.11E-03,4.97E-04,9.50E-01
340,3.91E-03,9.87E-04,3.92E-04,1.03E+00
341,3.95E-03,8.46E-04,3.02E-04,1.06E+00
342,3.98E-03,6.98E-04,2.26E-04,1.08E+00
343,4.01E-03,5.41E-04,1.65E-04,1.11E+00
344,4.03E-03,3.75E-04,1.22E-04,1.06E+00
345,4.04E-03,2.08E-04,9.40E-05,1.07E+00
346,4.04E-03,3.98E-05,8.14E-05,1.07E+00
347,4.04E-03,-1.30E-04,8.76E-05,1.08E+00
348,4.03E-03,-3.00E-04,1.12E-04,1.07E+00
349,4.01E-03,-4.64E-04,1.53E-04,1.06E+00
350,3.99E-03,-6.22E-04,2.12E-04,1.00E+00
351,3.96E-03,-7.75E-04,2.87E-04,9.55E-01
352,3.91E-03,-9.20E-04,3.73E-04,8.98E-01
353,3.87E-03,-1.05E-03,4.72E-04,8.18E-01
354,3.81E-03,-1.16E-03,5.68E-04,7.82E-01
355,3.81E-03,-1.23E-03,7.36E-04,6.85E-01
356,3.72E-03,-1.34E-03,8.60E-04,6.42E-01
357,3.63E-03,-1.43E-03,9.80E-04,6.11E-01
358,3.38E-03,-1.27E-03,2.09E-03,2.69E-01
359,3.53E-03,-1.16E-03,2.14E-03,2.85E-01
360,3.66E-03,-1.05E-03,2.19E-03,2.74E-01
361,3.78E-03,-9.24E-04,2.24E-03,2.66E-01
362,3.90E-03,-7.93E-04,2.29E-03,2.60E-01
363,4.01E-03,-6.55E-04,2.32E-03,2.64E-01
364,4.11E-03,-5.10E-04,2.36E-03,2.60E-01
365,4.19E-03,-3.57E-04,2.38E-03,2.57E-01
366,4.68E-03,2.87E-04,1.54E-03,2.79E-01
367,4.65E-03,-3.18E-04,1.51E-03,2.85E-01
368,4.68E-03,-1.51E-04,1.42E-03,3.08E-01
369,3.76E-03,-1.34E-03,1.06E-03,5.39E-01
370,4.26E-03,3.45E-04,2.36E-03,2.40E-01
371,3.91E-03,-1.22E-03,1.11E-03,4.54E-01
372,4.36E-03,4.31E-04,2.23E-03,2.33E-01
373,4.08E-03,-1.07E-03,1.13E-03,3.93E-01
374,4.46E-03,4.70E-04,2.08E-03,2.33E-01
375,4.23E-03,-9.40E-04,1.24E-03,3.37E-01
376,4.35E-03,-8.06E-04,1.30E-03,3.15E-01
377,4.47E-03,-6.54E-04,1.35E-03,3.06E-01
378,4.58E-03,-4.70E-04,1.39E-03,2.99E-01
379,4.53E-03,5.94E-04,1.74E-03,2.45E-01
380,4.12E-03,-8.92E-05,2.50E-03,2.63E-01
381,4.14E-03,7.97E-05,2.49E-03,2.59E-01
382,3.25E-03,-1.22E-03,2.23E-03,2.65E-01
383,3.15E-03,-1.14E-03,2.36E-03,2.65E-01
384,3.17E-03,-9.93E-04,2.48E-03,2.15E-01
385,3.09E-03,-8.53E-04,2.60E-03,1.76E-01
386,3.01E-03,-7.54E-04,2.68E-03,1.73E-01
387,3.02E-03,-6.16E-04,2.74E-03,1.79E-01
388,3.01E-03,-4.53E-04,2.80E-03,1.88E-01
389,2.98E-03,-3.06E-04,2.84E-03,1.50E-01
390,2.97E-03,-1.48E-04,2.86E-03,1.75E-01
391,4.60E-03,4.96E-04,1.55E-03,2.77E-01
392,2.97E-03,1.21E-05,2.87E-03,2.01E-01
393,4.67E-03,2.11E-04,1.35E-03,3.16E-01
394,2.97E-03,1.66E-04,2.87E-03,1.88E-01
395,4.68E-03,1.37E-05,1.30E-03,3.25E-01
396,4.08E-03,-2.44E-04,2.49E-03,2.68E-01
397,2.98E-03,3.30E-04,2.84E-03,1.76E-01
398,3.00E-03,4.81E-04,2.80E-03,1.06E-01
399,3.04E-03,6.27E-04,2.75E-03,1.44E-01
400,4.13E-03,2.58E-04,2.47E-03,2.58E-01
401,3.08E-03,7.64E-04,2.68E-03,2.11E-01
402,3.10E-03,9.00E-04,2.60E-03,2.39E-01
403,3.13E-03,1.02E-03,2.51E-03,2.57E-01
404,3.18E-03,1.13E-03,2.40E-03,2.68E-01
405,3.24E-03,1.22E-03,2.29E-03,3.04E-01
406,3.30E-03,1.30E-03,2.17E-03,3.25E-01
407,3.37E-03,1.36E-03,2.03E-03,3.49E-01
408,3.42E-03,1.42E-03,1.89E-03,3.71E-01
409,3.46E-03,1.46E-03,1.75E-03,4.09E-01
410,3.53E-03,1.47E-03,1.61E-03,4.44E-01
411,3.60E-03,1.47E-03,1.46E-03,4.71E-01
412,3.66E-03,1.45E-03,1.32E-03,5.16E-01
413,3.73E-03,1.41E-03,1.17E-03,5.70E-01
414,3.80E-03,1.35E-03,1.03E-03,6.16E-01
415,3.86E-03,1.28E-03,9.12E-04,6.55E-01
416,3.92E-03,1.19E-03,7.90E-04,6.93E-01
417,3.96E-03,1.10E-03,6.64E-04,7.62E-01
418,4.00E-03,9.93E-04,5.61E-04,8.08E-01
419,4.04E-03,8.59E-04,4.69E-04,7.98E-01
420,4.08E-03,7.17E-04,3.92E-04,7.66E-01
421,4.10E-03,5.86E-04,3.26E-04,7.59E-01
422,4.13E-03,4.26E-04,2.79E-04,7.12E-01
423,4.15E-03,2.62E-04,2.50E-04,7.00E-01
424,4.15E-03,1.15E-04,2.26E-04,7.34E-01
425,4.14E-03,-4.38E-05,2.19E-04,7.53E-01
426,4.14E-03,-2.05E-04,2.38E-04,7.78E-01
427,4.13E-03,-3.64E-04,2.70E-04,7.88E-01
428,4.10E-03,-5.11E-04,3.14E-04,7.97E-01
429,4.08E-03,-6.58E-04,3.85E-04,7.76E-01
430,4.04E-03,-8.05E-04,4.64E-04,7.53E-01
431,3.99E-03,-9.39E-04,5.36E-04,7.28E-01
432,3.95E-03,-1.06E-03,6.78E-04,6.49E-01
433,4.44E-03,6.13E-04,1.96E-03,2.32E-01
434,3.83E-03,-1.26E-03,9.35E-04,5.74E-01
435,3.39E-03,-1.16E-03,2.23E-03,2.73E-01
436,3.48E-03,-1.06E-03,2.29E-03,2.83E-01
437,3.60E-03,-9.29E-04,2.35E-03,2.69E-01
438,3.73E-03,-7.97E-04,2.39E-03,2.64E-01
439,3.84E-03,-6.63E-04,2.43E-03,2.81E-01
440,3.94E-03,-5.27E-04,2.45E-03,2.77E-01
441,4.02E-03,-3.89E-04,2.48E-03,2.78E-01
442,4.64E-03,-3.03E-04,1.35E-03,3.17E-01
443,4.62E-03,4.28E-04,1.37E-03,3.08E-01
444,4.20E-03,5.32E-04,2.31E-03,2.38E-01
445,4.30E-03,6.24E-04,2.15E-03,2.38E-01
446,4.64E-03,-1.78E-04,1.20E-03,3.45E-01
447,3.96E-03,-1.14E-03,9.10E-04,5.18E-01
448,4.08E-03,4.42E-04,2.44E-03,2.48E-01
449,4.20E-03,-9.19E-04,1.04E-03,3.97E-01
450,4.30E-03,-8.28E-04,1.14E-03,3.55E-01
451,4.41E-03,-6.74E-04,1.13E-03,3.44E-01
452,4.52E-03,-5.31E-04,1.22E-03,3.22E-01
