Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,1.78E-03,2.57E-05,7.20E-04,1.36E-01
1,2.98E-06,-7.21E-06,-2.60E-03,5.21E-01
2,-2.20E-03,-4.27E-03,1.63E-03,1.33E-01
3,-1.43E-03,-4.71E-03,9.97E-03,8.82E-02
4,-1.45E-03,4.26E-03,6.97E-04,1.12E-01
5,-6.95E-04,-2.09E-03,-7.59E-04,9.84E-02
6,-9.31E-04,6.16E-03,8.38E-03,1.51E-01
7,-6.06E-04,3.33E-04,-4.09E-03,2.76E-01
8,2.82E-04,6.98E-04,-1.45E-02,2.79E-01
9,6.59E-04,-1.28E-03,-1.89E-03,7.42E-02
10,-8.81E-04,-6.64E-03,5.52E-03,1.79E-01
11,-1.35E-03,-1.71E-03,-8.92E-04,6.31E-02
12,-8.48E-04,-5.81E-03,8.97E-03,1.53E-01
13,-2.07E-03,5.63E-03,1.12E-02,1.41E-01
14,-1.12E-03,-5.86E-03,6.00E-03,1.23E-01
15,-1.84E-03,-3.29E-03,4.10E-04,1.27E-01
16,3.37E-04,6.47E-04,-1.29E-02,2.47E-01
17,2.89E-03,6.53E-04,9.80E-04,8.56E-03
18,-2.17E-04,-6.79E-04,-1.17E-02,2.22E-01
19,-2.00E-03,-4.53E-03,1.19E-02,8.23E-02
20,-8.72E-04,-6.37E-03,7.40E-03,1.37E-01
21,-2.13E-03,-6.51E-03,2.74E-03,1.21E-01
22,-2.21E-03,6.28E-03,6.19E-03,1.22E-01
23,-7.31E-04,-7.35E-04,-2.22E-03,2.80E-02
24,2.04E-04,-6.69E-04,-1.37E-02,2.66E-01
25,7.26E-04,-4.81E-05,-1.45E-02,2.94E-01
26,-1.42E-03,-3.29E-03,1.83E-03,1.82E-01
27,-6.31E-04,-1.68E-03,1.66E-03,1.56E-01
28,2.34E-04,-6.55E-04,-1.44E-02,2.79E-01
29,-1.52E-03,-5.69E-03,1.25E-02,1.36E-01
30,-1.62E-03,5.65E-03,5.65E-03,6.25E-02
31,-1.37E-03,-5.69E-03,1.30E-02,8.30E-02
32,9.64E-04,7.51E-04,-2.13E-03,5.50E-02
33,-8.55E-04,-2.83E-03,1.34E-03,1.26E-01
34,-2.11E-03,-5.12E-03,1.28E-02,1.55E-01
35,-1.41E-03,-2.47E-03,1.56E-03,1.79E-01
36,-1.43E-04,2.01E-03,1.32E-03,1.79E-01
37,6.80E-04,1.57E-04,-9.36E-03,2.50E-01
38,-6.28E-04,3.05E-04,-7.64E-03,2.54E-01
39,-1.73E-03,1.69E-03,-4.99E-04,4.17E-02
40,-2.19E-03,6.78E-03,4.85E-03,1.50E-01
41,-2.05E-03,-6.08E-03,4.67E-03,9.89E-02
42,-8.71E-04,-6.62E-03,2.87E-03,9.80E-02
43,-2.03E-03,-5.40E-03,8.19E-03,1.18E-01
44,-2.16E-03,-6.21E-03,6.82E-03,1.42E-01
45,-9.01E-05,6.58E-04,-5.42E-03,2.96E-01
46,-1.68E-03,6.19E-03,1.75E-03,7.52E-02
47,2.71E-04,6.12E-04,-1.04E-02,2.86E-01
48,-1.04E-03,6.95E-03,3.14E-03,1.07E-01
49,-1.50E-03,5.68E-03,1.25E-02,1.31E-01
50,-9.73E-04,-5.84E-03,1.05E-02,1.16E-01
51,-1.94E-03,-6.06E-03,1.99E-03,1.28E-01
52,3.09E-03,-3.80E-04,9.52E-04,8.54E-03
53,-1.17E-04,-6.17E-04,-9.03E-03,3.20E-01
54,-2.05E-03,3.91E-03,1.75E-03,2.00E-01
55,-2.33E-03,3.56E-04,-1.84E-04,1.50E-01
56,2.12E-03,-1.08E-03,-1.51E-04,5.52E-02
57,-2.82E-04,6.07E-04,-6.85E-03,2.83E-01
58,-1.01E-03,5.43E-03,1.28E-02,1.34E-01
59,1.43E-03,-8.53E-04,1.81E-03,2.10E-01
60,-2.01E-03,-2.23E-03,1.42E-04,1.18E-01
61,-1.99E-03,-5.11E-03,9.30E-03,1.11E-01
62,-1.20E-03,-3.99E-03,6.83E-04,1.20E-01
63,-1.28E-03,1.28E-03,1.63E-03,2.04E-01
64,2.68E-03,-8.33E-05,1.70E-03,9.06E-03
65,-8.19E-04,-4.85E-03,1.27E-02,1.30E-01
66,-1.09E-03,-5.46E-03,1.29E-02,1.43E-01
67,-1.55E-03,6.54E-04,1.63E-03,2.23E-01
68,-2.17E-03,1.83E-03,3.87E-04,1.35E-01
69,-2.22E-03,-5.17E-04,-5.96E-04,1.06E-01
70,5.55E-05,7.19E-04,-8.74E-03,2.44E-01
71,7.82E-04,1.04E-03,-2.03E-03,7.41E-02
72,-9.94E-04,-5.42E-03,1.47E-03,8.86E-02
73,-7.34E-04,7.92E-04,-2.23E-03,2.12E-02
74,2.17E-03,-3.98E-04,-6.96E-04,8.43E-02
75,-1.98E-03,4.61E-03,2.15E-03,1.95E-01
76,-2.01E-03,-1.54E-03,1.08E-03,1.61E-01
77,-1.64E-05,-7.40E-04,-1.28E-02,2.24E-01
78,-8.65E-04,2.39E-03,1.23E-03,2.09E-01
79,-1.73E-03,-1.32E-03,-9.24E-04,2.60E-02
80,-4.90E-04,2.42E-03,1.39E-04,1.12E-01
81,-7.87E-04,-2.30E-03,-3.07E-04,1.16E-01
82,6.58E-04,2.12E-04,-4.61E-03,2.62E-01
83,-9.62E-04,4.73E-03,1.28E-02,1.62E-01
84,-1.32E-03,-6.39E-03,8.66E-03,1.72E-01
85,-2.23E-03,-9.53E-04,6.36E-04,1.51E-01
86,-8.06E-04,-1.25E-03,-1.79E-03,9.05E-03
87,-1.38E-03,-7.28E-03,4.18E-03,1.57E-01
88,9.60E-05,-6.38E-04,-4.95E-03,2.99E-01
89,-8.29E-04,-5.33E-03,2.16E-03,1.19E-01
90,-2.12E-03,5.78E-03,6.92E-03,9.65E-02
91,-9.70E-04,-6.69E-03,6.19E-03,1.84E-01
92,-1.65E-03,-5.73E-03,1.18E-02,1.67E-01
93,-2.14E-03,4.71E-03,1.28E-02,1.27E-01
94,-6.21E-04,2.24E-03,-6.11E-04,9.76E-02
95,-9.06E-04,6.63E-03,5.33E-03,1.76E-01
96,1.08E-03,-4.67E-04,2.06E-03,2.81E-01
97,-1.48E-03,6.33E-03,9.04E-03,1.60E-01
98,-8.75E-04,6.06E-03,3.03E-03,1.24E-01
99,-2.05E-03,-6.04E-03,8.87E-03,1.55E-01
100,-1.03E-03,7.08E-03,4.10E-03,1.30E-01
101,2.06E-03,1.00E-03,-5.01E-04,4.91E-02
102,-8.71E-04,5.01E-03,2.28E-03,1.15E-01
103,-1.43E-03,-4.91E-03,1.03E-03,1.13E-01
104,2.45E-04,6.25E-04,-8.16E-03,2.90E-01
105,-1.18E-03,5.97E-03,4.63E-03,1.07E-01
106,-1.87E-03,3.57E-03,5.83E-04,1.42E-01
107,1.07E-04,-1.40E-03,-1.85E-03,8.13E-02
108,1.29E-03,-2.61E-04,-1.96E-03,4.01E-02
109,-1.13E-03,9.11E-04,-1.84E-03,2.79E-02
110,-2.52E-04,2.89E-04,-1.45E-02,3.16E-01
111,-8.26E-05,-6.73E-04,-7.06E-03,2.44E-01
112,2.21E-04,-6.53E-04,-4.17E-03,2.38E-01
113,-2.01E-03,-5.14E-03,1.44E-03,1.35E-01
114,-3.71E-04,7.02E-04,-1.46E-02,2.55E-01
115,-1.76E-03,2.84E-03,2.07E-04,1.29E-01
116,-7.14E-04,1.77E-05,-5.82E-03,2.22E-01
117,-9.73E-04,-3.10E-03,4.56E-04,7.88E-02
118,-5.13E-04,-4.27E-04,-1.00E-02,2.58E-01
119,6.58E-04,-2.59E-04,-7.87E-03,2.36E-01
120,-1.25E-03,-5.18E-04,-1.97E-03,2.55E-02
121,-8.98E-04,-6.82E-03,3.57E-03,1.32E-01
122,-4.49E-04,5.31E-04,-1.05E-02,2.53E-01
123,2.12E-03,1.22E-03,4.17E-04,4.93E-02
124,-1.52E-03,-1.02E-03,1.56E-03,2.26E-01
125,-1.89E-04,-2.10E-03,1.20E-03,1.74E-01
126,-1.16E-03,1.85E-03,-8.87E-04,7.74E-02
127,-1.26E-03,3.28E-03,3.22E-04,1.07E-01
128,6.31E-04,-2.75E-04,-1.47E-02,2.98E-01
129,-7.70E-04,-4.15E-03,1.54E-03,8.20E-02
130,-2.22E-03,-6.53E-03,3.52E-03,1.43E-01
131,3.71E-04,-5.78E-04,-1.06E-02,2.51E-01
132,3.37E-04,-5.33E-04,-6.35E-03,3.03E-01
133,-1.19E-03,-5.15E-03,8.57E-03,1.02E-01
134,-2.13E-03,5.76E-03,9.98E-03,1.39E-01
135,-1.46E-03,-6.69E-03,7.57E-03,1.75E-01
136,6.94E-04,-7.93E-05,-7.15E-03,2.36E-01
137,-2.07E-03,-6.59E-03,5.64E-03,1.81E-01
138,-1.99E-03,5.29E-03,8.41E-03,1.05E-01
139,-1.52E-03,-4.75E-03,1.06E-02,1.56E-01
140,-1.93E-03,-5.82E-03,1.07E-02,1.67E-01
141,-1.59E-03,-4.33E-03,1.24E-02,1.14E-01
142,1.89E-03,-1.42E-03,4.90E-04,6.63E-02
143,-9.93E-04,-5.62E-03,2.81E-03,1.56E-01
144,-1.02E-03,5.02E-03,1.04E-02,1.67E-01
145,-5.56E-04,-3.81E-04,-6.66E-03,2.86E-01
