Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
0,5.43E-03,-1.61E-04,2.44E-03,0.00E+00
1,5.44E-03,3.31E-05,2.45E-03,0.00E+00
2,5.35E-03,-6.28E-05,2.60E-03,0.00E+00
3,5.50E-03,-6.36E-05,2.29E-03,0.00E+00
4,3.96E-03,-2.03E-03,1.81E-03,0.00E+00
5,4.11E-03,-1.93E-03,1.87E-03,0.00E+00
6,3.96E-03,-1.97E-03,2.00E-03,0.00E+00
7,4.11E-03,-1.86E-03,2.06E-03,0.00E+00
8,4.10E-03,-1.98E-03,1.68E-03,0.00E+00
9,4.25E-03,-1.81E-03,1.94E-03,0.00E+00
10,4.25E-03,-1.87E-03,1.75E-03,0.00E+00
11,4.25E-03,-1.75E-03,2.12E-03,0.00E+00
12,4.40E-03,-1.70E-03,2.00E-03,0.00E+00
13,4.39E-03,-1.75E-03,1.81E-03,0.00E+00
14,5.05E-03,-1.03E-03,2.28E-03,0.00E+00
15,5.15E-03,-8.74E-04,2.32E-03,0.00E+00
16,5.02E-03,-9.45E-04,2.46E-03,0.00E+00
17,5.17E-03,-9.50E-04,2.14E-03,0.00E+00
18,4.91E-03,-1.10E-03,2.41E-03,0.00E+00
19,5.39E-03,-3.51E-04,2.43E-03,0.00E+00
20,5.28E-03,-4.38E-04,2.57E-03,0.00E+00
21,5.33E-03,-5.34E-04,2.40E-03,0.00E+00
22,5.33E-03,-2.53E-04,2.59E-03,0.00E+00
23,5.42E-03,-4.42E-04,2.25E-03,0.00E+00
24,5.05E-03,-1.10E-03,2.09E-03,0.00E+00
25,4.93E-03,-1.18E-03,2.23E-03,0.00E+00
26,5.47E-03,-2.55E-04,2.27E-03,0.00E+00
27,5.21E-03,-6.16E-04,2.54E-03,0.00E+00
28,5.12E-03,-7.85E-04,2.50E-03,0.00E+00
29,5.35E-03,-6.20E-04,2.22E-03,0.00E+00
30,5.27E-03,-7.90E-04,2.18E-03,0.00E+00
31,5.25E-03,-7.09E-04,2.36E-03,0.00E+00
32,4.79E-03,-1.24E-03,2.36E-03,0.00E+00
33,3.79E-03,-2.09E-03,1.92E-03,0.00E+00
34,4.39E-03,-1.63E-03,2.18E-03,0.00E+00
35,4.93E-03,-1.25E-03,2.04E-03,0.00E+00
36,5.50E-03,1.35E-04,2.29E-03,0.00E+00
