Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,2.65E-04,2.27E-13,-1.46E-02,4.79E-01
1,-8.30E-05,0.00E+00,-1.45E-02,4.81E-01
2,6.11E-05,7.28E-12,-1.43E-02,4.91E-01
3,2.69E-04,0.00E+00,-1.46E-02,4.79E-01
4,2.68E-04,0.00E+00,-1.46E-02,4.79E-01
5,-5.28E-04,7.28E-12,-1.45E-02,4.86E-01
6,-3.95E-04,3.64E-12,-1.45E-02,4.84E-01
7,-4.96E-04,3.64E-12,-1.47E-02,4.80E-01
8,2.98E-04,0.00E+00,-1.42E-02,5.04E-01
9,2.69E-04,2.27E-13,-1.46E-02,4.79E-01
10,4.84E-04,0.00E+00,-1.42E-02,5.10E-01
11,2.52E-04,1.14E-13,-1.46E-02,4.79E-01
12,-1.99E-05,0.00E+00,-1.48E-02,4.73E-01
13,4.09E-04,7.28E-12,-1.49E-02,4.72E-01
14,1.04E-04,-1.82E-12,-1.49E-02,4.72E-01
15,-3.99E-04,0.00E+00,-1.44E-02,4.91E-01
16,5.78E-04,0.00E+00,-1.33E-02,5.58E-01
17,3.45E-04,-9.09E-13,-1.31E-02,5.69E-01
18,3.57E-04,0.00E+00,-1.35E-02,5.49E-01
19,8.84E-04,-9.09E-12,-1.28E-02,4.30E-01
20,8.89E-04,0.00E+00,-1.29E-02,4.30E-01
21,8.39E-04,5.46E-12,-1.28E-02,4.57E-01
22,4.10E-04,0.00E+00,-1.38E-02,5.28E-01
23,1.92E-04,7.28E-12,-1.39E-02,5.18E-01
24,2.40E-04,7.28E-12,-1.37E-02,5.31E-01
25,5.89E-04,0.00E+00,-1.44E-02,4.99E-01
26,6.39E-04,0.00E+00,-1.42E-02,4.96E-01
27,3.39E-04,9.09E-13,-1.31E-02,5.70E-01
28,3.32E-04,-8.19E-12,-1.31E-02,5.70E-01
29,-1.75E-04,3.64E-12,-1.42E-02,4.97E-01
30,-2.66E-04,-3.64E-12,-1.42E-02,4.99E-01
31,-8.88E-05,-3.64E-12,-1.40E-02,5.09E-01
32,-1.79E-04,0.00E+00,-1.39E-02,5.12E-01
33,-2.43E-04,7.28E-12,-1.43E-02,4.92E-01
34,8.95E-04,7.28E-12,-1.41E-02,4.35E-01
35,6.67E-04,0.00E+00,-1.39E-02,4.96E-01
36,8.72E-04,-3.64E-12,-1.41E-02,4.50E-01
37,6.65E-04,0.00E+00,-1.40E-02,5.12E-01
38,6.83E-04,3.64E-12,-1.32E-02,5.53E-01
39,3.91E-04,-9.09E-13,-1.31E-02,5.67E-01
40,3.39E-04,0.00E+00,-1.31E-02,5.72E-01
41,3.26E-04,-7.28E-12,-1.31E-02,5.70E-01
42,1.23E-04,-1.82E-12,-1.28E-02,5.85E-01
43,-5.53E-06,-3.64E-12,-1.28E-02,5.82E-01
44,4.51E-04,-7.28E-12,-1.48E-02,4.76E-01
45,7.25E-04,5.46E-12,-1.47E-02,4.69E-01
46,5.26E-04,-7.28E-12,-1.49E-02,4.72E-01
47,1.65E-05,1.27E-11,-1.49E-02,4.72E-01
48,8.92E-04,-1.46E-11,-1.37E-02,4.08E-01
49,7.57E-04,0.00E+00,-1.46E-02,4.80E-01
50,8.54E-04,0.00E+00,-1.47E-02,4.69E-01
51,7.68E-04,0.00E+00,-1.37E-02,4.63E-01
52,5.79E-04,-7.28E-12,-1.38E-02,5.37E-01
53,1.35E-04,0.00E+00,-1.41E-02,5.04E-01
54,5.38E-04,7.28E-12,-1.40E-02,5.23E-01
55,-4.04E-04,-7.28E-12,-1.49E-02,4.72E-01
56,-5.18E-05,0.00E+00,-1.49E-02,4.72E-01
57,-2.99E-04,0.00E+00,-1.47E-02,4.76E-01
58,7.88E-04,7.28E-12,-1.49E-02,4.72E-01
59,-1.51E-05,-1.46E-11,-1.31E-02,5.70E-01
60,8.88E-04,0.00E+00,-1.45E-02,4.55E-01
61,8.95E-04,-7.28E-12,-1.44E-02,4.48E-01
62,8.77E-04,1.82E-12,-1.44E-02,4.52E-01
63,6.08E-04,-1.09E-11,-1.45E-02,4.95E-01
64,-8.17E-06,1.27E-11,-1.49E-02,4.72E-01
65,8.91E-04,-5.46E-12,-1.44E-02,4.51E-01
66,-4.05E-05,-3.64E-12,-1.39E-02,5.16E-01
67,7.84E-04,0.00E+00,-1.31E-02,5.01E-01
68,6.70E-04,-3.64E-12,-1.31E-02,5.61E-01
69,6.42E-04,3.64E-12,-1.44E-02,4.91E-01
70,6.03E-04,-7.28E-12,-1.35E-02,5.50E-01
71,3.68E-04,0.00E+00,-1.41E-02,5.11E-01
72,8.82E-04,-7.28E-12,-1.36E-02,4.17E-01
73,4.12E-04,-7.28E-12,-1.36E-02,5.42E-01
74,2.98E-04,-2.18E-11,-1.35E-02,5.43E-01
75,1.59E-04,0.00E+00,-1.35E-02,5.42E-01
76,3.13E-04,0.00E+00,-1.32E-02,5.67E-01
77,1.59E-05,0.00E+00,-1.34E-02,5.51E-01
78,-3.40E-04,3.64E-12,-1.31E-02,5.69E-01
79,-3.27E-04,0.00E+00,-1.31E-02,5.71E-01
80,-2.37E-05,0.00E+00,-1.35E-02,5.42E-01
81,7.05E-04,0.00E+00,-1.34E-02,5.12E-01
82,6.14E-04,-7.28E-12,-1.29E-02,5.73E-01
83,4.46E-04,3.64E-12,-1.29E-02,5.83E-01
84,3.52E-04,-8.19E-12,-1.31E-02,5.69E-01
85,3.26E-04,-3.64E-12,-1.28E-02,5.87E-01
86,-8.79E-05,-3.64E-12,-1.37E-02,5.25E-01
87,-1.85E-04,7.28E-12,-1.38E-02,5.19E-01
88,7.59E-04,-1.82E-12,-1.43E-02,4.68E-01
89,-2.36E-04,0.00E+00,-1.30E-02,5.75E-01
90,-2.24E-04,0.00E+00,-1.36E-02,5.40E-01
91,-3.50E-04,1.82E-12,-1.31E-02,5.71E-01
92,-3.44E-04,3.64E-12,-1.30E-02,5.74E-01
93,-5.63E-05,0.00E+00,-1.28E-02,5.84E-01
94,-2.89E-04,-7.28E-12,-1.27E-02,5.89E-01
95,-7.85E-04,0.00E+00,-1.46E-02,4.67E-01
96,-5.96E-04,-7.28E-12,-1.46E-02,4.81E-01
97,-3.58E-04,3.64E-12,-1.31E-02,5.70E-01
98,-4.08E-04,-1.82E-12,-1.31E-02,5.56E-01
99,-3.78E-04,0.00E+00,-1.31E-02,5.73E-01
100,-7.19E-04,-3.64E-12,-1.38E-02,4.66E-01
101,-5.37E-04,0.00E+00,-1.39E-02,5.20E-01
102,-5.70E-04,0.00E+00,-1.39E-02,5.19E-01
103,-8.91E-04,0.00E+00,-1.33E-02,3.91E-01
104,-8.73E-04,-7.28E-12,-1.36E-02,4.15E-01
105,-6.30E-04,5.46E-12,-1.34E-02,5.43E-01
106,-6.39E-04,-9.09E-13,-1.34E-02,5.40E-01
107,-7.94E-04,1.09E-11,-1.37E-02,4.50E-01
108,-6.41E-04,7.28E-12,-1.40E-02,4.91E-01
109,-5.35E-04,-7.28E-12,-1.40E-02,5.15E-01
110,-6.88E-04,-3.64E-12,-1.43E-02,5.05E-01
111,-7.01E-04,0.00E+00,-1.42E-02,4.97E-01
112,-8.57E-04,0.00E+00,-1.42E-02,4.49E-01
113,-4.52E-04,0.00E+00,-1.40E-02,5.16E-01
114,-4.28E-04,1.46E-11,-1.37E-02,5.38E-01
115,-5.99E-04,6.37E-12,-1.34E-02,5.54E-01
116,-5.92E-04,7.28E-12,-1.49E-02,4.72E-01
117,-8.59E-04,0.00E+00,-1.46E-02,4.63E-01
118,-8.51E-04,-1.82E-12,-1.47E-02,4.63E-01
119,-8.51E-04,1.46E-11,-1.44E-02,4.58E-01
120,-6.57E-04,3.64E-12,-1.45E-02,4.71E-01
121,-6.09E-04,-9.09E-13,-1.34E-02,5.54E-01
122,-6.12E-04,0.00E+00,-1.34E-02,5.53E-01
123,-7.74E-04,0.00E+00,-1.49E-02,4.72E-01
124,-9.14E-04,-1.36E-11,-1.41E-02,4.30E-01
125,-8.73E-04,0.00E+00,-1.41E-02,4.39E-01
126,-8.53E-04,7.28E-12,-1.40E-02,4.39E-01
127,-8.69E-04,-7.28E-12,-1.37E-02,4.26E-01
128,-6.08E-04,-1.46E-11,-1.36E-02,5.30E-01
129,-4.71E-04,7.28E-12,-1.39E-02,5.24E-01
130,-6.14E-04,5.46E-12,-1.34E-02,5.55E-01
131,-8.78E-04,7.28E-12,-1.32E-02,4.13E-01
132,-7.48E-04,0.00E+00,-1.30E-02,5.05E-01
133,-6.54E-04,0.00E+00,-1.42E-02,5.09E-01
134,-3.31E-04,-7.28E-12,-1.42E-02,4.98E-01
135,-6.11E-04,-7.28E-12,-1.29E-02,5.70E-01
136,-9.13E-04,0.00E+00,-1.41E-02,4.29E-01
137,-5.27E-04,0.00E+00,-1.33E-02,5.60E-01
138,-8.81E-04,0.00E+00,-1.30E-02,3.92E-01
139,-6.28E-04,0.00E+00,-1.43E-02,5.01E-01
140,-9.14E-04,0.00E+00,-1.42E-02,4.30E-01
141,-4.29E-04,-7.28E-12,-1.28E-02,5.83E-01
142,8.81E-04,1.82E-12,-1.19E-02,3.50E-01
