Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ], Wall Shear [ Pa ]
90,-2.67E-04,7.28E-12,-1.08E-02,4.07E-01, null
91,-3.76E-04,0.00E+00,-1.18E-02,3.80E-01, null
92,1.03E-04,0.00E+00,-1.11E-02,3.99E-01, null
93,8.79E-06,0.00E+00,-1.11E-02,3.98E-01, null
94,1.01E-04,0.00E+00,-1.12E-02,3.96E-01, null
95,-4.42E-04,-1.46E-11,-1.04E-02,4.05E-01, null
96,-6.45E-04,1.09E-11,-1.02E-02,3.87E-01, null
97,-2.39E-04,0.00E+00,-1.14E-02,3.93E-01, null
98,1.00E-05,-7.28E-12,-1.16E-02,3.86E-01, null
99,-2.73E-04,0.00E+00,-1.17E-02,3.83E-01, null
100,3.17E-04,-6.82E-12,-1.07E-02,4.09E-01, null
101,3.11E-04,0.00E+00,-1.07E-02,4.09E-01, null
102,3.09E-04,-6.82E-12,-1.07E-02,4.09E-01, null
103,-3.34E-04,-7.28E-12,-1.13E-02,3.96E-01, null
104,-3.64E-04,0.00E+00,-1.16E-02,3.86E-01, null
105,6.75E-04,-1.36E-11,-1.16E-02,3.74E-01, null
106,6.32E-04,0.00E+00,-1.16E-02,3.75E-01, null
107,6.54E-04,0.00E+00,-1.16E-02,3.76E-01, null
108,1.88E-04,-7.28E-12,-1.16E-02,3.86E-01, null
109,3.23E-04,0.00E+00,-1.20E-02,3.76E-01, null
110,-9.05E-06,6.37E-12,-1.19E-02,3.72E-01, null
111,3.02E-04,-6.82E-12,-1.07E-02,4.09E-01, null
112,1.14E-04,-3.64E-12,-1.11E-02,4.00E-01, null
113,5.81E-05,-1.46E-11,-1.11E-02,3.99E-01, null
114,5.74E-04,-7.28E-12,-1.12E-02,3.84E-01, null
115,3.14E-04,-6.82E-12,-1.07E-02,4.09E-01, null
116,1.89E-04,0.00E+00,-1.12E-02,3.98E-01, null
117,4.26E-04,0.00E+00,-1.01E-02,4.15E-01, null
118,2.84E-04,4.55E-13,-1.07E-02,4.10E-01, null
119,-2.75E-05,-3.64E-12,-1.02E-02,4.21E-01, null
120,5.08E-04,0.00E+00,-1.13E-02,3.91E-01, null
121,5.81E-04,0.00E+00,-1.17E-02,3.74E-01, null
122,3.78E-04,0.00E+00,-1.14E-02,3.90E-01, null
123,1.34E-04,-1.46E-11,-1.11E-02,3.98E-01, null
124,-3.15E-04,7.28E-12,-1.09E-02,4.05E-01, null
125,-3.24E-04,3.64E-12,-1.10E-02,4.02E-01, null
126,-4.54E-05,0.00E+00,-1.03E-02,4.20E-01, null
127,4.63E-04,0.00E+00,-1.01E-02,4.12E-01, null
128,3.05E-04,-6.37E-12,-1.07E-02,4.09E-01, null
129,-1.17E-04,-3.64E-12,-1.02E-02,4.20E-01, null
130,-3.46E-04,0.00E+00,-1.05E-02,4.09E-01, null
131,-4.61E-04,7.28E-12,-1.14E-02,3.88E-01, null
132,-4.90E-04,0.00E+00,-1.17E-02,3.78E-01, null
133,-7.57E-04,7.28E-12,-1.07E-02,3.63E-01, null
134,-7.01E-04,0.00E+00,-1.06E-02,3.77E-01, null
135,-7.46E-04,1.09E-11,-1.09E-02,3.70E-01, null
136,-7.14E-04,1.09E-11,-1.09E-02,3.79E-01, null
137,-7.16E-04,-5.46E-12,-1.19E-02,3.72E-01, null
138,-7.08E-04,3.64E-12,-1.03E-02,3.80E-01, null
139,-7.67E-04,0.00E+00,-1.13E-02,3.69E-01, null
140,-7.13E-04,5.46E-12,-1.13E-02,3.72E-01, null
141,-7.22E-04,-3.64E-12,-1.09E-02,3.78E-01, null
142,-6.50E-04,-3.64E-12,-1.10E-02,3.81E-01, null
143,-7.26E-04,-1.82E-12,-1.20E-02,3.70E-01, null
144,-7.76E-04,0.00E+00,-1.06E-02,3.52E-01, null
145,-6.50E-04,7.28E-12,-1.07E-02,3.80E-01, null
146,-6.85E-04,7.28E-12,-1.09E-02,3.80E-01, null
147,-7.53E-04,0.00E+00,-1.19E-02,3.71E-01, null
148,-6.36E-04,1.46E-11,-1.16E-02,3.75E-01, null
149,-7.48E-04,0.00E+00,-1.18E-02,3.71E-01, null
150,-7.08E-04,0.00E+00,-1.02E-02,3.74E-01, null
151,-7.63E-04,5.46E-12,-1.13E-02,3.69E-01, null
152,-1.07E-03,-9.09E-13,-1.28E-02,2.34E-01, null
153,-1.05E-03,-5.46E-12,-1.28E-02,2.41E-01, null
154,-1.05E-03,0.00E+00,-1.28E-02,2.37E-01, null
155,-8.59E-04,-3.64E-12,-1.37E-02,3.13E-01, null
156,-9.10E-04,0.00E+00,-1.35E-02,2.97E-01, null
157,-1.03E-03,-7.28E-12,-1.32E-02,2.81E-01, null
158,-1.07E-03,9.09E-12,-1.28E-02,2.35E-01, null
159,-7.98E-04,-7.28E-12,-1.30E-02,3.24E-01, null
160,-1.16E-03,-3.64E-12,-1.40E-02,2.89E-01, null
161,-1.14E-03,9.09E-13,-1.40E-02,3.00E-01, null
162,-1.15E-03,-3.64E-12,-1.40E-02,3.00E-01, null
163,-8.61E-04,-3.64E-12,-1.37E-02,3.12E-01, null
164,-8.74E-04,-3.64E-12,-1.37E-02,3.12E-01, null
165,-8.91E-04,0.00E+00,-1.37E-02,3.11E-01, null
166,-8.86E-04,-2.73E-12,-1.37E-02,3.11E-01, null
167,-1.11E-03,0.00E+00,-1.36E-02,2.85E-01, null
168,-1.09E-03,-7.28E-12,-1.35E-02,2.82E-01, null
169,-8.72E-04,0.00E+00,-1.37E-02,3.12E-01, null
170,-8.99E-04,7.28E-12,-1.40E-02,3.00E-01, null
171,-1.02E-03,0.00E+00,-1.39E-02,3.06E-01, null
172,-1.12E-03,0.00E+00,-1.38E-02,2.89E-01, null
173,-9.65E-04,0.00E+00,-1.24E-02,2.78E-01, null
174,-8.06E-04,1.82E-12,-1.23E-02,3.23E-01, null
175,-8.88E-04,0.00E+00,-1.33E-02,2.97E-01, null
176,-1.07E-03,1.82E-12,-1.27E-02,2.36E-01, null
177,-1.06E-03,3.64E-12,-1.34E-02,2.80E-01, null
178,-7.47E-04,-3.64E-12,-1.22E-02,3.45E-01, null
179,-1.04E-03,-1.09E-11,-1.24E-02,2.56E-01, null
180,-1.05E-03,-3.64E-12,-1.23E-02,2.56E-01, null
181,-1.04E-03,0.00E+00,-1.21E-02,2.72E-01, null
182,-1.08E-03,9.09E-13,-1.28E-02,2.25E-01, null
183,-1.08E-03,-5.46E-12,-1.28E-02,2.24E-01, null
184,-1.34E-03,0.00E+00,-1.28E-02,0.00E+00,6.29E+00
185,-1.34E-03,0.00E+00,-1.25E-02,0.00E+00,6.11E+00
186,-1.34E-03,1.27E-11,-1.40E-02,0.00E+00,1.59E+01
187,-1.34E-03,-5.46E-12,-1.37E-02,0.00E+00,1.23E+01
188,-1.34E-03,0.00E+00,-1.28E-02,0.00E+00,6.32E+00
189,-1.34E-03,-1.82E-12,-1.23E-02,0.00E+00,5.69E+00
190,-1.27E-03,0.00E+00,-1.25E-02,6.10E-02, null
191,-1.27E-03,-1.82E-12,-1.23E-02,5.89E-02, null
192,-1.34E-03,5.46E-12,-1.31E-02,0.00E+00,7.06E+00
193,-1.34E-03,0.00E+00,-1.31E-02,0.00E+00,7.18E+00
194,-1.31E-03,0.00E+00,-1.31E-02,2.27E-02, null
195,-1.34E-03,0.00E+00,-1.22E-02,0.00E+00,5.67E+00
196,-1.34E-03,1.27E-11,-1.22E-02,0.00E+00,5.64E+00
197,-1.09E-03,1.09E-11,-1.24E-02,2.08E-01, null
198,-1.34E-03,-5.46E-12,-1.34E-02,0.00E+00,8.64E+00
199,-1.34E-03,0.00E+00,-1.34E-02,0.00E+00,8.83E+00
200,-1.30E-03,0.00E+00,-1.34E-02,4.67E-02, null
201,-1.11E-03,-7.28E-12,-1.32E-02,2.11E-01, null
202,-1.32E-03,-5.46E-12,-1.37E-02,2.43E-02, null
203,-1.34E-03,-3.64E-12,-1.37E-02,0.00E+00,1.19E+01
204,-1.30E-03,0.00E+00,-1.37E-02,4.83E-02, null
205,-1.30E-03,-1.82E-12,-1.22E-02,3.80E-02, null
206,-7.85E-04,-1.82E-12,-1.13E-02,3.63E-01, null
207,-8.46E-04,0.00E+00,-1.13E-02,3.32E-01, null
208,-7.94E-04,3.64E-12,-1.13E-02,3.61E-01, null
209,-9.81E-04,0.00E+00,-1.16E-02,2.86E-01, null
210,-9.86E-04,0.00E+00,-1.19E-02,2.95E-01, null
211,-1.30E-03,0.00E+00,-1.19E-02,3.64E-02, null
212,-1.31E-03,1.82E-12,-1.19E-02,2.46E-02, null
213,-8.35E-04,0.00E+00,-1.12E-02,3.43E-01, null
214,-7.71E-04,-5.46E-12,-1.18E-02,3.66E-01, null
215,-1.31E-03,1.82E-12,-1.16E-02,2.35E-02, null
216,-8.71E-04,3.64E-12,-1.08E-02,3.20E-01, null
217,-1.06E-03,0.00E+00,-1.09E-02,2.34E-01, null
218,-8.26E-04,-1.82E-12,-1.09E-02,3.39E-01, null
219,-1.03E-03,0.00E+00,-1.04E-02,2.24E-01, null
220,-1.06E-03,-7.28E-12,-1.03E-02,1.98E-01, null
221,-1.32E-03,9.09E-13,-1.05E-02,1.61E-02, null
222,-1.06E-03,-3.64E-12,-1.15E-02,2.30E-01, null
223,-7.69E-04,0.00E+00,-1.02E-02,3.47E-01, null
224,-1.32E-03,9.09E-13,-1.05E-02,1.52E-02, null
225,-1.32E-03,9.09E-13,-1.08E-02,1.60E-02, null
226,-1.04E-03,7.28E-12,-1.06E-02,2.22E-01, null
227,-8.17E-04,7.28E-12,-1.16E-02,3.38E-01, null
228,-1.06E-03,0.00E+00,-1.14E-02,2.23E-01, null
229,-1.07E-03,0.00E+00,-1.13E-02,2.18E-01, null
230,-7.78E-04,-5.46E-12,-1.19E-02,3.62E-01, null
231,-1.04E-03,1.46E-11,-1.10E-02,2.50E-01, null
232,-1.06E-03,3.64E-12,-1.10E-02,2.40E-01, null
233,-1.34E-03,-1.82E-12,-1.13E-02,0.00E+00,5.07E+00
234,-1.34E-03,-7.28E-12,-1.11E-02,0.00E+00,4.80E+00
235,-1.32E-03,7.28E-12,-1.11E-02,1.99E-02, null
236,-1.32E-03,0.00E+00,-1.13E-02,2.10E-02, null
237,-1.34E-03,1.18E-11,-1.07E-02,0.00E+00,4.60E+00
238,-1.34E-03,0.00E+00,-1.08E-02,0.00E+00,4.61E+00
239,-1.34E-03,-9.09E-13,-1.05E-02,0.00E+00,4.26E+00
240,-1.34E-03,9.09E-13,-1.05E-02,0.00E+00,4.27E+00
241,-1.34E-03,0.00E+00,-1.16E-02,0.00E+00,5.17E+00
242,-1.13E-03,0.00E+00,-1.14E-02,1.63E-01, null
243,-1.34E-03,1.82E-12,-1.16E-02,0.00E+00,5.19E+00
244,-1.34E-03,0.00E+00,-1.16E-02,0.00E+00,5.20E+00
245,-1.11E-03,7.28E-12,-1.10E-02,1.90E-01, null
246,-1.34E-03,3.64E-12,-1.19E-02,0.00E+00,5.29E+00
247,-1.34E-03,0.00E+00,-1.19E-02,0.00E+00,5.27E+00
248,-1.34E-03,7.28E-12,-1.10E-02,0.00E+00,4.78E+00
249,5.49E-04,0.00E+00,-9.75E-03,4.12E-01, null
250,5.47E-04,-1.36E-12,-9.75E-03,4.12E-01, null
251,5.46E-04,0.00E+00,-9.75E-03,4.12E-01, null
252,-4.81E-05,2.18E-11,-1.02E-02,4.21E-01, null
253,4.42E-04,0.00E+00,-1.01E-02,4.14E-01, null
254,8.39E-05,0.00E+00,-9.22E-03,4.40E-01, null
255,1.92E-04,1.09E-11,-9.19E-03,4.39E-01, null
256,1.24E-04,0.00E+00,-9.13E-03,4.41E-01, null
257,5.49E-04,-1.36E-12,-9.75E-03,4.12E-01, null
258,-3.79E-04,-7.28E-12,-8.50E-03,4.38E-01, null
259,-3.53E-04,0.00E+00,-8.89E-03,4.37E-01, null
260,-1.48E-04,7.28E-12,-8.69E-03,4.43E-01, null
261,-3.65E-04,7.28E-12,-9.34E-03,4.28E-01, null
262,-5.92E-04,0.00E+00,-9.63E-03,4.01E-01, null
263,-2.13E-04,0.00E+00,-9.62E-03,4.27E-01, null
264,5.34E-04,0.00E+00,-9.80E-03,4.12E-01, null
265,6.40E-04,-1.82E-12,-9.35E-03,3.98E-01, null
266,2.96E-04,1.46E-11,-9.40E-03,4.31E-01, null
267,5.47E-04,0.00E+00,-9.29E-03,4.07E-01, null
268,-1.77E-04,0.00E+00,-9.36E-03,4.35E-01, null
269,4.63E-05,1.46E-11,-9.46E-03,4.33E-01, null
270,-3.41E-04,-7.28E-12,-9.06E-03,4.36E-01, null
271,-2.75E-04,0.00E+00,-8.95E-03,4.38E-01, null
272,5.60E-04,4.55E-13,-9.71E-03,4.10E-01, null
273,4.24E-04,0.00E+00,-1.01E-02,4.15E-01, null
274,3.44E-04,3.64E-12,-8.83E-03,4.36E-01, null
275,1.25E-05,-1.46E-11,-8.76E-03,4.44E-01, null
276,1.64E-04,7.28E-12,-8.54E-03,4.44E-01, null
277,1.78E-05,0.00E+00,-9.76E-03,4.28E-01, null
278,-1.69E-04,0.00E+00,-9.80E-03,4.27E-01, null
279,-5.45E-05,3.64E-12,-1.01E-02,4.24E-01, null
280,9.43E-05,0.00E+00,-9.59E-03,4.30E-01, null
281,4.38E-04,3.64E-12,-8.82E-03,4.31E-01, null
282,3.70E-04,7.28E-12,-8.46E-03,4.34E-01, null
283,6.61E-04,0.00E+00,-9.33E-03,3.96E-01, null
284,-6.78E-05,-7.28E-12,-9.62E-03,4.32E-01, null
285,-3.48E-04,7.28E-12,-1.01E-02,4.19E-01, null
286,-7.96E-05,-3.64E-12,-9.07E-03,4.39E-01, null
287,1.08E-04,0.00E+00,-9.02E-03,4.42E-01, null
288,6.70E-04,0.00E+00,-9.35E-03,3.95E-01, null
289,3.79E-04,0.00E+00,-8.89E-03,4.34E-01, null
290,4.34E-04,-2.18E-11,-8.87E-03,4.31E-01, null
291,-5.36E-04,0.00E+00,-9.79E-03,4.03E-01, null
292,4.39E-04,2.73E-11,-1.01E-02,4.14E-01, null
293,-4.76E-04,0.00E+00,-8.38E-03,4.24E-01, null
294,-3.35E-04,0.00E+00,-8.31E-03,4.40E-01, null
295,5.99E-04,-1.82E-12,-9.20E-03,4.07E-01, null
296,4.14E-04,3.64E-12,-8.95E-03,4.33E-01, null
297,-5.32E-05,-1.46E-11,-8.49E-03,4.46E-01, null
298,3.90E-04,-9.09E-13,-1.01E-02,4.16E-01, null
299,-6.85E-04,0.00E+00,-8.65E-03,3.93E-01, null
300,-7.25E-04,3.64E-12,-8.70E-03,3.84E-01, null
301,-5.60E-04,0.00E+00,-8.80E-03,4.11E-01, null
302,-4.52E-04,7.28E-12,-8.99E-03,4.26E-01, null
303,-7.29E-04,0.00E+00,-9.01E-03,3.90E-01, null
304,-6.46E-04,0.00E+00,-9.12E-03,4.03E-01, null
305,-7.86E-04,0.00E+00,-9.03E-03,3.83E-01, null
306,-6.40E-04,0.00E+00,-9.72E-03,3.91E-01, null
307,-7.45E-04,0.00E+00,-9.44E-03,3.88E-01, null
308,-7.02E-04,0.00E+00,-9.78E-03,3.82E-01, null
309,-7.65E-04,-3.64E-12,-8.63E-03,3.74E-01, null
310,-7.51E-04,-1.27E-11,-9.41E-03,3.88E-01, null
311,-7.26E-04,9.09E-13,-9.40E-03,3.91E-01, null
312,-6.88E-04,-3.64E-12,-1.01E-02,3.84E-01, null
313,-7.48E-04,0.00E+00,-9.39E-03,3.89E-01, null
314,-6.20E-04,-7.28E-12,-8.55E-03,4.06E-01, null
315,-4.87E-04,1.46E-11,-9.22E-03,4.17E-01, null
316,-7.96E-04,0.00E+00,-9.00E-03,3.79E-01, null
317,7.08E-04,0.00E+00,-6.90E-03,3.93E-01, null
318,6.60E-04,1.09E-11,-7.10E-03,4.03E-01, null
319,6.67E-04,5.46E-12,-6.78E-03,3.96E-01, null
320,2.50E-04,7.28E-12,-6.91E-03,4.57E-01, null
321,-6.37E-05,0.00E+00,-7.56E-03,4.64E-01, null
322,-1.05E-04,0.00E+00,-7.41E-03,4.64E-01, null
323,5.83E-05,0.00E+00,-7.36E-03,4.61E-01, null
324,3.49E-04,3.64E-12,-7.56E-03,4.39E-01, null
325,4.12E-04,0.00E+00,-7.33E-03,4.38E-01, null
326,2.97E-04,0.00E+00,-7.30E-03,4.52E-01, null
327,3.70E-04,0.00E+00,-7.24E-03,4.44E-01, null
328,-1.61E-04,0.00E+00,-7.49E-03,4.61E-01, null
329,-7.54E-05,-1.46E-11,-8.17E-03,4.48E-01, null
330,1.52E-05,0.00E+00,-7.97E-03,4.55E-01, null
331,1.87E-04,7.28E-12,-8.31E-03,4.45E-01, null
332,1.11E-04,0.00E+00,-7.85E-03,4.56E-01, null
333,4.84E-04,-9.09E-12,-7.64E-03,4.32E-01, null
334,-2.93E-04,0.00E+00,-7.97E-03,4.49E-01, null
335,-4.61E-04,0.00E+00,-7.94E-03,4.30E-01, null
336,-5.09E-04,0.00E+00,-8.25E-03,4.21E-01, null
337,2.74E-04,-7.28E-12,-7.12E-03,4.58E-01, null
338,-1.79E-04,0.00E+00,-7.88E-03,4.54E-01, null
339,-3.56E-04,0.00E+00,-7.85E-03,4.47E-01, null
340,-4.59E-04,3.64E-12,-7.59E-03,4.46E-01, null
341,4.98E-04,0.00E+00,-7.60E-03,4.31E-01, null
342,-4.88E-04,0.00E+00,-7.49E-03,4.42E-01, null
343,-4.44E-04,0.00E+00,-7.06E-03,4.46E-01, null
344,-1.93E-04,0.00E+00,-7.38E-03,4.57E-01, null
345,3.91E-04,-3.64E-12,-8.07E-03,4.28E-01, null
346,4.74E-04,-3.64E-12,-8.21E-03,4.23E-01, null
347,4.47E-05,0.00E+00,-6.94E-03,4.64E-01, null
348,-1.30E-04,0.00E+00,-7.30E-03,4.66E-01, null
349,5.34E-04,7.28E-12,-8.12E-03,4.14E-01, null
350,5.23E-04,-3.64E-12,-7.77E-03,4.26E-01, null
351,-1.39E-04,0.00E+00,-6.65E-03,4.58E-01, null
352,-3.98E-04,0.00E+00,-6.51E-03,4.52E-01, null
353,-1.97E-04,1.46E-11,-6.82E-03,4.61E-01, null
354,5.31E-04,0.00E+00,-7.64E-03,4.25E-01, null
355,-3.63E-04,0.00E+00,-7.00E-03,4.56E-01, null
356,1.34E-04,7.28E-12,-6.85E-03,4.62E-01, null
357,5.31E-04,-9.09E-12,-7.61E-03,4.27E-01, null
358,6.15E-04,-1.82E-12,-7.15E-03,4.10E-01, null
359,-4.23E-04,0.00E+00,-7.52E-03,4.48E-01, null
360,7.07E-04,1.82E-12,-6.76E-03,3.91E-01, null
361,-7.21E-04,7.28E-12,-7.85E-03,3.86E-01, null
362,-7.53E-04,0.00E+00,-7.70E-03,3.77E-01, null
363,-6.35E-04,0.00E+00,-7.77E-03,4.00E-01, null
364,-7.59E-04,7.28E-12,-7.47E-03,3.74E-01, null
365,-5.41E-04,0.00E+00,-7.55E-03,4.30E-01, null
366,-4.76E-04,0.00E+00,-6.53E-03,4.40E-01, null
367,-4.37E-04,0.00E+00,-6.75E-03,4.52E-01, null
368,-4.50E-04,0.00E+00,-6.96E-03,4.44E-01, null
369,-6.89E-04,0.00E+00,-7.35E-03,3.90E-01, null
370,-7.08E-04,0.00E+00,-8.07E-03,3.86E-01, null
371,-7.40E-04,0.00E+00,-8.48E-03,3.86E-01, null
372,-7.26E-04,0.00E+00,-6.73E-03,3.73E-01, null
373,-5.97E-04,0.00E+00,-6.60E-03,4.10E-01, null
374,-6.13E-04,-3.64E-12,-7.06E-03,4.11E-01, null
375,-7.80E-04,0.00E+00,-6.94E-03,3.69E-01, null
376,-7.29E-04,0.00E+00,-8.37E-03,3.86E-01, null
377,-7.31E-04,-1.09E-11,-8.31E-03,3.86E-01, null
378,-7.61E-04,0.00E+00,-7.12E-03,3.76E-01, null
379,-7.80E-04,-7.28E-12,-7.21E-03,3.74E-01, null
380,-7.67E-04,0.00E+00,-1.01E-02,3.52E-01, null
381,-7.37E-04,0.00E+00,-1.02E-02,3.60E-01, null
382,-1.04E-03,7.28E-12,-8.98E-03,2.39E-01, null
383,-1.05E-03,0.00E+00,-9.26E-03,2.33E-01, null
384,-8.45E-04,0.00E+00,-8.99E-03,3.55E-01, null
385,-8.46E-04,0.00E+00,-9.06E-03,3.54E-01, null
386,-7.68E-04,9.09E-13,-9.40E-03,3.81E-01, null
387,-7.73E-04,9.09E-13,-9.25E-03,3.85E-01, null
388,-8.11E-04,1.82E-12,-9.02E-03,3.74E-01, null
389,-1.05E-03,-7.28E-12,-9.65E-03,2.15E-01, null
390,-1.06E-03,0.00E+00,-9.38E-03,2.20E-01, null
391,-7.73E-04,9.09E-13,-9.42E-03,3.77E-01, null
392,-1.08E-03,1.18E-11,-8.60E-03,2.16E-01, null
393,-1.04E-03,0.00E+00,-8.60E-03,2.32E-01, null
394,-1.08E-03,0.00E+00,-8.59E-03,2.16E-01, null
395,-9.30E-04,0.00E+00,-9.88E-03,2.91E-01, null
396,-1.04E-03,7.28E-12,-8.87E-03,2.35E-01, null
397,-8.81E-04,3.64E-12,-8.76E-03,3.16E-01, null
398,-8.13E-04,0.00E+00,-9.74E-03,3.25E-01, null
399,-1.05E-03,0.00E+00,-9.82E-03,2.27E-01, null
400,-1.05E-03,0.00E+00,-9.98E-03,2.15E-01, null
401,-1.06E-03,1.46E-11,-1.01E-02,1.88E-01, null
402,-1.34E-03,-4.55E-12,-8.98E-03,0.00E+00,4.00E+00
403,-1.34E-03,-9.09E-13,-8.99E-03,0.00E+00,4.01E+00
404,-1.33E-03,0.00E+00,-8.98E-03,9.17E-03, null
