Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-3.14E-05,1.83E-05,-1.09E-02,4.69E-01
1,3.00E-06,3.05E-05,-2.40E-03,5.24E-01
2,-3.68E-06,1.66E-05,-1.57E-06,4.07E-01
3,-1.49E-03,-1.40E-03,4.30E-04,1.05E-01
4,6.58E-04,1.11E-05,-8.03E-03,2.49E-01
5,-3.41E-04,-5.72E-04,-8.02E-03,2.41E-01
6,-3.98E-05,6.17E-04,-8.25E-03,3.00E-01
7,2.10E-04,-6.11E-04,-7.69E-03,2.58E-01
8,-4.35E-04,-5.49E-04,-7.68E-03,2.15E-01
9,-7.43E-05,6.39E-04,-7.59E-03,2.71E-01
10,-5.31E-04,-3.66E-04,-7.45E-03,2.51E-01
11,6.23E-04,-5.79E-05,-7.40E-03,2.93E-01
12,5.40E-04,-4.03E-04,-8.61E-03,2.52E-01
13,-2.73E-04,5.94E-04,-8.81E-03,2.78E-01
14,-5.60E-04,-2.96E-04,-8.67E-03,2.86E-01
15,6.65E-04,5.98E-05,-9.06E-03,2.62E-01
16,-3.81E-06,6.62E-04,-6.95E-03,2.69E-01
17,-4.43E-04,-4.32E-04,-6.93E-03,2.98E-01
18,2.85E-04,5.95E-04,-9.23E-03,2.68E-01
19,1.93E-04,-6.08E-04,-9.19E-03,2.48E-01
20,-6.61E-04,-2.74E-06,-9.35E-03,2.78E-01
21,6.45E-04,-2.72E-04,-6.72E-03,2.31E-01
22,-5.81E-04,3.31E-04,-6.68E-03,2.63E-01
23,6.10E-04,9.32E-05,-6.50E-03,3.16E-01
24,-1.87E-04,6.41E-04,-6.38E-03,2.74E-01
25,-1.49E-04,-6.40E-04,-6.36E-03,2.50E-01
26,6.90E-04,-8.33E-05,-9.59E-03,2.27E-01
27,-3.20E-04,5.28E-04,-9.73E-03,3.00E-01
28,-2.73E-04,-5.97E-04,-9.88E-03,2.35E-01
29,3.94E-04,5.02E-04,-9.93E-03,2.69E-01
30,5.75E-04,-2.87E-04,-5.88E-03,2.74E-01
31,-5.75E-04,-1.99E-04,-5.86E-03,2.87E-01
32,-5.12E-04,3.79E-04,-1.04E-02,3.00E-01
33,-4.30E-04,-4.13E-04,-1.03E-02,2.94E-01
34,2.03E-04,6.42E-04,-5.62E-03,2.44E-01
35,1.02E-04,-6.32E-04,-5.48E-03,2.51E-01
36,5.99E-04,2.10E-04,-5.38E-03,2.53E-01
37,-9.83E-05,-6.26E-04,-5.12E-03,2.91E-01
38,-4.35E-04,4.44E-04,-5.10E-03,2.74E-01
39,-7.48E-04,1.92E-05,-1.09E-02,2.04E-01
40,2.70E-04,6.29E-04,-4.87E-03,2.44E-01
41,2.10E-04,-6.08E-04,-4.57E-03,2.78E-01
42,6.34E-04,-2.32E-04,-1.19E-02,2.41E-01
43,-3.94E-04,-4.71E-04,-4.19E-03,2.83E-01
44,-4.21E-04,4.95E-04,-4.32E-03,2.87E-01
45,5.91E-04,-1.86E-04,-4.26E-03,2.85E-01
46,1.14E-04,6.85E-04,-4.14E-03,2.37E-01
47,6.14E-04,-2.25E-04,-1.25E-02,2.90E-01
48,-2.83E-04,6.16E-04,-1.25E-02,2.79E-01
49,2.40E-04,-6.46E-04,-3.86E-03,2.15E-01
50,-2.49E-04,-6.22E-04,-3.79E-03,2.55E-01
51,6.34E-04,3.17E-04,-3.64E-03,2.11E-01
52,-4.49E-04,5.80E-04,-3.61E-03,2.09E-01
53,-1.19E-04,-6.58E-04,-1.28E-02,2.57E-01
54,3.85E-04,6.12E-04,-1.28E-02,2.36E-01
55,5.19E-04,-4.62E-04,-1.30E-02,2.64E-01
56,-1.40E-04,-6.40E-04,-3.11E-03,2.49E-01
57,-6.35E-04,-2.56E-04,-3.15E-03,2.22E-01
58,1.03E-04,6.87E-04,-3.16E-03,2.48E-01
59,-3.90E-04,5.92E-04,-3.07E-03,2.55E-01
60,-6.46E-05,7.11E-04,-1.33E-02,2.61E-01
61,-4.99E-04,4.93E-04,-2.71E-03,2.49E-01
62,-5.81E-04,-4.31E-04,-2.43E-03,1.98E-01
63,-3.12E-04,-5.87E-04,-1.39E-02,2.77E-01
64,-4.87E-05,-7.18E-04,-2.50E-03,2.12E-01
65,-5.52E-04,4.22E-04,-1.42E-02,2.81E-01
66,6.54E-04,-1.86E-04,-1.42E-02,2.81E-01
67,-4.92E-05,-6.32E-04,-1.44E-02,2.90E-01
68,-4.30E-04,-1.81E-04,-1.46E-02,3.13E-01
69,3.25E-04,6.58E-04,-1.42E-02,2.95E-01
70,-1.07E-04,7.01E-04,-1.44E-02,2.93E-01
71,4.04E-04,-5.28E-04,-1.45E-02,2.89E-01
72,-8.53E-04,1.01E-03,-1.79E-03,8.46E-03
73,-9.15E-04,-9.19E-04,-1.80E-03,7.08E-03
74,-4.47E-04,4.13E-04,-1.46E-02,3.07E-01
75,1.08E-05,-6.42E-04,-1.47E-02,2.97E-01
76,-5.55E-04,-3.69E-04,-1.47E-02,3.02E-01
77,-7.38E-04,-7.80E-05,-1.46E-02,2.63E-01
78,-1.06E-03,1.32E-04,-1.99E-03,1.71E-02
79,1.03E-03,8.42E-04,-1.80E-03,6.65E-02
80,6.19E-04,3.12E-04,-1.44E-02,2.99E-01
81,7.30E-04,-4.98E-05,-1.46E-02,2.72E-01
82,8.46E-04,-1.01E-03,-1.80E-03,7.77E-02
83,-9.41E-04,-5.29E-04,-2.02E-03,1.43E-02
84,-2.17E-06,-1.09E-03,-2.00E-03,4.98E-02
85,-6.90E-04,2.71E-04,-1.46E-02,2.82E-01
86,6.29E-04,-3.70E-04,-1.46E-02,2.76E-01
87,-6.05E-04,-1.20E-03,-1.76E-03,3.09E-02
88,1.13E-03,-8.29E-04,-1.61E-03,7.18E-02
89,-1.16E-03,8.90E-04,-1.63E-03,1.99E-02
90,-1.35E-05,1.12E-03,-1.98E-03,4.83E-02
91,-1.18E-03,-7.28E-04,-1.71E-03,1.81E-02
92,-5.19E-04,-1.37E-03,-1.64E-03,6.06E-02
93,1.08E-03,-8.32E-05,-2.01E-03,2.13E-02
94,6.13E-04,4.97E-04,-1.47E-02,2.79E-01
