Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,6.53E-04,1.82E-12,-1.36E-02,9.61E-02
1,5.98E-04,0.00E+00,-1.38E-02,1.15E-01
2,7.36E-04,0.00E+00,-1.39E-02,6.02E-02
3,6.97E-04,-7.28E-12,-1.36E-02,7.85E-02
4,4.70E-04,-7.28E-12,-1.40E-02,1.39E-01
5,6.18E-04,0.00E+00,-1.39E-02,1.04E-01
6,4.30E-04,7.28E-12,-1.29E-02,1.55E-01
7,6.43E-04,0.00E+00,-1.31E-02,1.01E-01
8,6.33E-04,0.00E+00,-1.31E-02,1.03E-01
9,3.33E-04,0.00E+00,-1.30E-02,1.77E-01
10,3.64E-04,1.09E-11,-1.34E-02,1.71E-01
11,3.36E-04,0.00E+00,-1.34E-02,1.77E-01
12,3.18E-04,1.09E-11,-1.34E-02,1.78E-01
13,6.22E-04,-3.64E-12,-1.49E-02,9.84E-02
14,8.83E-04,-7.28E-12,-1.49E-02,0.00E+00
15,8.93E-04,1.82E-12,-1.46E-02,0.00E+00
16,7.72E-04,0.00E+00,-1.47E-02,4.47E-02
17,8.82E-04,0.00E+00,-1.38E-02,0.00E+00
18,8.93E-04,-1.82E-12,-1.40E-02,0.00E+00
19,8.51E-04,-3.64E-12,-1.40E-02,1.72E-02
20,-7.76E-05,3.64E-12,-1.47E-02,1.31E-01
21,-2.09E-04,-3.64E-12,-1.48E-02,1.31E-01
22,-1.55E-04,0.00E+00,-1.49E-02,1.28E-01
23,1.33E-06,0.00E+00,-1.35E-02,1.87E-01
24,1.52E-04,0.00E+00,-1.34E-02,1.83E-01
25,1.90E-04,-4.55E-13,-1.37E-02,1.77E-01
26,7.85E-06,0.00E+00,-1.42E-02,1.56E-01
27,-9.28E-06,0.00E+00,-1.42E-02,1.56E-01
28,-6.20E-06,0.00E+00,-1.42E-02,1.57E-01
29,3.49E-04,1.82E-12,-1.45E-02,1.40E-01
30,3.34E-04,0.00E+00,-1.45E-02,1.42E-01
31,3.38E-04,1.82E-12,-1.45E-02,1.43E-01
32,5.35E-04,0.00E+00,-1.49E-02,1.28E-01
33,5.64E-04,0.00E+00,-1.48E-02,1.25E-01
34,1.58E-04,7.28E-12,-1.49E-02,1.28E-01
35,4.75E-04,-7.28E-12,-1.49E-02,1.28E-01
36,3.32E-04,0.00E+00,-1.45E-02,1.42E-01
37,1.62E-04,4.55E-13,-1.39E-02,1.69E-01
38,1.32E-05,0.00E+00,-1.42E-02,1.57E-01
39,8.91E-04,-1.82E-12,-1.41E-02,0.00E+00
40,8.93E-04,-3.64E-12,-1.41E-02,0.00E+00
41,8.62E-04,-3.64E-12,-1.41E-02,1.21E-02
42,-6.01E-05,-7.28E-12,-1.46E-02,1.35E-01
43,-2.77E-04,7.28E-12,-1.46E-02,1.36E-01
44,3.39E-04,0.00E+00,-1.45E-02,1.42E-01
45,3.46E-04,0.00E+00,-1.33E-02,1.77E-01
46,4.05E-05,0.00E+00,-1.31E-02,1.96E-01
47,-3.54E-04,5.46E-12,-1.44E-02,1.49E-01
48,-2.91E-04,0.00E+00,-1.44E-02,1.48E-01
49,6.51E-04,0.00E+00,-1.32E-02,9.84E-02
50,6.46E-04,0.00E+00,-1.31E-02,1.00E-01
51,5.95E-04,0.00E+00,-1.32E-02,1.13E-01
52,8.67E-04,0.00E+00,-1.46E-02,1.36E-02
53,6.28E-04,7.28E-12,-1.42E-02,1.06E-01
54,6.28E-04,7.28E-12,-1.40E-02,1.08E-01
55,3.45E-04,1.36E-12,-1.45E-02,1.41E-01
56,2.33E-04,-4.55E-12,-1.38E-02,1.74E-01
57,3.42E-04,0.00E+00,-1.40E-02,1.61E-01
58,2.37E-04,-4.55E-12,-1.37E-02,1.73E-01
59,2.28E-04,-4.55E-12,-1.37E-02,1.75E-01
60,6.73E-04,1.82E-12,-1.45E-02,1.15E-01
61,6.72E-04,7.28E-12,-1.45E-02,1.16E-01
62,4.22E-04,0.00E+00,-1.45E-02,1.36E-01
63,-2.59E-05,-7.28E-12,-1.49E-02,1.28E-01
64,4.71E-05,0.00E+00,-1.47E-02,1.33E-01
65,6.78E-04,-5.46E-12,-1.45E-02,1.16E-01
66,6.43E-04,-9.09E-13,-1.46E-02,1.19E-01
67,2.16E-04,0.00E+00,-1.38E-02,1.74E-01
68,2.25E-04,4.55E-13,-1.38E-02,1.74E-01
69,3.92E-05,1.46E-11,-1.46E-02,1.38E-01
70,-5.90E-05,0.00E+00,-1.30E-02,1.97E-01
71,-2.42E-04,0.00E+00,-1.32E-02,1.84E-01
72,-1.53E-05,0.00E+00,-1.31E-02,1.98E-01
73,7.09E-04,0.00E+00,-1.45E-02,9.93E-02
74,7.85E-04,0.00E+00,-1.43E-02,4.31E-02
75,3.79E-04,0.00E+00,-1.34E-02,1.69E-01
76,6.92E-04,0.00E+00,-1.45E-02,1.08E-01
77,-1.62E-04,0.00E+00,-1.39E-02,1.68E-01
78,-9.01E-06,1.09E-11,-1.35E-02,1.86E-01
79,3.06E-04,0.00E+00,-1.41E-02,1.60E-01
80,2.30E-04,0.00E+00,-1.44E-02,1.46E-01
81,6.46E-04,0.00E+00,-1.31E-02,9.99E-02
82,6.60E-04,0.00E+00,-1.31E-02,9.47E-02
83,6.53E-04,0.00E+00,-1.31E-02,9.71E-02
84,6.80E-04,-1.82E-12,-1.36E-02,8.44E-02
85,-3.02E-04,0.00E+00,-1.37E-02,1.70E-01
86,-7.62E-05,-1.82E-12,-1.35E-02,1.84E-01
87,6.52E-04,0.00E+00,-1.35E-02,9.43E-02
88,5.98E-04,7.28E-12,-1.28E-02,1.14E-01
89,7.14E-04,0.00E+00,-1.28E-02,6.77E-02
90,8.81E-04,0.00E+00,-1.35E-02,5.24E-03
91,8.94E-04,0.00E+00,-1.35E-02,0.00E+00
92,8.31E-04,-9.09E-13,-1.35E-02,2.55E-02
93,8.93E-04,-1.18E-11,-1.35E-02,0.00E+00
94,-3.19E-04,-7.28E-12,-1.40E-02,1.64E-01
95,-3.93E-05,0.00E+00,-1.42E-02,1.57E-01
96,-3.60E-04,1.82E-12,-1.43E-02,1.53E-01
97,3.41E-04,0.00E+00,-1.45E-02,1.41E-01
98,4.44E-04,0.00E+00,-1.41E-02,1.42E-01
99,-5.26E-06,0.00E+00,-1.42E-02,1.54E-01
100,-3.41E-04,0.00E+00,-1.43E-02,1.51E-01
101,6.98E-04,5.46E-12,-1.35E-02,7.79E-02
102,-2.85E-04,0.00E+00,-1.36E-02,1.72E-01
103,2.25E-04,-4.55E-12,-1.37E-02,1.75E-01
104,-1.70E-07,0.00E+00,-1.33E-02,1.94E-01
105,-3.39E-04,9.09E-13,-1.33E-02,1.78E-01
106,-2.05E-05,-1.82E-12,-1.35E-02,1.87E-01
107,-3.35E-04,0.00E+00,-1.33E-02,1.79E-01
108,1.50E-06,1.82E-12,-1.31E-02,1.98E-01
109,1.12E-05,1.82E-12,-1.31E-02,1.98E-01
110,-2.77E-04,0.00E+00,-1.29E-02,1.89E-01
111,-3.36E-04,-5.46E-12,-1.33E-02,1.79E-01
112,-3.53E-04,7.28E-12,-1.46E-02,1.36E-01
113,-6.62E-04,0.00E+00,-1.34E-02,9.44E-02
114,-6.63E-04,1.82E-12,-1.33E-02,9.56E-02
115,-6.91E-04,0.00E+00,-1.34E-02,8.35E-02
