Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-7.29E-04,3.64E-12,-1.31E-02,5.51E-01
1,-7.36E-04,0.00E+00,-1.32E-02,5.33E-01
2,-5.15E-04,3.64E-12,-1.33E-02,5.50E-01
3,4.63E-04,-3.64E-12,-1.35E-02,5.38E-01
4,-1.62E-05,0.00E+00,-1.37E-02,5.18E-01
5,9.24E-05,7.28E-12,-1.33E-02,5.40E-01
6,3.41E-04,3.64E-12,-1.38E-02,5.14E-01
7,4.31E-04,0.00E+00,-1.38E-02,5.17E-01
8,5.01E-04,-1.82E-12,-1.35E-02,5.38E-01
9,7.80E-05,3.64E-12,-1.33E-02,5.43E-01
10,3.44E-05,-3.64E-12,-1.33E-02,5.41E-01
11,1.73E-05,7.28E-12,-1.32E-02,5.46E-01
12,-3.89E-04,0.00E+00,-1.33E-02,5.48E-01
13,-3.84E-04,0.00E+00,-1.33E-02,5.51E-01
14,-4.21E-04,0.00E+00,-1.33E-02,5.50E-01
15,-4.27E-04,0.00E+00,-1.16E-02,6.15E-01
16,-4.68E-04,-9.09E-12,-1.16E-02,6.13E-01
17,-4.33E-04,-7.28E-12,-1.16E-02,6.16E-01
18,-4.96E-04,0.00E+00,-1.17E-02,6.07E-01
19,-5.33E-04,7.28E-12,-1.20E-02,5.84E-01
20,-1.85E-04,0.00E+00,-1.19E-02,6.06E-01
21,-6.40E-04,7.28E-12,-1.20E-02,5.77E-01
22,-6.96E-04,0.00E+00,-1.19E-02,5.75E-01
23,1.34E-04,-3.64E-12,-1.33E-02,5.44E-01
24,4.86E-04,0.00E+00,-1.32E-02,5.53E-01
25,4.78E-04,0.00E+00,-1.35E-02,5.40E-01
26,2.04E-05,-1.00E-11,-1.09E-02,6.34E-01
27,3.20E-06,-1.82E-12,-1.09E-02,6.33E-01
28,5.66E-05,2.73E-12,-1.10E-02,6.32E-01
29,-1.80E-04,0.00E+00,-1.11E-02,6.29E-01
30,1.04E-06,7.28E-12,-1.17E-02,6.11E-01
31,-3.38E-04,3.64E-12,-1.16E-02,6.15E-01
32,2.55E-04,0.00E+00,-1.28E-02,5.71E-01
33,7.46E-05,0.00E+00,-1.29E-02,5.66E-01
34,1.15E-04,3.64E-12,-1.31E-02,5.49E-01
35,3.82E-04,0.00E+00,-1.30E-02,5.63E-01
36,4.32E-04,0.00E+00,-1.14E-02,6.07E-01
37,4.12E-04,-1.46E-11,-1.13E-02,6.06E-01
38,3.19E-04,0.00E+00,-1.14E-02,6.20E-01
39,3.22E-04,0.00E+00,-1.12E-02,6.23E-01
40,2.51E-04,7.28E-12,-1.13E-02,6.22E-01
41,6.70E-04,3.64E-12,-1.11E-02,5.92E-01
42,6.73E-04,0.00E+00,-1.11E-02,5.90E-01
43,7.96E-04,0.00E+00,-1.14E-02,4.90E-01
44,6.53E-04,1.46E-11,-1.15E-02,5.80E-01
45,3.06E-04,0.00E+00,-1.09E-02,6.33E-01
46,5.93E-04,-3.64E-12,-1.10E-02,6.03E-01
47,7.04E-04,-4.55E-13,-1.20E-02,5.71E-01
48,7.04E-04,5.91E-12,-1.20E-02,5.70E-01
49,6.97E-04,5.46E-12,-1.20E-02,5.71E-01
50,3.06E-04,1.24E-11,-1.22E-02,5.95E-01
51,3.46E-04,0.00E+00,-1.18E-02,6.09E-01
52,2.28E-04,0.00E+00,-1.14E-02,6.20E-01
53,4.38E-04,0.00E+00,-1.17E-02,6.04E-01
54,-5.97E-04,-3.64E-12,-1.31E-02,5.60E-01
55,-3.74E-04,0.00E+00,-1.29E-02,5.68E-01
56,-1.69E-04,0.00E+00,-1.30E-02,5.60E-01
57,-2.25E-04,-7.28E-12,-1.24E-02,5.88E-01
58,-3.19E-04,0.00E+00,-1.23E-02,5.87E-01
59,-3.68E-04,3.64E-12,-1.26E-02,5.82E-01
60,-3.73E-04,0.00E+00,-1.24E-02,5.84E-01
61,-4.44E-04,0.00E+00,-1.33E-02,5.49E-01
62,6.64E-04,0.00E+00,-1.24E-02,5.68E-01
63,6.80E-04,9.09E-13,-1.24E-02,5.68E-01
64,3.07E-04,-1.14E-13,-1.22E-02,5.95E-01
65,3.06E-04,-2.16E-12,-1.22E-02,5.95E-01
66,3.05E-04,0.00E+00,-1.22E-02,5.95E-01
67,-5.42E-05,0.00E+00,-1.37E-02,5.18E-01
68,-2.11E-05,-9.09E-13,-1.37E-02,5.17E-01
69,-2.90E-05,-9.09E-13,-1.37E-02,5.18E-01
70,3.11E-04,-7.28E-12,-1.39E-02,5.10E-01
71,8.91E-05,0.00E+00,-1.42E-02,4.89E-01
72,1.36E-04,0.00E+00,-1.43E-02,4.87E-01
73,2.35E-04,-3.64E-12,-1.41E-02,4.98E-01
74,7.00E-04,1.82E-12,-1.31E-02,5.56E-01
75,6.75E-04,0.00E+00,-1.30E-02,5.58E-01
76,5.73E-04,0.00E+00,-1.27E-02,5.67E-01
77,-2.88E-04,-7.28E-12,-1.23E-02,5.92E-01
78,-7.38E-04,4.55E-12,-1.26E-02,5.53E-01
79,-7.00E-04,9.09E-13,-1.26E-02,5.56E-01
80,-7.27E-04,4.55E-12,-1.26E-02,5.53E-01
81,3.48E-04,0.00E+00,-1.15E-02,6.16E-01
82,2.04E-04,0.00E+00,-1.17E-02,6.11E-01
83,1.08E-04,0.00E+00,-1.16E-02,6.13E-01
84,3.04E-04,1.23E-11,-1.22E-02,5.95E-01
85,-7.88E-04,0.00E+00,-1.22E-02,4.95E-01
86,-7.58E-04,-2.73E-12,-1.26E-02,5.40E-01
87,-4.80E-04,3.64E-12,-1.22E-02,5.83E-01
88,-3.96E-04,0.00E+00,-1.39E-02,5.14E-01
89,-3.65E-04,-1.46E-11,-1.37E-02,5.29E-01
90,-3.16E-04,0.00E+00,-1.40E-02,5.06E-01
91,3.91E-04,0.00E+00,-1.39E-02,5.13E-01
92,6.86E-04,7.28E-12,-1.27E-02,5.65E-01
93,7.07E-04,1.82E-12,-1.30E-02,5.57E-01
94,3.07E-04,0.00E+00,-1.22E-02,5.95E-01
95,-7.38E-04,4.55E-12,-1.26E-02,5.53E-01
96,-3.57E-04,0.00E+00,-1.23E-02,5.85E-01
97,-1.58E-06,0.00E+00,-1.38E-02,5.13E-01
98,-3.45E-04,1.82E-12,-1.13E-02,6.23E-01
99,-3.02E-04,0.00E+00,-1.12E-02,6.26E-01
100,-1.70E-06,7.28E-12,-1.16E-02,6.14E-01
101,-6.86E-04,4.55E-13,-1.14E-02,5.80E-01
102,-4.58E-04,0.00E+00,-1.16E-02,6.14E-01
103,7.03E-04,5.91E-12,-1.20E-02,5.71E-01
104,-7.65E-04,-9.09E-13,-1.14E-02,5.68E-01
105,-7.67E-04,3.64E-12,-1.14E-02,5.68E-01
106,5.99E-04,-1.09E-11,-1.42E-02,5.00E-01
107,6.57E-04,0.00E+00,-1.42E-02,5.02E-01
108,5.37E-04,0.00E+00,-1.41E-02,5.06E-01
109,5.62E-04,0.00E+00,-1.46E-02,4.81E-01
110,3.90E-04,-7.28E-12,-1.46E-02,4.78E-01
111,4.67E-04,-7.28E-12,-1.45E-02,4.83E-01
112,-7.60E-04,0.00E+00,-1.13E-02,5.69E-01
113,-3.16E-04,-6.37E-12,-1.12E-02,6.25E-01
114,-4.02E-04,0.00E+00,-1.12E-02,6.14E-01
115,-3.10E-04,9.09E-13,-1.12E-02,6.26E-01
116,6.41E-05,0.00E+00,-1.43E-02,4.85E-01
117,-1.86E-04,-1.46E-11,-1.26E-02,5.79E-01
118,-4.20E-04,-7.28E-12,-1.28E-02,5.74E-01
119,-2.37E-04,7.28E-12,-1.28E-02,5.68E-01
120,-4.05E-04,0.00E+00,-1.41E-02,5.02E-01
121,-3.81E-04,-3.64E-12,-1.40E-02,5.07E-01
122,-4.23E-04,0.00E+00,-1.40E-02,5.10E-01
123,-2.60E-04,0.00E+00,-1.46E-02,4.78E-01
124,-3.00E-04,0.00E+00,-1.46E-02,4.78E-01
125,-3.36E-04,0.00E+00,-1.45E-02,4.81E-01
126,1.32E-04,0.00E+00,-1.46E-02,4.76E-01
127,2.22E-04,0.00E+00,-1.44E-02,4.84E-01
128,1.07E-04,-3.64E-12,-1.44E-02,4.82E-01
129,6.22E-04,0.00E+00,-1.43E-02,4.96E-01
130,-4.18E-04,0.00E+00,-1.34E-02,5.44E-01
131,-7.05E-04,0.00E+00,-1.33E-02,5.46E-01
132,-6.73E-04,-7.28E-12,-1.36E-02,5.40E-01
133,-5.43E-04,0.00E+00,-1.37E-02,5.32E-01
134,-6.30E-04,0.00E+00,-1.38E-02,5.23E-01
135,5.72E-05,-7.28E-12,-1.46E-02,4.76E-01
136,-1.13E-04,0.00E+00,-1.44E-02,4.82E-01
137,6.78E-04,-1.46E-11,-1.24E-02,5.68E-01
138,-7.49E-04,0.00E+00,-1.39E-02,5.21E-01
139,1.59E-04,0.00E+00,-1.26E-02,5.76E-01
140,-7.20E-04,0.00E+00,-1.17E-02,5.76E-01
141,-8.13E-04,0.00E+00,-1.38E-02,5.10E-01
142,-7.88E-04,0.00E+00,-1.36E-02,5.15E-01
143,-7.02E-04,1.46E-11,-1.29E-02,5.56E-01
144,-4.85E-04,0.00E+00,-1.29E-02,5.70E-01
145,3.03E-04,0.00E+00,-1.22E-02,5.95E-01
146,-5.14E-04,7.28E-12,-1.43E-02,4.96E-01
147,-7.15E-04,0.00E+00,-1.42E-02,5.08E-01
148,-5.36E-04,3.64E-12,-1.41E-02,5.08E-01
149,-1.26E-04,0.00E+00,-1.41E-02,4.96E-01
150,-7.57E-04,3.64E-12,-1.40E-02,5.14E-01
151,-7.29E-05,0.00E+00,-1.48E-02,4.73E-01
152,-6.59E-04,7.28E-12,-1.45E-02,4.86E-01
153,-6.13E-04,0.00E+00,-1.47E-02,4.78E-01
154,-4.19E-04,0.00E+00,-1.47E-02,4.75E-01
155,3.83E-04,0.00E+00,-1.40E-02,5.07E-01
156,-5.24E-04,0.00E+00,-1.48E-02,4.73E-01
157,-4.94E-04,0.00E+00,-1.49E-02,4.72E-01
158,-2.92E-04,1.82E-12,-1.49E-02,4.72E-01
159,-2.78E-04,0.00E+00,-1.46E-02,4.77E-01
160,-8.93E-05,3.64E-12,-1.49E-02,4.72E-01
161,1.09E-04,0.00E+00,-1.47E-02,4.74E-01
162,-3.56E-05,-3.64E-12,-1.49E-02,4.72E-01
163,-2.97E-04,9.09E-13,-1.12E-02,6.27E-01
164,6.82E-04,0.00E+00,-1.49E-02,4.72E-01
165,3.72E-04,1.09E-11,-1.48E-02,4.74E-01
166,-7.12E-04,3.64E-12,-1.11E-02,5.75E-01
167,2.94E-04,0.00E+00,-1.48E-02,4.73E-01
168,3.26E-04,0.00E+00,-1.49E-02,4.72E-01
169,-5.49E-04,0.00E+00,-1.49E-02,4.72E-01
170,2.69E-04,0.00E+00,-1.49E-02,4.72E-01
171,6.77E-04,1.82E-12,-1.49E-02,4.72E-01
172,-1.00E-03,-7.28E-12,-1.33E-02,3.96E-01
173,-8.64E-04,0.00E+00,-1.33E-02,4.73E-01
174,-9.47E-04,3.64E-12,-1.34E-02,4.39E-01
175,-9.66E-04,7.28E-12,-1.36E-02,4.37E-01
176,-1.05E-03,2.27E-12,-1.38E-02,3.77E-01
177,-1.11E-03,0.00E+00,-1.36E-02,2.55E-01
178,-1.02E-03,0.00E+00,-1.29E-02,3.76E-01
179,-1.03E-03,2.73E-12,-1.29E-02,3.70E-01
180,-1.03E-03,2.73E-12,-1.29E-02,3.67E-01
181,-9.45E-04,0.00E+00,-1.23E-02,4.04E-01
182,-1.01E-03,3.64E-12,-1.24E-02,3.56E-01
183,-1.04E-03,0.00E+00,-1.39E-02,3.82E-01
184,-8.30E-04,0.00E+00,-1.39E-02,4.96E-01
185,-9.86E-04,0.00E+00,-1.33E-02,4.02E-01
186,-8.05E-04,7.28E-12,-1.29E-02,5.11E-01
187,-1.04E-03,-7.28E-12,-1.26E-02,3.51E-01
188,-1.15E-03,0.00E+00,-1.25E-02,1.69E-01
189,-1.22E-03,0.00E+00,-1.27E-02,5.15E-02
190,-1.26E-03,0.00E+00,-1.27E-02,0.00E+00
191,-1.03E-03,-3.64E-12,-1.29E-02,3.64E-01
192,-1.09E-03,0.00E+00,-1.29E-02,2.68E-01
193,-1.03E-03,3.18E-12,-1.29E-02,3.58E-01
194,-7.77E-04,-3.64E-12,-1.45E-02,4.78E-01
195,-7.23E-04,0.00E+00,-1.44E-02,4.93E-01
196,-7.73E-04,0.00E+00,-1.14E-02,5.62E-01
197,-7.58E-04,3.64E-12,-1.10E-02,5.45E-01
198,-7.58E-04,0.00E+00,-1.26E-02,5.42E-01
199,-7.47E-04,4.55E-12,-1.26E-02,5.49E-01
200,-1.25E-03,0.00E+00,-1.24E-02,0.00E+00
201,-9.89E-04,-7.28E-12,-1.19E-02,3.69E-01
202,-8.51E-04,0.00E+00,-1.18E-02,4.94E-01
203,-7.84E-04,0.00E+00,-1.20E-02,4.89E-01
204,-9.55E-04,-7.28E-12,-1.21E-02,4.00E-01
205,-1.03E-03,3.18E-12,-1.29E-02,3.69E-01
206,-9.02E-04,-4.55E-13,-1.28E-02,4.48E-01
207,-1.21E-03,-3.64E-12,-1.38E-02,8.86E-02
208,-1.05E-03,2.27E-12,-1.39E-02,3.71E-01
209,-1.26E-03,0.00E+00,-1.38E-02,0.00E+00
210,-1.00E-03,7.28E-12,-1.17E-02,3.32E-01
211,-8.94E-04,0.00E+00,-1.17E-02,4.34E-01
212,-1.06E-03,-9.09E-13,-1.13E-02,2.74E-01
213,-9.97E-04,0.00E+00,-1.16E-02,3.29E-01
214,-1.22E-03,1.82E-12,-1.15E-02,5.05E-02
215,-1.26E-03,-5.46E-12,-1.39E-02,0.00E+00
216,-1.25E-03,0.00E+00,-1.41E-02,0.00E+00
217,-1.05E-03,2.27E-13,-1.39E-02,3.65E-01
218,-7.75E-04,3.64E-12,-1.14E-02,5.60E-01
219,-8.94E-04,-4.55E-13,-1.13E-02,4.42E-01
220,-1.26E-03,0.00E+00,-1.21E-02,0.00E+00
221,-1.26E-03,-3.64E-12,-1.21E-02,0.00E+00
222,-1.24E-03,-3.64E-12,-1.21E-02,2.11E-02
223,-7.08E-04,-3.64E-12,-1.46E-02,4.86E-01
224,-8.64E-04,-3.64E-12,-1.42E-02,4.73E-01
225,-9.90E-04,7.28E-12,-1.43E-02,4.43E-01
226,-1.08E-03,0.00E+00,-1.12E-02,2.54E-01
227,-1.26E-03,-1.09E-11,-1.15E-02,0.00E+00
228,-1.07E-03,-7.28E-12,-1.23E-02,2.33E-01
229,-1.06E-03,-4.55E-12,-1.12E-02,2.72E-01
230,-1.09E-03,0.00E+00,-1.12E-02,2.41E-01
231,-1.05E-03,0.00E+00,-1.39E-02,3.77E-01
232,-1.05E-03,2.05E-12,-1.39E-02,3.79E-01
233,-9.30E-04,0.00E+00,-1.49E-02,4.72E-01
234,-9.77E-04,0.00E+00,-1.49E-02,4.72E-01
235,-9.57E-04,-3.64E-12,-1.48E-02,4.68E-01
236,-1.15E-03,3.64E-12,-1.33E-02,1.61E-01
237,-8.29E-04,0.00E+00,-1.47E-02,4.79E-01
238,-7.29E-04,-7.28E-12,-1.46E-02,4.84E-01
239,-9.97E-04,0.00E+00,-1.41E-02,4.33E-01
240,-1.03E-03,7.28E-12,-1.36E-02,3.89E-01
241,-1.18E-03,0.00E+00,-1.35E-02,1.17E-01
242,-1.23E-03,1.27E-11,-1.43E-02,4.46E-02
243,-1.20E-03,0.00E+00,-1.43E-02,9.21E-02
244,-1.26E-03,-1.27E-11,-1.43E-02,0.00E+00
