Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,8.55E-04,0.00E+00,-1.31E-02,3.76E-01
1,8.52E-04,-1.82E-12,-1.32E-02,3.80E-01
2,8.75E-04,-1.82E-12,-1.31E-02,3.51E-01
3,1.11E-03,-7.28E-12,-1.45E-02,0.00E+00
4,1.12E-03,3.64E-12,-1.48E-02,0.00E+00
5,1.08E-03,-1.82E-12,-1.48E-02,5.93E-02
6,9.36E-04,0.00E+00,-1.46E-02,2.51E-01
7,1.12E-03,-7.28E-12,-1.39E-02,0.00E+00
8,1.09E-03,1.82E-12,-1.39E-02,3.33E-02
9,1.09E-03,7.28E-12,-1.38E-02,4.04E-02
10,5.02E-04,-1.09E-11,-1.47E-02,4.44E-01
11,6.61E-04,0.00E+00,-1.48E-02,4.41E-01
12,5.97E-04,0.00E+00,-1.46E-02,4.40E-01
13,8.06E-04,0.00E+00,-1.34E-02,4.21E-01
14,1.02E-03,0.00E+00,-1.35E-02,1.23E-01
15,4.99E-04,-1.09E-11,-1.46E-02,4.46E-01
16,5.01E-04,0.00E+00,-1.45E-02,4.50E-01
17,7.65E-04,0.00E+00,-1.48E-02,3.93E-01
18,7.36E-04,0.00E+00,-1.48E-02,4.38E-01
19,8.13E-04,-7.28E-12,-1.45E-02,4.29E-01
20,1.11E-03,0.00E+00,-1.44E-02,0.00E+00
21,1.11E-03,0.00E+00,-1.41E-02,0.00E+00
22,9.74E-04,0.00E+00,-1.42E-02,1.89E-01
23,1.00E-03,0.00E+00,-1.45E-02,1.56E-01
24,9.26E-04,0.00E+00,-1.49E-02,2.17E-01
25,7.32E-04,0.00E+00,-1.49E-02,4.38E-01
26,3.57E-04,-1.46E-11,-1.49E-02,4.38E-01
27,4.97E-04,-9.09E-13,-1.49E-02,4.38E-01
28,8.70E-04,0.00E+00,-1.28E-02,3.62E-01
29,1.12E-03,-1.82E-12,-1.29E-02,0.00E+00
30,8.76E-04,0.00E+00,-1.31E-02,3.49E-01
31,8.53E-04,0.00E+00,-1.28E-02,3.85E-01
32,1.12E-03,1.82E-12,-1.39E-02,0.00E+00
33,7.05E-04,0.00E+00,-1.49E-02,4.38E-01
34,9.31E-04,7.28E-12,-1.41E-02,2.08E-01
35,7.67E-04,7.28E-12,-1.42E-02,4.40E-01
36,1.12E-03,1.09E-11,-1.49E-02,0.00E+00
37,7.82E-04,7.28E-12,-1.36E-02,4.38E-01
38,6.62E-04,-7.28E-12,-1.35E-02,4.53E-01
39,8.59E-04,0.00E+00,-1.31E-02,3.74E-01
40,8.99E-04,0.00E+00,-1.31E-02,3.18E-01
41,1.11E-03,-1.46E-11,-1.35E-02,0.00E+00
42,1.11E-03,3.64E-12,-1.35E-02,0.00E+00
43,7.53E-04,7.28E-12,-1.40E-02,4.42E-01
44,8.29E-04,0.00E+00,-1.31E-02,3.92E-01
45,8.49E-04,-1.14E-13,-1.28E-02,3.88E-01
46,5.49E-04,0.00E+00,-1.31E-02,5.22E-01
47,5.82E-04,-7.28E-12,-1.42E-02,4.54E-01
48,7.64E-04,0.00E+00,-1.38E-02,4.57E-01
49,5.46E-04,0.00E+00,-1.37E-02,4.87E-01
50,1.12E-03,0.00E+00,-1.29E-02,0.00E+00
51,4.93E-04,0.00E+00,-1.32E-02,5.22E-01
52,1.79E-04,4.55E-12,-1.30E-02,5.32E-01
53,6.45E-04,0.00E+00,-1.33E-02,4.73E-01
54,8.25E-04,1.09E-11,-1.31E-02,3.88E-01
55,4.70E-04,-7.28E-12,-1.34E-02,5.12E-01
56,6.29E-04,1.46E-11,-1.44E-02,4.48E-01
57,4.65E-04,-7.28E-12,-1.43E-02,4.61E-01
58,1.11E-03,0.00E+00,-1.32E-02,0.00E+00
59,1.12E-03,-3.64E-12,-1.34E-02,0.00E+00
60,8.54E-04,0.00E+00,-1.28E-02,3.84E-01
61,5.13E-04,1.46E-11,-1.38E-02,4.83E-01
62,8.52E-04,0.00E+00,-1.28E-02,3.86E-01
63,3.36E-04,7.28E-12,-1.41E-02,4.74E-01
64,4.48E-04,0.00E+00,-1.37E-02,5.00E-01
65,4.46E-04,2.18E-11,-1.38E-02,4.96E-01
66,3.71E-04,3.64E-12,-1.38E-02,4.92E-01
67,5.65E-04,0.00E+00,-1.28E-02,5.11E-01
68,8.53E-04,0.00E+00,-1.27E-02,3.86E-01
69,5.99E-04,0.00E+00,-1.27E-02,4.99E-01
70,2.31E-04,3.64E-12,-1.24E-02,5.55E-01
71,2.10E-04,1.46E-11,-1.25E-02,5.55E-01
72,3.24E-04,0.00E+00,-1.25E-02,5.46E-01
73,1.12E-03,0.00E+00,-1.29E-02,0.00E+00
74,1.11E-03,0.00E+00,-1.26E-02,0.00E+00
75,8.57E-04,-1.14E-13,-1.27E-02,3.80E-01
76,8.07E-04,0.00E+00,-1.21E-02,4.13E-01
77,6.84E-04,0.00E+00,-1.21E-02,4.72E-01
78,7.82E-04,0.00E+00,-1.22E-02,4.28E-01
79,1.61E-04,0.00E+00,-1.29E-02,5.38E-01
80,1.11E-03,-7.28E-12,-1.15E-02,0.00E+00
81,1.11E-03,0.00E+00,-1.17E-02,0.00E+00
